Initial Temperature (K)	0.0499768
Excitation Current (A)	2.5e-07
Axis 1,2	x,z
Angle	0
Field (T)	Current (A)	Resistance (Ohms)	Actual X-Field	Actual Y-Field	Actual Z-Field	Lock-In Overload Pass	Keithley Error Code	Average Phase
-0.022	-0.00014	0.03393014	-0.022	-0.0	-0.0	True	Something is wrong, ASCII error code is 32.	-47.3595
-0.022	-0.000138	0.08241874	-0.022	0.0	0.0	True	None	-4.2165
-0.022	-0.000136	0.08801786	-0.022	-0.0	0.0	True	None	-8.2245
-0.022	-0.000134	0.08693	-0.022	0.0	-0.0	True	None	-9.876
-0.022	-0.000132	0.0891468	-0.022	0.0	0.0	True	None	-5.544
-0.022	-0.00013	0.07129496	-0.022	0.0	0.0	True	None	-5.16
-0.022	-0.000128	0.08275414	-0.022	-0.0	0.0	True	None	-13.1325
-0.022	-0.000126	0.07725942	-0.022	-0.0	0.0	True	None	-14.604
-0.022	-0.000124	0.07404424	-0.022	-0.0	0.0	True	None	-14.2035
-0.022	-0.000122	0.07687172	-0.022	0.0	-0.0	True	None	-13.728
-0.022	-0.00012	0.08191584	-0.022	0.0	0.0	True	None	-13.584
-0.022	-0.000118	0.0893142	-0.022	0.0	-0.0	True	None	-15.435
-0.022	-0.000116	0.0993168	-0.022	0.0	-0.0	True	None	-11.103
-0.022	-0.000114	0.0986574	-0.022	0.0	0.0	True	None	-16.0425
-0.022	-0.000112	0.0990672	-0.022	-0.0	-0.0	True	None	-15.0165
-0.022	-0.00011	0.097752	-0.022	0.0	0.0	True	None	-15.5955
-0.022	-0.000108	0.1077992	-0.022	0.0	0.0	True	None	-13.59
-0.022	-0.000106	0.1019058	-0.022	-0.0	0.0	True	None	-17.3025
-0.022	-0.000104	0.098568	-0.022	0.0	-0.0	True	None	-15.363
-0.022	-0.000102	0.1006952	-0.022	0.0	-0.0	True	None	-11.709
-0.022	-0.0001	0.0991414	-0.022	-0.0	0.0	True	None	-13.638
-0.022	-9.8e-05	0.0970556	-0.022	-0.0	0.0	True	None	-16.5765
-0.022	-9.6e-05	0.1052846	-0.022	-0.0	-0.0	True	None	-12.7455
-0.022	-9.4e-05	0.0995852	-0.022	-0.0	0.0	True	None	-13.986
-0.022	-9.2e-05	0.1017346	-0.022	-0.0	0.0	True	None	-18.105
-0.022	-9e-05	0.0926708	-0.022	0.0	0.0	True	None	-16.92
-0.022	-8.8e-05	0.0928422	-0.022	-0.0	-0.0	True	None	-17.5905
-0.022	-8.6e-05	0.0946266	-0.022	0.0	0.0	True	None	-17.6355
-0.022	-8.4e-05	0.0994696	-0.022	-0.0	0.0	True	None	-17.8245
-0.022	-8.2e-05	0.0963364	-0.022	0.0	0.0	True	None	-15.519
-0.022	-8e-05	0.0994062	-0.022	0.0	-0.0	True	None	-15.8055
-0.022	-7.8e-05	0.0954572	-0.022	0.0	0.0	True	None	-22.3935
-0.022	-7.6e-05	0.0985642	-0.022	-0.0	0.0	True	None	-17.2815
-0.022	-7.4e-05	0.09043926	-0.022	0.0	0.0	True	None	-17.874
-0.022	-7.2e-05	0.0958188	-0.022	0.0	-0.0	True	None	-20.331
-0.022	-7e-05	0.0893924	-0.022	0.0	0.0	True	None	-18.168
-0.022	-6.8e-05	0.0898844	-0.022	0.0	-0.0	True	None	-19.2555
-0.022	-6.6e-05	0.099596	-0.022	0.0	-0.0	True	None	-17.7915
-0.022	-6.4e-05	0.0995924	-0.022	0.0	-0.0	True	None	-19.5915
-0.022	-6.2e-05	0.0853096	-0.022	0.0	-0.0	True	None	-24.7935
-0.022	-6e-05	0.0965452	-0.022	0.0	0.0	True	None	-19.0125
-0.022	-5.8e-05	0.0987506	-0.022	0.0	0.0	True	None	-21.2355
-0.022	-5.6e-05	0.1063648	-0.022	-0.0	0.0	True	None	-14.493
-0.022	-5.4e-05	0.10071	-0.022	0.0	0.0	True	None	-19.3035
-0.022	-5.2e-05	0.1060818	-0.022	0.0	0.0	True	None	-18.48
-0.022	-5e-05	0.102755	-0.022	-0.0	0.0	True	None	-23.7765
-0.022	-4.8e-05	0.1138678	-0.022	0.0	0.0	True	None	-19.254
-0.022	-4.6e-05	0.1174404	-0.022	-0.0	0.0	True	None	-21.4305
-0.022	-4.4e-05	0.1335004	-0.022	-0.0	0.0	True	None	-23.8095
-0.022	-4.2e-05	0.1267724	-0.022	-0.0	0.0	True	None	-24.2625
-0.022	-4e-05	0.110191	-0.022	-0.0	0.0	True	None	-19.602
-0.022	-3.8e-05	0.08132356	-0.022	-0.0	-0.0	True	None	-16.959
-0.022	-3.6e-05	0.07746038	-0.022	0.0	0.0	True	None	-20.9025
-0.022	-3.4e-05	0.0833241	-0.022	-0.0	-0.0	True	None	-24.393
-0.022	-3.2e-05	0.0859764	-0.022	0.0	0.0	True	None	-20.991
-0.022	-3e-05	0.0888708	-0.022	0.0	-0.0	True	None	-21.9735
-0.022	-2.8e-05	0.08092862	-0.022	0.0	-0.0	True	None	-29.349
-0.022	-2.6e-05	0.0870716	-0.022	0.0	-0.0	True	None	-24.8145
-0.022	-2.4e-05	0.0936914	-0.022	-0.0	0.0	True	None	-24.1545
-0.022	-2.2e-05	0.1001996	-0.022	0.0	0.0	True	None	-27.0195
-0.022	-2e-05	0.07790002	-0.022	0.0	0.0	True	None	-25.899
-0.022	-1.8e-05	0.0738469	-0.022	0.0	0.0	True	None	-25.5825
-0.022	-1.6e-05	0.07211464	-0.022	0.0	0.0	True	None	-21.834
-0.022	-1.4e-05	0.07452118	-0.022	0.0	0.0	True	None	-19.1355
-0.022	-1.2e-05	0.07690158	-0.022	0.0	0.0	True	None	-24.558
-0.022	-1e-05	0.07800422	-0.022	0.0	-0.0	True	None	-23.547
-0.022	-8e-06	0.08449756	-0.022	-0.0	0.0	True	None	-27.7245
-0.022	-6e-06	0.1327626	-0.022	-0.0	-0.0	True	None	-27.408
-0.022	-4e-06	0.07441307	-0.022	-0.0	-0.0	True	None	2.991
-0.022	-2e-06	0.00234695	-0.022	0.0	0.0	True	None	1.245
-0.022	-0.0	0.0050925	-0.022	0.0	0.0	True	None	0.6375
-0.022	2e-06	0.00391158	-0.022	-0.0	0.0	True	None	68.34
-0.022	4e-06	0.00510367	-0.022	0.0	-0.0	True	None	29.199
-0.022	6e-06	0.00567365	-0.022	0.0	0.0	True	None	6.1905
-0.022	8e-06	0.05969423	-0.022	0.0	-0.0	True	None	-50.922
-0.022	1e-05	0.0937176	-0.022	0.0	0.0	True	None	-27.9975
-0.022	1.2e-05	0.082754	-0.022	-0.0	-0.0	True	None	-27.9885
-0.022	1.4e-05	0.07929714	-0.022	-0.0	0.0	True	None	-24.9615
-0.022	1.6e-05	0.07083314	-0.022	0.0	0.0	True	None	-27.117
-0.022	1.8e-05	0.06618766	-0.022	0.0	-0.0	True	None	-25.6095
-0.022	2e-05	0.08425902	-0.022	0.0	0.0	True	None	-27.2955
-0.022	2.2e-05	0.0956994	-0.022	-0.0	-0.0	True	None	-27.954
-0.022	2.4e-05	0.0947646	-0.022	0.0	-0.0	True	None	-29.9685
-0.022	2.6e-05	0.0877346	-0.022	0.0	0.0	True	None	-25.5735
-0.022	2.8e-05	0.08246348	-0.022	0.0	-0.0	True	None	-29.0715
-0.022	3e-05	0.0896904	-0.022	-0.0	0.0	True	None	-26.772
-0.022	3.2e-05	0.0766074	-0.022	0.0	0.0	True	None	-25.9305
-0.022	3.4e-05	0.07781426	-0.022	-0.0	0.0	True	None	-30.582
-0.022	3.6e-05	0.07489744	-0.022	-0.0	-0.0	True	None	-30.354
-0.022	3.8e-05	0.07476706	-0.022	0.0	0.0	True	None	-30.2325
-0.022	4e-05	0.0856376	-0.022	-0.0	0.0	True	None	-30.306
-0.022	4.2e-05	0.106637	-0.022	0.0	-0.0	True	None	-30.0945
-0.022	4.4e-05	0.1148326	-0.022	-0.0	0.0	True	None	-29.223
-0.022	4.6e-05	0.1066668	-0.022	0.0	-0.0	True	None	-30.6285
-0.022	4.8e-05	0.1093898	-0.022	0.0	0.0	True	None	-27.0945
-0.022	5e-05	0.0921196	-0.022	0.0	0.0	True	None	-30.054
-0.022	5.2e-05	0.0923616	-0.022	0.0	0.0	True	None	-27.3045
-0.022	5.4e-05	0.0898058	-0.022	-0.0	0.0	True	None	-31.5615
-0.022	5.6e-05	0.0979196	-0.022	-0.0	0.0	True	None	-26.199
-0.022	5.8e-05	0.0909868	-0.022	0.0	0.0	True	None	-27.4815
-0.022	6e-05	0.0916724	-0.022	0.0	-0.0	True	None	-26.706
-0.022	6.2e-05	0.08324934	-0.022	-0.0	0.0	True	None	-33.0795
-0.022	6.4e-05	0.0934978	-0.022	0.0	-0.0	True	None	-28.1175
-0.022	6.6e-05	0.08313406	-0.022	-0.0	-0.0	True	None	-30.3045
-0.022	6.8e-05	0.0927046	-0.022	0.0	-0.0	True	None	-28.5795
-0.022	7e-05	0.090961	-0.022	0.0	0.0	True	None	-29.0655
-0.022	7.2e-05	0.07396982	-0.022	0.0	-0.0	True	None	-34.029
-0.022	7.4e-05	0.0871908	-0.022	-0.0	0.0	True	None	-30.0525
-0.022	7.6e-05	0.0890498	-0.022	-0.0	0.0	True	None	-33.1845
-0.022	7.8e-05	0.0943026	-0.022	0.0	0.0	True	None	-29.193
-0.022	8e-05	0.0909422	-0.022	0.0	0.0	True	None	-30.957
-0.022	8.2e-05	0.08747026	-0.022	0.0	0.0	True	None	-30.6465
-0.022	8.4e-05	0.08314892	-0.022	0.0	-0.0	True	None	-34.725
-0.022	8.6e-05	0.0865912	-0.022	0.0	0.0	True	None	-30.4755
-0.022	8.8e-05	0.0809435	-0.022	0.0	0.0	True	None	-34.119
-0.022	9e-05	0.07842156	-0.022	0.0	0.0	True	None	-36.201
-0.022	9.2e-05	0.096467	-0.022	0.0	-0.0	True	None	-34.2135
-0.022	9.4e-05	0.08451992	-0.022	-0.0	0.0	True	None	-35.8245
-0.022	9.6e-05	0.0905398	-0.022	-0.0	0.0	True	None	-36.4455
-0.022	9.8e-05	0.091486	-0.022	-0.0	0.0	True	None	-30.5715
-0.022	0.0001	0.0945408	-0.022	0.0	0.0	True	None	-33.639
-0.022	0.000102	0.0876974	-0.022	0.0	-0.0	True	None	-30.033
-0.022	0.000104	0.086539	-0.022	-0.0	0.0	True	None	-37.596
-0.022	0.000106	0.0861218	-0.022	0.0	0.0	True	None	-34.401
-0.022	0.000108	0.08025066	-0.022	0.0	0.0	True	None	-34.7565
-0.022	0.00011	0.07653276	-0.022	0.0	-0.0	True	None	-32.6265
-0.022	0.000112	0.06786402	-0.022	0.0	-0.0	True	None	-37.596
-0.022	0.000114	0.08639744	-0.022	0.0	0.0	True	None	-30.8025
-0.022	0.000116	0.0683521	-0.022	-0.0	0.0	True	None	-36.789
-0.022	0.000118	0.07363082	-0.022	0.0	-0.0	True	None	-33.3255
-0.022	0.00012	0.07283734	-0.022	0.0	-0.0	True	None	-34.719
-0.022	0.000122	0.07118328	-0.022	-0.0	0.0	True	None	-36.2415
-0.022	0.000124	0.0711647	-0.022	0.0	0.0	True	None	-33.336
-0.022	0.000126	0.06299872	-0.022	-0.0	0.0	True	None	-36.9765
-0.022	0.000128	0.06892952	-0.022	0.0	0.0	True	None	-32.9865
-0.022	0.00013	0.07518054	-0.022	-0.0	0.0	True	None	-32.3325
-0.022	0.000132	0.07021846	-0.022	0.0	0.0	True	None	-34.6875
-0.022	0.000134	0.07105666	-0.022	0.0	0.0	True	None	-36.2295
-0.022	0.000136	0.06921636	-0.022	0.0	-0.0	True	None	-34.938
-0.022	0.000138	0.06819564	-0.022	0.0	0.0	True	None	-34.713
-0.022	0.00014	0.07433868	-0.022	-0.0	0.0	True	None	-37.1565
-0.0219	-0.00014	0.0203589	-0.0219	0.0	-0.0	True	None	-65.0595
-0.0219	-0.000138	0.0894334	-0.0219	-0.0	0.0	True	None	-9.669
-0.0219	-0.000136	0.0879286	-0.0219	0.0	-0.0	True	None	-10.311
-0.0219	-0.000134	0.0858012	-0.0219	0.0	-0.0	True	None	-9.0525
-0.0219	-0.000132	0.0880326	-0.0219	0.0	-0.0	True	None	-10.1565
-0.0219	-0.00013	0.08197176	-0.0219	-0.0	0.0	True	None	-4.4325
-0.0219	-0.000128	0.0847471	-0.0219	-0.0	0.0	True	None	-15.939
-0.0219	-0.000126	0.0742604	-0.0219	0.0	-0.0	True	None	-18.3225
-0.0219	-0.000124	0.07857056	-0.0219	0.0	0.0	True	None	-14.7765
-0.0219	-0.000122	0.0757543	-0.0219	0.0	0.0	True	None	-18.1605
-0.0219	-0.00012	0.07736348	-0.0219	0.0	0.0	True	None	-15.3285
-0.0219	-0.000118	0.0850786	-0.0219	-0.0	0.0	True	None	-17.0835
-0.0219	-0.000116	0.0902158	-0.0219	-0.0	0.0	True	None	-20.73
-0.0219	-0.000114	0.0937324	-0.0219	0.0	0.0	True	None	-16.5345
-0.0219	-0.000112	0.0931478	-0.0219	0.0	-0.0	True	None	-16.947
-0.0219	-0.00011	0.0976998	-0.0219	0.0	-0.0	True	None	-17.211
-0.0219	-0.000108	0.0973162	-0.0219	-0.0	0.0	True	None	-22.5525
-0.0219	-0.000106	0.0935202	-0.0219	0.0	0.0	True	None	-24.4035
-0.0219	-0.000104	0.0969586	-0.0219	0.0	0.0	True	None	-20.6415
-0.0219	-0.000102	0.0988846	-0.0219	-0.0	-0.0	True	None	-15.258
-0.0219	-0.0001	0.0964558	-0.0219	0.0	-0.0	True	None	-23.538
-0.0219	-9.8e-05	0.0931252	-0.0219	0.0	0.0	True	None	-19.86
-0.0219	-9.6e-05	0.0952412	-0.0219	0.0	0.0	True	None	-22.224
-0.0219	-9.4e-05	0.1030792	-0.0219	0.0	0.0	True	None	-18.921
-0.0219	-9.2e-05	0.093267	-0.0219	-0.0	0.0	True	None	-19.8705
-0.0219	-9e-05	0.099965	-0.0219	-0.0	-0.0	True	None	-22.5105
-0.0219	-8.8e-05	0.0991154	-0.0219	0.0	0.0	True	None	-21.339
-0.0219	-8.6e-05	0.0940752	-0.0219	0.0	-0.0	True	None	-20.7495
-0.0219	-8.4e-05	0.086144	-0.0219	-0.0	0.0	True	None	-18.3855
-0.0219	-8.2e-05	0.08639386	-0.0219	0.0	-0.0	True	None	-23.4045
-0.0219	-8e-05	0.0907484	-0.0219	0.0	-0.0	True	None	-19.197
-0.0219	-7.8e-05	0.0918438	-0.0219	0.0	0.0	True	None	-23.2755
-0.0219	-7.6e-05	0.0925552	-0.0219	0.0	0.0	True	None	-23.5545
-0.0219	-7.4e-05	0.0988064	-0.0219	0.0	0.0	True	None	-22.932
-0.0219	-7.2e-05	0.0887742	-0.0219	0.0	0.0	True	None	-24.3465
-0.0219	-7e-05	0.0860062	-0.0219	0.0	0.0	True	None	-22.992
-0.0219	-6.8e-05	0.0934232	-0.0219	0.0	-0.0	True	None	-22.1085
-0.0219	-6.6e-05	0.088815	-0.0219	-0.0	0.0	True	None	-23.8635
-0.0219	-6.4e-05	0.0944104	-0.0219	-0.0	0.0	True	None	-23.115
-0.0219	-6.2e-05	0.093699	-0.0219	-0.0	0.0	True	None	-19.656
-0.0219	-6e-05	0.0931478	-0.0219	0.0	0.0	True	None	-24.7605
-0.0219	-5.8e-05	0.0898992	-0.0219	0.0	0.0	True	None	-24.108
-0.0219	-5.6e-05	0.103679	-0.0219	-0.0	-0.0	True	None	-25.7475
-0.0219	-5.4e-05	0.1036232	-0.0219	0.0	0.0	True	None	-28.3065
-0.0219	-5.2e-05	0.1100492	-0.0219	0.0	0.0	True	None	-26.3535
-0.0219	-5e-05	0.1191206	-0.0219	0.0	-0.0	True	None	-24.018
-0.0219	-4.8e-05	0.1367858	-0.0219	-0.0	0.0	True	None	-26.634
-0.0219	-4.6e-05	0.1158832	-0.0219	-0.0	-0.0	True	None	-25.332
-0.0219	-4.4e-05	0.08699706	-0.0219	0.0	-0.0	True	None	-24.9255
-0.0219	-4.2e-05	0.0821094	-0.0219	0.0	-0.0	True	None	-23.97
-0.0219	-4e-05	0.0747409	-0.0219	-0.0	0.0	True	None	-26.85
-0.0219	-3.8e-05	0.07965098	-0.0219	-0.0	0.0	True	None	-24.5745
-0.0219	-3.6e-05	0.07487138	-0.0219	-0.0	0.0	True	None	-25.554
-0.0219	-3.4e-05	0.08204638	-0.0219	0.0	-0.0	True	None	-28.6665
-0.0219	-3.2e-05	0.0759293	-0.0219	0.0	0.0	True	None	-29.28
-0.0219	-3e-05	0.08604352	-0.0219	0.0	0.0	True	None	-26.799
-0.0219	-2.8e-05	0.0853766	-0.0219	0.0	0.0	True	None	-23.4045
-0.0219	-2.6e-05	0.0977856	-0.0219	0.0	0.0	True	None	-26.919
-0.0219	-2.4e-05	0.10445	-0.0219	0.0	-0.0	True	None	-23.334
-0.0219	-2.2e-05	0.08925834	-0.0219	0.0	0.0	True	None	-27.6225
-0.0219	-2e-05	0.07034514	-0.0219	0.0	0.0	True	None	-25.4475
-0.0219	-1.8e-05	0.06835584	-0.0219	0.0	0.0	True	None	-23.2545
-0.0219	-1.6e-05	0.07066924	-0.0219	0.0	-0.0	True	None	-26.109
-0.0219	-1.4e-05	0.07017374	-0.0219	-0.0	-0.0	True	None	-24.978
-0.0219	-1.2e-05	0.07479688	-0.0219	0.0	0.0	True	None	-28.8
-0.0219	-1e-05	0.0813273	-0.0219	0.0	0.0	True	None	-29.145
-0.0219	-8e-06	0.1026954	-0.0219	0.0	0.0	True	None	-25.5405
-0.0219	-6e-06	0.04430878	-0.0219	0.0	-0.0	True	None	-30.2835
-0.0219	-4e-06	0.00642988	-0.0219	-0.0	-0.0	True	None	11.529
-0.0219	-2e-06	0.00721592	-0.0219	0.0	0.0	True	None	42.123
-0.0219	-0.0	0.00448155	-0.0219	-0.0	-0.0	True	None	37.3635
-0.0219	2e-06	0.00255556	-0.0219	0.0	-0.0	True	None	-12.9105
-0.0219	4e-06	0.00334532	-0.0219	0.0	0.0	True	None	23.892
-0.0219	6e-06	-0.00059978	-0.0219	-0.0	0.0	True	None	86.991
-0.0219	8e-06	0.05323461	-0.0219	0.0	-0.0	True	None	-12.9525
-0.0219	1e-05	0.08466152	-0.0219	0.0	-0.0	True	None	-27.546
-0.0219	1.2e-05	0.0758026	-0.0219	0.0	0.0	True	None	-30.5085
-0.0219	1.4e-05	0.06822544	-0.0219	-0.0	0.0	True	None	-27.7515
-0.0219	1.6e-05	0.06271194	-0.0219	0.0	0.0	True	None	-34.737
-0.0219	1.8e-05	0.07303852	-0.0219	-0.0	0.0	True	None	-28.6605
-0.0219	2e-05	0.07532194	-0.0219	-0.0	0.0	True	None	-26.1165
-0.0219	2.2e-05	0.096072	-0.0219	0.0	0.0	True	None	-31.692
-0.0219	2.4e-05	0.0878802	-0.0219	-0.0	0.0	True	None	-33.5955
-0.0219	2.6e-05	0.08140192	-0.0219	0.0	0.0	True	None	-31.2015
-0.0219	2.8e-05	0.07984464	-0.0219	0.0	0.0	True	None	-33.3345
-0.0219	3e-05	0.0814837	-0.0219	-0.0	0.0	True	None	-28.437
-0.0219	3.2e-05	0.08002716	-0.0219	-0.0	0.0	True	None	-28.7985
-0.0219	3.4e-05	0.0724015	-0.0219	0.0	0.0	True	None	-36.081
-0.0219	3.6e-05	0.07386556	-0.0219	-0.0	-0.0	True	None	-30.732
-0.0219	3.8e-05	0.07117212	-0.0219	-0.0	-0.0	True	None	-33.159
-0.0219	4e-05	0.07357124	-0.0219	-0.0	0.0	True	None	-32.5545
-0.0219	4.2e-05	0.06702584	-0.0219	-0.0	0.0	True	None	-36.87
-0.0219	4.4e-05	0.0853096	-0.0219	-0.0	0.0	True	None	-30.4455
-0.0219	4.6e-05	0.1094494	-0.0219	-0.0	0.0	True	None	-34.038
-0.0219	4.8e-05	0.112046	-0.0219	0.0	0.0	True	None	-35.3565
-0.0219	5e-05	0.0989778	-0.0219	0.0	0.0	True	None	-34.473
-0.0219	5.2e-05	0.0939224	-0.0219	-0.0	-0.0	True	None	-34.5255
-0.0219	5.4e-05	0.0899884	-0.0219	-0.0	0.0	True	None	-35.3745
-0.0219	5.6e-05	0.0864084	-0.0219	0.0	-0.0	True	None	-36.921
-0.0219	5.8e-05	0.09222	-0.0219	0.0	-0.0	True	None	-31.326
-0.0219	6e-05	0.08247462	-0.0219	-0.0	0.0	True	None	-36.579
-0.0219	6.2e-05	0.08367426	-0.0219	0.0	0.0	True	None	-34.551
-0.0219	6.4e-05	0.0875262	-0.0219	-0.0	-0.0	True	None	-34.152
-0.0219	6.6e-05	0.0888972	-0.0219	-0.0	0.0	True	None	-36.135
-0.0219	6.8e-05	0.0824076	-0.0219	0.0	0.0	True	None	-33.9885
-0.0219	7e-05	0.0907412	-0.0219	0.0	0.0	True	None	-35.721
-0.0219	7.2e-05	0.0844752	-0.0219	0.0	0.0	True	None	-37.422
-0.0219	7.4e-05	0.0906666	-0.0219	-0.0	0.0	True	None	-34.518
-0.0219	7.6e-05	0.08286584	-0.0219	0.0	0.0	True	None	-34.08
-0.0219	7.8e-05	0.08439316	-0.0219	-0.0	0.0	True	None	-37.2015
-0.0219	8e-05	0.08671028	-0.0219	-0.0	0.0	True	None	-35.073
-0.0219	8.2e-05	0.0864048	-0.0219	-0.0	0.0	True	None	-34.0845
-0.0219	8.4e-05	0.0858162	-0.0219	0.0	0.0	True	None	-35.331
-0.0219	8.6e-05	0.0893812	-0.0219	0.0	0.0	True	None	-33.981
-0.0219	8.8e-05	0.07977006	-0.0219	0.0	0.0	True	None	-34.1865
-0.0219	9e-05	0.08093614	-0.0219	-0.0	-0.0	True	None	-38.589
-0.0219	9.2e-05	0.0848588	-0.0219	0.0	-0.0	True	None	-36.687
-0.0219	9.4e-05	0.07937518	-0.0219	-0.0	0.0	True	None	-39.6105
-0.0219	9.6e-05	0.0882378	-0.0219	-0.0	0.0	True	None	-35.706
-0.0219	9.8e-05	0.088342	-0.0219	0.0	0.0	True	None	-35.5695
-0.0219	0.0001	0.085738	-0.0219	0.0	0.0	True	None	-33.903
-0.0219	0.000102	0.0885618	-0.0219	0.0	0.0	True	None	-34.725
-0.0219	0.000104	0.0875598	-0.0219	0.0	0.0	True	None	-37.6275
-0.0219	0.000106	0.07510986	-0.0219	0.0	-0.0	True	None	-38.673
-0.0219	0.000108	0.08060446	-0.0219	0.0	-0.0	True	None	-39.6315
-0.0219	0.00011	0.07135842	-0.0219	0.0	0.0	True	None	-34.329
-0.0219	0.000112	0.06504398	-0.0219	0.0	-0.0	True	None	-41.94
-0.0219	0.000114	0.07774722	-0.0219	0.0	-0.0	True	None	-35.436
-0.0219	0.000116	0.07167876	-0.0219	0.0	0.0	True	None	-41.5965
-0.0219	0.000118	0.07247224	-0.0219	-0.0	0.0	True	None	-39.3135
-0.0219	0.00012	0.0677635	-0.0219	0.0	-0.0	True	None	-42.0855
-0.0219	0.000122	0.07164526	-0.0219	0.0	0.0	True	None	-36.303
-0.0219	0.000124	0.07240148	-0.0219	-0.0	0.0	True	None	-37.578
-0.0219	0.000126	0.0612068	-0.0219	-0.0	0.0	True	None	-41.013
-0.0219	0.000128	0.06537552	-0.0219	-0.0	-0.0	True	None	-34.959
-0.0219	0.00013	0.07439826	-0.0219	-0.0	0.0	True	None	-36.0045
-0.0219	0.000132	0.06565112	-0.0219	-0.0	0.0	True	None	-42.8145
-0.0219	0.000134	0.06972674	-0.0219	-0.0	0.0	True	None	-37.2315
-0.0219	0.000136	0.06749528	-0.0219	-0.0	0.0	True	None	-34.821
-0.0219	0.000138	0.0629801	-0.0219	0.0	-0.0	True	None	-41.0745
-0.0219	0.00014	0.0506121	-0.0219	-0.0	-0.0	True	None	-42.6495
-0.0218	-0.00014	0.01703211	-0.0218	0.0	-0.0	True	None	-71.5995
-0.0218	-0.000138	0.07932672	-0.0218	0.0	-0.0	True	None	-16.32
-0.0218	-0.000136	0.08159912	-0.0218	0.0	-0.0	True	None	-15.78
-0.0218	-0.000134	0.08183006	-0.0218	-0.0	0.0	True	None	-17.5425
-0.0218	-0.000132	0.08305198	-0.0218	0.0	0.0	True	None	-15.3435
-0.0218	-0.00013	0.090715	-0.0218	-0.0	0.0	True	None	-20.8485
-0.0218	-0.000128	0.07943482	-0.0218	0.0	-0.0	True	None	-22.6755
-0.0218	-0.000126	0.0789505	-0.0218	0.0	0.0	True	None	-18.6645
-0.0218	-0.000124	0.08084682	-0.0218	0.0	0.0	True	None	-18.075
-0.0218	-0.000122	0.08785024	-0.0218	-0.0	0.0	True	None	-17.5815
-0.0218	-0.00012	0.087012	-0.0218	-0.0	-0.0	True	None	-18.222
-0.0218	-0.000118	0.08283214	-0.0218	-0.0	0.0	True	None	-22.0815
-0.0218	-0.000116	0.0958298	-0.0218	0.0	-0.0	True	None	-19.4115
-0.0218	-0.000114	0.0915532	-0.0218	0.0	0.0	True	None	-22.056
-0.0218	-0.000112	0.0994172	-0.0218	0.0	-0.0	True	None	-20.487
-0.0218	-0.00011	0.0949208	-0.0218	0.0	-0.0	True	None	-22.0185
-0.0218	-0.000108	0.0930544	-0.0218	0.0	0.0	True	None	-19.959
-0.0218	-0.000106	0.0931698	-0.0218	0.0	0.0	True	None	-21.144
-0.0218	-0.000104	0.1026174	-0.0218	-0.0	-0.0	True	None	-21.084
-0.0218	-0.000102	0.0891802	-0.0218	0.0	0.0	True	None	-24.2775
-0.0218	-0.0001	0.0907114	-0.0218	0.0	0.0	True	None	-22.389
-0.0218	-9.8e-05	0.0942764	-0.0218	0.0	-0.0	True	None	-21.945
-0.0218	-9.6e-05	0.101265	-0.0218	0.0	-0.0	True	None	-23.37
-0.0218	-9.4e-05	0.092414	-0.0218	0.0	0.0	True	None	-22.92
-0.0218	-9.2e-05	0.0926932	-0.0218	0.0	0.0	True	None	-24.612
-0.0218	-9e-05	0.1017492	-0.0218	-0.0	-0.0	True	None	-20.9385
-0.0218	-8.8e-05	0.0902718	-0.0218	0.0	0.0	True	None	-24.0285
-0.0218	-8.6e-05	0.0917992	-0.0218	0.0	-0.0	True	None	-24.456
-0.0218	-8.4e-05	0.08663578	-0.0218	0.0	-0.0	True	None	-23.973
-0.0218	-8.2e-05	0.0869599	-0.0218	-0.0	0.0	True	None	-23.4795
-0.0218	-8e-05	0.0885804	-0.0218	-0.0	-0.0	True	None	-25.863
-0.0218	-7.8e-05	0.092205	-0.0218	-0.0	-0.0	True	None	-23.4825
-0.0218	-7.6e-05	0.09602	-0.0218	0.0	-0.0	True	None	-23.601
-0.0218	-7.4e-05	0.0988102	-0.0218	0.0	0.0	True	None	-23.478
-0.0218	-7.2e-05	0.08633772	-0.0218	0.0	0.0	True	None	-26.52
-0.0218	-7e-05	0.090439	-0.0218	-0.0	0.0	True	None	-26.151
-0.0218	-6.8e-05	0.0860846	-0.0218	-0.0	0.0	True	None	-27.1365
-0.0218	-6.6e-05	0.086051	-0.0218	0.0	0.0	True	None	-21.1185
-0.0218	-6.4e-05	0.0948908	-0.0218	0.0	0.0	True	None	-21.915
-0.0218	-6.2e-05	0.0866024	-0.0218	0.0	0.0	True	None	-27.2655
-0.0218	-6e-05	0.0953418	-0.0218	0.0	0.0	True	None	-26.073
-0.0218	-5.8e-05	0.0846352	-0.0218	0.0	-0.0	True	None	-27.981
-0.0218	-5.6e-05	0.1059292	-0.0218	0.0	0.0	True	None	-24.5715
-0.0218	-5.4e-05	0.1046776	-0.0218	0.0	-0.0	True	None	-25.6935
-0.0218	-5.2e-05	0.1177458	-0.0218	0.0	0.0	True	None	-25.194
-0.0218	-5e-05	0.1225552	-0.0218	0.0	0.0	True	None	-30.0405
-0.0218	-4.8e-05	0.1521046	-0.0218	0.0	-0.0	True	None	-25.872
-0.0218	-4.6e-05	0.10123902	-0.0218	0.0	0.0	True	None	-28.1805
-0.0218	-4.4e-05	0.07952056	-0.0218	0.0	0.0	True	None	-22.257
