Initial Temperature (K)	0.0177647
Excitation Current (A)	5e-08
Axis 1,2	x,y
Angle	0
Field (T)	        Current (A)	        Resistance (Ohms)	            Actual X-Field	                Actual Y-Field	                    Actual Z-Field	                        Lock-In Overload Pass	                            Average Phase
-0.003	                -1.03e-06	                    3.0987	                        -0.003	                            0.0	                                0.0	                                    True	                                        -10.308
-0.003	                -1.02e-06	                    3.10365	                        -0.003	                            0.0	                                0.0	                                    True	                                        -10.89
-0.003	                -1.01e-06	                    3.07745	                        -0.003	                            -0.0	                                0.0	                                    True	                                        -10.626
-0.003	                -1e-06	                    3.17524	                        -0.003	                            -0.0	                                -0.0	                                    True	                                        -11.163
-0.003	                -9.9e-07	                    3.19707	                        -0.003	                            -0.0	                                0.0	                                    True	                                        -10.941
-0.003	                -9.8e-07	                    3.15807	                        -0.003	                            -0.0	                                0.0	                                    True	                                        -9.942
-0.003	                -9.7e-07	                    2.99451	                        -0.003	                            -0.0	                                0.0	                                    True	                                        -10.353
-0.003	                -9.6e-07	                    3.08153	                        -0.003	                            -0.0	                                0.0	                                    True	                                        -8.667
-0.003	                -9.5e-07	                    3.17495	                        -0.003	                            -0.0	                                0.0	                                    True	                                        -11.214
-0.003	                -9.4e-07	                    3.01342	                        -0.003	                            -0.0	                                0.0	                                    True	                                        -10.356
-0.003	                -9.3e-07	                    3.14207	                        -0.003	                            0.0	                                0.0	                                    True	                                        -12.795
-0.003	                -9.2e-07	                    3.11092	                        -0.003	                            0.0	                                -0.0	                                    True	                                        -9.027
-0.003	                -9.1e-07	                    3.14876	                        -0.003	                            0.0	                                -0.0	                                    True	                                        -8.937
-0.003	                -9e-07	                    3.16389	                        -0.003	                            -0.0	                                -0.0	                                    True	                                        -8.169
-0.003	                -8.9e-07	                    3.06349	                        -0.003	                            -0.0	                                0.0	                                    True	                                        -11.508
-0.003	                -8.8e-07	                    3.17146	                        -0.003	                            0.0	                                -0.0	                                    True	                                        -10.302
-0.003	                -8.7e-07	                    3.076	                        -0.003	                            -0.0	                                0.0	                                    True	                                        -10.722
-0.003	                -8.6e-07	                    3.17059	                        -0.003	                            -0.0	                                0.0	                                    True	                                        -12.024
-0.003	                -8.5e-07	                    2.99538	                        -0.003	                            -0.0	                                0.0	                                    True	                                        -9.702
-0.003	                -8.4e-07	                    3.13828	                        -0.003	                            -0.0	                                0.0	                                    True	                                        -10.935
-0.003	                -8.3e-07	                    3.16506	                        -0.003	                            0.0	                                0.0	                                    True	                                        -8.661
-0.003	                -8.2e-07	                    3.00528	                        -0.003	                            -0.0	                                0.0	                                    True	                                        -10.995
-0.003	                -8.1e-07	                    3.14614	                        -0.003	                            -0.0	                                0.0	                                    True	                                        -10.317
-0.003	                -8e-07	                    3.02303	                        -0.003	                            -0.0	                                0.0	                                    True	                                        -10.032
-0.003	                -7.9e-07	                    3.13101	                        -0.003	                            -0.0	                                -0.0	                                    True	                                        -11.01
-0.003	                -7.8e-07	                    3.10627	                        -0.003	                            0.0	                                0.0	                                    True	                                        -7.461
-0.003	                -7.7e-07	                    3.10685	                        -0.003	                            0.0	                                0.0	                                    True	                                        -9.972
-0.003	                -7.6e-07	                    3.14905	                        -0.003	                            -0.0	                                0.0	                                    True	                                        -9.288
-0.003	                -7.5e-07	                    3.11238	                        -0.003	                            -0.0	                                0.0	                                    True	                                        -11.4
-0.003	                -7.4e-07	                    3.04777	                        -0.003	                            -0.0	                                0.0	                                    True	                                        -12.639
-0.003	                -7.3e-07	                    3.10744	                        -0.003	                            0.0	                                0.0	                                    True	                                        -9.984
-0.003	                -7.2e-07	                    2.92582	                        -0.003	                            -0.0	                                0.0	                                    True	                                        -8.739
-0.003	                -7.1e-07	                    3.10015	                        -0.003	                            -0.0	                                0.0	                                    True	                                        -9.681
-0.003	                -7e-07	                    3.09754	                        -0.003	                            0.0	                                0.0	                                    True	                                        -12.438
-0.003	                -6.9e-07	                    3.14556	                        -0.003	                            0.0	                                -0.0	                                    True	                                        -10.581
-0.003	                -6.8e-07	                    3.08474	                        -0.003	                            0.0	                                -0.0	                                    True	                                        -12.936
-0.003	                -6.7e-07	                    3.11442	                        -0.003	                            0.0	                                0.0	                                    True	                                        -11.148
-0.003	                -6.6e-07	                    3.15022	                        -0.003	                            0.0	                                -0.0	                                    True	                                        -10.155
-0.003	                -6.5e-07	                    3.03205	                        -0.003	                            0.0	                                0.0	                                    True	                                        -10.965
-0.003	                -6.4e-07	                    3.00353	                        -0.003	                            0.0	                                -0.0	                                    True	                                        -11.19
-0.003	                -6.3e-07	                    3.13421	                        -0.003	                            -0.0	                                -0.0	                                    True	                                        -9.231
-0.003	                -6.2e-07	                    3.08386	                        -0.003	                            0.0	                                0.0	                                    True	                                        -12.807
-0.003	                -6.1e-07	                    3.11849	                        -0.003	                            0.0	                                -0.0	                                    True	                                        -7.719
-0.003	                -6e-07	                    3.0923	                        -0.003	                            0.0	                                0.0	                                    True	                                        -13.935
-0.003	                -5.9e-07	                    3.04893	                        -0.003	                            0.0	                                0.0	                                    True	                                        -11.574
-0.003	                -5.8e-07	                    3.14411	                        -0.003	                            0.0	                                0.0	                                    True	                                        -10.11
-0.003	                -5.7e-07	                    3.02944	                        -0.003	                            0.0	                                -0.0	                                    True	                                        -10.497
-0.003	                -5.6e-07	                    3.19708	                        -0.003	                            0.0	                                -0.0	                                    True	                                        -12.06
-0.003	                -5.5e-07	                    3.03875	                        -0.003	                            -0.0	                                0.0	                                    True	                                        -11.802
-0.003	                -5.4e-07	                    3.15516	                        -0.003	                            -0.0	                                0.0	                                    True	                                        -10.485
-0.003	                -5.3e-07	                    2.96192	                        -0.003	                            -0.0	                                -0.0	                                    True	                                        -10.101
-0.003	                -5.2e-07	                    3.1054	                        -0.003	                            -0.0	                                0.0	                                    True	                                        -10.551
-0.003	                -5.1e-07	                    3.115	                        -0.003	                            -0.0	                                0.0	                                    True	                                        -11.19
-0.003	                -5e-07	                    3.08619	                        -0.003	                            0.0	                                0.0	                                    True	                                        -10.5
-0.003	                -4.9e-07	                    3.10569	                        -0.003	                            -0.0	                                -0.0	                                    True	                                        -11.622
-0.003	                -4.8e-07	                    2.9561	                        -0.003	                            0.0	                                -0.0	                                    True	                                        -10.977
-0.003	                -4.7e-07	                    3.10539	                        -0.003	                            -0.0	                                -0.0	                                    True	                                        -9.582
-0.003	                -4.6e-07	                    3.13771	                        -0.003	                            -0.0	                                0.0	                                    True	                                        -11.598
-0.003	                -4.5e-07	                    3.02012	                        -0.003	                            -0.0	                                0.0	                                    True	                                        -10.374
-0.003	                -4.4e-07	                    3.08357	                        -0.003	                            -0.0	                                -0.0	                                    True	                                        -10.563
-0.003	                -4.3e-07	                    3.0434	                        -0.003	                            0.0	                                0.0	                                    True	                                        -10.998
-0.003	                -4.2e-07	                    3.08269	                        -0.003	                            -0.0	                                -0.0	                                    True	                                        -8.571
-0.003	                -4.1e-07	                    3.05126	                        -0.003	                            -0.0	                                0.0	                                    True	                                        -10.029
-0.003	                -4e-07	                    2.9657	                        -0.003	                            -0.0	                                -0.0	                                    True	                                        -14.022
-0.003	                -3.9e-07	                    2.99655	                        -0.003	                            0.0	                                -0.0	                                    True	                                        -10.248
-0.003	                -3.8e-07	                    3.03468	                        -0.003	                            -0.0	                                -0.0	                                    True	                                        -10.704
-0.003	                -3.7e-07	                    3.06465	                        -0.003	                            -0.0	                                0.0	                                    True	                                        -9.384
-0.003	                -3.6e-07	                    3.02187	                        -0.003	                            0.0	                                -0.0	                                    True	                                        -8.889
-0.003	                -3.5e-07	                    3.05883	                        -0.003	                            0.0	                                -0.0	                                    True	                                        -11.523
-0.003	                -3.4e-07	                    2.97501	                        -0.003	                            -0.0	                                0.0	                                    True	                                        -11.577
-0.003	                -3.3e-07	                    3.06232	                        -0.003	                            0.0	                                -0.0	                                    True	                                        -10.182
-0.003	                -3.2e-07	                    2.9817	                        -0.003	                            -0.0	                                0.0	                                    True	                                        -11.064
-0.003	                -3.1e-07	                    3.07921	                        -0.003	                            0.0	                                0.0	                                    True	                                        -12.039
-0.003	                -3e-07	                    2.97617	                        -0.003	                            -0.0	                                0.0	                                    True	                                        -9.519
-0.003	                -2.9e-07	                    3.01489	                        -0.003	                            -0.0	                                0.0	                                    True	                                        -12.441
-0.003	                -2.8e-07	                    3.06436	                        -0.003	                            0.0	                                -0.0	                                    True	                                        -11.778
-0.003	                -2.7e-07	                    2.96774	                        -0.003	                            0.0	                                0.0	                                    True	                                        -14.256
-0.003	                -2.6e-07	                    3.01488	                        -0.003	                            -0.0	                                0.0	                                    True	                                        -10.575
-0.003	                -2.5e-07	                    3.10714	                        -0.003	                            -0.0	                                -0.0	                                    True	                                        -11.667
-0.003	                -2.4e-07	                    2.93514	                        -0.003	                            -0.0	                                0.0	                                    True	                                        -11.523
-0.003	                -2.3e-07	                    3.0108	                        -0.003	                            -0.0	                                0.0	                                    True	                                        -11.694
-0.003	                -2.2e-07	                    3.1604	                        -0.003	                            0.0	                                0.0	                                    True	                                        -7.716
-0.003	                -2.1e-07	                    2.96512	                        -0.003	                            0.0	                                -0.0	                                    True	                                        -14.028
-0.003	                -2e-07	                    2.94561	                        -0.003	                            -0.0	                                0.0	                                    True	                                        -14.106
-0.003	                -1.9e-07	                    3.04486	                        -0.003	                            -0.0	                                -0.0	                                    True	                                        -11.388
-0.003	                -1.8e-07	                    2.96046	                        -0.003	                            -0.0	                                0.0	                                    True	                                        -12.387
-0.003	                -1.7e-07	                    2.97676	                        -0.003	                            0.0	                                -0.0	                                    True	                                        -10.497
-0.003	                -1.6e-07	                    2.97356	                        -0.003	                            -0.0	                                -0.0	                                    True	                                        -11.769
-0.003	                -1.5e-07	                    2.94619	                        -0.003	                            0.0	                                -0.0	                                    True	                                        -10.386
-0.003	                -1.4e-07	                    3.00936	                        -0.003	                            -0.0	                                -0.0	                                    True	                                        -11.367
-0.003	                -1.3e-07	                    2.9267	                        -0.003	                            0.0	                                0.0	                                    True	                                        -10.461
-0.003	                -1.2e-07	                    3.04283	                        -0.003	                            -0.0	                                0.0	                                    True	                                        -12.435
-0.003	                -1.1e-07	                    3.04922	                        -0.003	                            -0.0	                                -0.0	                                    True	                                        -8.502
-0.003	                -1e-07	                    2.93252	                        -0.003	                            -0.0	                                0.0	                                    True	                                        -8.736
-0.003	                -9e-08	                    3.0501	                        -0.003	                            0.0	                                0.0	                                    True	                                        -10.83
-0.003	                -8e-08	                    3.00732	                        -0.003	                            0.0	                                -0.0	                                    True	                                        -11.616
-0.003	                -7e-08	                    2.95173	                        -0.003	                            0.0	                                0.0	                                    True	                                        -10.77
-0.003	                -6e-08	                    3.02099	                        -0.003	                            0.0	                                -0.0	                                    True	                                        -12.501
-0.003	                -5e-08	                    2.89905	                        -0.003	                            0.0	                                0.0	                                    True	                                        -9.738
-0.003	                -4e-08	                    2.94794	                        -0.003	                            0.0	                                -0.0	                                    True	                                        -10.551
-0.003	                -3e-08	                    3.03118	                        -0.003	                            -0.0	                                0.0	                                    True	                                        -12.339
-0.003	                -2e-08	                    3.02798	                        -0.003	                            0.0	                                0.0	                                    True	                                        -9.9
-0.003	                -1e-08	                    2.91826	                        -0.003	                            -0.0	                                -0.0	                                    True	                                        -10.605
-0.003	                0.0	                    2.91942	                        -0.003	                            0.0	                                0.0	                                    True	                                        -9.312
-0.003	                1e-08	                    2.943	                        -0.003	                            -0.0	                                0.0	                                    True	                                        -11.721
-0.003	                2e-08	                    3.0501	                        -0.003	                            0.0	                                0.0	                                    True	                                        -11.568
-0.003	                3e-08	                    2.98462	                        -0.003	                            -0.0	                                -0.0	                                    True	                                        -11.523
-0.003	                4e-08	                    3.00295	                        -0.003	                            -0.0	                                0.0	                                    True	                                        -12.471
