Started: March 07, 2024 20:06:56
Initial Temperature (K)	0.0200891
Resistor	1007820.0	Excitation Current (A)	4.961e-08
Current (A)	Measured Current (A)	Resistance (Ohms)
-1.5e-06	-1.3639945e-06	2.288256399919371
-1.4798657718120806e-06	-1.3454165e-06	3.3981959282402743
-1.4597315436241612e-06	-1.328882e-06	3.291140899012296
-1.4395973154362417e-06	-1.307454e-06	3.25007055029228
-1.4194630872483223e-06	-1.2854415e-06	3.410814351945173
-1.3993288590604028e-06	-1.268793e-06	3.263868171739569
-1.3791946308724834e-06	-1.2487965e-06	3.2805785123966946
-1.3590604026845637e-06	-1.229127e-06	3.428119330780085
-1.3389261744966443e-06	-1.2129580000000002e-06	3.237462205200564
-1.3187919463087249e-06	-1.2007595e-06	3.243317879459786
-1.2986577181208054e-06	-1.177372e-06	3.356258818786535
-1.278523489932886e-06	-1.1591075e-06	3.469774239064705
-1.2583892617449665e-06	-1.145185e-06	3.580659141302157
-1.2382550335570469e-06	-1.123379e-06	3.285567425922193
-1.2181208053691274e-06	-1.1050890000000001e-06	3.3166599475912113
-1.197986577181208e-06	-1.089992e-06	3.5571860511993547
-1.1778523489932886e-06	-1.0663619999999999e-06	3.4996976416045156
-1.1577181208053691e-06	-1.0491989999999998e-06	3.5876940133037696
-1.1375838926174495e-06	-1.0316845e-06	3.49265269098972
-1.1174496644295302e-06	-1.0107969999999998e-06	3.70649062688974
-1.0973154362416106e-06	-1.4431799999999999e-06	3.6912316065309416
-1.0771812080536911e-06	-1.2347043e-06	3.1500503930659143
-1.0570469798657717e-06	-1.1243065e-06	3.3515621850433384
-1.0369127516778523e-06	-1.323832e-06	3.9300040314452733
-1.0167785234899328e-06	-1.2861705e-06	3.913283612174965
-9.966442953020134e-07	-8.935213499999999e-07	3.8159040516024993
-9.76510067114094e-07	-9.962825e-07	3.4307599274339853
-9.563758389261745e-07	-8.648517500000001e-07	3.8167808909494054
-9.362416107382551e-07	-1.0463283e-06	3.705613787542834
-9.161073825503355e-07	-1.01659125e-06	4.0367768595041325
-8.959731543624161e-07	-8.0461895e-07	3.7660350735738763
-8.758389261744966e-07	-1.0389116e-06	4.237996371699254
-8.557046979865772e-07	-8.071293000000001e-07	3.9329369078814755
-8.355704697986577e-07	-7.54958e-07	4.837270711550091
-8.154362416107383e-07	-7.4832315e-07	5.054343882281798
-7.953020134228189e-07	-7.235442499999999e-07	5.820509977827051
-7.751677852348992e-07	-7.0671075e-07	6.462598266478533
-7.550335570469798e-07	-6.863969500000001e-07	2.0676627696029026
-7.348993288590603e-07	-6.6737675e-07	0.02522626486595445
-7.147651006711409e-07	-6.49595e-07	0.041652549889135256
-6.946308724832215e-07	-6.3054935e-07	0.007333299737956052
-6.74496644295302e-07	-6.132086e-07	0.1818636363636364
-6.543624161073825e-07	-5.957168e-07	0.04605240878855069
-6.34228187919463e-07	-5.7816465e-07	0.08917163878250353
-6.140939597315436e-07	-5.577683e-07	-0.0313860310421286
-5.939597315436241e-07	-5.42056e-07	0.007919875025196532
-5.738255033557047e-07	-5.266395e-07	-0.08594507155815359
-5.536912751677853e-07	-5.085981999999999e-07	-0.024346190284216893
-5.335570469798657e-07	-4.799242499999999e-07	0.006746583350131022
-5.134228187919463e-07	-4.6608895e-07	-0.0495724148357186
-4.932885906040268e-07	-4.466917e-07	-0.05749223946784923
-4.7315436241610734e-07	-4.31689e-07	0.025519572666801046
-4.530201342281879e-07	-4.099358e-07	-0.06717194114089901
-4.3288590604026845e-07	-3.9383575000000003e-07	0.03343947792783712
-4.12751677852349e-07	-3.7212425e-07	-0.06658546663979037
-3.9261744966442957e-07	-3.5658105e-07	-0.06247883491231606
-3.724832214765101e-07	-3.3695255e-07	-0.05045232815964523
-3.5234899328859064e-07	-3.252673e-07	0.01437290868776456
-3.32214765100671e-07	-3.0130715e-07	-0.12349092924813546
-3.1208053691275155e-07	-2.848011e-07	0.1739438318887321
-2.919463087248321e-07	-2.6573315000000003e-07	-0.018186353557750456
-2.7181208053691266e-07	-2.4757915000000004e-07	-0.0014666397903648452
-2.516778523489932e-07	-2.3476535e-07	0.04810576496674057
-2.3154362416107376e-07	-2.1483075e-07	0.034905966539004234
-2.1140939597315431e-07	-1.9705885e-07	0.07479881173150575
-1.9127516778523485e-07	-1.7655745e-07	0.012613182826043144
-1.711409395973154e-07	-1.6168505e-07	-0.03079943559766176
-1.5100671140939597e-07	-1.4658115e-07	0.04781233622253578
-1.3087248322147652e-07	-1.2527e-07	-0.24492914734932475
-1.1073825503355707e-07	-1.0032747e-07	-0.05983884297520661
-9.060402684563762e-08	-8.582089000000001e-08	-0.07919844789356985
-7.046979865771795e-08	-6.8997565e-08	-0.054265672243499305
-5.033557046979851e-08	-4.8890980000000004e-08	-0.08301189276355575
-3.020134228187906e-08	-3.832053e-08	-0.024639498085063497
-1.0067114093959613e-08	-1.732802e-08	-0.19564976819189678
1.0067114093959833e-08	2.0483906350000002e-09	-0.07714523281596453
3.020134228187928e-08	1.898265e-08	-0.019359504132231413
5.033557046979873e-08	4.1916515e-08	0.1657306994557549
7.046979865771818e-08	5.8189275e-08	0.06570509977827052
9.060402684563762e-08	7.627779e-08	0.03431939125176376
1.1073825503355707e-07	9.593293499999999e-08	-0.027866095545252975
1.3087248322147652e-07	1.1030260000000001e-07	-0.13581072364442653
1.5100671140939597e-07	1.27181e-07	-0.20767587180004032
1.711409395973154e-07	1.484957e-07	-0.18215672243499295
1.9127516778523509e-07	1.667058e-07	-0.08154505140092723
2.1140939597315453e-07	1.8864465e-07	-0.033732775650070546
2.3154362416107397e-07	2.0155315e-07	-0.08389187562991332
2.5167785234899343e-07	2.2592380000000002e-07	-0.006159866962305987
2.718120805369129e-07	2.4048595000000003e-07	-0.14695736746623667
2.919463087248323e-07	2.5799560000000003e-07	-0.05573221124773231
3.1208053691275176e-07	2.8568525e-07	0.1425574480951421
3.322147651006712e-07	3.0013735e-07	-0.060425619834710745
3.5234899328859064e-07	3.227797e-07	-0.05250574480951421
3.724832214765101e-07	3.3956275e-07	-0.05162568030638984
3.9261744966442957e-07	3.501077e-07	-0.124370892965128
4.12751677852349e-07	3.6813375e-07	0.04282584156420077
4.3288590604026867e-07	3.857566e-07	-0.07685194517234428
4.530201342281881e-07	4.0246269999999997e-07	-0.04986585365853659
4.7315436241610755e-07	4.236032e-07	-0.02786611469461802
4.932885906040268e-07	4.513974e-07	0.0404792279782302
5.134228187919465e-07	4.5743705e-07	-0.01701290062487401
5.335570469798657e-07	4.827926e-07	-0.010559866962305986
