Started: March 07, 2024 18:38:56
Initial Temperature (K)	0.0184294
Resistor	1007820.0	Excitation Current (A)	9.922e-08
Current (A)	Measured Current (A)	Resistance (Ohms)
-1.4e-06	-1.2668044e-06	1.6063211046160049
-1.3533333333333332e-06	-1.2274602000000002e-06	1.9633602096351546
-1.3066666666666667e-06	-1.1871928e-06	1.8001511791977425
-1.26e-06	-1.1418656e-06	1.7440092723241283
-1.213333333333333e-06	-1.1020366e-06	1.8145837532755493
-1.1666666666666666e-06	-1.0611208e-06	1.5893670630921186
-1.1199999999999999e-06	-1.0210168000000002e-06	1.7607861318282603
-1.0733333333333334e-06	-1.2316548399999999e-06	1.9933985083652488
-1.0266666666666664e-06	-1.14200168e-06	1.6944366055230802
-9.8e-07	-1.0260080799999999e-06	1.6891574279379156
-9.333333333333332e-07	-8.401545e-07	1.7734589800443459
-8.866666666666666e-07	-8.013173399999999e-07	2.1463354162467243
-8.4e-07	-8.2061494e-07	2.1894557548881273
-7.933333333333333e-07	-7.225503999999999e-07	2.914273331989518
-7.466666666666667e-07	-6.8139128e-07	0.2440491836323322
-7e-07	-6.4213276e-07	0.2107853456964322
-6.533333333333334e-07	-5.9702896e-07	0.13569320701471477
-6.066666666666666e-07	-5.5314254e-07	-0.1914259221931062
-5.599999999999999e-07	-5.1189186e-07	0.31233547671840356
-5.133333333333333e-07	-4.7308694e-07	-0.13862648659544446
-4.666666666666666e-07	-4.2501486e-07	0.29391473493247333
-4.2e-07	-3.8300423999999995e-07	0.23583592017738358
-3.733333333333334e-07	-3.423877799999999e-07	-0.04622817980245919
-3.266666666666668e-07	-2.9883538e-07	-0.08142791775851643
-2.800000000000001e-07	-2.6180518e-07	0.24105672243499296
-2.333333333333333e-07	-2.1747584e-07	0.09562493448901432
-1.866666666666667e-07	-1.7714448e-07	0.22492360411207418
-1.4000000000000006e-07	-1.3392336e-07	0.2243374722838138
-9.333333333333345e-08	-9.3685428e-08	-0.06946020963515422
-4.666666666666684e-08	-4.8970386000000005e-08	0.12830124974803467
0.0	-6.022134e-09	-0.2164757105422294
4.666666666666662e-08	3.4803929999999996e-08	-0.29532259625075585
9.333333333333324e-08	7.957609599999999e-08	0.040479459786333424
1.3999999999999985e-07	1.2232882000000002e-07	-0.15411453336020964
1.8666666666666649e-07	1.6559360000000003e-07	-0.11604029429550493
2.333333333333333e-07	2.0663352000000003e-07	0.07673469058657528
2.799999999999999e-07	2.4305555999999994e-07	0.32277796815158233
3.266666666666666e-07	2.9244299999999997e-07	0.399219512195122
3.733333333333332e-07	3.33452e-07	0.1497149768191896
4.199999999999998e-07	3.7318232e-07	0.10530451521870592
4.666666666666666e-07	4.2017488e-07	0.13921306188268495
5.133333333333332e-07	4.5833692e-07	-0.054031233622253594
5.599999999999998e-07	5.015783799999999e-07	0.330756500705503
6.066666666666664e-07	5.4348536e-07	0.09920340657125579
6.533333333333331e-07	5.8536618e-07	0.195180205603709
6.999999999999998e-07	6.2668196e-07	0.2936797016730498
7.466666666666664e-07	6.710054799999999e-07	-0.2763736545051401
7.93333333333333e-07	7.1324632e-07	0.14807214271316269
8.399999999999996e-07	7.801542800000001e-07	-0.07016412013706916
8.866666666666666e-07	7.886969399999999e-07	0.16426357589195725
9.333333333333332e-07	8.282144999999999e-07	0.023818383390445487
9.8e-07	8.600482000000001e-07	-0.1697782301955251
1.0266666666666664e-06	9.917673999999999e-07	1.0157367466236646
1.0733333333333332e-06	1.0736219599999998e-06	1.4532031848417657
1.1199999999999997e-06	1.0074278000000001e-06	1.9177766579318685
1.1666666666666664e-06	1.0485824000000001e-06	1.8173412618423703
1.2133333333333329e-06	1.0890136e-06	1.907333198951824
1.2599999999999996e-06	1.1328888e-06	1.507706107639589
1.3066666666666663e-06	1.1767135999999999e-06	2.1127796815158235
1.3533333333333332e-06	1.2179338e-06	1.6821789961701268
1.4e-06	1.2579096e-06	1.8458536585365852
