Started: March 08, 2024 20:19:06
Initial Temperature (K)	0.0198551
Resistor	1000000.0	Excitation Current (A)	2.5e-08
Current (A)	Measured Current (A)	Resistance (Ohms)
3.1200000000000004e-07	4.721398e-11	0.0011642080000000055
3.2400000000000004e-07	4.689152600000001e-11	-0.06845256000000001
3.360000000000001e-07	4.6367538e-11	-0.1161832
3.480000000000001e-07	4.6901599999999994e-11	-0.25797808
3.600000000000001e-07	4.7395356000000007e-11	0.07264376
3.720000000000001e-07	4.6558997999999995e-11	0.009313455999999998
3.840000000000001e-07	4.7788346e-11	0.10151480000000002
3.960000000000001e-07	4.7647272e-11	0.039116000000000005
4.0800000000000016e-07	4.6548918000000006e-11	-0.03678727999999999
4.1999999999999995e-07	4.706282800000001e-11	-0.006286552000000012
4.3199999999999995e-07	4.7677502e-11	-0.033062223999999994
4.4399999999999995e-07	4.7304664000000005e-11	-0.13061864000000004
4.5599999999999995e-07	4.7072902000000007e-11	-0.021886256000000003
4.6799999999999996e-07	4.678068e-11	0.09243425599999999
4.8e-07	4.6760527999999996e-11	-0.149477816
4.92e-07	4.741551e-11	-0.06239896
5.04e-07	4.6730296000000006e-11	0.12968752
5.16e-07	4.7254284e-11	0.1324815032
5.280000000000001e-07	4.5762939999999996e-11	-0.091037192
5.4e-07	4.6488452e-11	0.019790735999999996
5.520000000000001e-07	4.5168414e-11	-0.05378421600000001
5.64e-07	4.6347384e-11	0.012805519999999997
5.760000000000001e-07	4.7264357999999996e-11	0.13155032000000003
5.880000000000001e-07	4.604508e-11	-0.10663704
6.000000000000001e-07	4.6478376e-11	0.04097856
6.120000000000001e-07	4.7062826000000006e-11	0.1138548
6.240000000000001e-07	4.6730296000000006e-11	-0.082655256
6.360000000000001e-07	4.6014852e-11	-0.15110784000000002
6.480000000000001e-07	4.6710144000000005e-11	0.032130879999999994
6.600000000000001e-07	4.7899187999999994e-11	-0.03050084799999999
6.720000000000002e-07	4.690160000000001e-11	0.041909600000000026
6.840000000000001e-07	4.7516278000000004e-11	0.36624456
6.960000000000002e-07	4.4473126e-11	1.24611608
7.080000000000001e-07	4.696206e-11	0.7667160800000001
7.200000000000002e-07	4.712328799999999e-11	2.0875712
7.320000000000003e-07	4.6639606e-11	4.1681584
7.440000000000002e-07	4.6931832e-11	6.013344000000001
7.560000000000003e-07	4.7687580000000004e-11	8.859024
7.680000000000002e-07	4.6498535999999996e-11	10.323312
7.800000000000003e-07	4.6689989999999997e-11	9.52912
7.920000000000002e-07	4.7717808000000006e-11	8.901384
8.040000000000003e-07	4.6186158e-11	8.3072
8.159999999999998e-07	4.6700068e-11	7.782176
8.279999999999998e-07	4.7334893999999994e-11	7.576344000000001
8.399999999999999e-07	4.7062827999999995e-11	7.037816000000001
8.519999999999998e-07	4.6357462e-11	6.431056000000001
8.639999999999999e-07	4.6558992e-11	6.1809840000000005
8.759999999999999e-07	4.7324819999999995e-11	6.16492
8.879999999999999e-07	4.7355045999999995e-11	5.696944
9e-07	4.7536432e-11	5.321143999999999
9.119999999999999e-07	4.7032596e-11	5.173072
9.24e-07	4.8272026e-11	5.095992
9.359999999999999e-07	4.6921756000000004e-11	4.970032
9.48e-07	4.5682328000000004e-11	4.884352
9.6e-07	4.777827e-11	4.603784
9.72e-07	4.8493711999999996e-11	4.412847999999999
9.84e-07	4.702252199999999e-11	4.4028480000000005
9.96e-07	4.5652094e-11	4.277112000000001
1.008e-06	4.7133365999999994e-11	4.23568
1.02e-06	4.7032598000000005e-11	4.081304
1.032e-06	4.495680999999999e-11	4.105760000000001
1.044e-06	4.6861296000000005e-11	3.9839895999999997
1.0560000000000001e-06	4.705275200000001e-11	3.7911992
1.068e-06	4.7344972e-11	3.8522024000000004
1.08e-06	4.6266771999999997e-11	3.7127360000000005
1.092e-06	4.6780677999999996e-11	3.7646568
1.1040000000000001e-06	4.736512599999999e-11	3.8210024
1.1160000000000002e-06	4.7536430000000005e-11	3.7741991999999995
1.128e-06	4.6125704e-11	3.6279855999999997
1.14e-06	4.813095400000001e-11	3.6240272000000004
1.1520000000000002e-06	4.6649685999999995e-11	3.4631408000000006
1.1640000000000002e-06	4.5672249999999996e-11	3.6629096000000003
1.1760000000000003e-06	4.6004777999999995e-11	3.4752488
1.188e-06	4.5460644e-11	3.5155280000000007
1.2000000000000002e-06	4.6387691999999993e-11	3.5767616
1.2120000000000002e-06	4.6951984e-11	3.4666328
1.2240000000000003e-06	4.5803248e-11	3.5113368
1.2360000000000001e-06	4.7798424e-11	3.3886352000000004
1.2480000000000002e-06	4.7667426e-11	3.6193704
1.2600000000000002e-06	4.7737962e-11	3.5707096
1.2720000000000003e-06	4.6810911999999994e-11	3.5839799999999995
1.2840000000000003e-06	4.6397768e-11	3.6168096000000007
1.2960000000000002e-06	4.834256e-11	3.4521976000000003
1.3080000000000002e-06	4.6498536e-11	3.5341552
1.3199999999999999e-06	4.6599302e-11	3.4244912
1.332e-06	4.7254283999999996e-11	3.3579008000000004
1.344e-06	4.6689992e-11	3.32158
1.3559999999999998e-06	4.5329644e-11	3.3162247999999996
1.3679999999999999e-06	4.6810911999999994e-11	3.3378776
1.38e-06	4.6397769999999995e-11	3.3828152000000005
1.392e-06	4.6619456e-11	3.479672
1.4039999999999998e-06	4.7324822e-11	3.3946888
1.4159999999999999e-06	4.7274433999999996e-11	3.2631392000000004
1.428e-06	4.6831063999999995e-11	3.3213472000000004
1.44e-06	4.7637198e-11	3.28782
1.452e-06	4.6609378e-11	3.1588320000000003
1.4639999999999999e-06	4.7314743999999995e-11	3.1220448
1.476e-06	4.8090644e-11	3.3229784
1.488e-06	4.8130955999999996e-11	3.2731520000000005
1.5e-06	4.7082981999999996e-11	3.2759448000000004
1.5e-06	4.7909266e-11	3.4286824000000005
1.488e-06	4.6498536e-11	3.2482392000000004
1.476e-06	4.7365126000000004e-11	3.2580184
1.4639999999999999e-06	4.5067651999999994e-11	3.4836296000000004
1.452e-06	4.7788346e-11	3.3253056
1.44e-06	4.8423173999999996e-11	3.3260032
1.428e-06	4.786896e-11	3.3765280000000004
1.4159999999999999e-06	4.6599304000000005e-11	3.28456
1.4039999999999998e-06	4.5954394e-11	3.072684
1.392e-06	4.7294590000000006e-11	3.4657024
1.38e-06	4.7687580000000004e-11	3.3925928
1.3679999999999999e-06	4.7022522000000005e-11	3.4452136
1.3559999999999998e-06	4.7012446000000004e-11	3.3541760000000003
1.344e-06	4.7284514000000005e-11	3.3748975999999997
1.332e-06	4.6095472000000004e-11	3.266632
1.3199999999999999e-06	4.668999000000001e-11	3.1609272
1.3080000000000002e-06	4.687137400000001e-11	3.6135496000000003
1.2960000000000002e-06	4.6488462e-11	3.3450960000000003
1.2840000000000003e-06	4.6488458e-11	3.3935248000000002
1.2720000000000003e-06	4.6579147999999995e-11	3.5832816000000003
1.2600000000000002e-06	4.6286926e-11	3.4484736
1.2480000000000002e-06	4.6347386e-11	3.414712
1.2360000000000001e-06	4.6508611999999996e-11	3.3951544000000005
1.2240000000000003e-06	4.531957e-11	3.5672159999999997
1.2120000000000002e-06	4.6548919999999994e-11	3.4938735999999997
1.2000000000000002e-06	4.6800838e-11	3.4317088
1.188e-06	4.7314746e-11	3.4608128000000002
1.1760000000000003e-06	4.7546508e-11	3.6314776
1.1640000000000002e-06	4.7667426e-11	3.8589488000000003
1.1520000000000002e-06	4.7042674000000005e-11	3.7041207999999997
1.14e-06	4.5773018e-11	3.7166944
1.128e-06	4.694190999999999e-11	3.8028408
1.1160000000000002e-06	4.6367538e-11	3.8466128000000004
1.1040000000000001e-06	4.6256691999999994e-11	3.68014
1.092e-06	4.8272024e-11	3.8226312
1.08e-06	4.660938e-11	3.7145976
1.068e-06	4.6861298000000006e-11	3.8566279999999997
1.0560000000000001e-06	4.6820986e-11	3.7031896000000004
1.044e-06	4.7042672e-11	3.9537208
1.032e-06	4.6689994000000005e-11	4.123456
1.02e-06	4.7959648e-11	3.8878224
1.008e-06	4.6417922e-11	4.0549928
9.96e-07	4.6760527999999996e-11	4.316928
9.84e-07	4.7103134000000004e-11	4.450584000000001
9.72e-07	4.6508614000000004e-11	4.384920000000001
9.6e-07	4.7133363999999993e-11	4.540224
9.48e-07	4.6730296e-11	4.715552
9.359999999999999e-07	4.6700066e-11	5.0373280000000005
9.24e-07	4.6639608000000006e-11	5.132088
9.119999999999999e-07	4.7818576e-11	5.0897120000000005
9e-07	4.6176082e-11	5.774240000000001
8.879999999999999e-07	4.5249029999999995e-11	5.775864
8.759999999999999e-07	4.758681399999999e-11	5.839664000000001
8.639999999999999e-07	4.7657348e-11	6.10764
8.519999999999998e-07	4.760697e-11	6.5500240000000005
8.399999999999999e-07	4.678068e-11	6.764232000000002
8.279999999999998e-07	4.7586809999999994e-11	7.145144
8.159999999999998e-07	4.7677502e-11	7.433624
8.040000000000003e-07	4.6710145999999993e-11	8.218256
7.920000000000002e-07	4.7405431999999994e-11	8.647832000000001
7.800000000000003e-07	4.7909266e-11	9.185440000000003
7.680000000000002e-07	4.7344974000000003e-11	10.209928000000001
7.560000000000003e-07	4.8070492e-11	10.66488
7.440000000000002e-07	4.7042676000000007e-11	8.380784
7.320000000000003e-07	4.849371e-11	4.1139088
7.200000000000002e-07	4.767749800000001e-11	2.090364
7.080000000000001e-07	4.6125698e-11	0.8735856
6.960000000000002e-07	4.746589199999999e-11	0.52270832
6.840000000000001e-07	4.6427997999999996e-11	0.29080695999999995
6.720000000000002e-07	4.6428000000000004e-11	0.12759232000000004
6.600000000000001e-07	4.8312332e-11	-0.13457669600000002
6.480000000000001e-07	4.7999952e-11	0.05518112000000001
6.360000000000001e-07	4.6972136e-11	0.21397272000000003
6.240000000000001e-07	4.7677502e-11	-0.05005888000000001
6.120000000000001e-07	4.607531600000001e-11	0.047963608000000005
6.000000000000001e-07	4.5500950000000004e-11	0.07846411999999998
5.880000000000001e-07	4.6619457999999994e-11	0.20489207199999998
5.760000000000001e-07	4.7657347999999994e-11	-0.24656928000000003
5.64e-07	4.8110796e-11	-0.115019016
5.520000000000001e-07	4.6166007999999997e-11	-0.003958336000000009
5.4e-07	4.6206310000000004e-11	0.12852332
5.280000000000001e-07	4.5188572e-11	-0.029569712000000005
5.16e-07	4.7899188e-11	-0.121538008
5.04e-07	4.5964472e-11	0.07636888
4.92e-07	4.7808496000000005e-11	-0.0004657120000000015
4.8e-07	4.8745627999999996e-11	-0.16368096
4.6799999999999996e-07	4.6579147999999995e-11	-0.10407567200000001
4.5599999999999995e-07	4.742558400000001e-11	-0.041676880000000006
4.4399999999999995e-07	4.7677506e-11	0.007450551999999999
4.3199999999999995e-07	4.7113207999999997e-11	-0.17136424
4.1999999999999995e-07	4.6407845999999995e-11	-0.13341288
4.0800000000000016e-07	4.6649682e-11	-0.07730015999999999
3.960000000000001e-07	4.810072e-11	-0.1520391688
3.840000000000001e-07	4.6357462e-11	0.14482143200000003
3.720000000000001e-07	4.6740375999999996e-11	-0.22305336000000003
3.600000000000001e-07	4.6931836e-11	0.024447360000000008
3.480000000000001e-07	4.6266771999999997e-11	-0.04749768
3.360000000000001e-07	4.6347390000000006e-11	-0.006519416000000017
3.2400000000000004e-07	4.7576738e-11	-0.10291182399999999
3.1200000000000004e-07	4.7042676000000007e-11	-0.17881482399999998
3.0000000000000004e-07	4.5561408e-11	-0.06589144
2.8800000000000004e-07	4.6609378e-11	-0.017928144000000014
2.7600000000000004e-07	4.6841144000000004e-11	-0.300352944
2.6400000000000003e-07	4.6962063999999995e-11	-0.09452975999999999
2.52e-07	4.6861294e-11	-0.12083944000000002
2.4e-07	4.6488456000000006e-11	-0.03888304
2.2799999999999998e-07	4.5692401999999997e-11	-0.16298244
2.1599999999999998e-07	4.6075316e-11	-0.07543744799999999
2.0399999999999995e-07	4.6710144e-11	-0.07194504000000002
1.9199999999999995e-07	4.398945e-11	-0.15669596800000002
1.7999999999999994e-07	4.6861294e-11	-0.19488024000000004
1.6799999999999992e-07	4.7737962e-11	0.005355199999999999
1.5600000000000013e-07	4.7012441999999995e-11	0.06333023200000001
1.4400000000000012e-07	4.6367538000000004e-11	-0.12619496
1.3200000000000012e-07	4.6266771999999997e-11	0.088941976
1.200000000000001e-07	4.685121999999999e-11	-0.108266752
1.080000000000001e-07	4.6810910000000006e-11	0.12689339200000002
9.600000000000008e-08	4.5833477999999996e-11	0.143424464
8.400000000000008e-08	4.7818576e-11	0.0174624
7.200000000000006e-08	4.6740373999999995e-11	-0.07683466400000001
6.000000000000005e-08	4.6448154e-11	0.07497168000000001
4.800000000000004e-08	4.7455818e-11	0.15576500000000001
3.600000000000003e-08	4.674037600000001e-11	-0.054017032
2.400000000000002e-08	4.6679913999999996e-11	0.012340415999999988
1.200000000000001e-08	4.6377616000000006e-11	-0.061467600000000025
0.0	4.7617044e-11	0.05727660000000001
-1.200000000000001e-08	4.6297002e-11	0.0023282400000000023
-2.400000000000002e-08	4.742558400000001e-11	-0.054715120000000006
-3.600000000000003e-08	4.653884e-11	0.051688687999999997
-4.800000000000004e-08	4.8090644e-11	-0.03701977599999998
-6.000000000000005e-08	4.741551e-11	-0.105240048
-7.200000000000006e-08	4.7657352e-11	0.090571552
-8.400000000000008e-08	4.6115624e-11	0.20605656000000003
-9.599999999999987e-08	4.6831062e-11	-0.091502824
-1.0799999999999987e-07	4.6972138000000007e-11	-0.33527850400000003
-1.1999999999999988e-07	4.5823399999999995e-11	-0.03119947280000001
-1.3199999999999988e-07	4.6780676e-11	-0.08614784
-1.439999999999999e-07	4.6679913999999996e-11	-0.025146
-1.5599999999999991e-07	4.6337308e-11	-0.094297128
-1.6799999999999992e-07	4.5984624e-11	-0.009080432
-1.7999999999999994e-07	4.7244205999999995e-11	-0.03189786400000001
-1.9199999999999995e-07	4.6317156e-11	-0.2186296472
-2.0399999999999995e-07	4.6841139999999996e-11	0.0025611191999999976
-2.1599999999999998e-07	4.736513e-11	0.044936528
-2.2799999999999998e-07	4.7667424e-11	0.05215446400000001
-2.4e-07	4.6740378e-11	0.020721888
-2.52e-07	4.7999956e-11	0.14482163200000003
-2.6400000000000003e-07	4.7737962e-11	-0.006053552000000001
-2.7600000000000004e-07	4.7606966000000004e-11	0.21420472
-2.8800000000000004e-07	4.7042676000000007e-11	-0.001397015999999998
-3.0000000000000004e-07	4.6246616e-11	-0.042375448
-3.1200000000000004e-07	4.8423173999999996e-11	-0.07869688
-3.2400000000000004e-07	4.78085e-11	-0.11525176799999999
-3.360000000000001e-07	4.689152600000001e-11	0.022584704
-3.479999999999999e-07	4.7133366e-11	-0.107568408
-3.599999999999999e-07	4.7828654e-11	0.04074560000000001
-3.719999999999999e-07	4.7879034000000005e-11	-0.09406408000000001
-3.839999999999999e-07	4.836271400000001e-11	-0.1317828
-3.959999999999999e-07	4.6246619999999996e-11	-0.06239892000000001
-4.079999999999999e-07	4.6206312e-11	0.016065392
-4.1999999999999995e-07	4.765734599999999e-11	-0.10291177519999999
-4.3199999999999995e-07	4.5893934000000005e-11	-0.24377432
-4.4399999999999995e-07	4.6468304e-11	-0.14342456
-4.5599999999999995e-07	4.7012441999999995e-11	0.015599839999999995
-4.6799999999999996e-07	4.6186158e-11	-0.0551812
-4.8e-07	4.7727882000000005e-11	0.011874344000000009
-4.92e-07	4.6297e-11	-0.08102528
-5.04e-07	4.7062825999999993e-11	0.21117856000000002
-5.16e-07	4.7727886e-11	0.10454136
-5.280000000000001e-07	4.7899186000000006e-11	0.20349488
-5.4e-07	4.7203902000000006e-11	-0.21746513520000002
-5.52e-07	4.6931829999999996e-11	-0.09313280000000003
-5.639999999999999e-07	4.624662e-11	0.06263168
-5.76e-07	4.659930200000001e-11	-0.13038559200000002
-5.879999999999999e-07	4.628693e-11	0.0006983999999999934
-6e-07	4.772788399999999e-11	-0.008149095999999991
-6.12e-07	4.8141028e-11	-0.06239898400000003
-6.24e-07	4.59947e-11	0.021886400000000007
-6.36e-07	4.7637198e-11	0.024214560000000006
-6.48e-07	4.7153514e-11	0.06752128
-6.6e-07	4.7848808e-11	0.5504140000000001
-6.72e-07	4.6649684e-11	-0.080094272
-6.839999999999999e-07	4.8826239999999995e-11	0.12386657599999999
-6.96e-07	4.7496124e-11	0.52177728
-7.079999999999999e-07	4.596447e-11	0.8405232
-7.2e-07	4.7798420000000005e-11	2.9539391999999998
-7.319999999999999e-07	4.6851215999999996e-11	4.99728
-7.44e-07	4.6891522e-11	7.634784000000001
-7.56e-07	4.691167800000001e-11	10.368944
-7.68e-07	4.693183000000001e-11	10.140552
-7.8e-07	4.5662168e-11	9.273936
-7.92e-07	4.6196234000000003e-11	8.608024000000002
-8.039999999999999e-07	4.7032596e-11	8.217096000000002
-8.159999999999999e-07	4.7143438e-11	7.613608000000001
-8.28e-07	4.6075314e-11	7.289727999999999
-8.4e-07	4.6740368000000004e-11	7.057832
-8.52e-07	4.5783088e-11	6.690656
-8.64e-07	4.6035008000000004e-11	6.290888000000001
-8.76e-07	4.8241794e-11	6.028944000000001
-8.88e-07	4.6075314e-11	5.540704000000001
-9.000000000000001e-07	4.5914088e-11	5.5977440000000005
-9.12e-07	4.716359200000001e-11	5.365152
-9.24e-07	4.5601714000000003e-11	4.967712000000001
-9.359999999999999e-07	4.7969724e-11	4.992624
-9.48e-07	4.5440485999999996e-11	4.8647920000000004
-9.6e-07	4.6941908e-11	4.514136
-9.72e-07	4.7868962e-11	4.564656
-9.84e-07	4.7758116e-11	4.328336
-9.96e-07	4.734497399999999e-11	4.2745528
-1.008e-06	4.685121600000001e-11	4.211224
-1.02e-06	4.6972136e-11	4.0231008
-1.032e-06	4.6377614e-11	3.9825912000000003
-1.044e-06	4.863478200000001e-11	4.030556
-1.0560000000000001e-06	4.6286924e-11	3.8698992000000003
-1.068e-06	4.7576736e-11	3.9141280000000003
-1.08e-06	4.684114000000001e-11	3.9152952
-1.092e-06	4.4634354e-11	3.5450976000000005
-1.1040000000000001e-06	4.7274433999999996e-11	3.5665184000000005
-1.1160000000000002e-06	4.7798418000000003e-11	3.7192543999999996
-1.128e-06	4.698220799999999e-11	3.7269384000000003
-1.14e-06	4.7012441999999995e-11	3.8671080000000004
-1.152e-06	4.7838726e-11	3.809128
-1.164e-06	4.7143433999999997e-11	3.7786248000000002
-1.1759999999999998e-06	4.6206306e-11	3.4196016
-1.1879999999999999e-06	4.677060400000001e-11	3.6268208
-1.2e-06	4.6689989999999997e-11	3.3776928000000006
-1.212e-06	4.6377614e-11	3.5490559999999993
-1.224e-06	4.6931829999999996e-11	3.6091256
-1.236e-06	4.6962058e-11	3.5022568000000005
-1.248e-06	4.7939494000000003e-11	3.4701272000000003
-1.26e-06	4.771781e-11	3.6223976
-1.272e-06	4.8120872000000003e-11	3.4887520000000003
-1.2840000000000001e-06	4.7455814e-11	3.4214648000000003
-1.296e-06	4.6196232e-11	3.390032
-1.308e-06	4.7365124e-11	3.3446304000000007
-1.32e-06	4.6881446e-11	3.4410224
-1.3320000000000001e-06	4.7526349999999996e-11	3.5548768
-1.3440000000000002e-06	4.7042672000000004e-11	3.3672152000000004
-1.3559999999999998e-06	4.6851214e-11	3.390032
