Started: March 07, 2024 18:55:35
Initial Temperature (K)	0.0185679
Resistor	1007820.0	Excitation Current (A)	9.922e-08
Current (A)	Measured Current (A)	Resistance (Ohms)
-1.4e-06	-1.2450443999999999e-06	1.2099209836726466
-1.3533333333333332e-06	-1.2106495999999998e-06	1.498965934287442
-1.3066666666666667e-06	-1.172722e-06	1.4979076799032454
-1.26e-06	-1.133699e-06	1.4773735134045556
-1.213333333333333e-06	-1.0968382e-06	1.5726466438218103
-1.1666666666666666e-06	-1.0590502e-06	1.6518464019350936
-1.1199999999999999e-06	-1.0205528000000001e-06	1.8026748639387222
-1.0733333333333334e-06	-1.331016e-06	1.1455613787542833
-1.0266666666666664e-06	-1.1067361199999999e-06	1.5861983471074381
-9.8e-07	-1.2988468e-06	1.02130759927434
-9.333333333333332e-07	-8.493394200000001e-07	1.872076194315662
-8.866666666666666e-07	-1.1792191000000001e-06	1.3979997984277364
-8.4e-07	-7.701558599999999e-07	2.1730276154001213
-7.933333333333333e-07	-7.217999199999999e-07	2.738748236242693
-7.466666666666667e-07	-6.782458e-07	0.36237653698851036
-7e-07	-6.399402999999999e-07	0.05309234025398105
-6.533333333333334e-07	-5.946929999999999e-07	0.03772191493650474
-6.066666666666666e-07	-5.548647799999999e-07	-0.017130280387018745
-5.599999999999999e-07	-5.1151968e-07	-0.017306268897399727
-5.133333333333333e-07	-4.7140901999999995e-07	0.003871941140899016
-4.666666666666666e-07	-4.2456036e-07	-0.04581776657931868
-4.2e-07	-3.8106795999999997e-07	0.047049804474904255
-3.733333333333334e-07	-3.4477502e-07	0.04658041523886313
-3.266666666666668e-07	-2.9834764e-07	-0.026634263454948605
-2.800000000000001e-07	-2.6247336e-07	-0.03496464422495466
-2.333333333333333e-07	-2.1634332000000002e-07	-0.016015702479338846
-1.866666666666667e-07	-1.7377974e-07	0.0776148175771014
-1.4000000000000006e-07	-1.3227916e-07	-0.05444162467244508
-9.333333333333345e-08	-8.522751e-08	-0.05972160854666397
-4.666666666666684e-08	-4.9484043999999996e-08	0.004634569643217094
0.0	-5.9164336e-09	0.030447470268091116
4.666666666666662e-08	3.7082359999999996e-08	-0.038484539407377547
9.333333333333324e-08	7.7636578e-08	-0.09849961701269906
1.3999999999999985e-07	1.2141572e-07	-0.02686893771417053
1.8666666666666649e-07	1.6783569999999997e-07	-0.014490276154001214
2.333333333333333e-07	2.0496411999999997e-07	-0.032148760330578514
2.799999999999999e-07	2.4882854e-07	0.024463582140697444
3.266666666666666e-07	2.8898362e-07	-0.03091669018343076
3.733333333333332e-07	3.337113e-07	-0.031034142310018144
4.199999999999998e-07	3.684985e-07	0.0052798911509776255
4.666666666666666e-07	4.1771827999999997e-07	-0.09838226164079822
5.133333333333332e-07	4.6212918e-07	-0.05954557548881273
5.599999999999998e-07	5.014435200000001e-07	-0.0632416206409998
6.066666666666664e-07	5.430074000000001e-07	0.06412148760330579
6.533333333333331e-07	5.821033e-07	-0.005925196532957067
6.999999999999998e-07	6.2410032e-07	0.07849452932876436
7.466666666666664e-07	6.6829252e-07	0.04505518645434389
7.93333333333333e-07	8.4479184e-07	0.13557601290062488
8.399999999999996e-07	7.530029600000001e-07	2.4072868373311835
8.866666666666666e-07	7.915116999999999e-07	2.1397641604515223
9.333333333333332e-07	9.2860828e-07	2.0016670026204393
9.8e-07	1.07385352e-06	0.8163301753678696
1.0266666666666664e-06	9.925352e-07	0.6295994537391655
1.0733333333333332e-06	1.14710946e-06	1.3534146341463411
1.1199999999999997e-06	1.0051248e-06	1.7362648659544448
1.1666666666666664e-06	1.0460862000000002e-06	1.6715017133642411
1.2133333333333329e-06	1.0835628e-06	1.5332251562185042
1.2599999999999996e-06	1.1287439999999998e-06	1.53867970167305
1.3066666666666663e-06	1.1632370000000001e-06	1.613305785123967
1.3533333333333332e-06	1.2024124e-06	1.3955392058052811
1.4e-06	1.2381632e-06	1.491808103204999
