Initial Temperature (K)	0.0200998
Excitation Current (A)	5e-08
Axis 1,2	x,y
Angle	0
Field (T)	Current (A)	        Resistance (Ohms)	            Actual X-Field	                Actual Y-Field	                    Actual Z-Field	                        Lock-In Overload Pass	                            Average Phase
-0.098	                -1.2e-06	                    3.34618	                        -0.098	                            -0.0	                                0.0	                                    True	                                        6.399
-0.098	                -1.19e-06	                    3.30155667	                        -0.098	                            0.0	                                0.0	                                    True	                                        5.922
-0.098	                -1.18e-06	                    3.23597667	                        -0.098	                            -0.0	                                0.0	                                    True	                                        7.516
-0.098	                -1.17e-06	                    3.29845333	                        -0.098	                            -0.0	                                0.0	                                    True	                                        6.984
-0.098	                -1.16e-06	                    3.37722667	                        -0.098	                            0.0	                                0.0	                                    True	                                        6.756
-0.098	                -1.15e-06	                    3.28836333	                        -0.098	                            -0.0	                                -0.0	                                    True	                                        6.022
-0.098	                -1.14e-06	                    3.36597333	                        -0.098	                            0.0	                                0.0	                                    True	                                        4.756
-0.098	                -1.13e-06	                    3.35122333	                        -0.098	                            0.0	                                -0.0	                                    True	                                        7.073
-0.098	                -1.12e-06	                    3.30970667	                        -0.098	                            0.0	                                -0.0	                                    True	                                        6.558
-0.098	                -1.11e-06	                    3.32250667	                        -0.098	                            -0.0	                                -0.0	                                    True	                                        6.967
-0.098	                -1.1e-06	                    3.28021333	                        -0.098	                            0.0	                                -0.0	                                    True	                                        6.391
-0.098	                -1.09e-06	                    3.37063	                        -0.098	                            -0.0	                                0.0	                                    True	                                        4.87
-0.098	                -1.08e-06	                    3.33764667	                        -0.098	                            0.0	                                0.0	                                    True	                                        6.563
-0.098	                -1.07e-06	                    3.36364333	                        -0.098	                            0.0	                                0.0	                                    True	                                        7.933
-0.098	                -1.06e-06	                    3.26779667	                        -0.098	                            -0.0	                                0.0	                                    True	                                        6.918
-0.098	                -1.05e-06	                    3.34967333	                        -0.098	                            -0.0	                                -0.0	                                    True	                                        7.168
-0.098	                -1.04e-06	                    3.30466	                        -0.098	                            0.0	                                -0.0	                                    True	                                        7.133
-0.098	                -1.03e-06	                    3.35394333	                        -0.098	                            0.0	                                -0.0	                                    True	                                        6.895
-0.098	                -1.02e-06	                    3.29883667	                        -0.098	                            0.0	                                -0.0	                                    True	                                        6.441
-0.098	                -1.01e-06	                    3.31785333	                        -0.098	                            -0.0	                                -0.0	                                    True	                                        7.737
-0.098	                -1e-06	                    3.31397	                        -0.098	                            0.0	                                0.0	                                    True	                                        5.447
-0.098	                -9.9e-07	                    3.31902	                        -0.098	                            0.0	                                0.0	                                    True	                                        5.75
-0.098	                -9.8e-07	                    3.34269	                        -0.098	                            -0.0	                                0.0	                                    True	                                        6.799
-0.098	                -9.7e-07	                    3.31358667	                        -0.098	                            0.0	                                -0.0	                                    True	                                        7.182
-0.098	                -9.6e-07	                    3.23908	                        -0.098	                            0.0	                                -0.0	                                    True	                                        8.319
-0.098	                -9.5e-07	                    3.26741	                        -0.098	                            0.0	                                0.0	                                    True	                                        5.633
-0.098	                -9.4e-07	                    3.23598	                        -0.098	                            -0.0	                                0.0	                                    True	                                        5.731
-0.098	                -9.3e-07	                    3.33531667	                        -0.098	                            -0.0	                                0.0	                                    True	                                        7.179
-0.098	                -9.2e-07	                    3.36752333	                        -0.098	                            -0.0	                                0.0	                                    True	                                        6.883
-0.098	                -9.1e-07	                    3.34696	                        -0.098	                            0.0	                                -0.0	                                    True	                                        8.449
-0.098	                -9e-07	                    3.3586	                        -0.098	                            -0.0	                                0.0	                                    True	                                        5.039
-0.098	                -8.9e-07	                    3.34928667	                        -0.098	                            -0.0	                                0.0	                                    True	                                        5.855
-0.098	                -8.8e-07	                    3.39003	                        -0.098	                            0.0	                                -0.0	                                    True	                                        6.144
-0.098	                -8.7e-07	                    3.31979333	                        -0.098	                            0.0	                                0.0	                                    True	                                        7.444
-0.098	                -8.6e-07	                    3.28836	                        -0.098	                            0.0	                                -0.0	                                    True	                                        5.337
-0.098	                -8.5e-07	                    3.28953	                        -0.098	                            0.0	                                0.0	                                    True	                                        6.502
-0.098	                -8.4e-07	                    3.30116667	                        -0.098	                            -0.0	                                0.0	                                    True	                                        5.422
-0.098	                -8.3e-07	                    3.32406667	                        -0.098	                            0.0	                                0.0	                                    True	                                        7.028
-0.098	                -8.2e-07	                    3.30815	                        -0.098	                            -0.0	                                -0.0	                                    True	                                        6.989
-0.098	                -8.1e-07	                    3.28099333	                        -0.098	                            0.0	                                0.0	                                    True	                                        6.509
-0.098	                -8e-07	                    3.4106	                        -0.098	                            0.0	                                -0.0	                                    True	                                        7.12
-0.098	                -7.9e-07	                    3.28681	                        -0.098	                            0.0	                                0.0	                                    True	                                        6.464
-0.098	                -7.8e-07	                    3.36908	                        -0.098	                            -0.0	                                -0.0	                                    True	                                        5.574
-0.098	                -7.7e-07	                    3.32212	                        -0.098	                            -0.0	                                0.0	                                    True	                                        6.639
-0.098	                -7.6e-07	                    3.37567333	                        -0.098	                            -0.0	                                0.0	                                    True	                                        6.952
-0.098	                -7.5e-07	                    3.27633333	                        -0.098	                            -0.0	                                0.0	                                    True	                                        6.456
-0.098	                -7.4e-07	                    3.32639333	                        -0.098	                            -0.0	                                0.0	                                    True	                                        6.282
-0.098	                -7.3e-07	                    3.29729	                        -0.098	                            -0.0	                                0.0	                                    True	                                        6.443
-0.098	                -7.2e-07	                    3.30776333	                        -0.098	                            -0.0	                                -0.0	                                    True	                                        7.46
-0.098	                -7.1e-07	                    3.38188	                        -0.098	                            0.0	                                -0.0	                                    True	                                        6.012
-0.098	                -7e-07	                    3.39934667	                        -0.098	                            -0.0	                                0.0	                                    True	                                        5.91
-0.098	                -6.9e-07	                    3.37295667	                        -0.098	                            0.0	                                0.0	                                    True	                                        5.819
-0.098	                -6.8e-07	                    3.31242	                        -0.098	                            0.0	                                0.0	                                    True	                                        6.955
-0.098	                -6.7e-07	                    3.35860333	                        -0.098	                            -0.0	                                -0.0	                                    True	                                        7.404
-0.098	                -6.6e-07	                    3.37723	                        -0.098	                            -0.0	                                0.0	                                    True	                                        7.251
-0.098	                -6.5e-07	                    3.39895667	                        -0.098	                            -0.0	                                -0.0	                                    True	                                        6.75
-0.098	                -6.4e-07	                    3.30427333	                        -0.098	                            0.0	                                -0.0	                                    True	                                        5.649
-0.098	                -6.3e-07	                    3.32523	                        -0.098	                            0.0	                                -0.0	                                    True	                                        7.698
-0.098	                -6.2e-07	                    3.43504667	                        -0.098	                            -0.0	                                -0.0	                                    True	                                        6.72
-0.098	                -6.1e-07	                    3.28409333	                        -0.098	                            -0.0	                                -0.0	                                    True	                                        6.667
-0.098	                -6e-07	                    3.23015667	                        -0.098	                            -0.0	                                0.0	                                    True	                                        5.6
-0.098	                -5.9e-07	                    3.31474667	                        -0.098	                            -0.0	                                -0.0	                                    True	                                        5.216
-0.098	                -5.8e-07	                    3.31397333	                        -0.098	                            0.0	                                -0.0	                                    True	                                        6.281
-0.098	                -5.7e-07	                    3.36985333	                        -0.098	                            -0.0	                                0.0	                                    True	                                        7.576
-0.098	                -5.6e-07	                    3.32988333	                        -0.098	                            0.0	                                -0.0	                                    True	                                        8.049
-0.098	                -5.5e-07	                    3.42418333	                        -0.098	                            0.0	                                0.0	                                    True	                                        6.785
-0.098	                -5.4e-07	                    3.29729	                        -0.098	                            -0.0	                                -0.0	                                    True	                                        6.157
-0.098	                -5.3e-07	                    3.30000667	                        -0.098	                            0.0	                                0.0	                                    True	                                        8.101
-0.098	                -5.2e-07	                    3.24762	                        -0.098	                            -0.0	                                0.0	                                    True	                                        5.923
-0.098	                -5.1e-07	                    3.30892667	                        -0.098	                            0.0	                                0.0	                                    True	                                        7.105
-0.098	                -5e-07	                    3.31359	                        -0.098	                            0.0	                                0.0	                                    True	                                        6.666
-0.098	                -4.9e-07	                    3.32134667	                        -0.098	                            -0.0	                                0.0	                                    True	                                        6.607
-0.098	                -4.8e-07	                    3.3392	                        -0.098	                            -0.0	                                0.0	                                    True	                                        7.55
-0.098	                -4.7e-07	                    3.28875	                        -0.098	                            -0.0	                                -0.0	                                    True	                                        6.314
-0.098	                -4.6e-07	                    3.32949333	                        -0.098	                            0.0	                                0.0	                                    True	                                        6.203
-0.098	                -4.5e-07	                    3.37412333	                        -0.098	                            0.0	                                0.0	                                    True	                                        6.21
-0.098	                -4.4e-07	                    3.30194667	                        -0.098	                            0.0	                                0.0	                                    True	                                        7.587
-0.098	                -4.3e-07	                    3.33105	                        -0.098	                            -0.0	                                -0.0	                                    True	                                        7.172
-0.098	                -4.2e-07	                    3.36442	                        -0.098	                            0.0	                                -0.0	                                    True	                                        6.045
-0.098	                -4.1e-07	                    3.30660333	                        -0.098	                            -0.0	                                -0.0	                                    True	                                        8.1
-0.098	                -4e-07	                    3.31281333	                        -0.098	                            0.0	                                0.0	                                    True	                                        7.119
-0.098	                -3.9e-07	                    3.35122333	                        -0.098	                            -0.0	                                -0.0	                                    True	                                        7.054
-0.098	                -3.8e-07	                    3.36287	                        -0.098	                            -0.0	                                0.0	                                    True	                                        5.684
-0.098	                -3.7e-07	                    3.29690333	                        -0.098	                            -0.0	                                0.0	                                    True	                                        7.835
-0.098	                -3.6e-07	                    3.33919667	                        -0.098	                            0.0	                                0.0	                                    True	                                        7.057
-0.098	                -3.5e-07	                    3.29961667	                        -0.098	                            -0.0	                                -0.0	                                    True	                                        6.186
-0.098	                -3.4e-07	                    3.32328667	                        -0.098	                            -0.0	                                0.0	                                    True	                                        7.704
-0.098	                -3.3e-07	                    3.35200667	                        -0.098	                            0.0	                                0.0	                                    True	                                        7.75
-0.098	                -3.2e-07	                    3.29069	                        -0.098	                            -0.0	                                0.0	                                    True	                                        7.449
-0.098	                -3.1e-07	                    3.31902	                        -0.098	                            0.0	                                0.0	                                    True	                                        6.624
-0.098	                -3e-07	                    3.31514	                        -0.098	                            -0.0	                                0.0	                                    True	                                        7.755
-0.098	                -2.9e-07	                    3.42418	                        -0.098	                            0.0	                                0.0	                                    True	                                        8.391
-0.098	                -2.8e-07	                    3.34812667	                        -0.098	                            0.0	                                0.0	                                    True	                                        7.135
-0.098	                -2.7e-07	                    3.24684	                        -0.098	                            -0.0	                                0.0	                                    True	                                        6.549
-0.098	                -2.6e-07	                    3.26663333	                        -0.098	                            -0.0	                                0.0	                                    True	                                        7.653
-0.098	                -2.5e-07	                    3.38499	                        -0.098	                            -0.0	                                0.0	                                    True	                                        7.276
-0.098	                -2.4e-07	                    3.43311	                        -0.098	                            -0.0	                                -0.0	                                    True	                                        7.131
-0.098	                -2.3e-07	                    3.34113667	                        -0.098	                            -0.0	                                -0.0	                                    True	                                        6.967
-0.098	                -2.2e-07	                    3.32989	                        -0.098	                            -0.0	                                -0.0	                                    True	                                        6.458
-0.098	                -2.1e-07	                    3.32949667	                        -0.098	                            0.0	                                0.0	                                    True	                                        6.096
-0.098	                -2e-07	                    3.32716667	                        -0.098	                            -0.0	                                0.0	                                    True	                                        7.233
-0.098	                -1.9e-07	                    3.32988	                        -0.098	                            -0.0	                                -0.0	                                    True	                                        7.224
-0.098	                -1.8e-07	                    3.35083667	                        -0.098	                            0.0	                                -0.0	                                    True	                                        7.261
-0.098	                -1.7e-07	                    3.33376667	                        -0.098	                            0.0	                                0.0	                                    True	                                        7.576
-0.098	                -1.6e-07	                    3.44203	                        -0.098	                            -0.0	                                -0.0	                                    True	                                        6.559
-0.098	                -1.5e-07	                    3.24296	                        -0.098	                            -0.0	                                -0.0	                                    True	                                        5.993
-0.098	                -1.4e-07	                    3.38925667	                        -0.098	                            0.0	                                0.0	                                    True	                                        7.13
-0.098	                -1.3e-07	                    3.33104333	                        -0.098	                            -0.0	                                0.0	                                    True	                                        6.462
-0.098	                -1.2e-07	                    3.28952667	                        -0.098	                            -0.0	                                -0.0	                                    True	                                        7.018
-0.098	                -1.1e-07	                    3.27401	                        -0.098	                            -0.0	                                0.0	                                    True	                                        6.406
-0.098	                -1e-07	                    3.36403333	                        -0.098	                            0.0	                                0.0	                                    True	                                        6.888
-0.098	                -9e-08	                    3.34618	                        -0.098	                            -0.0	                                -0.0	                                    True	                                        7.49
-0.098	                -8e-08	                    3.38770333	                        -0.098	                            -0.0	                                0.0	                                    True	                                        6.604
-0.098	                -7e-08	                    3.39236	                        -0.098	                            0.0	                                0.0	                                    True	                                        7.97
-0.098	                -6e-08	                    3.3	                        -0.098	                            -0.0	                                -0.0	                                    True	                                        7.029
-0.098	                -5e-08	                    3.41176	                        -0.098	                            -0.0	                                -0.0	                                    True	                                        7.38
-0.098	                -4e-08	                    3.22550333	                        -0.098	                            0.0	                                0.0	                                    True	                                        7.226
-0.098	                -3e-08	                    3.35705	                        -0.098	                            0.0	                                0.0	                                    True	                                        6.975
-0.098	                -2e-08	                    3.32794	                        -0.098	                            -0.0	                                0.0	                                    True	                                        5.437
-0.098	                -1e-08	                    3.28176667	                        -0.098	                            0.0	                                0.0	                                    True	                                        7.344
-0.098	                0.0	                    3.36364333	                        -0.098	                            0.0	                                -0.0	                                    True	                                        6.487
-0.098	                1e-08	                    3.36869	                        -0.098	                            -0.0	                                0.0	                                    True	                                        7.479
-0.098	                2e-08	                    3.27517	                        -0.098	                            -0.0	                                0.0	                                    True	                                        7.075
-0.098	                3e-08	                    3.30117	                        -0.098	                            -0.0	                                0.0	                                    True	                                        6.555
-0.098	                4e-08	                    3.33686667	                        -0.098	                            0.0	                                0.0	                                    True	                                        6.969
-0.098	                5e-08	                    3.30388333	                        -0.098	                            -0.0	                                0.0	                                    True	                                        6.882
-0.098	                6e-08	                    3.29147	                        -0.098	                            -0.0	                                0.0	                                    True	                                        7.27
-0.098	                7e-08	                    3.33648333	                        -0.098	                            -0.0	                                -0.0	                                    True	                                        7.016
-0.098	                8e-08	                    3.24218333	                        -0.098	                            0.0	                                0.0	                                    True	                                        5.943
-0.098	                9e-08	                    3.27827	                        -0.098	                            -0.0	                                0.0	                                    True	                                        6.843
-0.098	                1e-07	                    3.27594667	                        -0.098	                            -0.0	                                0.0	                                    True	                                        6.383
-0.098	                1.1e-07	                    3.33531667	                        -0.098	                            0.0	                                -0.0	                                    True	                                        8.042
-0.098	                1.2e-07	                    3.29923	                        -0.098	                            0.0	                                -0.0	                                    True	                                        8.603
-0.098	                1.3e-07	                    3.34463	                        -0.098	                            -0.0	                                -0.0	                                    True	                                        5.802
-0.098	                1.4e-07	                    3.39080667	                        -0.098	                            -0.0	                                0.0	                                    True	                                        7.198
-0.098	                1.5e-07	                    3.34307333	                        -0.098	                            0.0	                                0.0	                                    True	                                        5.891
-0.098	                1.6e-07	                    3.27672	                        -0.098	                            0.0	                                0.0	                                    True	                                        6.732
-0.098	                1.7e-07	                    3.2709	                        -0.098	                            -0.0	                                0.0	                                    True	                                        6.337
-0.098	                1.8e-07	                    3.32212333	                        -0.098	                            -0.0	                                0.0	                                    True	                                        4.922
-0.098	                1.9e-07	                    3.36907333	                        -0.098	                            -0.0	                                0.0	                                    True	                                        8.14
-0.098	                2e-07	                    3.27012333	                        -0.098	                            -0.0	                                0.0	                                    True	                                        6.946
-0.098	                2.1e-07	                    3.31009333	                        -0.098	                            -0.0	                                -0.0	                                    True	                                        7.725
-0.098	                2.2e-07	                    3.27866333	                        -0.098	                            0.0	                                0.0	                                    True	                                        6.99
-0.098	                2.3e-07	                    3.32135	                        -0.098	                            0.0	                                0.0	                                    True	                                        5.213
-0.098	                2.4e-07	                    3.34696	                        -0.098	                            -0.0	                                -0.0	                                    True	                                        6.01
-0.098	                2.5e-07	                    3.38111	                        -0.098	                            -0.0	                                -0.0	                                    True	                                        6.826
-0.098	                2.6e-07	                    3.28409667	                        -0.098	                            0.0	                                -0.0	                                    True	                                        6.772
-0.098	                2.7e-07	                    3.26041667	                        -0.098	                            0.0	                                0.0	                                    True	                                        8.2
-0.098	                2.8e-07	                    3.31242	                        -0.098	                            -0.0	                                0.0	                                    True	                                        6.358
-0.098	                2.9e-07	                    3.34152333	                        -0.098	                            0.0	                                0.0	                                    True	                                        7.211
-0.098	                3e-07	                    3.33608667	                        -0.098	                            -0.0	                                -0.0	                                    True	                                        7.383
-0.098	                3.1e-07	                    3.30815333	                        -0.098	                            0.0	                                0.0	                                    True	                                        8.01
-0.098	                3.2e-07	                    3.40283333	                        -0.098	                            0.0	                                0.0	                                    True	                                        6.223
-0.098	                3.3e-07	                    3.37451333	                        -0.098	                            -0.0	                                0.0	                                    True	                                        7.342
-0.098	                3.4e-07	                    3.28875333	                        -0.098	                            -0.0	                                0.0	                                    True	                                        6.362
-0.098	                3.5e-07	                    3.35588333	                        -0.098	                            -0.0	                                -0.0	                                    True	                                        6.733
-0.098	                3.6e-07	                    3.31087333	                        -0.098	                            0.0	                                0.0	                                    True	                                        7.063
-0.098	                3.7e-07	                    3.3943	                        -0.098	                            0.0	                                -0.0	                                    True	                                        7.984
-0.098	                3.8e-07	                    3.31630333	                        -0.098	                            0.0	                                0.0	                                    True	                                        7.271
-0.098	                3.9e-07	                    3.36907333	                        -0.098	                            -0.0	                                0.0	                                    True	                                        6.425
-0.098	                4e-07	                    3.30970667	                        -0.098	                            -0.0	                                -0.0	                                    True	                                        5.804
-0.098	                4.1e-07	                    3.32522667	                        -0.098	                            -0.0	                                0.0	                                    True	                                        5.532
-0.098	                4.2e-07	                    3.34656667	                        -0.098	                            0.0	                                0.0	                                    True	                                        5.598
-0.098	                4.3e-07	                    3.35006333	                        -0.098	                            -0.0	                                0.0	                                    True	                                        5.268
-0.098	                4.4e-07	                    3.352	                        -0.098	                            0.0	                                -0.0	                                    True	                                        5.658
-0.098	                4.5e-07	                    3.38033333	                        -0.098	                            -0.0	                                -0.0	                                    True	                                        6.833
-0.098	                4.6e-07	                    3.32949667	                        -0.098	                            0.0	                                0.0	                                    True	                                        7.541
-0.098	                4.7e-07	                    3.32057	                        -0.098	                            -0.0	                                0.0	                                    True	                                        5.817
-0.098	                4.8e-07	                    3.33687	                        -0.098	                            0.0	                                -0.0	                                    True	                                        6.979
-0.098	                4.9e-07	                    3.32096333	                        -0.098	                            -0.0	                                -0.0	                                    True	                                        7.104
-0.098	                5e-07	                    3.36908	                        -0.098	                            -0.0	                                -0.0	                                    True	                                        7.103
-0.098	                5.1e-07	                    3.29340667	                        -0.098	                            -0.0	                                0.0	                                    True	                                        6.396
-0.098	                5.2e-07	                    3.35161333	                        -0.098	                            0.0	                                0.0	                                    True	                                        6.387
-0.098	                5.3e-07	                    3.35471667	                        -0.098	                            0.0	                                0.0	                                    True	                                        7.168
-0.098	                5.4e-07	                    3.32910667	                        -0.098	                            -0.0	                                -0.0	                                    True	                                        6.504
-0.098	                5.5e-07	                    3.29030333	                        -0.098	                            0.0	                                -0.0	                                    True	                                        8.224
-0.098	                5.6e-07	                    3.31126	                        -0.098	                            0.0	                                -0.0	                                    True	                                        6.067
-0.098	                5.7e-07	                    3.35122667	                        -0.098	                            -0.0	                                -0.0	                                    True	                                        7.283
-0.098	                5.8e-07	                    3.32910667	                        -0.098	                            -0.0	                                0.0	                                    True	                                        6.595
-0.098	                5.9e-07	                    3.27245	                        -0.098	                            0.0	                                -0.0	                                    True	                                        6.557
-0.098	                6e-07	                    3.29263	                        -0.098	                            -0.0	                                -0.0	                                    True	                                        6.553
-0.098	                6.1e-07	                    3.34851333	                        -0.098	                            -0.0	                                0.0	                                    True	                                        7.186
