Started: March 16, 2024 12:01:38
Resistor	1000000.0	Excitation Current (A)	1.299e-09
Restsitance (Ohms)	Channel 5 Temp (K)	Channel 8 Temp (K)	Channel 13 Temp (K)
283.1965101353333	132.245	132.287	150.17
284.98892737983334	132.106	132.27	150.034
283.7700667183332	131.965	132.0	149.892
284.73942776500013	131.826	131.865	149.755
283.25182191399995	131.687	131.595	149.614
283.5086861685	131.548	131.713	149.476
285.2681806506667	131.41	131.308	149.336
284.2510264298333	131.271	131.376	149.2
283.18759302050006	131.131	131.258	149.06
284.403438542	130.992	130.937	148.919
283.4101231711667	130.858	130.937	148.712
284.07031049533333	130.723	130.853	148.571
284.10614575316674	130.588	130.735	148.435
283.3354503466666	130.456	130.347	148.294
285.2980626118334	130.321	130.364	148.161
285.0457403126667	130.186	130.195	148.019
283.45196304866676	130.051	130.026	147.883
284.5333589934999	129.92	129.622	147.747
285.5953554021667	129.847	129.79	147.61
283.83282011766664	129.75	129.655	147.471
284.51540928849994	129.631	129.588	147.331
283.39964074949995	129.508	129.504	147.191
284.23756735933335	129.382	129.453	147.057
281.89109571449995	129.255	129.268	146.92
285.50128303800005	129.129	129.048	146.784
283.36829612483336	129.006	128.88	146.649
284.0434565045	128.88	128.762	146.516
284.4272645623334	128.755	128.576	146.387
283.93442391583335	128.631	128.357	146.249
283.6625737748333	128.505	128.391	146.118
282.945586349	128.381	128.222	145.981
283.756697459	128.257	128.104	145.848
284.67075955816676	128.132	128.02	145.72
285.08007441599995	128.007	127.936	145.583
285.4130998193333	127.883	127.801	145.45
283.8178727228332	127.758	127.43	145.317
283.4743648963334	127.634	127.346	145.182
281.3503977418333	127.508	127.245	145.052
284.133025404	127.386	127.245	144.915
282.71410058983327	127.26	127.245	144.785
284.5796381833333	127.135	126.908	144.649
281.37875288666675	127.011	126.605	144.521
284.0523607905	126.891	126.571	144.383
284.1016037978333	126.77	126.605	144.256
281.1308442400001	126.649	126.318	144.12
282.22866307416666	126.527	126.251	143.985
285.29810110399995	126.406	126.049	143.852
282.5617526298333	126.286	125.867	143.723
282.24653579700004	126.165	125.897	143.592
281.48927380099997	126.044	125.733	143.525
282.394405953	125.922	125.495	143.389
282.4541313831666	125.802	125.54	143.256
283.0680780086667	125.681	125.316	143.125
282.7170515786666	125.561	125.168	142.996
284.13007441599996	125.439	125.093	142.863
281.5639722858333	125.318	124.974	142.731
282.5856299721666	125.198	124.795	142.603
280.4855273288333	125.078	124.87	142.467
283.2369001788333	124.957	124.632	142.341
283.55804464933334	124.836	124.364	142.216
283.5490248903333	124.715	124.2	142.084
280.8201308691667	124.595	124.26	141.957
283.8582242748333	124.474	124.037	141.831
282.14944829266665	124.354	124.126	141.701
284.0777777773334	124.234	123.769	141.573
282.5109571456667	124.112	123.68	141.447
282.9171798815	123.993	123.724	141.319
282.5154221191667	123.872	123.486	141.19
282.729047985	123.751	123.308	141.068
282.27195278366656	123.631	123.129	140.937
280.672235052	123.51	123.248	140.811
282.5946240695	123.39	122.906	140.683
282.1225429818333	123.269	123.114	140.556
281.4877854758333	123.149	122.579	140.434
282.72299204516673	123.028	122.609	140.238
280.07780343933337	122.911	122.534	140.115
283.7208365413334	122.794	122.415	139.986
279.02775211683337	122.677	122.311	139.86
284.03602771399994	122.561	122.163	139.736
281.0516551188333	122.443	122.058	139.609
281.4728637405	122.325	121.835	139.484
280.5841416468333	122.209	121.776	139.357
282.3825121891666	122.092	121.612	139.233
281.30259173683334	121.977	121.404	139.107
