Started: March 20, 2024 01:55:54
Initial Temperature (K)	0.0204207
Resistor	1000000.0	Excitation Current (A)	7.5e-08
Current (A)	Measured Voltage (V)	Resistance (Ohms)
-1.5e-06	0.0005848623907296481	3.4464
-1.49e-06	-0.0025977930650292937	3.32688
-1.48e-06	-0.00038362834662150337	3.224726666666667
-1.47e-06	-0.004260890950144465	3.2744
-1.46e-06	-0.002870026312673175	3.28032
-1.4499999999999999e-06	0.0017777392257772781	3.34512
-1.44e-06	-0.0013818172395159633	3.2743
-1.4299999999999999e-06	-0.0025829436049264265	3.2162800000000002
-1.42e-06	-0.0011013345928122926	3.282546666666667
-1.4099999999999998e-06	0.002337054924989585	3.3007866666666668
-1.4e-06	0.0028336744702835833	3.3249433333333336
-1.3899999999999998e-06	0.002688483213824584	3.324746666666667
-1.38e-06	-0.003775820879618023	3.3424033333333334
-1.37e-06	0.0013273167750646744	3.334836666666667
-1.36e-06	0.0014444596034231044	3.365106666666667
-1.35e-06	-0.002191917710580852	3.3065100000000003
-1.34e-06	0.0017513407910618353	3.401486666666667
-1.33e-06	0.00041822250080793147	3.40003
-1.32e-06	0.0007663510431052635	3.405756666666667
-1.31e-06	0.0013190673184712933	3.4551300000000005
-1.3e-06	0.0010930311329454612	3.4646433333333335
-1.29e-06	-0.001376867590840838	3.4447533333333338
-1.28e-06	0.0003720253093493804	3.4470833333333335
-1.2700000000000001e-06	-0.0045974703746050555	3.51722
-1.26e-06	-0.0025845935514214775	3.4250599999999998
-1.25e-06	-0.004901051875581966	3.489183333333334
-1.24e-06	-0.001495660290844648	3.5630100000000002
-1.23e-06	0.003460635948107079	3.6455733333333336
-1.22e-06	-0.0008076523127246765	3.5399233333333333
-1.21e-06	-0.0006558617787785446	3.5894033333333333
-1.2e-06	-0.001503909888596344	3.5831933333333335
-1.19e-06	-0.0015715556097060407	3.6475133333333334
-1.18e-06	-0.005099039724034919	3.703196666666667
-1.17e-06	0.0022974572819376184	3.72056
-1.16e-06	0.002348604179253715	3.756066666666667
