Started: April 25, 2024 13:09:14
Resistor	1000000.0	Excitation Current (A)	1.299e-09
Restsitance (Ohms)	Channel 5 Temp (K)	Channel 8 Temp (K)	Channel 13 Temp (K)
275.940749294	24.5974	19.6523	15.0162
278.24543238416663	24.5974	19.6266	15.0079
278.09758788799996	24.5974	19.5884	15.0025
276.30107775283335	24.5974	19.56	14.9949
278.1468822169999	24.5974	19.5328	14.9892
278.27945855816677	24.5974	19.4941	14.9841
278.12632794483335	24.5974	19.4679	14.9771
276.3489094173334	24.5974	19.4434	14.9701
278.45940467016663	24.5974	19.4123	14.9638
277.7752886835	24.5974	19.3829	14.9578
277.0389273796666	24.5974	19.3529	14.9489
276.48183217866676	24.5974	19.3278	14.9438
276.5744675395	24.5974	19.299	14.934
277.35408006200004	24.5974	19.269	14.9251
277.4474724148334	24.5974	19.2375	14.9169
278.0781626893333	24.5974	19.2092	14.9046
278.33876058483344	24.5974	19.1841	14.8989
277.50794200700005	24.5974	19.158	14.8926
276.43063895316675	24.5974	19.1254	14.8874
278.5826276623335	24.5974	19.0966	14.8807
276.39030023116663	24.5974	19.0688	14.8747
278.38396202166666	24.5974	19.0444	14.868
276.6614190401667	24.5974	19.0101	14.8625
277.2700795481667	24.5974	18.983	14.8553
276.304503464	24.5974	18.9623	14.8537
278.5882345398333	24.5974	18.9335	14.851
278.13979984650007	24.5974	18.9113	14.8453
276.0117013085	24.5974	18.876	14.841
277.05200153966666	24.5974	18.8499	14.8362
278.4455606875	24.5974	18.8244	14.8319
278.68416730816665	24.5974	18.8	14.8289
277.4493199893333	24.5974	18.7696	14.8259
278.1076340771667	24.5974	18.7414	14.8204
278.21895047533326	24.5974	18.723	14.8168
277.41644855033337	24.5974	18.6937	14.8147
278.5583140873333	24.5974	18.6688	14.8123
277.97432640466667	24.5974	18.6422	14.808
277.7981524248334	24.5974	18.6178	14.8014
276.9922247888333	24.5974	18.5967	14.7978
278.56238131883333	24.5974	18.5653	14.7926
277.0793045930001	24.5974	18.5425	14.7872
278.1154734413333	24.5974	18.5198	14.7772
279.1106363871667	24.5974	18.4998	14.7727
278.66107261983325	24.5974	18.4705	14.7688
277.06955350300007	24.5974	18.437	14.7597
279.98108801583345	24.5974	18.4105	14.7498
277.8126379266667	24.5974	18.3942	14.741
277.41235565816663	24.5974	18.3683	14.7326
278.8167693093332	24.5974	18.3391	14.7227
278.3466384401666	24.5974	18.3128	14.7142
277.7719656138333	24.5974	18.2913	14.7019
278.3077880415001	24.5974	18.2729	14.6929
277.3133564280001	24.5974	18.2492	14.6851
278.5255324601667	24.5974	18.2268	14.6805
278.19726712916656	24.5974	18.2008	14.6751
277.99411085466664	24.5974	18.1816	14.6679
278.6890428538333	24.5974	18.1628	14.6619
278.1707723891666	24.5974	18.1413	14.6505
277.0269694638333	24.5974	18.1131	14.6466
279.70065435	24.5974	18.0979	14.6361
278.07110597966664	24.5974	18.0706	14.6292
278.29884526583334	24.5974	18.0545	14.6238
278.4668591226666	24.5974	18.034	14.6184
279.09649730583334	24.5974	18.0089	14.613
277.6319604825	24.5974	17.9875	14.6047
277.9676417760001	24.5974	17.9696	14.5978
278.4594046694999	24.5974	17.9504	14.5906
279.52585322	24.5974	17.9258	14.5819
278.99788298666664	24.5974	17.908	14.5744
277.3227097763334	24.5974	17.8879	14.5655
277.35706954050016	24.5974	17.8727	14.5592
278.41239414916674	24.5974	17.8517	14.5541
278.5280985373333	24.5974	17.8281	14.5452
278.1207210678333	24.5974	17.8151	14.5395
277.4997690526665	24.5974	17.7942	14.5344
276.63303823433336	24.5974	17.7745	14.5299
277.6121632021667	24.5974	17.7522	14.5228
278.83253784983333	24.5974	17.7353	14.5126
277.65990505549996	24.5974	17.7179	14.5091
278.9492814978333	24.5974	17.7005	14.5004
277.81226584566673	24.5974	17.676	14.4963
279.960187324	24.5974	17.6604	14.49
278.40035925049995	24.5974	17.6439	14.4835
278.5213625868334	24.5974	17.6283	14.4775
277.4829099301668	24.5974	17.6154	14.4718
277.73796510150004	24.5974	17.5922	14.4662
277.80962278733335	24.5974	17.5771	14.4594
276.58157557116664	24.5974	17.5624	14.4534
278.9269566333333	24.5974	17.545	14.4487
278.31569155816675	24.5974	17.5259	14.4451
277.65918655449997	24.5974	17.5134	14.4394
277.8085065435	24.5974	17.5001	14.4326
276.7510136006667	24.5974	17.4859	14.4261
277.72525019299997	24.5974	17.4694	14.4216
277.6711444701667	24.5974	17.4516	14.4145
277.4486143186667	24.5974	17.44	14.4077
278.18908134483326	24.5974	17.4276	14.4015
278.5923787533333	24.5974	17.4129	14.3973
278.5572619966667	24.5974	17.3956	14.3926
279.6046445985	24.5974	17.3809	14.3869
278.2335257888334	24.5974	17.3724	14.3801
277.9557480115	24.5974	17.3636	14.3783
278.53185783949993	24.5974	17.3489	14.3727
278.8473569411666	24.5974	17.3311	14.3686
278.97698229450003	24.5974	17.3213	14.3624
277.70323325683324	24.5974	17.3089	14.355
278.05569668950005	24.5974	17.3	14.352
277.6072363354999	24.5974	17.2889	14.3465
278.5046061066667	24.5974	17.2734	14.3429
279.2174364895	24.5974	17.2676	14.3369
278.03337182466663	24.5974	17.2538	14.3349
277.4474852458333	24.5974	17.2436	14.3315
277.8271875803332	24.5974	17.2334	14.3282
278.915332307	24.5974	17.2259	14.3245
278.71184244266664	24.5974	17.2157	14.3211
278.84440595333336	24.5974	17.2099	14.3169
278.13380805749995	24.5974	17.1948	14.3115
278.27454452133327	24.5974	17.1864	14.3073
278.06394662583335	24.5974	17.1784	14.3033
278.51013600216663	24.5974	17.1704	14.3008
278.77826533216665	24.5974	17.1615	14.2971
279.5778034390001	24.5974	17.1544	14.292
280.21666666666675	24.5974	17.1469	14.2867
278.38210161666666	24.5974	17.1411	14.2838
277.5800102641666	24.5974	17.1344	14.2816
278.5094046701667	24.5974	17.1225	14.2771
278.89260969966654	24.5974	17.114	14.27
277.7629843468333	24.5974	17.1105	14.2672
279.1453938933334	24.5974	17.1025	14.2621
279.28128047183327	24.5974	17.0941	14.2588
278.2622658453332	24.5974	17.0888	14.2568
277.5565563258333	24.5974	17.0861	14.2523
279.08489864	24.5974	17.0772	14.2509
278.4765460610001	24.5974	17.0688	14.2478
277.3724531688333	24.5974	17.0613	14.245
278.89516294566664	24.5974	17.0595	14.2422
278.7667308185	24.5974	17.052	14.2391
278.26489607416676	24.5974	17.0467	14.2377
277.3245958433333	24.5974	17.0413	14.2368
277.7361046953332	24.5974	17.0378	14.2348
279.00347703316675	24.5974	17.0329	14.2326
277.5964844756666	24.5974	17.0311	14.2301
277.4325250189999	24.5974	17.0258	14.2264
279.96796253499997	24.5974	17.0183	14.2267
276.5468180656666	24.5974	17.0139	14.2244
278.14684372633326	24.5974	17.0143	14.223
278.2066076466666	24.5974	17.0108	14.2197
279.1662689253333	24.5974	17.005	14.2197
279.35930202816667	24.5974	17.005	14.2163
279.0273287138333	24.5974	16.9979	14.2143
278.4818065178333	24.5974	16.9984	14.2138
278.57891968216666	24.5974	16.9935	14.2121
279.2607903516667	24.5974	16.9877	14.2123
278.2861431868334	24.5974	16.9864	14.2093
278.6774955094999	24.5974	16.9851	14.2084
278.86685912266677	24.5974	16.9811	14.205
279.0668976134999	24.5974	16.9797	14.2039
278.4665127018334	24.5974	16.978	14.2017
276.9601616621667	24.5974	16.9718	14.2
278.1703746476667	24.5974	16.9718	14.1994
277.9090069288333	24.5974	16.9682	14.1977
277.4724788296667	24.5974	16.9642	14.1975
278.38659225066664	24.5974	16.9656	14.1949
278.3645624841668	24.5974	16.9656	14.193
278.75144983333325	24.5974	16.9594	14.1924
278.5733256348333	24.5974	16.9558	14.1916
278.3466256095	24.5974	16.9532	14.1896
279.45050038433334	24.5974	16.951	14.1874
278.209622787	24.5974	16.9483	14.1868
277.5471773154999	24.5974	16.9492	14.1879
277.6323197328333	24.5974	16.9452	14.1854
278.2917115731667	24.5974	16.9434	14.1843
278.1005901973333	24.5974	16.9456	14.1831
279.46352322300004	24.5974	16.9434	14.1834
278.7831665375	24.5974	16.943	14.1815
276.3571208618333	24.5974	16.9386	14.1806
278.6957788041667	24.5974	16.939	14.1795
279.07400564516666	24.5974	16.9328	14.1784
278.2275211696667	24.5974	16.9368	14.1764
279.9661534516667	24.5974	16.9297	14.1764
278.8836156016667	24.5974	16.9297	14.1747
278.1994996151667	24.5974	16.9284	14.1733
278.2980882721666	24.5974	16.9257	14.1725
279.038619451	24.5974	16.9279	14.1739
277.856735951	24.5974	16.9284	14.1725
277.4318450088334	24.5974	16.9235	14.1736
278.5807800876666	24.5974	16.9253	14.1725
278.4934180136667	24.5974	16.9239	14.1725
278.96534513699993	24.5974	16.9239	14.1728
278.0314857586665	24.5974	16.9208	14.1719
278.53443674700003	24.5974	16.92	14.1722
278.4564536821667	24.5974	16.9204	14.1717
279.0528098539999	24.5974	16.9186	14.1708
278.5493841406667	24.5974	16.9169	14.1702
279.17822684099997	24.5974	16.9204	14.1686
278.29216063583334	24.5974	16.9182	14.166
277.8115345138333	24.5974	16.9155	14.166
279.3678855533334	24.5974	16.916	14.163
279.1960995636666	24.5974	16.9129	14.1602
277.9605594045	24.5974	16.9138	14.1562
277.75926353616677	24.5974	16.9111	14.1529
277.00238645133334	24.5974	16.9053	14.1506
278.1166281751666	24.5974	16.9084	14.1506
280.3604567616668	24.5974	16.9053	14.1495
277.92877854783336	24.5974	16.9062	14.1492
279.0572363361667	24.5974	16.9031	14.1506
278.09871696199997	24.5974	16.9005	14.1512
279.1681421608334	24.5974	16.8992	14.1532
277.36493456499994	24.5974	16.8983	14.1529
278.7831921991667	24.5974	16.9	14.1523
279.47283807983337	24.5974	16.8992	14.1504
278.4112650754999	24.5974	16.8992	14.1487
277.26372850883337	24.5974	16.8969	14.1464
279.03147292783336	24.5974	16.8921	14.1464
279.09346933599994	24.5974	16.8952	14.1442
279.67635360549997	24.5974	16.8921	14.1445
279.0277264566667	24.5974	16.8943	14.1406
276.9750833976666	24.5974	16.8903	14.1394
278.85038491100005	24.5974	16.8899	14.14
278.63743905550007	24.5974	16.8881	14.1394
278.2693353863334	24.5974	16.8872	14.1364
279.460508083	24.5974	16.8872	14.1361
277.7409802415001	24.5974	16.8854	14.1344
277.53891454933324	24.5974	16.8845	14.1338
278.0714908908333	24.5974	16.8819	14.1344
278.55168077983336	24.5974	16.8845	14.1336
277.8242237618333	24.5974	16.881	14.1347
278.172594303	24.5974	16.8792	14.1341
278.05275853216676	24.5974	16.8788	14.131
278.34328971066674	24.5974	16.877	14.1319
277.63339748466666	24.5974	16.8783	14.1341
279.2432255579999	24.5974	16.8788	14.1336
278.2633307676666	24.5974	16.8775	14.1294
276.6666410055	24.5974	16.8744	14.1271
279.05573518116677	24.5974	16.8695	14.1263
278.14908904300006	24.5974	16.8739	14.1254
278.36458814483325	24.5974	16.8673	14.1229
278.6778419295002	24.5974	16.8717	14.1224
278.55952014333326	24.5974	16.8691	14.1232
277.46575570999994	24.5974	16.8664	14.121
277.6643956888334	24.5974	16.8677	14.1193
277.3712856045	24.5974	16.8668	14.1196
278.0640236078333	24.5974	16.8633	14.1201
277.3362201693334	24.5974	16.8655	14.1196
278.5595073133333	24.5974	16.8633	14.1179
278.0090967408333	24.5974	16.8637	14.1168
278.24772902233343	24.5974	16.8606	14.1173
277.91946369033326	24.5974	16.8589	14.1159
277.9880934053335	24.5974	16.8589	14.1145
277.7749166023333	24.5974	16.8562	14.114
278.357813703	24.5974	16.8584	14.112
277.81376700033337	24.5974	16.8571	14.1129
277.2685912241667	24.5974	16.8487	14.1115
277.6214908903333	24.5974	16.8553	14.1089
277.8970746725	24.5974	16.8531	14.1095
279.1084039001666	24.5974	16.8509	14.1087
279.5031562748334	24.5974	16.8527	14.1064
278.7297151655	24.5974	16.8518	14.1067
277.67672568716677	24.5974	16.8514	14.1073
279.35153964633326	24.5974	16.85	14.1059
279.16403643766677	24.5974	16.8478	14.1056
277.1408775983334	24.5974	16.8465	14.1047
276.92236335616667	24.5974	16.8469	14.1053
279.7163330768334	24.5974	16.846	14.1039
278.55985373366656	24.5974	16.8434	14.1031
278.8391968175	24.5974	16.8398	14.1014
278.5344880678333	24.5974	16.8403	14.1006
278.8586220171666	24.5974	16.8412	14.0994
278.9720810885001	24.5974	16.8425	14.0989
278.40676161083337	24.5974	16.8407	14.0989
278.9448165251668	24.5974	16.8403	14.0986
277.55762124716665	24.5974	16.8434	14.0997
279.3048242238334	24.5974	16.8376	14.1008
278.65509366233334	24.5974	16.8385	14.1006
278.25363099799995	24.5974	16.8376	14.1039
278.3824480371667	24.5974	16.8381	14.1045
277.31671798833344	24.5974	16.8359	14.1028
278.0415319478333	24.5974	16.8394	14.102
277.62111880933327	24.5974	16.8385	14.1008
278.47249165999995	24.5974	16.8421	14.1025
279.60731331733325	24.5974	16.8421	14.1008
278.2189761359999	24.5974	16.8368	14.0992
277.38775981533337	24.5974	16.8425	14.0983
277.79135232249996	24.5974	16.8332	14.0958
279.8353990255	24.5974	16.8381	14.0958
277.2480369513334	24.5974	16.8363	14.0955
278.31938670799997	24.5974	16.8403	14.0953
277.9086220163334	24.5974	16.8332	14.0966
276.9004105721667	24.5974	16.8354	14.0964
278.0941878365	24.5974	16.8306	14.098
279.53971003366667	24.5974	16.8354	14.098
280.11852707199995	24.5974	16.8368	14.0972
278.4967795736666	24.5974	16.8297	14.0955
279.0415319475	24.5974	16.8385	14.0941
278.79024890916656	24.5974	16.8337	14.095
277.9788170386667	24.5974	16.8345	14.0933
278.46651270200005	24.5974	16.8337	14.095
277.848896587	24.5974	16.831	14.0927
278.41014883216667	24.5974	16.8292	14.0919
277.37086220166674	24.5974	16.8279	14.0894
278.8690659481666	24.5974	16.8275	14.0874
279.17454452133336	24.5974	16.8288	14.0858
277.9086348473333	24.5974	16.8266	14.0841
276.79214780650005	24.5974	16.8292	14.0827
279.6573133176666	24.5974	16.827	14.0827
278.8126507566666	24.5974	16.8248	14.0832
277.52435206583334	24.5974	16.8226	14.0835
278.4799076221668	24.5974	16.827	14.0835
279.423915833	24.5974	16.8235	14.0824
278.0696048241668	24.5974	16.8222	14.081
276.66407492916665	24.5974	16.8261	14.0816
279.1901719278333	24.5974	16.827	14.081
278.259994868	24.5974	16.8244	14.0818
277.6296638445	24.5974	16.8199	14.0838
279.44785732633335	24.5974	16.8213	14.0818
277.7133435978332	24.5974	16.8252	14.0805
279.3574801138333	24.5974	16.8204	14.0793
279.5856171416668	24.5974	16.8199	14.0788
278.70804464916665	24.5974	16.8204	14.0782
276.8504105726667	24.5974	16.8191	14.0771
278.5392866306667	24.5974	16.8239	14.0777
278.41430587549996	24.5974	16.8195	14.0788
279.33468052349997	24.5974	16.816	14.081
277.69131383133333	24.5974	16.8164	14.0796
276.9441108548333	24.5974	16.8155	14.0821
278.3575314345	24.5974	16.8199	14.0827
278.6132666155	24.5974	16.8195	14.0827
277.1599820369999	24.5974	16.8191	14.0818
277.34923017650004	24.5974	16.8155	14.083
279.17894534199996	24.5974	16.8151	14.0835
278.6510007708333	24.5974	16.8213	14.0832
278.4127534003332	24.5974	16.8213	14.0818
278.3025532463334	24.5974	16.8186	14.0816
278.8088914551666	24.5974	16.8208	14.0816
277.74771619150005	24.5974	16.8173	14.0824
278.73793944083326	24.5974	16.8173	14.0832
277.500115473	24.5974	16.8186	14.0846
278.36646138099997	24.5974	16.8199	14.0821
277.9377726453333	24.5974	16.8186	14.0807
