Started: March 06, 2024 12:34:48
Resistor	1000000.0	Excitation Current (A)	6.494e-09
Restsitance (Ohms)	Channel 5 Temp (K)	Channel 8 Temp (K)	Channel 13 Temp (K)
139.29026794	9.96836	9.88827	4.35523
139.25438867	9.96836	9.88827	4.35523
136.01863258	9.96881	9.88827	4.35523
123.3355405	9.96881	9.88827	4.35523
121.40837696	9.96881	9.88827	4.35523
128.48044349	9.96881	9.88827	4.35523
140.98429319	9.96881	9.88827	4.35523
133.04280875	9.96881	9.88827	4.35523
133.88527872	9.96881	9.88827	4.35523
134.05558978	9.96881	9.88827	4.35523
139.37988913	9.96881	9.88827	4.35523
134.01986449	9.96881	9.88827	4.35523
132.22713274	9.96881	9.88827	4.35523
134.18109024	9.96881	9.88827	4.35523
134.46797043	9.96881	9.88827	4.35523
137.64089929	9.96881	9.88827	4.35523
132.71111796	9.96881	9.88827	4.35523
124.51863258	9.96881	9.88827	4.35523
134.71897136	9.96881	9.88827	4.35523
129.93255313	9.96881	9.88827	4.35523
128.24745919	9.96881	9.88827	4.35523
130.38065907	9.96881	9.88827	4.35523
131.70726825	9.96881	9.88827	4.35523
137.60517401	9.96881	9.88827	4.35523
136.81629196	9.96881	9.88827	4.35497
136.88805051	9.96881	9.88827	4.35497
135.27471512	9.96881	9.88827	4.35497
137.26455189	9.96881	9.88827	4.35497
137.04943024	9.96881	9.88827	4.35497
132.67523868	9.96881	9.88827	4.35497
137.73067447	9.96881	9.88827	4.35497
133.0697567	9.96881	9.88827	4.35497
132.08376963	9.96881	9.88827	4.35497
133.66122575	9.96881	9.88827	4.35497
127.38697259	9.96881	9.88827	4.35497
133.58962119	9.96881	9.88827	4.35497
129.82491531	9.96881	9.88827	4.35497
129.5381891	9.96881	9.88827	4.35497
133.28487835	9.96881	9.88827	4.35497
135.83045889	9.96881	9.88827	4.35497
129.69941484	9.96881	9.88827	4.35497
131.33076686	9.96881	9.88827	4.35497
132.29889128	9.96881	9.88827	4.35497
128.80320296	9.96881	9.88827	4.35497
130.84678164	9.96881	9.88827	4.35497
134.70095473	9.96881	9.88827	4.35497
128.57006468	9.96916	9.88827	4.35497
129.98629504	9.96916	9.88827	4.35497
133.80474284	9.96916	9.88827	4.35497
122.25993225	9.96916	9.88827	4.35497
134.14521096	9.96916	9.88827	4.35497
128.85694487	9.96916	9.88827	4.35497
131.43840468	9.96916	9.88827	4.35497
130.99014475	9.96916	9.88827	4.35497
140.43748075	9.96916	9.88827	4.35497
132.17339082	9.96916	9.88827	4.35497
134.41422852	9.96916	9.88827	4.35497
125.5763782	9.96916	9.88859	4.35497
132.19125346	9.96916	9.88859	4.35497
137.19279335	9.96916	9.88859	4.35497
133.10548198	9.96916	9.88859	4.35497
127.42285186	9.96916	9.88859	4.35497
132.54989221	9.96916	9.88859	4.35497
133.2131198	9.96916	9.88859	4.35497
134.75485063	9.96916	9.88859	4.35497
134.68309209	9.96916	9.88859	4.35497
132.17339082	9.96916	9.88859	4.35497
131.59978442	9.96916	9.88859	4.35497
138.60902371	9.96916	9.88859	4.35457
138.16091777	9.96916	9.88859	4.35457
133.8763474	9.96916	9.88859	4.35457
133.10548198	9.96916	9.88859	4.35457
129.03618725	9.96916	9.88859	4.35457
126.07838004	9.96916	9.88859	4.35457
129.9684324	9.96916	9.88859	4.35457
137.80227903	9.96916	9.88859	4.35457
132.76501386	9.96916	9.88859	4.35457
133.96596859	9.96916	9.88859	4.35457
134.62935017	9.96916	9.88859	4.35457
133.03387743	9.96916	9.88859	4.35457
131.68940561	9.96916	9.88859	4.35457
125.00277179	9.96916	9.88859	4.35457
131.11564521	9.96916	9.88859	4.35457
138.78826609	9.96916	9.88859	4.35457
133.58962119	9.96916	9.88859	4.35457
137.64089929	9.96916	9.88859	4.35457
124.12426856	9.96916	9.88859	4.35457
127.08222975	9.96916	9.88859	4.35457
129.78919002	9.96916	9.88859	4.35457
130.38065907	9.96952	9.88859	4.35457
127.79919926	9.96952	9.88859	4.35457
123.92716354	9.96952	9.88859	4.35457
126.59824453	9.96952	9.88859	4.35457
136.76255005	9.96952	9.88859	4.35457
132.33477056	9.96952	9.88859	4.35457
132.46011703	9.96952	9.88859	4.35457
132.47813366	9.96952	9.88859	4.35457
142.76793964	9.96952	9.88859	4.35457
137.9815214	9.96952	9.88859	4.35457
132.47813366	9.96952	9.88859	4.35457
129.44856791	9.96952	9.88859	4.35457
127.1539883	9.96952	9.88859	4.35457
135.40021558	9.96952	9.88859	4.35457
134.98783492	9.96952	9.88859	4.35457
131.16954111	9.96952	9.88859	4.35457
129.28718817	9.96952	9.88859	4.35457
123.81952572	9.96952	9.88859	4.35457
126.81336618	9.96952	9.88859	4.35457
130.32691715	9.96952	9.88859	4.35457
132.01201109	9.96952	9.88859	4.35457
138.82414536	9.96952	9.88859	4.35457
135.72282107	9.96952	9.88859	4.35447
127.7275947	9.96952	9.88859	4.35447
128.26532184	9.96952	9.88859	4.35447
126.0066215	9.96952	9.88859	4.35447
128.62396058	9.96952	9.88859	4.35447
133.33862026	9.96952	9.88859	4.35447
127.42285186	9.96952	9.88859	4.35447
136.2605482	9.96952	9.88859	4.35447
130.70341854	9.96952	9.88859	4.35447
131.54588851	9.96952	9.88859	4.35447
129.394672	9.96952	9.88859	4.35447
134.736834	9.96952	9.88859	4.35447
135.90206344	9.96952	9.88859	4.35447
126.8671081	9.96952	9.88859	4.35447
126.99260856	9.96952	9.88859	4.35447
135.99168463	9.96952	9.88859	4.35447
138.53726517	9.96952	9.88859	4.35447
136.04558054	9.96952	9.88859	4.35447
136.60117031	9.96952	9.88859	4.35447
129.62781029	9.96952	9.88859	4.35447
127.94271635	9.96952	9.88859	4.35447
129.60979366	9.96952	9.88859	4.35447
133.9302433	9.96979	9.88859	4.35447
134.03772713	9.96979	9.88859	4.35447
130.7750231	9.96979	9.88859	4.35447
134.32460733	9.96979	9.88859	4.35447
137.35417308	9.96979	9.88859	4.35447
130.3447798	9.96979	9.88859	4.35447
134.55759162	9.96979	9.88859	4.35447
135.00569757	9.96979	9.88859	4.35447
132.01201109	9.96979	9.88859	4.35447
127.1539883	9.96979	9.88859	4.35447
129.59193101	9.96979	9.88922	4.35447
123.71204188	9.96979	9.88922	4.35447
126.81336618	9.96979	9.88922	4.35447
136.18894364	9.96979	9.88922	4.35447
132.37049584	9.96979	9.88922	4.35447
128.44456421	9.96979	9.88922	4.35447
126.06036341	9.96979	9.88922	4.35447
133.42824145	9.96979	9.88922	4.35447
136.58330767	9.96979	9.88922	4.35447
131.76101016	9.96979	9.88922	4.35447
131.59978442	9.96979	9.88922	4.35447
130.63165999	9.96979	9.88922	4.35447
131.2591623	9.96979	9.88922	4.35411
125.7736372	9.96979	9.88922	4.35411
125.89898368	9.96979	9.88922	4.35411
128.85694487	9.96979	9.88922	4.35411
131.77902679	9.96979	9.88922	4.35411
134.86233446	9.96979	9.88922	4.35411
137.47967354	9.96979	9.88922	4.35411
141.44148445	9.96979	9.88922	4.35411
130.05805359	9.96979	9.88922	4.35411
135.92008007	9.96979	9.88922	4.35411
134.48583308	9.96979	9.88922	4.35411
128.08607946	9.96979	9.88922	4.35411
132.60363412	9.96979	9.88922	4.35411
133.24899908	9.96979	9.88922	4.35411
135.54357869	9.96979	9.88922	4.35411
139.07514629	9.96979	9.88922	4.35411
128.73144441	9.96979	9.88922	4.35411
134.41422852	9.96979	9.88922	4.35411
133.82260548	9.96979	9.88922	4.35411
132.80073914	9.96979	9.88922	4.35411
133.78672621	9.96979	9.88922	4.35411
135.48983677	9.96979	9.88922	4.35411
130.91854019	9.97015	9.88922	4.35411
125.11025562	9.97015	9.88922	4.35411
130.25515861	9.97015	9.88922	4.35411
138.44764398	9.97015	9.88922	4.35411
133.05174007	9.97015	9.88922	4.35411
137.04943024	9.97015	9.88922	4.35411
132.51401294	9.97015	9.88922	4.35411
126.70572836	9.97015	9.88922	4.35411
127.26147213	9.97015	9.88922	4.35411
132.80073914	9.97015	9.88922	4.35411
136.9776717	9.97015	9.88827	4.35411
132.99799815	9.97015	9.88827	4.35411
137.60517401	9.97015	9.88827	4.35411
130.04003696	9.97015	9.88827	4.35411
135.29257776	9.97015	9.88827	4.35411
137.60517401	9.97015	9.88827	4.35411
132.01201109	9.97015	9.88827	4.35411
131.02602402	9.97015	9.88827	4.35411
133.10548198	9.97015	9.88827	4.35411
134.5934709	9.97015	9.88827	4.35411
128.78518633	9.97015	9.88827	4.35411
125.75562057	9.97015	9.88827	4.35411
130.95441946	9.97015	9.88827	4.35408
132.87249769	9.97015	9.88827	4.35408
126.61610718	9.97015	9.88827	4.35408
127.2973514	9.97015	9.88827	4.35408
131.90452726	9.97015	9.88827	4.35408
134.95195565	9.97015	9.88827	4.35408
130.90052356	9.97015	9.88827	4.35408
133.05174007	9.97015	9.88827	4.35408
132.10163228	9.97015	9.88827	4.35408
123.35340314	9.97015	9.88827	4.35408
130.29103788	9.97015	9.88827	4.35408
132.17339082	9.97015	9.88827	4.35408
126.31136434	9.97015	9.88827	4.35408
129.89667385	9.97015	9.88827	4.35408
