Started: March 19, 2024 19:23:57
Initial Temperature (K)	0.0200525
Resistor	1000000.0	Excitation Current (A)	5e-08
Current (A)	Measured Voltage (V)	Resistance (Ohms)
-1.5e-06	-0.0016441514652708747	2.876205
-1.49e-06	-0.0004958215696065118	3.2219599999999997
-1.48e-06	-0.0009330447416910071	3.35889
-1.47e-06	-0.0013884169926172958	3.3229550000000003
-1.46e-06	-0.0022298651853725443	3.344925
-1.4499999999999999e-06	6.18443315344657e-05	3.3472500000000003
-1.44e-06	-0.003577832713538024	3.2130799999999997
-1.4299999999999999e-06	-0.004097550958968841	3.183835
-1.42e-06	-0.0026901871238210915	3.33983
-1.4099999999999998e-06	-0.0051353376041316495	3.423795
-1.4e-06	-0.00013119383005985412	3.4558100000000005
-1.3899999999999998e-06	-0.0017530445162601991	3.4234999999999998
-1.38e-06	-0.0004529240439863113	3.30854
-1.37e-06	0.001525304686886058	3.508925
-1.36e-06	-0.0049917962755068315	3.51372
-1.35e-06	0.003815364213887543	3.4600250000000004
-1.34e-06	0.002513594078887893	3.4623500000000003
-1.33e-06	0.0024063506887184783	3.446205
-1.32e-06	-0.0023569076337234124	3.5015
-1.31e-06	0.001962527872124833	3.58968
-1.3e-06	-0.002081374349415786	3.538465
-1.29e-06	-0.0015666058720976116	3.70261
-1.28e-06	-0.004016705938943019	3.6398850000000005
-1.2700000000000001e-06	0.0035563300837530855	3.4665800000000004
-1.26e-06	-0.004246041873271829	3.6800500000000005
-1.25e-06	0.00377246681608676	3.5292950000000003
-1.24e-06	-0.0011706304280092801	3.67511
-1.23e-06	8.494296420784905e-05	3.66768
-1.22e-06	-0.0025202474844585043	3.8638450000000004
-1.21e-06	0.000502367361145847	3.652845
-1.2e-06	-0.0004215759261187379	3.6898050000000002
-1.19e-06	-0.004825156481792252	4.072520000000001
-1.18e-06	-0.003612480604822264	3.7272000000000003
-1.17e-06	0.00016578762308949464	3.79807
-1.16e-06	-0.003302299649450481	4.051125
-1.15e-06	0.0012299728291525654	3.9935
-1.14e-06	-0.0007020587960568545	4.060735
-1.13e-06	-0.004229542900471268	4.04647
-1.12e-06	-0.0017431453562949527	4.112095
-1.11e-06	0.002473996514596168	4.0607299999999995
-1.1e-06	0.0014411598708894643	3.9999
-1.09e-06	-0.002013728658783664	4.40969
-1.08e-06	-4.0449434195925e-05	4.05578
-1.0700000000000001e-06	-0.0012894227983682985	4.27188
-1.06e-06	-0.0019675313326857975	4.101625
-1.0500000000000001e-06	-0.0037923197414598112	4.24685
-1.04e-06	0.0033203945716224854	4.880015
-1.03e-06	-0.004808657469298772	4.56365
-1.02e-06	3.049635830382842e-05	4.466875
-1.01e-06	-0.0039441103717656	4.59813
-1e-06	-0.0009891413467476642	4.5808100000000005
-9.9e-07	-0.0017200466562184804	4.820065
-9.8e-07	0.0001245405206725008	4.8832249999999995
-9.7e-07	-0.003450790481209746	4.871425
-9.6e-07	-6.189837726577256e-05	4.81845
-9.499999999999999e-07	0.0008389466678348785	4.88308
-9.399999999999999e-07	0.0018486848713296052	5.226505
-9.3e-07	4.097969937710442e-06	5.054790000000001
-9.200000000000001e-07	-0.0047806091805364	5.4376500000000005
-9.100000000000001e-07	-0.004673365745685451	5.0788
-9.000000000000001e-07	-0.00024998651377253683	5.229705000000001
-8.900000000000001e-07	0.0022941575186177536	5.173830000000001
-8.8e-07	-0.0017744931241809635	5.34612
-8.7e-07	-0.00317030780811258	5.36271
-8.6e-07	-0.0010765861046241726	5.333755
-8.5e-07	0.00310095804320322	5.412040000000001
-8.4e-07	-0.0003374313667556595	5.359655
-8.3e-07	0.0028056261424812294	5.57007
-8.2e-07	-0.002866726351823918	5.655055000000001
-8.1e-07	0.0005667135095962357	5.843064999999999
-8e-07	0.001850334701183838	5.63468
-7.900000000000001e-07	-0.0019543321135628653	5.550720000000001
-7.8e-07	2.4480091170649056e-06	5.545185000000001
-7.7e-07	-0.0007730044880921787	5.590595
-7.6e-07	0.002866672442519051	5.6819749999999996
-7.5e-07	-0.0017678934827289054	5.60907
-7.4e-07	-0.0017975919598973902	5.484655
-7.3e-07	-0.004531474517079012	5.46152
-7.2e-07	0.0021506163522740426	5.36911
-7.1e-07	0.0021902138413246166	5.683435
-7e-07	-0.004960448219976618	5.459625000000001
-6.9e-07	-0.000228537809663929	5.371145
-6.8e-07	-0.0013554187903226402	5.489739999999999
-6.699999999999999e-07	-0.0006690609352068052	5.374935000000001
-6.6e-07	-0.000565117395109668	5.414515
-6.5e-07	0.0002697316552165682	5.22505
-6.4e-07	0.0019724270993044125	5.425575
-6.3e-07	-0.0033369475505609196	5.33681
-6.2e-07	0.0004677195717651631	5.346705
-6.1e-07	0.0001047417960307656	5.09757
-6e-07	0.0011177796764549586	4.95088
-5.9e-07	0.0003159288351164079	4.69258
-5.8e-07	-0.00039517789331064163	4.9312450000000005
