Started: March 19, 2024 16:10:07
Initial Temperature (K)	0.0199669
Resistor	1000000.0	Excitation Current (A)	5e-08
Current (A)	Measured Voltage (V)	Resistance (Ohms)
-1.5e-06	-0.0020434265933687258	2.8778005
-1.49e-06	-0.0014923603741898647	1.79804
-1.48e-06	-0.0016491007322192892	3.3702400000000003
-1.47e-06	-0.001307571709307613	3.32076
-1.46e-06	-0.001568255690615468	3.47269
-1.4499999999999999e-06	8.659292822768333e-05	3.43834
-1.44e-06	-0.0022727626144948307	3.50528
-1.4299999999999999e-06	-0.00256809453818068	3.53555
-1.42e-06	0.00088019428968385	3.5183750000000007
-1.4099999999999998e-06	-0.0007565054850788278	3.4872400000000003
-1.4e-06	-0.0008159017836196278	3.5084850000000003
-1.3899999999999998e-06	-0.0013108714976145168	3.5469
-1.38e-06	-0.000271435145442363	3.56611
-1.37e-06	-0.001766243561639078	3.646145
-1.36e-06	-0.0016524005297848645	3.57077
-1.35e-06	0.00013773978702702038	3.59725
-1.34e-06	-0.0011887789538262221	3.5853200000000003
-1.33e-06	0.0002532326541413168	3.624895
-1.32e-06	-0.00372797354416086	3.70843
-1.31e-06	-0.0006525617669414786	3.71774
-1.3e-06	-0.002127571497740411	3.6758300000000004
-1.29e-06	-0.0002516363304718624	3.678745
-1.28e-06	-0.0007911532755060596	3.76052
-1.2700000000000001e-06	-0.0008175517380664435	3.6845600000000003
-1.26e-06	-8.004687424849918e-05	3.6857250000000006
-1.25e-06	-0.0007895034470247314	3.7972
-1.24e-06	1.8947020560242968e-05	3.736075
-1.23e-06	5.6894752697311476e-05	3.9232149999999995
-1.22e-06	-0.0014379136735323678	3.912745
-1.21e-06	2.0596931558634598e-05	3.82601
-1.2e-06	-0.0005189199996511292	3.91535
-1.19e-06	-0.0003192821870291776	3.7771150000000002
-1.18e-06	-0.001774493063017873	3.8996399999999998
-1.17e-06	-0.001487410646938134	4.158375
-1.16e-06	0.001256371205113248	4.0341000000000005
-1.15e-06	-0.00023183756555944035	3.9886999999999997
-1.14e-06	-0.0009742921232461651	4.013145
-1.13e-06	-0.001998879332443855	4.0629100000000005
-1.12e-06	-0.0006624612542568465	4.036135000000001
-1.11e-06	-0.001145881641141776	4.10104
-1.1e-06	-0.0011260827681471284	4.028865
-1.09e-06	0.0003142789659561644	4.1898100000000005
-1.08e-06	-0.0008109521045426564	4.232290000000001
-1.0700000000000001e-06	-0.0034293418017665575	4.232005
-1.06e-06	-0.0008357005661570589	4.136835
-1.0500000000000001e-06	-1.5700791742426126e-05	4.272465
-1.04e-06	-0.0019675312642863404	4.262855
-1.03e-06	-0.0016738492465906132	4.205225
-1.02e-06	-0.0019922797312283943	4.27653
-1.01e-06	-0.001911434692815034	4.349585000000001
-1e-06	-0.001819040343128295	4.276244999999999
-9.9e-07	0.0009230916570719956	4.305350000000001
-9.8e-07	-0.0008835476243573959	4.253835
-9.7e-07	-0.0001229442227223261	4.3085450000000005
-9.6e-07	-0.0006740104669432305	4.274205
-9.499999999999999e-07	-0.002337108643685655	4.354535
-9.399999999999999e-07	-0.0021820181341511485	4.471825
-9.3e-07	-0.0014428633884403584	4.3946950000000005
-9.200000000000001e-07	-0.0016062034145262107	4.488115
-9.100000000000001e-07	-0.00063111309830138	4.3621
-9.000000000000001e-07	-0.001772843192762452	4.312335
-8.900000000000001e-07	-0.0009462438757558062	4.383635
-8.8e-07	-0.0015418573489174713	4.41972
-8.7e-07	0.0005700133020971946	4.43661
-8.6e-07	-0.00013779339049343304	4.409245
-8.5e-07	-0.0002912339045446951	4.4497
-8.4e-07	-0.0009891411878386646	4.20319
-8.3e-07	0.00018393694291134015	4.409835
-8.2e-07	-0.0017431450716503501	4.236375000000001
-8.1e-07	-0.0012267266226518034	4.304180000000001
-8e-07	-0.000543668507791428	4.385680000000001
-7.900000000000001e-07	-2.8899992812212903e-05	4.351035
-7.8e-07	-0.0009412941028153403	4.293415
-7.7e-07	-0.0006146141099809292	4.13364
-7.6e-07	-0.0023849556863743916	4.394410000000001
-7.5e-07	-0.0009957408336346346	3.9639600000000006
-7.4e-07	-3.2199785338042706e-05	4.35104
-7.3e-07	0.00016743795657854325	4.198245
-7.2e-07	0.0003010797954542303	4.072805000000001
-7.1e-07	-0.000162541792803172	3.933695
-7e-07	-0.0019213340925905563	3.97036
-6.9e-07	-0.0013884167011118903	4.0917200000000005
-6.8e-07	-0.00041167653999975366	4.009065
-6.699999999999999e-07	-0.001271273877101476	4.09609
-6.6e-07	-0.0012201270467468279	3.9377650000000006
-6.5e-07	-0.00038362826605800793	3.96192
-6.4e-07	-0.0012250767335311324	3.9401
-6.3e-07	-0.0017761429767876884	3.936895
-6.2e-07	-0.0011178333788621655	3.78992
-6.1e-07	0.0010402344747350463	3.41302
-6e-07	-0.002620891296784498	3.7055200000000004
-5.9e-07	-0.0006839098888401945	3.73957
-5.8e-07	-0.002543346015910602	3.793405
-5.699999999999999e-07	-0.00010809515390846269	3.6813650000000004
-5.599999999999999e-07	-0.0008884973266321184	3.35103
-5.499999999999999e-07	-0.0016474509799501793	3.258775
-5.4e-07	-0.0002780347778292052	3.304755
-5.3e-07	-0.0012085777487006928	3.179905
-5.2e-07	-0.0026604888807112096	3.28613
-5.1e-07	-0.00022358810730897165	3.1595250000000004
-5e-07	-0.001038638157903406	2.9953849999999997
-4.9e-07	-0.0024328027646396575	3.08968
-4.8e-07	-0.0021622193702293424	2.9459049999999998
-4.6999999999999995e-07	0.00032087854808631144	2.8391000000000006
-4.6e-07	0.000461119968645793	2.66069
-4.5e-07	-0.0015913542981286625	2.7762300000000004
-4.3999999999999997e-07	-0.0028667262170321266	2.56989
-4.2999999999999996e-07	-0.0007779541072331783	2.43135
