Started: March 07, 2024 17:31:20
Initial Temperature (K)	0.0177265
Resistor	1007820.0	Excitation Current (A)	9.922e-08
Current (A)	Measured Current (A)	Resistance (Ohms)
-1.4e-06	1.2734356000000001e-06	1.682235436403951
-1.3533333333333332e-06	1.2340654e-06	1.6013364241080428
-1.3066666666666667e-06	1.1913596e-06	1.6970751864543439
-1.26e-06	1.151091e-06	1.722481354565612
-1.213333333333333e-06	1.1064648000000001e-06	1.7435416246724451
-1.1666666666666666e-06	1.0608524e-06	1.7955775045353761
-1.1199999999999999e-06	1.0219972000000001e-06	1.8065490828462003
-1.0733333333333334e-06	1.3657916000000001e-06	1.6533118322918767
-1.0266666666666664e-06	1.3435044000000002e-06	1.7067002620439429
-9.8e-07	1.11178676e-06	1.8730719612981255
-9.333333333333332e-07	8.579553599999999e-07	1.848784519250151
-8.866666666666666e-07	8.0588674e-07	2.0457851239669425
-8.4e-07	9.967356800000002e-07	2.4294033460995768
-7.933333333333333e-07	7.428252799999999e-07	2.4796774843781497
-7.466666666666667e-07	6.8416318e-07	4.475015117919774
-7e-07	6.419367199999998e-07	1.6641686555130017
-6.533333333333334e-07	5.967058e-07	0.04675644023382382
-6.066666666666666e-07	5.576602199999999e-07	-0.01161579318685749
-5.599999999999999e-07	5.148279e-07	0.007685190485789155
-5.133333333333333e-07	4.7453544e-07	-0.028335416246724456
-4.666666666666666e-07	4.3319788e-07	0.021412940939326747
-4.2e-07	3.8662963999999993e-07	-0.059076315259020365
-3.733333333333334e-07	3.4620786e-07	-0.0305060088691796
-3.266666666666668e-07	3.0320974e-07	-0.013141072364442652
-2.800000000000001e-07	2.6119336000000004e-07	-0.011674464825639993
-2.333333333333333e-07	2.2134229999999997e-07	-0.02299681515823423
-1.866666666666667e-07	1.8038988e-07	0.04118320681314251
-1.4000000000000006e-07	1.3685908e-07	-0.005749244104011286
-9.333333333333345e-08	9.0812102e-08	0.011263779479943559
-4.666666666666684e-08	5.144673e-08	-0.06142273735134045
0.0	9.000399000000001e-09	-0.019183612174964726
4.666666666666662e-08	-3.249709e-08	-0.017951681112678895
9.333333333333324e-08	-7.4045326e-08	-0.024991521870590606
1.3999999999999985e-07	-1.1600779999999999e-07	-0.05133236444265269
1.8666666666666649e-07	-1.6168178e-07	-0.04839915742793792
2.333333333333333e-07	-2.0596624e-07	-0.03414334005240879
2.799999999999999e-07	-2.4507892e-07	-0.062009554525297314
3.266666666666666e-07	-2.8693428e-07	-0.06505998790566417
3.733333333333332e-07	-3.2940874e-07	-0.0461111469461802
4.199999999999998e-07	-3.7088454000000005e-07	-0.04658044749042532
4.666666666666666e-07	-4.1130034e-07	-0.015839735940334613
5.133333333333332e-07	-4.5533378e-07	-0.01642634549485991
5.599999999999998e-07	-4.9818362e-07	0.019183652489417457
6.066666666666664e-07	-5.4052604e-07	-0.005221205402136666
6.533333333333331e-07	-5.7959298e-07	0.015663698851038098
6.999999999999998e-07	-6.257346599999999e-07	-0.009562515621850431
7.466666666666664e-07	-6.6446578e-07	-0.026751535980649062
7.93333333333333e-07	-7.1057692e-07	-0.03643136464422496
8.399999999999996e-07	-7.4871194e-07	-0.007157240475710543
8.866666666666666e-07	-8.416257200000001e-07	-0.0012906732513606148
9.333333333333332e-07	-8.6851348e-07	1.9465813344083855
9.8e-07	-9.232980400000001e-07	2.0192682926829266
1.0266666666666664e-06	-9.376508399999999e-07	1.7450070550292278
1.0733333333333332e-06	-1.1164346e-06	1.9371941140899012
1.1199999999999997e-06	-1.0026008e-06	1.8794093932674865
1.1666666666666664e-06	-1.0453432000000002e-06	1.7935234831687161
1.2133333333333329e-06	-1.0875830000000001e-06	1.789475912114493
1.2599999999999996e-06	-1.1312748e-06	1.7224793388429753
1.3066666666666663e-06	-1.1728652e-06	1.729693610159242
1.3533333333333332e-06	-1.2155722e-06	1.721070348720016
1.4e-06	-1.2555062000000001e-06	1.6527252570046365
