Initial Temperature (K)	0.0200269
Excitation Current (A)	5e-08
Axis 1,2	x,y
Angle	0
Field (T)	Current (A)	        Resistance (Ohms)	            Actual X-Field	                Actual Y-Field	                    Actual Z-Field	                        Lock-In Overload Pass	                            Average Phase
-0.1	                -1.07e-06	                    3.3555	                        -0.1	                            0.0	                                -0.0	                                    True	                                        7.26
-0.1	                -1.06e-06	                    3.2775	                        -0.1	                            -0.0	                                0.0	                                    True	                                        6.567
-0.1	                -1.05e-06	                    3.29961667	                        -0.1	                            0.0	                                0.0	                                    True	                                        6.491
-0.1	                -1.04e-06	                    3.35200667	                        -0.1	                            -0.0	                                0.0	                                    True	                                        6.204
-0.1	                -1.03e-06	                    3.24955333	                        -0.1	                            -0.0	                                0.0	                                    True	                                        7.345
-0.1	                -1.02e-06	                    3.37761667	                        -0.1	                            -0.0	                                -0.0	                                    True	                                        7.833
-0.1	                -1.01e-06	                    3.27749667	                        -0.1	                            0.0	                                0.0	                                    True	                                        7.892
-0.1	                -1e-06	                    3.3163	                        -0.1	                            -0.0	                                -0.0	                                    True	                                        6.931
-0.1	                -9.9e-07	                    3.33182667	                        -0.1	                            0.0	                                0.0	                                    True	                                        6.352
-0.1	                -9.8e-07	                    3.29302333	                        -0.1	                            -0.0	                                0.0	                                    True	                                        6.393
-0.1	                -9.7e-07	                    3.30233	                        -0.1	                            0.0	                                0.0	                                    True	                                        5.265
-0.1	                -9.6e-07	                    3.37916333	                        -0.1	                            -0.0	                                0.0	                                    True	                                        6.239
-0.1	                -9.5e-07	                    3.33027	                        -0.1	                            0.0	                                0.0	                                    True	                                        6.307
-0.1	                -9.4e-07	                    3.30699	                        -0.1	                            0.0	                                0.0	                                    True	                                        4.795
-0.1	                -9.3e-07	                    3.32134333	                        -0.1	                            -0.0	                                0.0	                                    True	                                        8.345
-0.1	                -9.2e-07	                    3.27167333	                        -0.1	                            -0.0	                                0.0	                                    True	                                        6.761
-0.1	                -9.1e-07	                    3.34269333	                        -0.1	                            -0.0	                                0.0	                                    True	                                        7.336
-0.1	                -9e-07	                    3.32251333	                        -0.1	                            0.0	                                0.0	                                    True	                                        6.465
-0.1	                -8.9e-07	                    3.32328667	                        -0.1	                            0.0	                                -0.0	                                    True	                                        6.005
-0.1	                -8.8e-07	                    3.37684	                        -0.1	                            0.0	                                -0.0	                                    True	                                        5.694
-0.1	                -8.7e-07	                    3.26003667	                        -0.1	                            0.0	                                -0.0	                                    True	                                        6.871
-0.1	                -8.6e-07	                    3.28952333	                        -0.1	                            0.0	                                0.0	                                    True	                                        6.956
-0.1	                -8.5e-07	                    3.35743667	                        -0.1	                            0.0	                                0.0	                                    True	                                        6.804
-0.1	                -8.4e-07	                    3.2449	                        -0.1	                            -0.0	                                -0.0	                                    True	                                        8.105
-0.1	                -8.3e-07	                    3.37877667	                        -0.1	                            0.0	                                0.0	                                    True	                                        5.594
-0.1	                -8.2e-07	                    3.36442	                        -0.1	                            0.0	                                0.0	                                    True	                                        5.743
-0.1	                -8.1e-07	                    3.35744	                        -0.1	                            -0.0	                                0.0	                                    True	                                        6.206
-0.1	                -8e-07	                    3.24412333	                        -0.1	                            -0.0	                                0.0	                                    True	                                        5.601
-0.1	                -7.9e-07	                    3.35549	                        -0.1	                            0.0	                                0.0	                                    True	                                        5.911
-0.1	                -7.8e-07	                    3.3229	                        -0.1	                            -0.0	                                0.0	                                    True	                                        5.87
-0.1	                -7.7e-07	                    3.27827	                        -0.1	                            0.0	                                0.0	                                    True	                                        7.096
-0.1	                -7.6e-07	                    3.29651333	                        -0.1	                            -0.0	                                0.0	                                    True	                                        6.424
-0.1	                -7.5e-07	                    3.26741	                        -0.1	                            0.0	                                0.0	                                    True	                                        6.107
-0.1	                -7.4e-07	                    3.34424667	                        -0.1	                            0.0	                                -0.0	                                    True	                                        6.428
-0.1	                -7.3e-07	                    3.30466	                        -0.1	                            0.0	                                0.0	                                    True	                                        6.878
-0.1	                -7.2e-07	                    3.32445	                        -0.1	                            0.0	                                0.0	                                    True	                                        5.779
-0.1	                -7.1e-07	                    3.33376667	                        -0.1	                            0.0	                                -0.0	                                    True	                                        6.986
-0.1	                -7e-07	                    3.39624	                        -0.1	                            -0.0	                                -0.0	                                    True	                                        6.016
-0.1	                -6.9e-07	                    3.32212667	                        -0.1	                            -0.0	                                -0.0	                                    True	                                        7.071
-0.1	                -6.8e-07	                    3.28215333	                        -0.1	                            -0.0	                                0.0	                                    True	                                        6.631
-0.1	                -6.7e-07	                    3.28875333	                        -0.1	                            -0.0	                                -0.0	                                    True	                                        7.265
-0.1	                -6.6e-07	                    3.33143	                        -0.1	                            0.0	                                -0.0	                                    True	                                        6.237
-0.1	                -6.5e-07	                    3.30504667	                        -0.1	                            0.0	                                0.0	                                    True	                                        6.563
-0.1	                -6.4e-07	                    3.29496	                        -0.1	                            -0.0	                                -0.0	                                    True	                                        7.067
-0.1	                -6.3e-07	                    3.29728667	                        -0.1	                            -0.0	                                -0.0	                                    True	                                        6.291
-0.1	                -6.2e-07	                    3.31746333	                        -0.1	                            0.0	                                0.0	                                    True	                                        7.453
-0.1	                -6.1e-07	                    3.36481	                        -0.1	                            0.0	                                -0.0	                                    True	                                        6.239
-0.1	                -6e-07	                    3.37878	                        -0.1	                            -0.0	                                0.0	                                    True	                                        6.368
-0.1	                -5.9e-07	                    3.38887	                        -0.1	                            0.0	                                0.0	                                    True	                                        6.232
-0.1	                -5.8e-07	                    3.29729	                        -0.1	                            0.0	                                0.0	                                    True	                                        7.05
-0.1	                -5.7e-07	                    3.30349667	                        -0.1	                            -0.0	                                -0.0	                                    True	                                        7.22
-0.1	                -5.6e-07	                    3.29379667	                        -0.1	                            0.0	                                -0.0	                                    True	                                        6.098
-0.1	                -5.5e-07	                    3.39779667	                        -0.1	                            -0.0	                                0.0	                                    True	                                        7.256
-0.1	                -5.4e-07	                    3.38499	                        -0.1	                            0.0	                                -0.0	                                    True	                                        6.328
-0.1	                -5.3e-07	                    3.29146667	                        -0.1	                            -0.0	                                -0.0	                                    True	                                        7.14
-0.1	                -5.2e-07	                    3.31513667	                        -0.1	                            -0.0	                                0.0	                                    True	                                        6.881
-0.1	                -5.1e-07	                    3.32949667	                        -0.1	                            0.0	                                -0.0	                                    True	                                        7.22
-0.1	                -5e-07	                    3.34113667	                        -0.1	                            -0.0	                                0.0	                                    True	                                        6.871
-0.1	                -4.9e-07	                    3.33998	                        -0.1	                            0.0	                                0.0	                                    True	                                        7.196
-0.1	                -4.8e-07	                    3.35394333	                        -0.1	                            0.0	                                0.0	                                    True	                                        5.867
-0.1	                -4.7e-07	                    3.36985667	                        -0.1	                            0.0	                                0.0	                                    True	                                        5.97
-0.1	                -4.6e-07	                    3.35006667	                        -0.1	                            -0.0	                                -0.0	                                    True	                                        6.076
-0.1	                -4.5e-07	                    3.30155667	                        -0.1	                            -0.0	                                0.0	                                    True	                                        5.606
-0.1	                -4.4e-07	                    3.36131667	                        -0.1	                            0.0	                                0.0	                                    True	                                        6.151
-0.1	                -4.3e-07	                    3.3392	                        -0.1	                            -0.0	                                0.0	                                    True	                                        8.19
-0.1	                -4.2e-07	                    3.37295667	                        -0.1	                            0.0	                                0.0	                                    True	                                        5.405
-0.1	                -4.1e-07	                    3.32833	                        -0.1	                            0.0	                                -0.0	                                    True	                                        6.827
-0.1	                -4e-07	                    3.31669667	                        -0.1	                            -0.0	                                0.0	                                    True	                                        8.439
-0.1	                -3.9e-07	                    3.22821667	                        -0.1	                            -0.0	                                0.0	                                    True	                                        7.547
-0.1	                -3.8e-07	                    3.32445333	                        -0.1	                            -0.0	                                -0.0	                                    True	                                        7.752
-0.1	                -3.7e-07	                    3.33454667	                        -0.1	                            -0.0	                                0.0	                                    True	                                        8.711
-0.1	                -3.6e-07	                    3.32872	                        -0.1	                            0.0	                                0.0	                                    True	                                        7.554
-0.1	                -3.5e-07	                    3.44164333	                        -0.1	                            -0.0	                                0.0	                                    True	                                        5.458
-0.1	                -3.4e-07	                    3.2903	                        -0.1	                            -0.0	                                0.0	                                    True	                                        6.039
-0.1	                -3.3e-07	                    3.31087	                        -0.1	                            -0.0	                                -0.0	                                    True	                                        6.494
-0.1	                -3.2e-07	                    3.33881	                        -0.1	                            -0.0	                                -0.0	                                    True	                                        6.159
-0.1	                -3.1e-07	                    3.27827667	                        -0.1	                            -0.0	                                0.0	                                    True	                                        7.204
-0.1	                -3e-07	                    3.30194333	                        -0.1	                            0.0	                                0.0	                                    True	                                        5.693
-0.1	                -2.9e-07	                    3.41331667	                        -0.1	                            0.0	                                -0.0	                                    True	                                        5.405
-0.1	                -2.8e-07	                    3.3392	                        -0.1	                            -0.0	                                0.0	                                    True	                                        6.687
-0.1	                -2.7e-07	                    3.34462667	                        -0.1	                            0.0	                                0.0	                                    True	                                        5.454
-0.1	                -2.6e-07	                    3.40672	                        -0.1	                            -0.0	                                -0.0	                                    True	                                        5.651
-0.1	                -2.5e-07	                    3.30582333	                        -0.1	                            -0.0	                                0.0	                                    True	                                        6.952
-0.1	                -2.4e-07	                    3.42767667	                        -0.1	                            0.0	                                -0.0	                                    True	                                        7.062
-0.1	                -2.3e-07	                    3.33105	                        -0.1	                            0.0	                                -0.0	                                    True	                                        8.241
-0.1	                -2.2e-07	                    3.35433	                        -0.1	                            -0.0	                                0.0	                                    True	                                        6.123
-0.1	                -2.1e-07	                    3.28836333	                        -0.1	                            0.0	                                0.0	                                    True	                                        7.815
-0.1	                -2e-07	                    3.33182333	                        -0.1	                            0.0	                                -0.0	                                    True	                                        7.499
-0.1	                -1.9e-07	                    3.38072333	                        -0.1	                            -0.0	                                -0.0	                                    True	                                        5.638
-0.1	                -1.8e-07	                    3.31281333	                        -0.1	                            0.0	                                0.0	                                    True	                                        6.019
