Started: March 07, 2024 21:32:47
Initial Temperature (K)	0.0200467
Resistor	1007820.0	Excitation Current (A)	4.961e-08
Current (A)	Measured Current (A)	Resistance (Ohms)
-1.5e-06	-1.3629655000000001e-06	3.318715984680508
-1.48e-06	-1.3417389999999998e-06	3.2662064099979844
-1.46e-06	-1.326364e-06	3.2829167506551102
-1.44e-06	-1.3050925e-06	3.388822817980246
-1.42e-06	-1.290737e-06	3.3882281798024594
-1.4000000000000001e-06	-1.267634e-06	3.2606329369078817
-1.38e-06	-1.2507885e-06	3.434287442047974
-1.36e-06	-1.228632e-06	3.470358798629309
-1.34e-06	-1.214155e-06	3.50702479338843
-1.32e-06	-1.19509e-06	3.4240173352146748
-1.3e-06	-1.1814855e-06	3.566276960290264
-1.28e-06	-1.161704e-06	3.4747631525902034
-1.26e-06	-1.1531435e-06	3.567456158032655
-1.24e-06	-1.1277735e-06	3.5111368675670227
-1.22e-06	-1.105254e-06	3.489427534771216
-1.2e-06	-1.083392e-06	3.583592017738359
-1.18e-06	-1.0745435e-06	3.5313747228381374
-1.16e-06	-1.057215e-06	3.520812336222536
-1.14e-06	-1.0321195e-06	3.5809413424712764
-1.1199999999999999e-06	-1.016788e-06	3.6525196532957063
-1.0999999999999998e-06	-1.19349225e-06	3.3501007861318284
-1.08e-06	-1.217992e-06	3.595313444869986
-1.06e-06	-1.4116230000000002e-06	3.529903245313445
-1.0399999999999998e-06	-1.3251665e-06	3.3981959282402743
-1.02e-06	-9.099332500000001e-07	3.594738963918565
-1e-06	-1.1174324999999998e-06	3.4090505946381775
-9.8e-07	-8.845285999999999e-07	3.814140294295505
-9.6e-07	-8.5824895e-07	3.6431364644224953
-9.399999999999999e-07	-1.2528525e-06	3.923543640395082
-9.2e-07	-8.6582705e-07	3.5862225357790765
-9e-07	-8.086986999999999e-07	3.973120338641403
-8.799999999999999e-07	-7.945953e-07	4.138842975206612
-8.6e-07	-7.743359e-07	4.237996371699254
-8.4e-07	-7.5941435e-07	4.499647248538601
-8.2e-07	-7.3801905e-07	5.013575891957267
-8e-07	-7.2700575e-07	5.467929852852247
-7.8e-07	-7.063702e-07	6.341161056238662
-7.599999999999999e-07	-6.91587e-07	0.5763893368272526
-7.4e-07	-6.7236075e-07	0.048985587583148554
-7.2e-07	-6.5002385e-07	-0.013199727877444065
-7e-07	-6.3382405e-07	-0.019946210441443256
-6.8e-07	-6.1743235e-07	0.0659988913525499
-6.6e-07	-5.986468e-07	0.022879560572465228
-6.399999999999999e-07	-5.889429e-07	0.02757285829469865
-6.2e-07	-5.663996e-07	-0.0296261741584358
-6e-07	-5.502494500000001e-07	-0.028159443660552307
-5.8e-07	-5.234961999999999e-07	-0.060425619834710745
-5.599999999999999e-07	-5.1070285e-07	-0.000879963716992541
-5.4e-07	-4.873996e-07	-0.22116952227373515
-5.199999999999999e-07	-4.78631e-07	-0.0595456561177182
-4.999999999999999e-07	-4.5108675e-07	-0.027866156016932073
-4.8e-07	-4.3301594999999997e-07	-0.07479852852247532
-4.5999999999999994e-07	-4.200062e-07	-0.04194597863334005
-4.3999999999999986e-07	-3.9547305000000003e-07	-0.024639488006450314
-4.2e-07	-3.8430465e-07	-0.13229046563192906
-3.9999999999999993e-07	-3.6679165e-07	-0.09181173150574481
-3.7999999999999986e-07	-3.467331e-07	-0.1437303970973594
-3.6e-07	-3.3086615e-07	-0.10207821003829873
-3.399999999999999e-07	-3.0905235e-07	0.10295807296915944
-3.1999999999999985e-07	-2.9861325e-07	0.001760028220116911
-3e-07	-2.7677275e-07	-0.09005165289256198
-2.799999999999999e-07	-2.5827840000000003e-07	-0.07157192098367264
-2.5999999999999984e-07	-2.3901935e-07	-0.04693237250554324
-2.4e-07	-2.20982e-07	0.017306289054626084
-2.1999999999999993e-07	-2.0417395e-07	0.0005865752872404734
-1.9999999999999986e-07	-1.8439210000000002e-07	-0.11029147349324733
-1.8e-07	-1.7348895e-07	-0.053385809312638595
-1.5999999999999992e-07	-1.4653620000000002e-07	0.042532594235033264
