Started December 28, 2022 23:37:30Resistor	201600.0	Excitation Current (A)	6.12e-08
Restsitance (Ohms)	Channel 5 Temp (K)	Channel 8 Temp (K)	Channel 13 Temp (K)
0.39152288	9.753	9.6963	4.62752
0.28731176	9.753	9.6963	4.62752
0.34574837	9.753	9.6963	4.62752
0.36230392	9.753	9.6963	4.62752
0.29705131	9.753	9.6963	4.62752
0.29023366	9.753	9.6963	4.62752
0.35548693	9.82747	9.6963	4.62752
0.31360817	9.82747	9.6963	4.62752
0.30386863	9.82747	9.6963	4.62752
0.38470588	9.82747	9.6963	4.62752
0.36035621	9.82747	9.6963	4.62752
0.32724183	9.82747	9.6963	4.62752
0.28731176	9.82747	9.69347	4.62752
0.27562484	9.82747	9.69347	4.62752
0.31945163	9.82747	9.69347	4.62752
0.36425163	9.82747	9.69347	4.62752
0.3584085	9.82747	9.69347	4.62752
0.41002614	9.82747	9.69347	4.62752
0.29899902	9.82747	9.69347	4.62821
0.29899902	9.82747	9.69347	4.62821
0.38665359	9.82747	9.69347	4.62821
0.27659869	9.82747	9.69347	4.62821
0.30971242	9.82747	9.69347	4.62821
0.28828595	9.82747	9.69347	4.62821
0.30094706	9.82747	9.69347	4.62821
0.34672222	9.82747	9.69347	4.62821
0.30873824	9.82747	9.69347	4.62821
0.3252951	9.82747	9.69347	4.62821
0.22984902	9.82747	9.69347	4.62821
0.27854641	9.82747	9.69347	4.62821
0.41879412	9.82747	9.69347	4.62821
0.32139935	9.82747	9.69347	4.62821
0.25322418	9.82747	9.69347	4.62821
0.24640588	9.82747	9.69347	4.62821
0.30679052	9.82747	9.69347	4.62821
0.32334739	9.82747	9.69347	4.62821
0.33893137	9.79388	9.69347	4.62821
0.35451307	9.79388	9.69347	4.62821
0.38275817	9.79388	9.69347	4.62821
0.34964379	9.79388	9.69347	4.62821
0.35938235	9.79388	9.69347	4.62821
0.40807843	9.79388	9.69347	4.62821
0.36425163	9.79388	9.69175	4.62821
0.40613072	9.79388	9.69175	4.62821
0.27952026	9.79388	9.69175	4.62821
0.29997288	9.79388	9.69175	4.62821
0.42950654	9.79388	9.69175	4.62821
0.37594118	9.79388	9.69175	4.62821
0.31945163	9.79388	9.69175	4.61841
0.43534967	9.79388	9.69175	4.61841
0.34769608	9.79388	9.69175	4.61841
0.29412941	9.79388	9.69175	4.61841
0.33406209	9.79388	9.69175	4.61841
0.22984902	9.79388	9.69175	4.61841
0.26491144	9.79388	9.69175	4.61841
0.30386863	9.79388	9.69175	4.61841
0.35451307	9.79388	9.69175	4.61841
0.23764052	9.79388	9.69175	4.61841
0.23764052	9.79388	9.69175	4.61841
0.37594118	9.79388	9.69175	4.61841
0.31945163	9.79388	9.69175	4.61841
0.36425163	9.79388	9.69175	4.61841
0.27757255	9.79388	9.69175	4.61841
0.31068627	9.79388	9.69175	4.61841
0.32724183	9.79388	9.69175	4.61841
0.32821569	9.79388	9.69175	4.61841
0.24835359	9.70998	9.69175	4.61841
0.32724183	9.70998	9.69175	4.61841
0.29899902	9.70998	9.69175	4.61841
0.35061765	9.70998	9.69175	4.61841
0.3360098	9.70998	9.69175	4.61841
0.27659869	9.70998	9.69175	4.61841
0.34185294	9.70998	9.68767	4.61841
0.41294771	9.70998	9.68767	4.61841
0.33211438	9.70998	9.68767	4.61841
0.37886275	9.70998	9.68767	4.61841
0.37594118	9.70998	9.68767	4.61841
0.24445784	9.70998	9.68767	4.61841
0.29607712	9.70998	9.68767	4.61427
0.3515915	9.70998	9.68767	4.61427
0.25517222	9.70998	9.68767	4.61427
0.32139935	9.70998	9.68767	4.61427
0.31458203	9.70998	9.68767	4.61427
0.38957516	9.70998	9.68767	4.61427
0.37788889	9.70998	9.68767	4.61427
0.28341601	9.70998	9.68767	4.61427
0.32237353	9.70998	9.68767	4.61427
0.26004183	9.70998	9.68767	4.61427
0.37106863	9.70998	9.68767	4.61427
0.31166013	9.70998	9.68767	4.61427
0.36230392	9.70998	9.68767	4.61427
0.36327778	9.70998	9.68767	4.61427
0.38178431	9.70998	9.68767	4.61427
0.28828595	9.70998	9.68767	4.61427
0.39736601	9.70998	9.68767	4.61427
0.34380065	9.70998	9.68767	4.61427
0.27465065	9.74403	9.68767	4.61427
0.25614608	9.74403	9.68767	4.61427
0.30192092	9.74403	9.68767	4.61427
0.34769608	9.74403	9.68767	4.61427
0.22205752	9.74403	9.68767	4.61427
0.24737974	9.74403	9.68767	4.61427
0.31555588	9.74403	9.68626	4.61427
0.2736768	9.74403	9.68626	4.61427
0.35743464	9.74403	9.68626	4.61427
0.29802516	9.74403	9.68626	4.61427
0.20744837	9.74403	9.68626	4.61427
0.37496732	9.74403	9.68626	4.61427
0.26880719	9.74403	9.68626	4.61244
0.33503595	9.74403	9.68626	4.61244
0.38957516	9.74403	9.68626	4.61244
0.3252951	9.74403	9.68626	4.61244
0.42561111	9.74403	9.68626	4.61244
0.40028758	9.74403	9.68626	4.61244
0.38275817	9.74403	9.68626	4.61244
0.28731176	9.74403	9.68626	4.61244
0.30873824	9.74403	9.68626	4.61244
0.36133007	9.74403	9.68626	4.61244
0.32724183	9.74403	9.68626	4.61244
0.33698366	9.74403	9.68626	4.61244
0.32432124	9.74403	9.68626	4.61244
0.28731176	9.74403	9.68626	4.61244
0.32918954	9.74403	9.68626	4.61244
0.42171569	9.74403	9.68626	4.61244
0.35256536	9.74403	9.68626	4.61244
0.37594118	9.74403	9.68626	4.61244
0.29705131	9.65352	9.68626	4.61244
0.36133007	9.65352	9.68626	4.61244
0.40905229	9.65352	9.68626	4.61244
0.31068627	9.65352	9.68626	4.61244
0.22303137	9.65352	9.68626	4.61244
0.32918954	9.65352	9.68626	4.61244
0.31555588	9.65352	9.68265	4.61244
0.24932843	9.65352	9.68265	4.61244
0.40807843	9.65352	9.68265	4.61244
0.26783333	9.65352	9.68265	4.61244
0.30971242	9.65352	9.68265	4.61244
0.46554248	9.65352	9.68265	4.61244
0.43534967	9.65352	9.68265	4.61136
0.4480098	9.65352	9.68265	4.61136
0.28828595	9.65352	9.68265	4.61136
0.25322418	9.65352	9.68265	4.61136
0.31750392	9.65352	9.68265	4.61136
0.31360817	9.65352	9.68265	4.61136
0.36522549	9.65352	9.68265	4.61136
0.37009477	9.65352	9.68265	4.61136
0.2736768	9.65352	9.68265	4.61136
0.29023366	9.65352	9.68265	4.61136
0.30971242	9.65352	9.68265	4.61136
0.34964379	9.65352	9.68265	4.61136
0.30776438	9.65352	9.68265	4.61136
0.36133007	9.65352	9.68265	4.61136
0.22303137	9.65352	9.68265	4.61136
0.27172908	9.65352	9.68265	4.61136
0.29510327	9.65352	9.68265	4.61136
0.34672222	9.65352	9.68265	4.61136
0.41879412	9.75581	9.68265	4.61136
0.34672222	9.75581	9.68265	4.61136
0.33211438	9.75581	9.68265	4.61136
0.32724183	9.75581	9.68265	4.61136
0.30873824	9.75581	9.68265	4.61136
0.3798366	9.75581	9.68265	4.61136
0.30094706	9.75581	9.68077	4.61136
0.36522549	9.75581	9.68077	4.61136
0.29705131	9.75581	9.68077	4.61136
0.28828595	9.75581	9.68077	4.61136
0.26685915	9.75581	9.68077	4.61136
0.25030261	9.75581	9.68077	4.61136
0.2892598	9.75581	9.68077	4.61442
0.26198954	9.75581	9.68077	4.61442
0.37496732	9.75581	9.68077	4.61442
0.33990523	9.75581	9.68077	4.61442
0.35061765	9.75581	9.68077	4.61442
0.3252951	9.75581	9.68077	4.61442
0.411	9.75581	9.68077	4.61442
0.44995752	9.75581	9.68077	4.61442
0.30581667	9.75581	9.68077	4.61442
0.35061765	9.75581	9.68077	4.61442
0.30679052	9.75581	9.68077	4.61442
0.37399346	9.75581	9.68077	4.61442
0.30289477	9.75581	9.68077	4.61442
0.29218137	9.75581	9.68077	4.61442
0.32334739	9.75581	9.68077	4.61442
0.34185294	9.75581	9.68077	4.61442
0.36619935	9.75581	9.68077	4.61442
0.33406209	9.75581	9.68077	4.61442
0.26978105	9.80801	9.68077	4.61442
0.26685915	9.80801	9.68077	4.61442
0.27465065	9.80801	9.68077	4.61442
0.31068627	9.80801	9.68077	4.61442
0.32724183	9.80801	9.68077	4.61442
0.25809379	9.80801	9.68077	4.61442
0.32626928	9.80801	9.67842	4.61442
0.26685915	9.80801	9.67842	4.61442
0.29997288	9.80801	9.67842	4.61442
0.35646078	9.80801	9.67842	4.61442
0.32432124	9.80801	9.67842	4.61442
0.31458203	9.80801	9.67842	4.61442
0.40126144	9.80801	9.67842	4.6055
0.4236634	9.80801	9.67842	4.6055
0.31360817	9.80801	9.67842	4.6055
0.40710458	9.80801	9.67842	4.6055
0.37594118	9.80801	9.67842	4.6055
0.32626928	9.80801	9.67842	4.6055
0.26004183	9.80801	9.67842	4.6055
0.48015033	9.80801	9.67842	4.6055
0.25030261	9.80801	9.67842	4.6055
0.3252951	9.80801	9.67842	4.6055
0.40028758	9.80801	9.67842	4.6055
0.36912092	9.80801	9.67842	4.6055
0.35451307	9.80801	9.67842	4.6055
0.30581667	9.80801	9.67842	4.6055
0.30094706	9.80801	9.67842	4.6055
0.37106863	9.80801	9.67842	4.6055
0.44898366	9.80801	9.67842	4.6055
0.35938235	9.80801	9.67842	4.6055
0.39054902	9.74183	9.67842	4.6055
0.39444444	9.74183	9.67842	4.6055
0.40418301	9.74183	9.67842	4.6055
0.36133007	9.74183	9.67842	4.6055
0.28731176	9.74183	9.67842	4.6055
0.36230392	9.74183	9.67842	4.6055
0.36133007	9.74183	9.67434	4.6055
0.43145425	9.74183	9.67434	4.6055
0.32334739	9.74183	9.67434	4.6055
0.31166013	9.74183	9.67434	4.6055
0.40028758	9.74183	9.67434	4.6055
0.33211438	9.74183	9.67434	4.6055
0.33795752	9.74183	9.67434	4.61146
0.35646078	9.74183	9.67434	4.61146
0.36425163	9.74183	9.67434	4.61146
0.36035621	9.74183	9.67434	4.61146
0.33211438	9.74183	9.67434	4.61146
0.33308824	9.74183	9.67434	4.61146
0.31068627	9.74183	9.67434	4.61146
0.2736768	9.74183	9.67434	4.61146
0.2814683	9.74183	9.67434	4.61146
0.3360098	9.74183	9.67434	4.61146
0.38470588	9.74183	9.67434	4.61146
0.38665359	9.74183	9.67434	4.61146
0.34380065	9.74183	9.67434	4.61146
0.25614608	9.74183	9.67434	4.61146
0.24445784	9.74183	9.67434	4.61146
0.27562484	9.74183	9.67434	4.61146
0.16849118	9.74183	9.67434	4.61146
0.30581667	9.74183	9.67434	4.61146
0.30484281	9.7313	9.67434	4.61146
0.28244216	9.7313	9.67434	4.61146
0.26588529	9.7313	9.67434	4.61146
0.32821569	9.7313	9.67434	4.61146
0.27757255	9.7313	9.67434	4.61146
0.44995752	9.7313	9.67434	4.61146
0.2843902	9.7313	9.67199	4.61146
0.27757255	9.7313	9.67199	4.61146
0.39444444	9.7313	9.67199	4.61146
0.30679052	9.7313	9.67199	4.61146
0.30484281	9.7313	9.67199	4.61146
0.33406209	9.7313	9.67199	4.61146
0.36230392	9.7313	9.67199	4.58988
0.38470588	9.7313	9.67199	4.58988
0.33698366	9.7313	9.67199	4.58988
0.23179673	9.7313	9.67199	4.58988
0.25225033	9.7313	9.67199	4.58988
0.21621373	9.7313	9.67199	4.58988
0.29218137	9.7313	9.67199	4.58988
0.34672222	9.7313	9.67199	4.58988
0.23666634	9.7313	9.67199	4.58988
0.29802516	9.7313	9.67199	4.58988
0.20063105	9.7313	9.67199	4.58988
0.29023366	9.7313	9.67199	4.58988
0.1938134	9.7313	9.67199	4.58988
0.3428268	9.7313	9.67199	4.58988
0.25322418	9.7313	9.67199	4.58988
0.31750392	9.7313	9.67199	4.58988
0.40028758	9.7313	9.67199	4.58988
0.2892598	9.7313	9.67199	4.58988
0.36912092	9.77104	9.67199	4.58988
0.27172908	9.77104	9.67199	4.58988
0.35061765	9.77104	9.67199	4.58988
0.36133007	9.77104	9.67199	4.58988
0.39347059	9.77104	9.67199	4.58988
0.33406209	9.77104	9.67199	4.58988
0.29218137	9.77104	9.67105	4.58988
0.2814683	9.77104	9.67105	4.58988
0.28731176	9.77104	9.67105	4.58988
0.34574837	9.77104	9.67105	4.58988
0.27270294	9.77104	9.67105	4.58988
0.30484281	9.77104	9.67105	4.58988
0.37009477	9.77104	9.67105	4.5977
0.40613072	9.77104	9.67105	4.5977
0.28828595	9.77104	9.67105	4.5977
0.36133007	9.77104	9.67105	4.5977
0.24737974	9.77104	9.67105	4.5977
0.32724183	9.77104	9.67105	4.5977
0.38957516	9.77104	9.67105	4.5977
0.31945163	9.77104	9.67105	4.5977
0.34087908	9.77104	9.67105	4.5977
0.33406209	9.77104	9.67105	4.5977
0.39931373	9.77104	9.67105	4.5977
0.32821569	9.77104	9.67105	4.5977
0.31847778	9.77104	9.67105	4.5977
0.2707549	9.77104	9.67105	4.5977
0.27854641	9.77104	9.67105	4.5977
0.27854641	9.77104	9.67105	4.5977
0.24932843	9.77104	9.67105	4.5977
0.29899902	9.77104	9.67105	4.5977
0.21816176	9.72243	9.67105	4.5977
0.25127647	9.72243	9.67105	4.5977
0.31945163	9.72243	9.67105	4.5977
0.25906797	9.72243	9.67105	4.5977
0.37009477	9.72243	9.67105	4.5977
0.29705131	9.72243	9.67105	4.5977
0.38957516	9.72243	9.66791	4.5977
0.26004183	9.72243	9.66791	4.5977
0.32432124	9.72243	9.66791	4.5977
0.23569248	9.72243	9.66791	4.5977
0.30776438	9.72243	9.66791	4.5977
0.3252951	9.72243	9.66791	4.5977
0.27952026	9.72243	9.66791	4.60904
0.31068627	9.72243	9.66791	4.60904
0.25517222	9.72243	9.66791	4.60904
0.4236634	9.72243	9.66791	4.60904
0.32139935	9.72243	9.66791	4.60904
0.27562484	9.72243	9.66791	4.60904
0.37301634	9.72243	9.66791	4.60904
0.27854641	9.72243	9.66791	4.60904
0.26101569	9.72243	9.66791	4.60904
0.36327778	9.72243	9.66791	4.60904
0.36230392	9.72243	9.66791	4.60904
0.29412941	9.72243	9.66791	4.60904
0.38178431	9.72243	9.66791	4.60904
0.40710458	9.72243	9.66791	4.60904
0.38373203	9.72243	9.66791	4.60904
0.35743464	9.72243	9.66791	4.60904
0.2736768	9.72243	9.66791	4.60904
0.24445784	9.72243	9.66791	4.60904
0.33406209	9.7092	9.66791	4.60904
0.34964379	9.7092	9.66791	4.60904
0.45580065	9.7092	9.66791	4.60904
0.29023366	9.7092	9.66791	4.60904
0.3798366	9.7092	9.66791	4.60904
0.33113725	9.7092	9.66791	4.60904
0.31750392	9.7092	9.66634	4.60904
0.30386863	9.7092	9.66634	4.60904
0.35451307	9.7092	9.66634	4.60904
0.25030261	9.7092	9.66634	4.60904
0.26491144	9.7092	9.66634	4.60904
0.28828595	9.7092	9.66634	4.60904
0.31555588	9.7092	9.66634	4.60025
0.37106863	9.7092	9.66634	4.60025
0.35938235	9.7092	9.66634	4.60025
0.29218137	9.7092	9.66634	4.60025
0.33211438	9.7092	9.66634	4.60025
0.37691503	9.7092	9.66634	4.60025
0.36133007	9.7092	9.66634	4.60025
0.29218137	9.7092	9.66634	4.60025
0.29218137	9.7092	9.66634	4.60025
0.30873824	9.7092	9.66634	4.60025
0.34185294	9.7092	9.66634	4.60025
0.31166013	9.7092	9.66634	4.60025
0.29899902	9.7092	9.66634	4.60025
0.26101569	9.7092	9.66634	4.60025
0.25419804	9.7092	9.66634	4.60025
0.24251013	9.7092	9.66634	4.60025
0.33893137	9.7092	9.66634	4.60025
0.38957516	9.7092	9.66634	4.60025
0.34185294	9.66346	9.66634	4.60025
0.34574837	9.66346	9.66634	4.60025
0.37594118	9.66346	9.66634	4.60025
0.31945163	9.66346	9.66634	4.60025
0.33990523	9.66346	9.66634	4.60025
0.32724183	9.66346	9.66634	4.60025
0.26296373	9.66346	9.66242	4.60025
0.31945163	9.66346	9.66242	4.60025
0.28633791	9.66346	9.66242	4.60025
0.28731176	9.66346	9.66242	4.60025
0.30484281	9.66346	9.66242	4.60025
0.24835359	9.66346	9.66242	4.60025
0.26783333	9.66346	9.66242	4.59524
0.26783333	9.66346	9.66242	4.59524
0.34964379	9.66346	9.66242	4.59524
0.29899902	9.66346	9.66242	4.59524
0.3252951	9.66346	9.66242	4.59524
0.41294771	9.66346	9.66242	4.59524
0.38762745	9.66346	9.66242	4.59524
0.30484281	9.66346	9.66242	4.59524
0.35743464	9.66346	9.66242	4.59524
0.30386863	9.66346	9.66242	4.59524
0.29607712	9.66346	9.66242	4.59524
0.29120752	9.66346	9.66242	4.59524
0.43340196	9.66346	9.66242	4.59524
0.3360098	9.66346	9.66242	4.59524
0.28244216	9.66346	9.66242	4.59524
0.18796993	9.66346	9.66242	4.59524
0.33211438	9.66346	9.66242	4.59524
0.22595327	9.66346	9.66242	4.59524
0.27952026	9.76144	9.66242	4.59524
0.33893137	9.76144	9.66242	4.59524
0.37106863	9.76144	9.66242	4.59524
0.39444444	9.76144	9.66242	4.59524
0.3671732	9.76144	9.66242	4.59524
0.30581667	9.76144	9.66242	4.59524
0.30873824	9.76144	9.65991	4.59524
0.30192092	9.76144	9.65991	4.59524
0.33990523	9.76144	9.65991	4.59524
0.32237353	9.76144	9.65991	4.59524
0.31847778	9.76144	9.65991	4.59524
0.33308824	9.76144	9.65991	4.59524
0.30873824	9.76144	9.65991	4.58789
0.39833987	9.76144	9.65991	4.58789
0.30484281	9.76144	9.65991	4.58789
0.38567974	9.76144	9.65991	4.58789
0.33795752	9.76144	9.65991	4.58789
0.24251013	9.76144	9.65991	4.58789
0.26978105	9.76144	9.65991	4.58789
0.34087908	9.76144	9.65991	4.58789
0.29120752	9.76144	9.65991	4.58789
0.29607712	9.76144	9.65991	4.58789
0.29705131	9.76144	9.65991	4.58789
0.29899902	9.76144	9.65991	4.58789
0.32626928	9.76144	9.65991	4.58789
0.30776438	9.76144	9.65991	4.58789
0.31068627	9.76144	9.65991	4.58789
0.36912092	9.76144	9.65991	4.58789
0.30971242	9.76144	9.65991	4.58789
0.26685915	9.76144	9.65991	4.58789
0.35451307	9.74869	9.65991	4.58789
0.32334739	9.74869	9.65991	4.58789
0.37106863	9.74869	9.65991	4.58789
0.44703595	9.74869	9.65991	4.58789
0.32918954	9.74869	9.65991	4.58789
0.34769608	9.74869	9.65991	4.58789
0.32821569	9.74869	9.65819	4.58789
0.30581667	9.74869	9.65819	4.58789
0.30094706	9.74869	9.65819	4.58789
0.32724183	9.74869	9.65819	4.58789
0.31847778	9.74869	9.65819	4.58789
0.38470588	9.74869	9.65819	4.58789
0.39639216	9.74869	9.65819	4.58986
0.32626928	9.74869	9.65819	4.58986
0.25809379	9.74869	9.65819	4.58986
0.31360817	9.74869	9.65819	4.58986
0.39152288	9.74869	9.65819	4.58986
0.32432124	9.74869	9.65819	4.58986
0.33113725	9.74869	9.65819	4.58986
0.30581667	9.74869	9.65819	4.58986
0.30484281	9.74869	9.65819	4.58986
0.31458203	9.74869	9.65819	4.58986
0.33990523	9.74869	9.65819	4.58986
0.31750392	9.74869	9.65819	4.58986
0.26880719	9.74869	9.65819	4.58986
0.34964379	9.74869	9.65819	4.58986
0.32432124	9.74869	9.65819	4.58986
0.2454317	9.74869	9.65819	4.58986
0.20550065	9.74869	9.65819	4.58986
0.32821569	9.74869	9.65819	4.58986
0.31360817	9.63663	9.65819	4.58986
0.24932843	9.63663	9.65819	4.58986
0.37301634	9.63663	9.65819	4.58986
0.29899902	9.63663	9.65819	4.58986
0.26685915	9.63663	9.65819	4.58986
0.31068627	9.63663	9.65819	4.58986
0.27757255	9.63663	9.65709	4.58986
0.30873824	9.63663	9.65709	4.58986
0.32821569	9.63663	9.65709	4.58986
0.39152288	9.63663	9.65709	4.58986
0.30679052	9.63663	9.65709	4.58986
0.31750392	9.63663	9.65709	4.58986
0.29607712	9.63663	9.65709	4.58497
0.37204248	9.63663	9.65709	4.58497
0.34087908	9.63663	9.65709	4.58497
0.35548693	9.63663	9.65709	4.58497
0.29315556	9.63663	9.65709	4.58497
0.411	9.63663	9.65709	4.58497
0.25906797	9.63663	9.65709	4.58497
0.38762745	9.63663	9.65709	4.58497
0.32918954	9.63663	9.65709	4.58497
0.33211438	9.63663	9.65709	4.58497
0.35353922	9.63663	9.65709	4.58497
0.22303137	9.63663	9.65709	4.58497
0.24153627	9.63663	9.65709	4.58497
0.22303137	9.63663	9.65709	4.58497
0.37399346	9.63663	9.65709	4.58497
0.22790098	9.63663	9.65709	4.58497
0.28731176	9.63663	9.65709	4.58497
0.32237353	9.63663	9.65709	4.58497
0.27172908	9.74034	9.65709	4.58497
0.25906797	9.74034	9.65709	4.58497
0.3252951	9.74034	9.65709	4.58497
0.23179673	9.74034	9.65709	4.58497
0.27270294	9.74034	9.65709	4.58497
0.34672222	9.74034	9.65709	4.58497
0.37106863	9.74034	9.65286	4.58497
0.29997288	9.74034	9.65286	4.58497
0.43632353	9.74034	9.65286	4.58497
0.26101569	9.74034	9.65286	4.58497
0.31847778	9.74034	9.65286	4.58497
0.4236634	9.74034	9.65286	4.58497
0.2814683	9.74034	9.65286	4.5966
0.33406209	9.74034	9.65286	4.5966
0.28341601	9.74034	9.65286	4.5966
0.36230392	9.74034	9.65286	4.5966
0.33211438	9.74034	9.65286	4.5966
0.35061765	9.74034	9.65286	4.5966
0.28244216	9.74034	9.65286	4.5966
0.38957516	9.74034	9.65286	4.5966
0.41684641	9.74034	9.65286	4.5966
0.41976797	9.74034	9.65286	4.5966
0.31166013	9.74034	9.65286	4.5966
0.2814683	9.74034	9.65286	4.5966
0.26685915	9.74034	9.65286	4.5966
0.38957516	9.74034	9.65286	4.5966
0.29705131	9.74034	9.65286	4.5966
0.27562484	9.74034	9.65286	4.5966
0.26393758	9.74034	9.65286	4.5966
0.42171569	9.74034	9.65286	4.5966
0.22400523	9.79061	9.65286	4.5966
0.30386863	9.79061	9.65286	4.5966
0.34380065	9.79061	9.65286	4.5966
0.36230392	9.79061	9.65286	4.5966
0.30679052	9.79061	9.65286	4.5966
0.31555588	9.79061	9.65286	4.5966
0.36522549	9.79061	9.64988	4.5966
0.29899902	9.79061	9.64988	4.5966
0.29120752	9.79061	9.64988	4.5966
0.25711993	9.79061	9.64988	4.5966
0.3360098	9.79061	9.64988	4.5966
0.24348399	9.79061	9.64988	4.5966
0.26296373	9.79061	9.64988	4.58628
0.30971242	9.79061	9.64988	4.58628
0.28536405	9.79061	9.64988	4.58628
0.27757255	9.79061	9.64988	4.58628
0.39347059	9.79061	9.64988	4.58628
0.25809379	9.79061	9.64988	4.58628
0.38762745	9.79061	9.64988	4.58628
0.38665359	9.79061	9.64988	4.58628
0.33698366	9.79061	9.64988	4.58628
0.29705131	9.79061	9.64988	4.58628
0.35743464	9.79061	9.64988	4.58628
0.26004183	9.79061	9.64988	4.58628
0.28536405	9.79061	9.64988	4.58628
0.31750392	9.79061	9.64988	4.58628
0.33211438	9.79061	9.64988	4.58628
0.39833987	9.79061	9.64988	4.58628
0.26004183	9.79061	9.64988	4.58628
0.40710458	9.79061	9.64988	4.58628
0.3360098	9.69816	9.64988	4.58628
0.29218137	9.69816	9.64988	4.58628
0.3428268	9.69816	9.64988	4.58628
0.30094706	9.69816	9.64988	4.58628
0.26101569	9.69816	9.64988	4.58628
0.32432124	9.69816	9.64988	4.58628
0.43534967	9.69816	9.64722	4.58628
0.30971242	9.69816	9.64722	4.58628
0.37594118	9.69816	9.64722	4.58628
0.21913562	9.69816	9.64722	4.58628
0.35256536	9.69816	9.64722	4.58628
0.31068627	9.69816	9.64722	4.58628
0.32821569	9.69816	9.64722	4.57623
0.39249673	9.69816	9.64722	4.57623
0.23666634	9.69816	9.64722	4.57623
0.32918954	9.69816	9.64722	4.57623
0.35938235	9.69816	9.64722	4.57623
0.33698366	9.69816	9.64722	4.57623
0.33893137	9.69816	9.64722	4.57623
0.35353922	9.69816	9.64722	4.57623
0.26101569	9.69816	9.64722	4.57623
0.36522549	9.69816	9.64722	4.57623
0.26101569	9.69816	9.64722	4.57623
0.29997288	9.69816	9.64722	4.57623
0.32724183	9.69816	9.64722	4.57623
0.35061765	9.69816	9.64722	4.57623
0.28633791	9.69816	9.64722	4.57623
0.39736601	9.69816	9.64722	4.57623
0.3798366	9.69816	9.64722	4.57623
0.38665359	9.69816	9.64722	4.57623
0.38957516	9.65483	9.64722	4.57623
0.32237353	9.65483	9.64722	4.57623
0.23958824	9.65483	9.64722	4.57623
0.26685915	9.65483	9.64722	4.57623
0.35646078	9.65483	9.64722	4.57623
0.37496732	9.65483	9.64722	4.57623
0.29802516	9.65483	9.64377	4.57623
0.2045268	9.65483	9.64377	4.57623
0.28633791	9.65483	9.64377	4.57623
0.41684641	9.65483	9.64377	4.57623
0.31555588	9.65483	9.64377	4.57623
0.33503595	9.65483	9.64377	4.57623
0.28244216	9.65483	9.64377	4.58346
0.26783333	9.65483	9.64377	4.58346
0.3252951	9.65483	9.64377	4.58346
0.40515686	9.65483	9.64377	4.58346
0.43632353	9.65483	9.64377	4.58346
0.29607712	9.65483	9.64377	4.58346
0.40223529	9.65483	9.64377	4.58346
0.38275817	9.65483	9.64377	4.58346
0.43437582	9.65483	9.64377	4.58346
0.35256536	9.65483	9.64377	4.58346
0.33893137	9.65483	9.64377	4.58346
0.3584085	9.65483	9.64377	4.58346
0.23471863	9.65483	9.64377	4.58346
0.27854641	9.65483	9.64377	4.58346
0.39833987	9.65483	9.64377	4.58346
0.33503595	9.65483	9.64377	4.58346
0.28244216	9.65483	9.64377	4.58346
0.36619935	9.65483	9.64377	4.58346
0.24737974	9.6811	9.64377	4.58346
0.28244216	9.6811	9.64377	4.58346
0.41684641	9.6811	9.64377	4.58346
0.48501961	9.6811	9.64377	4.58346
0.41002614	9.6811	9.64377	4.58346
0.2707549	9.6811	9.64377	4.58346
0.27659869	9.6811	9.64267	4.58346
0.43729739	9.6811	9.64267	4.58346
0.30581667	9.6811	9.64267	4.58346
0.42950654	9.6811	9.64267	4.58346
0.32042549	9.6811	9.64267	4.58346
0.28536405	9.6811	9.64267	4.58346
0.31068627	9.6811	9.64267	4.58507
0.2123183	9.6811	9.64267	4.58507
0.2814683	9.6811	9.64267	4.58507
0.22400523	9.6811	9.64267	4.58507
0.32821569	9.6811	9.64267	4.58507
0.32139935	9.6811	9.64267	4.58507
0.40613072	9.6811	9.64267	4.58507
0.38762745	9.6811	9.64267	4.58507
0.33698366	9.6811	9.64267	4.58507
0.30192092	9.6811	9.64267	4.58507
0.37009477	9.6811	9.64267	4.58507
0.36133007	9.6811	9.64267	4.58507
0.41586928	9.6811	9.64267	4.58507
0.26393758	9.6811	9.64267	4.58507
0.24056209	9.6811	9.64267	4.58507
0.25322418	9.6811	9.64267	4.58507
0.411	9.6811	9.64267	4.58507
0.37399346	9.6811	9.64267	4.58507
0.25906797	9.69842	9.64267	4.58507
0.36425163	9.69842	9.64267	4.58507
0.32821569	9.69842	9.64267	4.58507
0.33795752	9.69842	9.64267	4.58507
0.38373203	9.69842	9.64267	4.58507
0.28731176	9.69842	9.64267	4.58507
0.30873824	9.69842	9.64017	4.58507
0.37399346	9.69842	9.64017	4.58507
0.28731176	9.69842	9.64017	4.58507
0.41684641	9.69842	9.64017	4.58507
0.31166013	9.69842	9.64017	4.58507
0.29120752	9.69842	9.64017	4.58507
0.2016049	9.69842	9.64017	4.58208
0.39444444	9.69842	9.64017	4.58208
0.29120752	9.69842	9.64017	4.58208
0.2814683	9.69842	9.64017	4.58208
0.32821569	9.69842	9.64017	4.58208
0.3428268	9.69842	9.64017	4.58208
0.33211438	9.69842	9.64017	4.58208
0.37009477	9.69842	9.64017	4.58208
0.29023366	9.69842	9.64017	4.58208
0.37788889	9.69842	9.64017	4.58208
0.3360098	9.69842	9.64017	4.58208
0.24445784	9.69842	9.64017	4.58208
0.32724183	9.69842	9.64017	4.58208
0.38762745	9.69842	9.64017	4.58208
