Initial Temperature (K)	0.0499685
Resistor	201600.0	Excitation Current (A)	9.663e-08
Axis 1,2	x,z
Angle	0
Field (T)	Current (A)	Resistance (Ohms)	Actual X-Field	Actual Y-Field	Actual Z-Field	Lock-In Overload Pass	Compliance Pass
-0.005	-0.00033234	0.03949707	-0.005	-0.0	0.0	True	True
-0.005	-0.00032738	0.06334174	-0.005	-0.0	-0.0	True	True
-0.005	-0.00032242	0.05626731	-0.005	0.0	0.0	True	True
-0.005	-0.00031746	0.05210378	-0.005	-0.0	0.0	True	True
-0.005	-0.0003125	0.05326025	-0.005	0.0	0.0	True	True
-0.005	-0.00030754	0.06692703	-0.005	0.0	-0.0	True	True
-0.005	-0.00030258	0.06602115	-0.005	0.0	0.0	True	True
-0.005	-0.00029762	0.0600069	-0.005	0.0	-0.0	True	True
-0.005	-0.00029266	0.0657319	-0.005	0.0	-0.0	True	True
-0.005	-0.0002877	0.05034955	-0.005	0.0	-0.0	True	True
-0.005	-0.00028274	0.04061511	-0.005	-0.0	-0.0	True	True
-0.005	-0.00027778	0.069221	-0.005	-0.0	-0.0	True	True
-0.005	-0.00027282	0.04398835	-0.005	0.0	0.0	True	True
-0.005	-0.00026786	0.05420474	-0.005	-0.0	0.0	True	True
-0.005	-0.0002629	0.05214227	-0.005	-0.0	-0.0	True	True
-0.005	-0.00025794	0.06403563	-0.005	0.0	-0.0	True	True
-0.005	-0.00025298	0.05755894	-0.005	-0.0	0.0	True	True
-0.005	-0.00024802	0.06324535	-0.005	0.0	0.0	True	True
-0.005	-0.00024306	0.0537614	-0.005	0.0	0.0	True	True
-0.005	-0.0002381	0.04805569	-0.005	0.0	0.0	True	True
-0.005	-0.00023313	0.063014	-0.005	-0.0	-0.0	True	True
-0.005	-0.00022817	0.06052739	-0.005	-0.0	-0.0	True	True
-0.005	-0.00022321	0.04200293	-0.005	-0.0	0.0	True	True
-0.005	-0.00021825	0.06143337	-0.005	0.0	0.0	True	True
-0.005	-0.00021329	0.04294752	-0.005	0.0	0.0	True	True
-0.005	-0.00020833	0.0472654	-0.005	0.0	-0.0	True	True
-0.005	-0.00020337	0.05177593	-0.005	-0.0	0.0	True	True
-0.005	-0.00019841	0.05285546	-0.005	-0.0	0.0	True	True
-0.005	-0.00019345	0.07874345	-0.005	0.0	0.0	True	True
-0.005	-0.00018849	0.06548146	-0.005	-0.0	0.0	True	True
-0.005	-0.00018353	0.06247426	-0.005	-0.0	0.0	True	True
-0.005	-0.00017857	0.04953996	-0.005	0.0	-0.0	True	True
-0.005	-0.00017361	0.08414092	-0.005	0.0	-0.0	True	True
-0.005	-0.00016865	0.06459478	-0.005	-0.0	0.0	True	True
-0.005	-0.00016369	0.07222816	-0.005	0.0	0.0	True	True
-0.005	-0.00015873	0.0631875	-0.005	0.0	0.0	True	True
-0.005	-0.00015377	0.06212731	-0.005	-0.0	0.0	True	True
-0.005	-0.00014881	0.0818855	-0.005	0.0	-0.0	True	True
-0.005	-0.00014385	0.07103292	-0.005	-0.0	-0.0	True	True
-0.005	-0.00013889	0.06792947	-0.005	-0.0	0.0	True	True
-0.005	-0.00013393	0.05410844	-0.005	-0.0	0.0	True	True
-0.005	-0.00012897	0.06698509	-0.005	-0.0	-0.0	True	True
-0.005	-0.00012401	0.0627634	-0.005	0.0	0.0	True	True
-0.005	-0.00011905	0.07835796	-0.005	0.0	-0.0	True	True
-0.005	-0.00011409	0.08238664	-0.005	-0.0	-0.0	True	True
-0.005	-0.00010913	0.08259879	-0.005	-0.0	0.0	True	True
-0.005	-0.00010417	-0.14299128	-0.005	-0.0	0.0	True	True
-0.005	-9.921e-05	-0.00339262	-0.005	0.0	-0.0	True	True
-0.005	-9.425e-05	-0.00468413	-0.005	0.0	0.0	True	True
-0.005	-8.929e-05	-0.0073057	-0.005	0.0	-0.0	True	True
-0.005	-8.433e-05	0.00653466	-0.005	-0.0	-0.0	True	True
-0.005	-7.937e-05	-0.01083324	-0.005	0.0	0.0	True	True
-0.005	-7.44e-05	-0.01073691	-0.005	0.0	-0.0	True	True
-0.005	-6.944e-05	-0.00158064	-0.005	-0.0	-0.0	True	True
-0.005	-6.448e-05	0.01306929	-0.005	0.0	0.0	True	True
-0.005	-5.952e-05	0.00749846	-0.005	0.0	-0.0	True	True
-0.005	-5.456e-05	-0.00665033	-0.005	-0.0	0.0	True	True
-0.005	-4.96e-05	0.00038553	-0.005	-0.0	0.0	True	True
-0.005	-4.464e-05	0.00221676	-0.005	0.0	0.0	True	True
-0.005	-3.968e-05	0.00958032	-0.005	0.0	0.0	True	True
-0.005	-3.472e-05	0.01599931	-0.005	0.0	-0.0	True	True
-0.005	-2.976e-05	0.00258302	-0.005	0.0	0.0	True	True
-0.005	-2.48e-05	0.01559449	-0.005	-0.0	0.0	True	True
-0.005	-1.984e-05	-0.00441427	-0.005	0.0	0.0	True	True
-0.005	-1.488e-05	-0.0090791	-0.005	0.0	0.0	True	True
-0.005	-9.92e-06	0.00720932	-0.005	0.0	-0.0	True	True
-0.005	-4.96e-06	0.01447645	-0.005	-0.0	0.0	True	True
-0.005	0.0	-0.00028915	-0.005	0.0	0.0	True	True
-0.005	4.96e-06	-0.00607202	-0.005	-0.0	-0.0	True	True
-0.005	9.92e-06	0.00825022	-0.005	-0.0	-0.0001	True	True
-0.005	1.488e-05	-0.00138788	-0.005	0.0	0.0	True	True
-0.005	1.984e-05	-0.0042215	-0.005	0.0	-0.0	True	True
-0.005	2.48e-05	0.00863576	-0.005	0.0	0.0	True	True
-0.005	2.976e-05	0.00356611	-0.005	-0.0	-0.0	True	True
-0.005	3.472e-05	-0.01027423	-0.005	0.0	-0.0	True	True
-0.005	3.968e-05	-0.00333479	-0.005	-0.0	0.0	True	True
-0.005	4.464e-05	-0.00011565	-0.005	0.0	-0.0	True	True
-0.005	4.96e-05	-0.00404801	-0.005	0.0	0.0	True	True
-0.005	5.456e-05	0.0023517	-0.005	-0.0	-0.0	True	True
-0.005	5.952e-05	0.01233679	-0.005	0.0	-0.0	True	True
-0.005	6.448e-05	-0.00479979	-0.005	0.0	-0.0	True	True
-0.005	6.944e-05	0.01478488	-0.005	0.0	0.0	True	True
-0.005	7.44e-05	0.00034697	-0.005	-0.0	-0.0	True	True
-0.005	7.937e-05	-0.00061685	-0.005	0.0	-0.0	True	True
-0.005	8.433e-05	0.1424324	-0.005	0.0	0.0	True	True
-0.005	8.929e-05	0.10413035	-0.005	-0.0	0.0	True	True
-0.005	9.425e-05	0.09362482	-0.005	-0.0	-0.0	True	True
-0.005	9.921e-05	0.09298873	-0.005	-0.0	0.0	True	True
-0.005	0.00010417	0.06349589	-0.005	0.0	-0.0	True	True
-0.005	0.00010913	0.0657512	-0.005	0.0	-0.0	True	True
-0.005	0.00011409	0.07504246	-0.005	0.0	0.0	True	True
-0.005	0.00011905	0.05123621	-0.005	-0.0	0.0	True	True
-0.005	0.00012401	0.06947149	-0.005	0.0	-0.0	True	True
-0.005	0.00012897	0.07166901	-0.005	0.0	0.0	True	True
-0.005	0.00013393	0.0629947	-0.005	0.0	-0.0	True	True
-0.005	0.00013889	0.04817134	-0.005	-0.0	0.0	True	True
-0.005	0.00014385	0.03930428	-0.005	-0.0	0.0	True	True
-0.005	0.00014881	0.03622011	-0.005	0.0	0.0	True	True
-0.005	0.00015377	0.05869612	-0.005	-0.0	-0.0	True	True
-0.005	0.00015873	0.06008399	-0.005	0.0	0.0	True	True
-0.005	0.00016369	0.05738534	-0.005	-0.0	-0.0	True	True
-0.005	0.00016865	0.06285975	-0.005	0.0	-0.0	True	True
-0.005	0.00017361	0.06428623	-0.005	0.0	0.0	True	True
-0.005	0.00017857	0.07421352	-0.005	0.0	-0.0	True	True
-0.005	0.00018353	0.05607456	-0.005	0.0	0.0	True	True
-0.005	0.00018849	0.04510643	-0.005	0.0	-0.0	True	True
-0.005	0.00019345	0.04290894	-0.005	-0.0	-0.0	True	True
-0.005	0.00019841	0.06567411	-0.005	-0.0	-0.0	True	True
-0.005	0.00020337	0.05304826	-0.005	0.0	-0.0	True	True
-0.005	0.00020833	0.05719259	-0.005	0.0	-0.0	True	True
-0.005	0.00021329	0.07860855	-0.005	0.0	0.0	True	True
-0.005	0.00021825	0.05277831	-0.005	0.0	0.0	True	True
-0.005	0.00022321	0.05472528	-0.005	-0.0	-0.0	True	True
-0.005	0.00022817	0.05042665	-0.005	0.0	0.0	True	True
-0.005	0.00023313	0.05264341	-0.005	0.0	0.0	True	True
-0.005	0.0002381	0.07062823	-0.005	0.0	-0.0	True	True
-0.005	0.00024306	0.06465242	-0.005	0.0	-0.0	True	True
-0.005	0.00024802	0.05759738	-0.005	0.0	0.0	True	True
-0.005	0.00025298	0.05917806	-0.005	0.0	-0.0	True	True
-0.005	0.00025794	0.04217643	-0.005	0.0	-0.0	True	True
-0.005	0.0002629	0.05175668	-0.005	0.0	-0.0	True	True
-0.005	0.00026786	0.05299041	-0.005	-0.0	-0.0001	True	True
-0.005	0.00027282	0.05530352	-0.005	-0.0	-0.0	True	True
-0.005	0.00027778	0.06960649	-0.005	0.0	0.0	True	True
-0.005	0.00028274	0.05580471	-0.005	-0.0	0.0	True	True
-0.005	0.0002877	0.06550066	-0.005	-0.0	-0.0	True	True
-0.005	0.00029266	0.04479804	-0.005	-0.0	0.0	True	True
-0.005	0.00029762	0.07110997	-0.005	0.0	-0.0	True	True
-0.005	0.00030258	0.05775153	-0.005	0.0	0.0	True	True
-0.005	0.00030754	0.065944	-0.005	0.0	0.0	True	True
-0.005	0.0003125	0.08045913	-0.005	0.0	-0.0	True	True
-0.005	0.00031746	0.05038815	-0.005	0.0	-0.0	True	True
-0.005	0.00032242	0.05910091	-0.005	-0.0	0.0	True	True
-0.005	0.00032738	0.04196438	-0.005	-0.0	0.0	True	True
-0.005	0.00033234	0.03327077	-0.005	0.0	-0.0	True	True
-0.005	0.0003373	0.05048455	-0.005	-0.0	-0.0	True	True
-0.005	0.00034226	0.07907125	-0.005	-0.0	-0.0	True	True
-0.005	0.00034722	0.05950581	-0.005	-0.0	0.0	True	True
-0.005	0.00035218	0.06120213	-0.005	0.0	0.0	True	True
-0.005	0.00035714	0.07679653	-0.005	-0.0	-0.0	True	True
-0.005	0.0003621	0.07436767	-0.005	0.0	-0.0	True	True
-0.005	0.00036706	0.05819498	-0.005	0.0	0.0	True	True
-0.005	0.00037202	0.06607885	-0.005	0.0	-0.0	True	True
-0.005	0.00037698	0.04545343	-0.005	-0.0	0.0	True	True
-0.005	0.00038194	0.04732325	-0.005	-0.0	-0.0	True	True
-0.005	0.0003869	0.03739594	-0.005	0.0	-0.0	True	True
-0.005	0.00039187	0.05842627	-0.005	0.0	-0.0	True	True
-0.005	0.00039683	0.06492247	-0.005	0.0	-0.0	True	True
-0.005	0.00040179	0.07166906	-0.005	0.0	-0.0	True	True
-0.005	0.00040675	0.0601034	-0.005	-0.0	0.0	True	True
-0.005	0.00041171	0.04261983	-0.005	0.0	-0.0	True	True
-0.005	0.00041667	0.07078233	-0.005	-0.0	-0.0	True	True
-0.005	0.00042163	0.05478308	-0.005	0.0	0.0	True	True
-0.005	0.00042659	0.0502918	-0.005	-0.0	-0.0	True	True
-0.005	0.00043155	0.05653715	-0.005	0.0	0.0	True	True
-0.005	0.00043651	0.04583892	-0.005	0.0	-0.0	True	True
-0.005	0.00044147	0.04869183	-0.005	0.0	-0.0	True	True
-0.005	0.00044643	0.04408475	-0.005	-0.0	0.0	True	True
-0.005	0.00045139	0.0568263	-0.005	0.0	0.0	True	True
-0.005	0.00045635	0.05119769	-0.005	-0.0	0.0	True	True
-0.005	0.00046131	0.0598334	-0.005	0.0	0.0	True	True
-0.005	0.00046627	0.08138431	-0.005	-0.0	-0.0	True	True
-0.005	0.00047123	0.05725044	-0.005	-0.0	0.0	True	True
-0.005	0.00047619	0.04977131	-0.005	-0.0	-0.0	True	True
-0.005	0.00048115	0.0690474	-0.005	-0.0	-0.0	True	True
-0.005	0.00048611	0.07022339	-0.005	0.0	-0.0	True	True
-0.005	0.00049107	0.06255146	-0.005	0.0	-0.0	True	True
-0.005	0.00049603	0.06382364	-0.005	0.0	0.0	True	True
-0.0048	-0.00049603	0.06775608	-0.0048	0.0	-0.0	True	True
-0.0048	-0.00049107	0.0378393	-0.0048	0.0	0.0	True	True
-0.0048	-0.00048611	0.06717773	-0.0048	0.0	-0.0	True	True
-0.0048	-0.00048115	0.07785676	-0.0048	0.0	0.0	True	True
-0.0048	-0.00047619	0.04662921	-0.0048	0.0	0.0	True	True
-0.0048	-0.00047123	0.04901947	-0.0048	0.0	-0.0	True	True
-0.0048	-0.00046627	0.04437395	-0.0048	0.0	0.0	True	True
-0.0048	-0.00046131	0.03812844	-0.0048	-0.0	0.0	True	True
-0.0048	-0.00045635	0.06800652	-0.0048	0.0	-0.0	True	True
-0.0048	-0.00045139	0.06208876	-0.0048	0.0	0.0	True	True
-0.0048	-0.00044643	0.06582841	-0.0048	-0.0	0.0	True	True
-0.0048	-0.00044147	0.0442776	-0.0048	0.0	0.0	True	True
-0.0048	-0.00043651	0.07324963	-0.0048	0.0	-0.0	True	True
-0.0048	-0.00043155	0.07540865	-0.0048	0.0	-0.0	True	True
-0.0048	-0.00042659	0.04202229	-0.0048	-0.0	-0.0001	True	True
-0.0048	-0.00042163	0.06696564	-0.0048	0.0	-0.0	True	True
-0.0048	-0.00041667	0.0472268	-0.0048	0.0	0.0	True	True
-0.0048	-0.00041171	0.06985725	-0.0048	0.0	-0.0	True	True
-0.0048	-0.00040675	0.06401649	-0.0048	0.0	-0.0	True	True
-0.0048	-0.00040179	0.04716895	-0.0048	0.0	-0.0	True	True
-0.0048	-0.00039683	0.06488387	-0.0048	0.0	0.0	True	True
-0.0048	-0.00039187	0.05831073	-0.0048	0.0	-0.0	True	True
-0.0048	-0.0003869	0.06203091	-0.0048	0.0	0.0	True	True
-0.0048	-0.00038194	0.06970289	-0.0048	0.0	-0.0	True	True
-0.0048	-0.00037698	0.05167963	-0.0048	-0.0	0.0	True	True
-0.0048	-0.00037202	0.06037319	-0.0048	0.0	0.0	True	True
-0.0048	-0.00036706	0.05113989	-0.0048	0.0	-0.0	True	True
-0.0048	-0.0003621	0.05206512	-0.0048	0.0	0.0	True	True
-0.0048	-0.00035714	0.04664856	-0.0048	0.0	0.0	True	True
-0.0048	-0.00035218	0.05017611	-0.0048	0.0	-0.0	True	True
-0.0048	-0.00034722	0.08444926	-0.0048	0.0	-0.0	True	True
-0.0048	-0.00034226	0.05393494	-0.0048	-0.0	-0.0	True	True
-0.0048	-0.0003373	0.08082532	-0.0048	-0.0	0.0	True	True
-0.0048	-0.00033234	0.04578112	-0.0048	0.0	-0.0	True	True
-0.0048	-0.00032738	0.06453682	-0.0048	-0.0	0.0	True	True
-0.0048	-0.00032242	0.04782444	-0.0048	0.0	-0.0	True	True
-0.0048	-0.00031746	0.04244633	-0.0048	-0.0	-0.0	True	True
-0.0048	-0.0003125	0.04061506	-0.0048	-0.0	-0.0	True	True
-0.0048	-0.00030754	0.05389634	-0.0048	0.0	-0.0	True	True
-0.0048	-0.00030258	0.04121254	-0.0048	-0.0	-0.0	True	True
-0.0048	-0.00029762	0.05433969	-0.0048	-0.0	-0.0	True	True
-0.0048	-0.00029266	0.05948645	-0.0048	-0.0	-0.0	True	True
-0.0048	-0.0002877	0.04229208	-0.0048	0.0	0.0	True	True
-0.0048	-0.00028274	0.06112493	-0.0048	0.0	-0.0	True	True
-0.0048	-0.00027778	0.05235427	-0.0048	-0.0	-0.0	True	True
-0.0048	-0.00027282	0.05790578	-0.0048	0.0	-0.0	True	True
-0.0048	-0.00026786	0.07103302	-0.0048	0.0	0.0	True	True
-0.0048	-0.0002629	0.05316386	-0.0048	-0.0	-0.0	True	True
-0.0048	-0.00025794	0.05416624	-0.0048	-0.0	-0.0	True	True
-0.0048	-0.00025298	0.05717334	-0.0048	0.0	-0.0	True	True
-0.0048	-0.00024802	0.06417063	-0.0048	-0.0	0.0	True	True
-0.0048	-0.00024306	0.07188111	-0.0048	0.0	0.0	True	True
-0.0048	-0.0002381	0.08109516	-0.0048	0.0	0.0	True	True
-0.0048	-0.00023313	0.05761669	-0.0048	0.0	-0.0	True	True
-0.0048	-0.00022817	0.06970289	-0.0048	0.0	-0.0	True	True
-0.0048	-0.00022321	0.06567411	-0.0048	0.0	-0.0001	True	True
-0.0048	-0.00021825	0.07353883	-0.0048	0.0	0.0	True	True
-0.0048	-0.00021329	0.05551557	-0.0048	0.0	0.0	True	True
-0.0048	-0.00020833	0.06413208	-0.0048	-0.0	0.0	True	True
-0.0048	-0.00020337	0.03668272	-0.0048	0.0	0.0	True	True
-0.0048	-0.00019841	0.03986332	-0.0048	0.0	-0.0	True	True
-0.0048	-0.00019345	0.05358795	-0.0048	0.0	0.0	True	True
-0.0048	-0.00018849	0.04994471	-0.0048	-0.0	0.0	True	True
-0.0048	-0.00018353	0.05381924	-0.0048	-0.0	0.0	True	True
-0.0048	-0.00017857	0.05004105	-0.0048	0.0	0.0	True	True
-0.0048	-0.00017361	0.0631875	-0.0048	-0.0	-0.0	True	True
-0.0048	-0.00016865	0.05617096	-0.0048	-0.0	0.0	True	True
-0.0048	-0.00016369	0.04053796	-0.0048	0.0	0.0	True	True
-0.0048	-0.00015873	0.05973705	-0.0048	0.0	-0.0	True	True
-0.0048	-0.00015377	0.06471027	-0.0048	0.0	-0.0	True	True
-0.0048	-0.00014881	0.04406555	-0.0048	0.0	-0.0	True	True
-0.0048	-0.00014385	0.06156837	-0.0048	0.0	0.0	True	True
-0.0048	-0.00013889	0.05486013	-0.0048	0.0	-0.0	True	True
-0.0048	-0.00013393	0.07608329	-0.0048	-0.0	0.0	True	True
-0.0048	-0.00012897	0.05140979	-0.0048	0.0	0.0	True	True
-0.0048	-0.00012401	0.0754087	-0.0048	0.0	-0.0	True	True
-0.0048	-0.00011905	0.06179957	-0.0048	0.0	-0.0	True	True
-0.0048	-0.00011409	0.06426703	-0.0048	-0.0	0.0	True	True
-0.0048	-0.00010913	0.07828086	-0.0048	0.0	0.0	True	True
-0.0048	-0.00010417	0.05516854	-0.0048	-0.0	-0.0	True	True
-0.0048	-9.921e-05	0.06993419	-0.0048	-0.0	0.0	True	True
-0.0048	-9.425e-05	0.06021894	-0.0048	0.0	0.0	True	True
-0.0048	-8.929e-05	0.09304647	-0.0048	-0.0	-0.0	True	True
-0.0048	-8.433e-05	0.07382824	-0.0048	0.0	-0.0	True	True
-0.0048	-7.937e-05	0.02261105	-0.0048	0.0	0.0	True	True
-0.0048	-7.44e-05	0.00568649	-0.0048	0.0	0.0	True	True
-0.0048	-6.944e-05	-0.00021205	-0.0048	0.0	0.0	True	True
-0.0048	-6.448e-05	0.00559012	-0.0048	0.0	-0.0001	True	True
-0.0048	-5.952e-05	0.00352758	-0.0048	0.0	-0.0	True	True
-0.0048	-5.456e-05	-0.00445282	-0.0048	0.0	0.0	True	True
-0.0048	-4.96e-05	0.00589853	-0.0048	-0.0	-0.0	True	True
-0.0048	-4.464e-05	0.00335407	-0.0048	0.0	0.0	True	True
-0.0048	-3.968e-05	-0.01148864	-0.0048	0.0	-0.0	True	True
-0.0048	-3.472e-05	-0.00468413	-0.0048	0.0	-0.0	True	True
-0.0048	-2.976e-05	-0.00435644	-0.0048	-0.0	-0.0	True	True
-0.0048	-2.48e-05	0.00030841	-0.0048	-0.0	0.0	True	True
-0.0048	-1.984e-05	-0.00345045	-0.0048	0.0	0.0	True	True
-0.0048	-1.488e-05	-0.00181197	-0.0048	-0.0	0.0	True	True
-0.0048	-9.92e-06	-0.00946463	-0.0048	0.0	0.0	True	True
-0.0048	-4.96e-06	-0.00720934	-0.0048	-0.0	0.0	True	True
-0.0048	0.0	0.00406729	-0.0048	0.0	0.0	True	True
-0.0048	4.96e-06	-0.00427933	-0.0048	-0.0	0.0	True	True
-0.0048	9.92e-06	0.0133777	-0.0048	0.0	0.0	True	True
-0.0048	1.488e-05	0.00038552	-0.0048	0.0	-0.0	True	True
-0.0048	1.984e-05	-0.00229387	-0.0048	0.0	0.0	True	True
-0.0048	2.48e-05	0.02008587	-0.0048	-0.0	-0.0	True	True
-0.0048	2.976e-05	0.00262157	-0.0048	0.0	-0.0	True	True
-0.0048	3.472e-05	-0.01060192	-0.0048	-0.0	0.0	True	True
-0.0048	3.968e-05	0.02234119	-0.0048	0.0	-0.0	True	True
-0.0048	4.464e-05	0.00404801	-0.0048	-0.0	0.0	True	True
-0.0048	4.96e-05	0.00269867	-0.0048	0.0	0.0	True	True
-0.0048	5.456e-05	0.00146501	-0.0048	0.0	-0.0	True	True
-0.0048	5.952e-05	-0.01532462	-0.0048	0.0	-0.0	True	True
-0.0048	6.448e-05	-0.00366252	-0.0048	0.0	0.0	True	True
-0.0048	6.944e-05	0.88560787	-0.0048	0.0	-0.0	True	True
-0.0048	7.44e-05	0.34797483	-0.0048	0.0	-0.0	True	True
-0.0048	7.937e-05	0.07053178	-0.0048	0.0	-0.0001	True	True
-0.0048	8.433e-05	0.09651617	-0.0048	0.0	0.0	True	True
-0.0048	8.929e-05	0.08784191	-0.0048	0.0	0.0	True	True
-0.0048	9.425e-05	0.06860421	-0.0048	0.0	-0.0	True	True
-0.0048	9.921e-05	0.07666158	-0.0048	0.0	0.0	True	True
-0.0048	0.00010417	0.06789087	-0.0048	0.0	0.0	True	True
-0.0048	0.00010913	0.06424768	-0.0048	0.0	-0.0	True	True
-0.0048	0.00011409	0.06586696	-0.0048	-0.0	-0.0	True	True
-0.0048	0.00011905	0.05183388	-0.0048	-0.0	-0.0	True	True
-0.0048	0.00012401	0.05235432	-0.0048	-0.0	-0.0	True	True
-0.0048	0.00012897	0.05119769	-0.0048	-0.0	-0.0	True	True
-0.0048	0.00013393	0.06388149	-0.0048	0.0	0.0	True	True
-0.0048	0.00013889	0.06384299	-0.0048	-0.0	-0.0	True	True
-0.0048	0.00014385	0.06432473	-0.0048	-0.0	0.0	True	True
-0.0048	0.00014881	0.06551991	-0.0048	-0.0	0.0	True	True
-0.0048	0.00015377	0.05291326	-0.0048	-0.0	-0.0	True	True
-0.0048	0.00015873	0.05617091	-0.0048	-0.0	0.0	True	True
-0.0048	0.00016369	0.06039239	-0.0048	0.0	-0.0	True	True
-0.0048	0.00016865	0.05530357	-0.0048	0.0	-0.0	True	True
-0.0048	0.00017361	0.07604474	-0.0048	-0.0	-0.0	True	True
-0.0048	0.00017857	0.03994042	-0.0048	-0.0	-0.0	True	True
-0.0048	0.00018353	0.05090859	-0.0048	0.0	-0.0	True	True
-0.0048	0.00018849	0.03332862	-0.0048	0.0	-0.0	True	True
-0.0048	0.00019345	0.04308236	-0.0048	0.0	0.0	True	True
-0.0048	0.00019841	0.04934722	-0.0048	0.0	0.0	True	True
-0.0048	0.00020337	0.03032151	-0.0048	-0.0	-0.0	True	True
-0.0048	0.00020833	0.07830016	-0.0048	0.0	-0.0	True	True
-0.0048	0.00021329	0.06578975	-0.0048	-0.0	-0.0	True	True
-0.0048	0.00021825	0.04520278	-0.0048	0.0	-0.0	True	True
-0.0048	0.00022321	0.05780943	-0.0048	0.0	0.0	True	True
-0.0048	0.00022817	0.07415567	-0.0048	0.0	0.0	True	True
-0.0048	0.00023313	0.05459023	-0.0048	-0.0	0.0	True	True
-0.0048	0.0002381	0.05707694	-0.0048	0.0	-0.0	True	True
-0.0048	0.00024306	0.04206075	-0.0048	-0.0	-0.0	True	True
-0.0048	0.00024802	0.04803649	-0.0048	0.0	0.0	True	True
-0.0048	0.00025298	0.05555412	-0.0048	0.0	-0.0	True	True
-0.0048	0.00025794	0.07932179	-0.0048	-0.0	0.0	True	True
-0.0048	0.0002629	0.07053173	-0.0048	0.0	0.0	True	True
-0.0048	0.00026786	0.05750099	-0.0048	0.0	0.0	True	True
-0.0048	0.00027282	0.05960215	-0.0048	0.0	-0.0	True	True
-0.0048	0.00027778	0.04526063	-0.0048	-0.0	0.0	True	True
-0.0048	0.00028274	0.05131333	-0.0048	-0.0	-0.0	True	True
-0.0048	0.0002877	0.06091288	-0.0048	-0.0	-0.0	True	True
-0.0048	0.00029266	0.05426269	-0.0048	-0.0	-0.0	True	True
-0.0048	0.00029762	0.05401204	-0.0048	0.0	0.0	True	True
-0.0048	0.00030258	0.06118273	-0.0048	0.0	0.0	True	True
-0.0048	0.00030754	0.05455184	-0.0048	-0.0	0.0	True	True
-0.0048	0.0003125	0.05406984	-0.0048	0.0	0.0	True	True
-0.0048	0.00031746	0.03751155	-0.0048	-0.0	-0.0	True	True
-0.0048	0.00032242	0.05314461	-0.0048	-0.0	0.0	True	True
-0.0048	0.00032738	0.04797859	-0.0048	0.0	-0.0	True	True
-0.0048	0.00033234	0.06742833	-0.0048	-0.0	0.0	True	True
-0.0048	0.0003373	0.03510209	-0.0048	0.0	0.0	True	True
-0.0048	0.00034226	0.07076313	-0.0048	-0.0	0.0	True	True
-0.0048	0.00034722	0.05422414	-0.0048	0.0	0.0	True	True
-0.0048	0.00035218	0.05593966	-0.0048	0.0	0.0	True	True
-0.0048	0.00035714	0.07533155	-0.0048	0.0	0.0	True	True
