Initial Temperature (K)	0.0496671
Resistor	1000000.0	Excitation Current (A)	1.351e-08
Axis 1,2	x,z
Angle	0
Field (T)	Current (A)	Resistance (Ohms)	Actual X-Field	Actual Y-Field	Actual Z-Field	Lock-In Overload Pass	Compliance Pass
-0.0049	3e-06	0.01047555	-0.0049	0.0	0.0	True	True
-0.0049	4e-06	-0.08049642	-0.0049	0.0	0.0	True	True
-0.0049	5e-06	-0.02536185	-0.0049	-0.0	-0.0	True	True
-0.0049	6e-06	-0.01461074	-0.0049	0.0	0.0	True	True
-0.0049	7e-06	0.10186111	-0.0049	-0.0	0.0	True	True
-0.0049	8e-06	0.0062026	-0.0049	0.0	0.0	True	True
-0.0049	9e-06	-0.08283982	-0.0049	0.0	0.0	True	True
-0.0049	1e-05	0.11757464	-0.0049	0.0	0.0	True	True
-0.0049	1.1e-05	-0.12639614	-0.0049	-0.0	0.0	True	True
-0.0049	1.2e-05	0.14224724	-0.0049	-0.0	0.0	True	True
-0.0049	1.3e-05	-0.05940751	-0.0049	0.0	0.0	True	True
-0.0049	1.4e-05	-0.00854585	-0.0049	-0.0	0.0	True	True
-0.0049	1.5e-05	0.06175067	-0.0049	0.0	-0.0	True	True
-0.0049	1.6e-05	1.17753358	-0.0049	-0.0	0.0	True	True
-0.0049	1.7e-05	0.9957329	-0.0049	0.0	-0.0	True	True
-0.0049	1.8e-05	0.40261994	-0.0049	0.0	0.0	True	True
-0.0049	1.9e-05	0.47043539	-0.0049	0.0	-0.0	True	True
-0.0049	2e-05	0.60358618	-0.0049	-0.0	-0.0	True	True
-0.0049	2.1e-05	0.4973133	-0.0049	-0.0	0.0	True	True
-0.0049	2.2e-05	0.49731404	-0.0049	-0.0	-0.0	True	True
-0.0049	2.3e-05	0.35644505	-0.0049	0.0	0.0	True	True
-0.0049	2.4e-05	0.53135996	-0.0049	0.0	0.0	True	True
-0.0049	2.5e-05	0.34459136	-0.0049	0.0	0.0	True	True
-0.0049	2.6e-05	0.40124243	-0.0049	0.0	-0.0	True	True
-0.0049	2.7e-05	0.41929843	-0.0049	0.0	0.0	True	True
-0.0049	2.8e-05	0.50117314	-0.0049	0.0	0.0	True	True
-0.0049	2.9e-05	0.41998737	-0.0049	-0.0	-0.0	True	True
-0.0049	3e-05	0.57574294	-0.0049	-0.0	0.0	True	True
-0.0049	3.1e-05	0.48863051	-0.0049	-0.0	-0.0	True	True
-0.0049	3.2e-05	0.42164238	-0.0049	0.0	0.0	True	True
-0.0049	3.3e-05	0.53618328	-0.0049	-0.0	0.0	True	True
-0.0049	3.4e-05	0.52970569	-0.0049	-0.0	-0.0	True	True
-0.0049	3.5e-05	0.53728662	-0.0049	0.0	-0.0	True	True
-0.0049	3.6e-05	0.48518433	-0.0049	-0.0	0.0	True	True
-0.0049	3.7e-05	0.29138647	-0.0049	-0.0	0.0	True	True
-0.0049	3.8e-05	0.53687259	-0.0049	0.0	0.0	True	True
-0.0049	3.9e-05	0.37395049	-0.0049	0.0	-0.0	True	True
-0.0049	4e-05	0.34624489	-0.0049	0.0	-0.0001	True	True
-0.0049	4.1e-05	0.47498417	-0.0049	0.0	0.0	True	True
-0.0049	4.2e-05	0.39366076	-0.0049	-0.0	0.0	True	True
-0.0049	4.3e-05	0.25168969	-0.0049	0.0	0.0	True	True
-0.0049	4.4e-05	0.47374356	-0.0049	-0.0	0.0	True	True
-0.0049	4.5e-05	0.35892627	-0.0049	0.0	-0.0	True	True
-0.0049	4.6e-05	0.45265467	-0.0049	0.0	0.0	True	True
-0.0049	4.7e-05	0.38125577	-0.0049	0.0	0.0	True	True
-0.0049	4.8e-05	0.36333704	-0.0049	0.0	0.0	True	True
-0.0049	4.9e-05	0.30007	-0.0049	0.0	0.0	True	True
-0.0049	5e-05	0.46864385	-0.0049	0.0	0.0	True	True
-0.0049	5.1e-05	0.41943607	-0.0049	0.0	0.0	True	True
-0.0049	5.2e-05	0.37946312	-0.0049	0.0	0.0	True	True
-0.0049	5.3e-05	0.44314419	-0.0049	0.0	-0.0	True	True
-0.0049	5.4e-05	0.39283344	-0.0049	0.0	0.0	True	True
-0.0049	5.5e-05	0.50544627	-0.0049	-0.0	-0.0	True	True
-0.0049	5.6e-05	0.43694114	-0.0049	0.0	0.0	True	True
-0.0049	5.7e-05	0.35079404	-0.0049	-0.0	0.0	True	True
-0.0049	5.8e-05	0.32612133	-0.0049	-0.0	0.0	True	True
-0.0049	5.9e-05	0.38194471	-0.0049	0.0	0.0	True	True
-0.0049	6e-05	0.5265359	-0.0049	0.0	0.0	True	True
-0.0049	6.1e-05	0.40785766	-0.0049	-0.0	0.0	True	True
-0.0049	6.2e-05	0.38401227	-0.005	0.0	0.0	True	True
-0.0049	6.3e-05	0.36885041	-0.0049	-0.0	0.0	True	True
-0.0049	6.4e-05	0.36829911	-0.0049	-0.0	-0.0	True	True
-0.0049	6.5e-05	0.45155207	-0.0049	0.0	-0.0	True	True
-0.0049	6.6e-05	0.3037915	-0.0049	-0.0	-0.0	True	True
-0.0049	6.7e-05	0.52047086	-0.0049	0.0	-0.0	True	True
-0.0049	6.8e-05	0.49111099	-0.005	0.0	0.0	True	True
-0.0049	6.9e-05	0.41378469	-0.0049	-0.0	0.0	True	True
-0.0049	7e-05	0.56802474	-0.0049	0.0	-0.0	True	True
-0.0049	7.1e-05	0.37077996	-0.005	0.0	0.0	True	True
-0.0049	7.2e-05	0.24810609	-0.0049	-0.0	0.0	True	True
-0.0049	7.3e-05	0.46630064	-0.0049	-0.0	-0.0	True	True
-0.0049	7.4e-05	0.43542488	-0.0049	0.0	-0.0	True	True
-0.0049	7.5e-05	0.51261428	-0.0049	-0.0	0.0	True	True
-0.0049	7.6e-05	0.46161385	-0.0049	0.0	0.0	True	True
-0.0049	7.7e-05	0.4596843	-0.0049	0.0	0.0	True	True
-0.0049	7.8e-05	0.4711247	-0.0049	-0.0	0.0	True	True
-0.0049	7.9e-05	0.46602499	-0.0049	-0.0	0.0	True	True
-0.0049	8e-05	0.42067668	-0.0049	0.0	0.0	True	True
-0.0049	8.1e-05	0.49248998	-0.0049	-0.0	-0.0	True	True
-0.0049	8.2e-05	0.45610085	-0.005	0.0	-0.0	True	True
-0.0049	8.3e-05	0.3670585	-0.0049	0.0	-0.0	True	True
-0.0049	8.4e-05	0.49028367	-0.0049	-0.0	-0.0	True	True
-0.0049	8.5e-05	0.34031797	-0.0049	-0.0	0.0	True	True
-0.0049	8.6e-05	0.40992596	-0.0049	0.0	0.0	True	True
-0.0049	8.7e-05	0.25706527	-0.0049	-0.0	0.0	True	True
-0.0049	8.8e-05	0.25816787	-0.0049	0.0	-0.0	True	True
-0.0049	8.9e-05	0.27650026	-0.0049	0.0	-0.0	True	True
-0.0049	9e-05	0.40220702	-0.0049	0.0	0.0	True	True
-0.0049	9.1e-05	0.47746576	-0.0049	-0.0	0.0	True	True
-0.0049	9.2e-05	0.43542488	-0.005	0.0	0.0	True	True
-0.0049	9.3e-05	0.49869266	-0.0049	-0.0	-0.0	True	True
-0.0049	9.4e-05	0.49896794	-0.0049	-0.0	0.0	True	True
-0.0049	9.5e-05	0.55892681	-0.005	0.0	-0.0	True	True
-0.0049	9.6e-05	0.38980092	-0.0049	0.0	0.0	True	True
-0.0049	9.7e-05	0.41681721	-0.005	0.0	-0.0	True	True
-0.0049	9.8e-05	0.44893284	-0.0049	-0.0	-0.0	True	True
-0.0049	9.9e-05	0.48987075	-0.0049	-0.0	0.0	True	True
-0.0049	0.0001	0.40441222	-0.0049	-0.0	-0.0	True	True
-0.0049	0.000101	0.50792712	-0.0049	0.0	0.0	True	True
-0.0049	0.000102	0.31288865	-0.0049	-0.0	-0.0	True	True
-0.0049	0.000103	0.59145684	-0.0049	-0.0	-0.0	True	True
