Initial Temperature (K)	0.0499188
Resistor	1000000.0	Excitation Current (A)	1.351e-08
Axis 1,2	x,z
Angle	0
Field (T)	Current (A)	Resistance (Ohms)	Actual X-Field	Actual Y-Field	Actual Z-Field	Lock-In Overload Pass	Compliance Pass
-0.005	-8.8e-05	0.44810626	-0.005	-0.0	0.0	True	True
-0.005	-8.7e-05	0.45499825	-0.005	0.0	0.0	True	True
-0.005	-8.6e-05	0.41957408	-0.005	-0.0	-0.0	True	True
-0.005	-8.5e-05	0.55465405	-0.005	0.0	0.0	True	True
-0.005	-8.4e-05	0.38814739	-0.005	-0.0	0.0	True	True
-0.005	-8.3e-05	0.42894692	-0.005	-0.0	0.0	True	True
-0.005	-8.2e-05	0.32832616	-0.005	0.0	-0.0	True	True
-0.005	-8.1e-05	0.31702377	-0.005	-0.0	-0.0	True	True
-0.005	-8e-05	0.38428829	-0.005	0.0	-0.0	True	True
-0.005	-7.9e-05	0.32143454	-0.005	-0.0	0.0	True	True
-0.005	-7.8e-05	0.27842981	-0.005	0.0	-0.0	True	True
-0.005	-7.7e-05	0.4362522	-0.005	-0.0	-0.0	True	True
-0.005	-7.6e-05	0.54252397	-0.005	0.0	0.0	True	True
-0.005	-7.5e-05	0.3403186	-0.005	-0.0	0.0	True	True
-0.005	-7.4e-05	0.53328914	-0.005	0.0	0.0	True	True
-0.005	-7.3e-05	0.40000108	-0.005	-0.0	0.0	True	True
-0.005	-7.2e-05	0.30516993	-0.005	-0.0	-0.0	True	True
-0.005	-7.1e-05	0.42136599	-0.005	0.0	0.0	True	True
-0.005	-7e-05	0.35175874	-0.005	0.0	-0.0	True	True
-0.005	-6.9e-05	0.44755496	-0.005	-0.0	-0.0	True	True
-0.005	-6.8e-05	0.43804485	-0.005	-0.0	-0.0	True	True
-0.005	-6.7e-05	0.3028265	-0.005	-0.0	-0.0	True	True
-0.005	-6.6e-05	0.35024274	-0.005	0.0	0.0	True	True
-0.005	-6.5e-05	0.54128336	-0.005	-0.0	0.0	True	True
-0.005	-6.4e-05	0.35313725	-0.005	-0.0	0.0	True	True
-0.005	-6.3e-05	0.33866396	-0.005	0.0	0.0	True	True
-0.005	-6.2e-05	0.33094539	-0.005	-0.0	0.0	True	True
-0.005	-6.1e-05	0.42729265	-0.005	0.0	0.0	True	True
-0.005	-6e-05	0.33425356	-0.005	0.0	-0.0	True	True
-0.005	-5.9e-05	0.42467416	-0.005	0.0	-0.0	True	True
-0.005	-5.8e-05	0.43115249	-0.005	0.0	-0.0	True	True
-0.005	-5.7e-05	0.33259929	-0.005	0.0	0.0	True	True
-0.005	-5.6e-05	0.40151734	-0.005	-0.0	0.0	True	True
-0.005	-5.5e-05	0.47153799	-0.005	-0.0	-0.0	True	True
-0.005	-5.4e-05	0.26464546	-0.005	0.0	-0.0	True	True
-0.005	-5.3e-05	0.46285446	-0.005	-0.0	-0.0	True	True
-0.005	-5.2e-05	0.45086239	-0.005	0.0	-0.0	True	True
-0.005	-5.1e-05	0.40813405	-0.005	-0.0	0.0	True	True
-0.005	-5e-05	0.42067668	-0.005	-0.0	0.0	True	True
-0.005	-4.9e-05	0.478706	-0.005	-0.0	-0.0	True	True
-0.005	-4.8e-05	0.19834701	-0.005	0.0	-0.0	True	True
-0.005	-4.7e-05	0.48063592	-0.005	0.0	0.0	True	True
-0.005	-4.6e-05	0.36071781	-0.005	0.0	-0.0	True	True
-0.005	-4.5e-05	0.42453615	-0.005	-0.0	-0.0	True	True
-0.005	-4.4e-05	0.47319263	-0.005	0.0	-0.0	True	True
-0.005	-4.3e-05	0.34142083	-0.005	-0.0	0.0	True	True
-0.005	-4.2e-05	0.43997366	-0.005	0.0	0.0	True	True
-0.005	-4.1e-05	0.52874036	-0.005	0.0	-0.0001	True	True
-0.005	-4e-05	0.52763776	-0.005	-0.0	-0.0	True	True
-0.005	-3.9e-05	0.30420512	-0.005	-0.0	-0.0	True	True
-0.005	-3.8e-05	0.30737565	-0.005	-0.0	0.0	True	True
-0.005	-3.7e-05	0.3779476	-0.005	0.0	0.0	True	True
-0.005	-3.6e-05	0.34845046	-0.005	0.0	0.0	True	True
-0.005	-3.5e-05	0.32681027	-0.005	0.0	-0.0	True	True
-0.005	-3.4e-05	0.51964317	-0.005	-0.0	0.0	True	True
-0.005	-3.3e-05	0.4733299	-0.005	0.0	0.0	True	True
-0.005	-3.2e-05	0.51426781	-0.005	0.0	0.0	True	True
-0.005	-3.1e-05	0.36443964	-0.005	-0.0	0.0	True	True
-0.005	-3e-05	0.35175863	-0.005	0.0	-0.0	True	True
-0.005	-2.9e-05	0.53411609	-0.005	0.0	-0.0	True	True
-0.005	-2.8e-05	0.45872008	-0.005	-0.0	0.0	True	True
-0.005	-2.7e-05	0.55934084	-0.005	0.0	-0.0	True	True
-0.005	-2.6e-05	0.4825651	-0.005	0.0	-0.0	True	True
-0.005	-2.5e-05	0.60372345	-0.005	0.0	-0.0	True	True
-0.005	-2.4e-05	0.57133254	-0.005	0.0	0.0	True	True
-0.005	-2.3e-05	0.35920192	-0.005	0.0	-0.0	True	True
-0.005	-2.2e-05	0.40427421	-0.005	-0.0	-0.0	True	True
-0.005	-2.1e-05	0.9517616	-0.005	-0.0	-0.0	True	True
-0.005	-2e-05	-0.05113722	-0.005	0.0	0.0	True	True
-0.005	-1.9e-05	0.06450732	-0.005	0.0	-0.0	True	True
-0.005	-1.8e-05	-0.05665066	-0.005	-0.0	-0.0	True	True
-0.005	-1.7e-05	0.00799429	-0.005	0.0	0.0	True	True
-0.005	-1.6e-05	0.05926963	-0.005	0.0	0.0	True	True
-0.005	-1.5e-05	0.05954536	-0.005	-0.0	-0.0	True	True
-0.005	-1.4e-05	0.0574778	-0.005	-0.0	-0.0	True	True
-0.005	-1.3e-05	-0.02770506	-0.005	0.0	0.0	True	True
-0.005	-1.2e-05	0.01640277	-0.005	0.0	0.0	True	True
-0.005	-1.1e-05	0.02425924	-0.005	0.0	0.0	True	True
-0.005	-1e-05	0.07939379	-0.005	0.0	0.0	True	True
-0.005	-9e-06	0.07911828	-0.005	-0.0	-0.0	True	True
-0.005	-8e-06	-0.02977267	-0.005	-0.0	0.0	True	True
-0.005	-7e-06	0.08449395	-0.005	0.0	0.0	True	True
-0.005	-6e-06	0.05623737	-0.005	0.0	-0.0	True	True
-0.005	-5e-06	-0.02853218	-0.005	0.0	-0.0	True	True
-0.005	-4e-06	-0.03046185	-0.005	0.0	0.0	True	True
-0.005	-3e-06	-0.06202632	-0.005	-0.0	-0.0	True	True
-0.005	-2e-06	0.02674031	-0.005	0.0	-0.0	True	True
-0.005	-1e-06	-0.02136466	-0.005	-0.0	0.0	True	True
-0.005	0.0	-0.0628534	-0.005	0.0	-0.0	True	True
-0.005	1e-06	-0.05334286	-0.005	0.0	0.0	True	True
-0.005	2e-06	0.04093741	-0.005	0.0	0.0	True	True
-0.005	3e-06	0.01006208	-0.005	0.0	0.0	True	True
-0.005	4e-06	-0.12005571	-0.005	0.0	0.0	True	True
-0.005	5e-06	-0.10944212	-0.005	-0.0	-0.0	True	True
-0.005	6e-06	0.11385314	-0.005	0.0	0.0	True	True
-0.005	7e-06	0.00702967	-0.005	-0.0	-0.0	True	True
-0.005	8e-06	-0.04341848	-0.005	-0.0	0.0	True	True
-0.005	9e-06	0.02591329	-0.005	-0.0	0.0	True	True
-0.005	1e-05	0.04396987	-0.005	0.0	-0.0	True	True
-0.005	1.1e-05	0.05403188	-0.005	-0.0	-0.0	True	True
-0.005	1.2e-05	0.05320482	-0.005	-0.0	0.0	True	True
-0.005	1.3e-05	0.06009675	-0.005	0.0	0.0	True	True
-0.005	1.4e-05	0.03073756	-0.005	0.0	-0.0	True	True
-0.005	1.5e-05	-0.05251584	-0.005	0.0	-0.0	True	True
-0.005	1.6e-05	-0.07429377	-0.005	0.0	-0.0	True	True
-0.005	1.7e-05	-0.25044967	-0.005	0.0	-0.0	True	True
-0.005	1.8e-05	0.76320122	-0.005	0.0	-0.0	True	True
-0.005	1.9e-05	0.38166943	-0.005	0.0	-0.0	True	True
-0.005	2e-05	0.59545395	-0.005	0.0	0.0	True	True
-0.005	2.1e-05	0.46630027	-0.005	0.0	-0.0	True	True
-0.005	2.2e-05	0.38166906	-0.005	0.0	-0.0	True	True
-0.005	2.3e-05	0.59641854	-0.005	-0.0	0.0	True	True
-0.005	2.4e-05	0.47415722	-0.005	-0.0	0.0	True	True
-0.005	2.5e-05	0.50530863	-0.005	0.0	0.0	True	True
-0.005	2.6e-05	0.43652748	-0.005	-0.0	-0.0	True	True
-0.005	2.7e-05	0.48642457	-0.005	0.0	0.0	True	True
-0.005	2.8e-05	0.45651414	-0.005	0.0	0.0	True	True
-0.005	2.9e-05	0.43335843	-0.005	0.0	0.0	True	True
-0.005	3e-05	0.47015974	-0.005	0.0	0.0	True	True
-0.005	3.1e-05	0.40000145	-0.005	0.0	0.0	True	True
-0.005	3.2e-05	0.53108431	-0.005	0.0	0.0	True	True
-0.005	3.3e-05	0.3687124	-0.005	-0.0	-0.0	True	True
-0.005	3.4e-05	0.38166906	-0.005	0.0	-0.0	True	True
-0.005	3.5e-05	0.38015317	-0.005	0.0	0.0	True	True
-0.005	3.6e-05	0.3703663	-0.005	0.0	0.0	True	True
-0.005	3.7e-05	0.40661742	-0.005	-0.0	-0.0	True	True
-0.005	3.8e-05	0.49758969	-0.005	0.0	-0.0	True	True
-0.005	3.9e-05	0.3024128	-0.005	0.0	0.0	True	True
-0.005	4e-05	0.37670699	-0.005	0.0	-0.0	True	True
-0.005	4.1e-05	0.35368855	-0.005	0.0	-0.0	True	True
-0.005	4.2e-05	0.32956751	-0.005	-0.0	-0.0	True	True
-0.005	4.3e-05	0.47760266	-0.005	0.0	-0.0	True	True
-0.005	4.4e-05	0.31743706	-0.005	0.0	-0.0	True	True
-0.005	4.5e-05	0.46423345	-0.005	-0.0	0.0	True	True
-0.005	4.6e-05	0.3829093	-0.005	-0.0	0.0	True	True
-0.005	4.7e-05	0.34776152	-0.005	0.0	-0.0	True	True
-0.005	4.8e-05	0.3910419	-0.005	-0.0	-0.0	True	True
-0.005	4.9e-05	0.50999505	-0.005	-0.0	-0.0	True	True
-0.005	5e-05	0.48242746	-0.005	-0.0	-0.0	True	True
-0.005	5.1e-05	0.55616994	-0.005	0.0	0.0	True	True
-0.005	5.2e-05	0.4351496	-0.005	0.0	0.0	True	True
-0.005	5.3e-05	0.41447437	-0.005	0.0	0.0	True	True
-0.005	5.4e-05	0.52543219	-0.005	0.0	0.0	True	True
-0.005	5.5e-05	0.47939531	-0.005	0.0	-0.0	True	True
-0.005	5.6e-05	0.32887783	-0.005	-0.0	-0.0	True	True
-0.005	5.7e-05	0.32818874	-0.005	-0.0	0.0	True	True
-0.005	5.8e-05	0.41612827	-0.005	0.0	-0.0	True	True
-0.005	5.9e-05	0.33356436	-0.005	0.0	-0.0	True	True
-0.005	6e-05	0.33604473	-0.005	-0.0	0.0	True	True
-0.005	6.1e-05	0.4362522	-0.005	0.0	-0.0	True	True
-0.005	6.2e-05	0.44011204	-0.005	0.0	0.0	True	True
-0.005	6.3e-05	0.40138044	-0.005	0.0	0.0	True	True
-0.005	6.4e-05	0.50599757	-0.005	0.0	0.0	True	True
-0.005	6.5e-05	0.56705978	-0.005	0.0	0.0	True	True
-0.005	6.6e-05	0.52350264	-0.005	0.0	-0.0	True	True
-0.005	6.7e-05	0.26271591	-0.005	-0.0	-0.0	True	True
-0.005	6.8e-05	0.31330231	-0.005	-0.0	-0.0	True	True
-0.005	6.9e-05	0.26120002	-0.005	0.0	-0.0	True	True
-0.005	7e-05	0.51261465	-0.005	0.0	0.0	True	True
-0.005	7.1e-05	0.38470121	-0.005	-0.0	0.0	True	True
-0.005	7.2e-05	0.29331639	-0.005	-0.0	-0.0	True	True
-0.005	7.3e-05	0.35561773	-0.005	-0.0	-0.0	True	True
-0.005	7.4e-05	0.26754071	-0.005	-0.0	-0.0	True	True
-0.005	7.5e-05	0.4177818	-0.005	0.0	0.0	True	True
-0.005	7.6e-05	0.2934544	-0.005	-0.0	0.0	True	True
-0.005	7.7e-05	0.49097335	-0.005	-0.0	0.0	True	True
-0.005	7.8e-05	0.42756867	-0.005	-0.0	-0.0	True	True
-0.005	7.9e-05	0.26437044	-0.005	0.0	0.0	True	True
-0.005	8e-05	0.4596843	-0.005	0.0	0.0	True	True
-0.005	8.1e-05	0.37629333	-0.005	0.0	-0.0	True	True
-0.005	8.2e-05	0.4443848	-0.005	-0.0	-0.0	True	True
-0.005	8.3e-05	0.4607869	-0.005	0.0	0.0	True	True
-0.005	8.4e-05	0.31757544	-0.005	0.0	0.0	True	True
-0.005	8.5e-05	0.34748576	-0.005	-0.0	0.0	True	True
-0.005	8.6e-05	0.42081469	-0.005	-0.0	0.0	True	True
-0.005	8.7e-05	0.4475557	-0.005	0.0	0.0	True	True
-0.005	8.8e-05	0.43983676	-0.005	-0.0	-0.0	True	True
-0.005	8.9e-05	0.43418464	-0.005	-0.0	-0.0	True	True
-0.005	9e-05	0.3762937	-0.005	0.0	-0.0	True	True
-0.005	9.1e-05	0.41185551	-0.005	0.0	-0.0	True	True
-0.005	9.2e-05	0.5848405	-0.005	-0.0	0.0	True	True
-0.005	9.3e-05	0.33742372	-0.005	0.0	-0.0	True	True
-0.005	9.4e-05	0.43528798	-0.005	0.0	-0.0	True	True
-0.005	9.5e-05	0.42412249	-0.005	-0.0	-0.0	True	True
-0.005	9.6e-05	0.42467416	-0.005	0.0	0.0	True	True
-0.005	9.7e-05	0.44989854	-0.005	-0.0	0.0	True	True
-0.005	9.8e-05	0.42384684	-0.005	-0.0	0.0	True	True
-0.005	9.9e-05	0.48325478	-0.005	-0.0	-0.0	True	True
-0.005	0.0001	0.45968504	-0.005	-0.0	-0.0	True	True
-0.005	0.000101	0.45844443	-0.005	0.0	-0.0	True	True
-0.005	0.000102	0.38249601	-0.005	0.0	-0.0	True	True
-0.005	0.000103	0.48366844	-0.005	0.0	0.0	True	True
-0.005	0.000104	0.49758969	-0.005	-0.0	0.0	True	True
-0.005	0.000105	0.36444001	-0.005	0.0	0.0	True	True
-0.005	0.000106	0.32005622	-0.005	-0.0	0.0	True	True
-0.005	0.000107	0.44714093	-0.005	-0.0	-0.0	True	True
-0.005	0.000108	0.41337214	-0.005	0.0	0.0	True	True
-0.005	0.000109	0.42246859	-0.005	0.0	-0.0	True	True
-0.005	0.00011	0.43197907	-0.005	0.0	0.0	True	True
-0.005	0.000111	0.27870546	-0.005	0.0	-0.0	True	True
-0.005	0.000112	0.49083571	-0.005	-0.0	-0.0	True	True
-0.005	0.000113	0.43225472	-0.005	0.0	0.0	True	True
-0.005	0.000114	0.40096604	-0.005	-0.0	-0.0	True	True
-0.005	0.000115	0.49179993	-0.005	0.0	-0.0	True	True
-0.005	0.000116	0.42853326	-0.005	-0.0	0.0	True	True
-0.005	0.000117	0.39683092	-0.005	-0.0	0.0	True	True
-0.005	0.000118	0.37422614	-0.005	0.0	-0.0	True	True
-0.005	0.000119	0.4194357	-0.005	0.0	-0.0	True	True
-0.005	0.00012	0.32157225	-0.005	0.0	0.0	True	True
-0.005	0.000121	0.32625897	-0.005	0.0	0.0	True	True
-0.005	0.000122	0.4770521	-0.005	-0.0	-0.0	True	True
-0.005	0.000123	0.45720271	-0.005	0.0	-0.0	True	True
-0.005	0.000124	0.4672656	-0.005	0.0	-0.0	True	True
-0.005	0.000125	0.44121427	-0.005	-0.0	-0.0	True	True
-0.005	0.000126	0.4694708	-0.005	0.0	0.0	True	True
-0.005	0.000127	0.50200009	-0.005	0.0	0.0	True	True
-0.005	0.000128	0.44824464	-0.005	-0.0	0.0	True	True
-0.005	0.000129	0.42136636	-0.005	0.0	0.0	True	True
-0.005	0.00013	0.47484653	-0.005	0.0	0.0	True	True
-0.0049	-0.00013	0.26698904	-0.0049	0.0	-0.0	True	True
-0.0049	-0.000129	0.43473631	-0.0049	-0.0	-0.0	True	True
-0.0049	-0.000128	0.47815396	-0.0049	0.0	0.0	True	True
-0.0049	-0.000127	0.27443233	-0.0049	0.0	-0.0	True	True
-0.0049	-0.000126	0.41516331	-0.0049	0.0	-0.0	True	True
-0.0049	-0.000125	0.38428792	-0.0049	0.0	-0.0	True	True
-0.0049	-0.000124	0.39779588	-0.0049	-0.0	0.0	True	True
-0.0049	-0.000123	0.25389492	-0.0049	0.0	-0.0	True	True
-0.0049	-0.000122	0.40096604	-0.0049	0.0	0.0	True	True
-0.0049	-0.000121	0.41709323	-0.0049	0.0	-0.0	True	True
-0.0049	-0.00012	0.38924962	-0.0049	0.0	-0.0001	True	True
-0.0049	-0.000119	0.51206224	-0.0049	0.0	0.0	True	True
-0.0049	-0.000118	0.34211014	-0.0049	0.0	0.0	True	True
-0.0049	-0.000117	0.37712065	-0.0049	-0.0	0.0	True	True
-0.0049	-0.000116	0.35644542	-0.0049	0.0	-0.0	True	True
-0.0049	-0.000115	0.40000145	-0.0049	0.0	-0.0	True	True
-0.0049	-0.000114	0.44755459	-0.0049	-0.0	-0.0	True	True
-0.0049	-0.000113	0.51261354	-0.0049	0.0	-0.0	True	True
-0.0049	-0.000112	0.64576433	-0.0049	-0.0	-0.0001	True	True
-0.0049	-0.000111	0.4519661	-0.0049	0.0	-0.0	True	True
-0.0049	-0.00011	0.542938	-0.0049	-0.0	-0.0	True	True
-0.0049	-0.000109	0.54376458	-0.0049	0.0	-0.0001	True	True
-0.0049	-0.000108	0.34376441	-0.0049	-0.0	-0.0001	True	True
-0.0049	-0.000107	0.34321274	-0.0049	0.0	0.0	True	True
-0.0049	-0.000106	0.3561694	-0.0049	0.0	-0.0	True	True
-0.0049	-0.000105	0.26616246	-0.0049	-0.0	0.0	True	True
-0.0049	-0.000104	0.39283381	-0.0049	0.0	-0.0	True	True
-0.0049	-0.000103	0.38773447	-0.0049	-0.0	-0.0	True	True
-0.0049	-0.000102	0.40179336	-0.0049	0.0	0.0	True	True
-0.0049	-0.000101	0.45665252	-0.0049	-0.0	-0.0	True	True
-0.0049	-0.0001	0.39021495	-0.0049	0.0	-0.0	True	True
-0.0049	-9.9e-05	0.45293032	-0.0049	-0.0	-0.0	True	True
-0.0049	-9.8e-05	0.47953258	-0.0049	0.0	-0.0	True	True
-0.0049	-9.7e-05	0.51743797	-0.0049	0.0	-0.0	True	True
-0.0049	-9.6e-05	0.50310306	-0.0049	-0.0	-0.0	True	True
-0.0049	-9.5e-05	0.38456394	-0.0049	-0.0	-0.0	True	True
-0.0049	-9.4e-05	0.47718937	-0.0049	-0.0	-0.0	True	True
-0.0049	-9.3e-05	0.40978758	-0.0049	-0.0	-0.0	True	True
-0.0049	-9.2e-05	0.29689947	-0.0049	0.0	-0.0	True	True
-0.0049	-9.1e-05	0.53011972	-0.0049	0.0	0.0	True	True
-0.0049	-9e-05	0.34128319	-0.0049	-0.0	0.0	True	True
-0.0049	-8.9e-05	0.3268099	-0.0049	0.0	-0.0	True	True
-0.0049	-8.8e-05	0.29469438	-0.0049	-0.0	0.0	True	True
-0.0049	-8.7e-05	0.37215895	-0.0049	0.0	0.0	True	True
-0.0049	-8.6e-05	0.44852029	-0.0049	0.0	-0.0	True	True
-0.0049	-8.5e-05	0.38263439	-0.0049	-0.0	-0.0	True	True
-0.0049	-8.4e-05	0.42894692	-0.0049	0.0	-0.0	True	True
-0.0049	-8.3e-05	0.55189718	-0.0049	0.0	-0.0	True	True
-0.0049	-8.2e-05	0.50999468	-0.0049	0.0	-0.0	True	True
-0.0049	-8.1e-05	0.46781727	-0.0049	0.0	-0.0	True	True
-0.0049	-8e-05	0.36306128	-0.0049	0.0	0.0	True	True
-0.0049	-7.9e-05	0.46740398	-0.0049	0.0	-0.0	True	True
-0.0049	-7.8e-05	0.4220553	-0.0049	-0.0	0.0	True	True
-0.0049	-7.7e-05	0.43446103	-0.0049	-0.0	-0.0	True	True
-0.0049	-7.6e-05	0.36995338	-0.0049	0.0	0.0	True	True
-0.0049	-7.5e-05	0.34693494	-0.0049	-0.0	0.0	True	True
-0.0049	-7.4e-05	0.28876798	-0.0049	0.0	-0.0	True	True
-0.0049	-7.3e-05	0.35644542	-0.0049	-0.0	-0.0	True	True
-0.0049	-7.2e-05	0.35754765	-0.0049	0.0	0.0	True	True
-0.0049	-7.1e-05	0.38332333	-0.0049	0.0	0.0	True	True
-0.0049	-7e-05	0.3991745	-0.0049	-0.0	-0.0	True	True
-0.0049	-6.9e-05	0.5098563	-0.0049	0.0	0.0	True	True
-0.0049	-6.8e-05	0.4738812	-0.0049	0.0	0.0	True	True
-0.0049	-6.7e-05	0.37794797	-0.0049	-0.0	-0.0	True	True
-0.0049	-6.6e-05	0.39131792	-0.0049	0.0	-0.0	True	True
-0.0049	-6.5e-05	0.28986969	-0.0049	0.0	-0.0	True	True
-0.0049	-6.4e-05	0.45789276	-0.0049	0.0	0.0	True	True
-0.0049	-6.3e-05	0.51895386	-0.0049	-0.0	0.0	True	True
-0.0049	-6.2e-05	0.459133	-0.0049	-0.0	0.0	True	True
-0.0049	-6.1e-05	0.5025525	-0.0049	-0.0	0.0	True	True
-0.0049	-6e-05	0.3844263	-0.0049	0.0	-0.0001	True	True
-0.0049	-5.9e-05	0.62936223	-0.0049	0.0	0.0	True	True
-0.0049	-5.8e-05	0.4264657	-0.0049	0.0	0.0	True	True
-0.0049	-5.7e-05	0.36898842	-0.0049	0.0	-0.0	True	True
-0.0049	-5.6e-05	0.32639661	-0.0049	0.0	-0.0	True	True
-0.0049	-5.5e-05	0.46092491	-0.0049	0.0	0.0	True	True
-0.0049	-5.4e-05	0.40220628	-0.0049	0.0	0.0	True	True
-0.0049	-5.3e-05	0.40785803	-0.0049	0.0	-0.0	True	True
-0.0049	-5.2e-05	0.5124759	-0.0049	0.0	-0.0	True	True
-0.0049	-5.1e-05	0.39945015	-0.0049	0.0	-0.0	True	True
-0.0049	-5e-05	0.53122232	-0.0049	-0.0	-0.0	True	True
-0.0049	-4.9e-05	0.36306102	-0.0049	0.0	-0.0	True	True
-0.0049	-4.8e-05	0.41185514	-0.0049	0.0	-0.0	True	True
-0.0049	-4.7e-05	0.32942913	-0.0049	0.0	0.0	True	True
-0.0049	-4.6e-05	0.35920192	-0.0049	0.0	0.0	True	True
-0.0049	-4.5e-05	0.38304731	-0.0049	-0.0	0.0	True	True
-0.0049	-4.4e-05	0.42963623	-0.0049	0.0	0.0	True	True
-0.0049	-4.3e-05	0.55823824	-0.0049	0.0	-0.0	True	True
-0.0049	-4.2e-05	0.50282704	-0.0049	0.0	-0.0	True	True
-0.0049	-4.1e-05	0.46919515	-0.0049	-0.0	0.0	True	True
-0.0049	-4e-05	0.40165572	-0.0049	0.0	0.0	True	True
-0.0049	-3.9e-05	0.41116583	-0.0049	0.0	0.0	True	True
-0.0049	-3.8e-05	0.3801528	-0.0049	0.0	-0.0	True	True
-0.0049	-3.7e-05	0.37160691	-0.0049	0.0	0.0	True	True
-0.0049	-3.6e-05	0.36071744	-0.0049	0.0	-0.0	True	True
-0.0049	-3.5e-05	0.28394318	-0.0049	0.0	-0.0	True	True
-0.0049	-3.4e-05	0.42357156	-0.0049	0.0	0.0	True	True
-0.0049	-3.3e-05	0.43501159	-0.0049	0.0	0.0	True	True
-0.0049	-3.2e-05	0.47484727	-0.0049	0.0	-0.0	True	True
-0.0049	-3.1e-05	0.38387463	-0.0049	-0.0	-0.0	True	True
-0.0049	-3e-05	0.49676237	-0.0049	-0.0	0.0	True	True
-0.0049	-2.9e-05	0.4248118	-0.0049	-0.0	-0.0	True	True
-0.0049	-2.8e-05	0.41295774	-0.0049	0.0	0.0	True	True
-0.0049	-2.7e-05	0.32074597	-0.0049	0.0	0.0	True	True
-0.0049	-2.6e-05	0.37891256	-0.0049	0.0	0.0	True	True
-0.0049	-2.5e-05	0.42853363	-0.0049	0.0	0.0	True	True
-0.0049	-2.4e-05	0.39752023	-0.0049	-0.0	-0.0	True	True
-0.0049	-2.3e-05	0.51936789	-0.0049	0.0	-0.0	True	True
-0.0049	-2.2e-05	0.50337834	-0.0049	-0.0	-0.0	True	True
-0.0049	-2.1e-05	0.75079408	-0.0049	0.0	0.0	True	True
-0.0049	-2e-05	-0.06919388	-0.0049	0.0	0.0	True	True
-0.0049	-1.9e-05	-0.03749151	-0.0049	-0.0	-0.0	True	True
-0.0049	-1.8e-05	0.01805659	-0.0049	0.0	-0.0	True	True
-0.0049	-1.7e-05	0.03197806	-0.0049	0.0	0.0	True	True
-0.0049	-1.6e-05	-0.026189	-0.0049	0.0	-0.0	True	True
