Initial Temperature (K)	0.0502178
Resistor	1000000.0	Excitation Current (A)	1.351e-08
Axis 1,2	x,z
Angle	0
Field (T)	Current (A)	Resistance (Ohms)	Actual X-Field	Actual Y-Field	Actual Z-Field	Lock-In Overload Pass	Compliance Pass
-0.005	1.9e-05	0.56044344	-0.005	0.0	0.0	True	True
-0.005	2e-05	0.43956037	-0.005	-0.0	0.0	True	True
-0.005	2.1e-05	0.46699069	-0.005	0.0	0.0	True	True
-0.005	2.2e-05	0.66147712	-0.005	0.0	-0.0	True	True
-0.005	2.3e-05	0.59338602	-0.005	0.0	0.0	True	True
-0.005	2.4e-05	0.50351672	-0.005	-0.0	-0.0	True	True
-0.005	2.5e-05	0.48835412	-0.005	0.0	0.0	True	True
-0.005	2.6e-05	0.41240644	-0.005	0.0	-0.0	True	True
-0.005	2.7e-05	0.3659559	-0.005	0.0	0.0	True	True
-0.005	2.8e-05	0.30089732	-0.005	0.0	0.0	True	True
-0.005	2.9e-05	0.46064963	-0.005	0.0	0.0	True	True
-0.005	3e-05	0.27250278	-0.005	0.0	0.0	True	True
-0.005	3.1e-05	0.38856105	-0.005	-0.0	0.0	True	True
-0.005	3.2e-05	0.40854771	-0.005	0.0	0.0	True	True
-0.005	3.3e-05	0.34128319	-0.005	-0.0	0.0	True	True
-0.005	3.4e-05	0.3862171	-0.005	0.0	-0.0	True	True
-0.005	3.5e-05	0.48132486	-0.005	-0.0	-0.0	True	True
-0.005	3.6e-05	0.40592811	-0.005	0.0	-0.0	True	True
-0.005	3.7e-05	0.37091834	-0.005	0.0	-0.0	True	True
-0.005	3.8e-05	0.44562504	-0.005	-0.0	-0.0	True	True
-0.005	3.9e-05	0.48780245	-0.005	0.0	-0.0	True	True
-0.005	4e-05	0.46202825	-0.005	-0.0	0.0	True	True
-0.005	4.1e-05	0.4966251	-0.005	0.0	0.0	True	True
-0.005	4.2e-05	0.33549417	-0.005	0.0	0.0	True	True
-0.005	4.3e-05	0.36871277	-0.005	0.0	0.0	True	True
-0.005	4.4e-05	0.5102707	-0.005	0.0	0.0	True	True
-0.005	4.5e-05	0.40868535	-0.005	-0.0	0.0	True	True
-0.005	4.6e-05	0.50158717	-0.005	0.0	0.0	True	True
-0.005	4.7e-05	0.34941542	-0.005	-0.0	0.0	True	True
-0.005	4.8e-05	0.41626591	-0.005	-0.0	-0.0	True	True
-0.005	4.9e-05	0.35575574	-0.005	0.0	-0.0	True	True
-0.005	5e-05	0.51426818	-0.005	0.0	-0.0	True	True
-0.005	5.1e-05	0.51867858	-0.005	0.0	-0.0	True	True
-0.005	5.2e-05	0.35589375	-0.005	-0.0	0.0	True	True
-0.005	5.3e-05	0.50875444	-0.005	0.0	-0.0	True	True
-0.005	5.4e-05	0.47140072	-0.005	0.0	0.0	True	True
-0.005	5.5e-05	0.28187551	-0.005	-0.0	0.0	True	True
-0.005	5.6e-05	0.43335806	-0.005	0.0	0.0	True	True
-0.005	5.7e-05	0.44562504	-0.005	-0.0	0.0	True	True
-0.005	5.8e-05	0.52612187	-0.005	-0.0	-0.0	True	True
-0.005	5.9e-05	0.33301332	-0.005	0.0	-0.0	True	True
-0.005	6e-05	0.42205493	-0.005	-0.0	0.0	True	True
-0.005	6.1e-05	0.33039409	-0.005	0.0	0.0	True	True
-0.005	6.2e-05	0.29014586	-0.005	0.0	-0.0	True	True
-0.005	6.3e-05	0.28118631	-0.005	0.0	-0.0	True	True
-0.005	6.4e-05	0.43211708	-0.005	0.0	0.0	True	True
-0.005	6.5e-05	0.47594913	-0.005	0.0	0.0	True	True
-0.005	6.6e-05	0.46216552	-0.005	0.0	0.0	True	True
-0.005	6.7e-05	0.42853363	-0.005	0.0	0.0	True	True
-0.005	6.8e-05	0.47705173	-0.005	0.0	-0.0	True	True
-0.005	6.9e-05	0.44369549	-0.005	0.0	0.0	True	True
-0.005	7e-05	0.46574934	-0.005	0.0	-0.0	True	True
-0.005	7.1e-05	0.40951193	-0.005	0.0	-0.0	True	True
-0.005	7.2e-05	0.38428829	-0.005	0.0	0.0	True	True
-0.005	7.3e-05	0.34183449	-0.005	-0.0	0.0	True	True
-0.005	7.4e-05	0.3458316	-0.005	0.0	0.0	True	True
-0.005	7.5e-05	0.35382656	-0.005	0.0	0.0	True	True
-0.005	7.6e-05	0.42894692	-0.005	-0.0	-0.0	True	True
-0.005	7.7e-05	0.48187653	-0.005	0.0	-0.0	True	True
-0.005	7.8e-05	0.55685925	-0.005	0.0	-0.0	True	True
-0.005	7.9e-05	0.34211014	-0.005	0.0	-0.0	True	True
-0.005	8e-05	0.42894692	-0.005	0.0	-0.0	True	True
-0.005	8.1e-05	0.42398448	-0.005	0.0	-0.0	True	True
-0.005	8.2e-05	0.45017345	-0.005	0.0	0.0	True	True
-0.005	8.3e-05	0.38966365	-0.005	0.0	-0.0	True	True
-0.005	8.4e-05	0.41654193	-0.005	-0.0	-0.0	True	True
-0.005	8.5e-05	0.34886412	-0.005	0.0	-0.0	True	True
-0.005	8.6e-05	0.37339919	-0.005	0.0	-0.0	True	True
-0.005	8.7e-05	0.43363334	-0.005	0.0	0.0	True	True
-0.005	8.8e-05	0.25196541	-0.005	-0.0	-0.0	True	True
-0.005	8.9e-05	0.36788545	-0.005	0.0	-0.0	True	True
-0.005	9e-05	0.34982908	-0.005	-0.0	-0.0	True	True
-0.005	9.1e-05	0.39517776	-0.005	0.0	0.0	True	True
-0.005	9.2e-05	0.34914014	-0.005	0.0	0.0	True	True
-0.005	9.3e-05	0.29634854	-0.005	0.0	0.0	True	True
-0.005	9.4e-05	0.47870563	-0.005	0.0	0.0	True	True
-0.005	9.5e-05	0.45196536	-0.005	0.0	0.0	True	True
-0.005	9.6e-05	0.36554224	-0.005	0.0	0.0	True	True
-0.005	9.7e-05	0.34569396	-0.005	0.0	0.0	True	True
-0.005	9.8e-05	0.43652822	-0.005	0.0	0.0	True	True
-0.005	9.9e-05	0.47443287	-0.005	-0.0	0.0	True	True
-0.005	0.0001	0.21943605	-0.005	0.0	0.0	True	True
-0.005	0.000101	0.36664484	-0.005	0.0	-0.0	True	True
-0.005	0.000102	0.47718974	-0.005	0.0	0.0	True	True
-0.005	0.000103	0.4510004	-0.005	0.0	-0.0	True	True
-0.005	0.000104	0.27512149	-0.005	0.0	0.0	True	True
-0.005	0.000105	0.49028404	-0.005	0.0	0.0	True	True
-0.005	0.000106	0.20744416	-0.005	0.0	0.0	True	True
-0.005	0.000107	0.4558252	-0.005	-0.0	0.0	True	True
-0.005	0.000108	0.37560439	-0.005	-0.0	0.0	True	True
-0.005	0.000109	0.4989672	-0.005	0.0	0.0	True	True
-0.005	0.00011	0.38470158	-0.005	0.0	0.0	True	True
-0.005	0.000111	0.46712796	-0.005	-0.0	-0.0	True	True
-0.005	0.000112	0.30420512	-0.005	-0.0	-0.0	True	True
-0.005	0.000113	0.36058017	-0.005	0.0	0.0	True	True
-0.005	0.000114	0.35837534	-0.005	0.0	0.0	True	True
-0.005	0.000115	0.39393678	-0.005	0.0	-0.0	True	True
-0.005	0.000116	0.54693585	-0.005	-0.0	-0.0	True	True
-0.005	0.000117	0.49758969	-0.005	-0.0	-0.0	True	True
-0.005	0.000118	0.52281407	-0.005	0.0	0.0	True	True
-0.005	0.000119	0.46712759	-0.005	-0.0	0.0	True	True
-0.005	0.00012	0.51440582	-0.005	0.0	0.0	True	True
-0.005	0.000121	0.51881696	-0.005	0.0	0.0	True	True
-0.005	0.000122	0.53273858	-0.005	0.0	0.0	True	True
-0.005	0.000123	0.44341984	-0.005	0.0	-0.0	True	True
-0.005	0.000124	0.41736851	-0.005	0.0	-0.0	True	True
-0.005	0.000125	0.40248193	-0.005	0.0	0.0	True	True
-0.005	0.000126	0.34872648	-0.005	-0.0	0.0	True	True
-0.005	0.000127	0.32846491	-0.005	0.0	-0.0	True	True
-0.005	0.000128	0.43170416	-0.005	0.0	0.0	True	True
-0.005	0.000129	0.47208966	-0.005	0.0	0.0	True	True
-0.005	0.00013	0.52033248	-0.005	0.0	-0.0	True	True
-0.0049	-0.0001	0.33880234	-0.0049	0.0	0.0	True	True
-0.0049	-9.9e-05	0.42177928	-0.0049	0.0	0.0	True	True
-0.0049	-9.8e-05	0.45513626	-0.0049	0.0	-0.0	True	True
-0.0049	-9.7e-05	0.34583197	-0.0049	0.0	0.0	True	True
-0.0049	-9.6e-05	0.47622515	-0.0049	0.0	0.0	True	True
-0.0049	-9.5e-05	0.35313725	-0.0049	-0.0	0.0	True	True
-0.0049	-9.4e-05	0.43969801	-0.0049	0.0	0.0	True	True
-0.0049	-9.3e-05	0.37987752	-0.005	0.0	0.0	True	True
-0.0049	-9.2e-05	0.44851992	-0.005	0.0	0.0	True	True
-0.0049	-9.1e-05	0.35837497	-0.0049	-0.0	0.0	True	True
-0.0049	-9e-05	0.3229508	-0.0049	0.0	0.0	True	True
-0.0049	-8.9e-05	0.38387463	-0.0049	0.0	-0.0	True	True
-0.0049	-8.8e-05	0.45871934	-0.0049	0.0	-0.0	True	True
-0.0049	-8.7e-05	0.35217229	-0.005	0.0	0.0	True	True
-0.0049	-8.6e-05	0.43390862	-0.0049	-0.0	0.0	True	True
-0.0049	-8.5e-05	0.49111136	-0.005	0.0	-0.0	True	True
-0.0049	-8.4e-05	0.38373625	-0.005	-0.0	0.0	True	True
-0.0049	-8.3e-05	0.37326081	-0.0049	0.0	0.0	True	True
-0.0049	-8.2e-05	0.33315059	-0.0049	0.0	0.0	True	True
-0.0049	-8.1e-05	0.36526659	-0.005	-0.0	0.0	True	True
-0.0049	-8e-05	0.61323504	-0.0049	0.0	0.0	True	True
-0.0049	-7.9e-05	0.25472169	-0.0049	-0.0	0.0	True	True
-0.0049	-7.8e-05	0.49855465	-0.0049	0.0	-0.0	True	True
-0.0049	-7.7e-05	0.55617031	-0.0049	0.0	0.0	True	True
-0.0049	-7.6e-05	0.35741001	-0.0049	-0.0	-0.0	True	True
-0.0049	-7.5e-05	0.27677554	-0.005	0.0	-0.0	True	True
-0.0049	-7.4e-05	0.51895423	-0.005	0.0	-0.0	True	True
-0.0049	-7.3e-05	0.39614198	-0.0049	0.0	0.0	True	True
-0.0049	-7.2e-05	0.48614966	-0.0049	-0.0	-0.0	True	True
-0.0049	-7.1e-05	0.48325404	-0.0049	-0.0	-0.0	True	True
-0.0049	-7e-05	0.45334398	-0.005	0.0	-0.0	True	True
-0.0049	-6.9e-05	0.50723781	-0.0049	0.0	0.0	True	True
-0.0049	-6.8e-05	0.42329517	-0.0049	0.0	0.0	True	True
-0.0049	-6.7e-05	0.43804374	-0.0049	0.0	0.0	True	True
-0.0049	-6.6e-05	0.46175223	-0.0049	0.0	0.0	True	True
-0.0049	-6.5e-05	0.39820917	-0.0049	0.0	0.0	True	True
-0.0049	-6.4e-05	0.44851955	-0.005	0.0	0.0	True	True
-0.0049	-6.3e-05	0.37408813	-0.0049	0.0	0.0	True	True
-0.0049	-6.2e-05	0.45692817	-0.005	0.0	-0.0	True	True
-0.0049	-6.1e-05	0.43914671	-0.0049	0.0	0.0	True	True
-0.0049	-6e-05	0.36940171	-0.005	0.0	-0.0	True	True
-0.0049	-5.9e-05	0.41419835	-0.005	-0.0	-0.0	True	True
-0.0049	-5.8e-05	0.45775475	-0.005	-0.0	0.0	True	True
-0.0049	-5.7e-05	0.45899536	-0.0049	0.0	0.0	True	True
-0.0049	-5.6e-05	0.45747873	-0.005	0.0	0.0	True	True
-0.0049	-5.5e-05	0.36347431	-0.0049	-0.0	-0.0	True	True
-0.0049	-5.4e-05	0.29483228	-0.0049	0.0	0.0	True	True
-0.0049	-5.3e-05	0.31316448	-0.005	0.0	-0.0	True	True
-0.0049	-5.2e-05	0.43004952	-0.0049	-0.0	0.0	True	True
-0.0049	-5.1e-05	0.37450105	-0.0049	0.0	0.0	True	True
-0.0049	-5e-05	0.37877455	-0.0049	0.0	-0.0	True	True
-0.0049	-4.9e-05	0.24975958	-0.0049	-0.0	-0.0	True	True
-0.0049	-4.8e-05	0.51178696	-0.0049	-0.0	-0.0	True	True
-0.0049	-4.7e-05	0.43666549	-0.005	0.0	0.0	True	True
-0.0049	-4.6e-05	0.45596284	-0.0049	0.0	0.0	True	True
-0.0049	-4.5e-05	0.52074614	-0.0049	0.0	0.0	True	True
-0.0049	-4.4e-05	0.34955306	-0.0049	0.0	-0.0	True	True
-0.0049	-4.3e-05	0.36967773	-0.005	-0.0	-0.0	True	True
-0.0049	-4.2e-05	0.27498437	-0.0049	-0.0	0.0	True	True
-0.0049	-4.1e-05	0.35616903	-0.005	0.0	-0.0	True	True
-0.0049	-4e-05	0.4869755	-0.005	-0.0	0.0	True	True
-0.0049	-3.9e-05	0.39242089	-0.005	0.0	0.0	True	True
-0.0049	-3.8e-05	0.35658343	-0.0049	0.0	-0.0	True	True
-0.0049	-3.7e-05	0.44920849	-0.0049	-0.0	0.0	True	True
-0.0049	-3.6e-05	0.38883633	-0.0049	0.0	0.0	True	True
-0.0049	-3.5e-05	0.36692086	-0.005	0.0	0.0	True	True
-0.0049	-3.4e-05	0.36457724	-0.0049	0.0	-0.0	True	True
-0.0049	-3.3e-05	0.376845	-0.005	0.0	0.0	True	True
-0.0049	-3.2e-05	0.41792018	-0.005	-0.0	0.0	True	True
-0.0049	-3.1e-05	0.30213756	-0.005	0.0	-0.0	True	True
-0.0049	-3e-05	0.45665178	-0.0049	-0.0	0.0	True	True
-0.0049	-2.9e-05	0.33508051	-0.005	0.0	0.0	True	True
-0.0049	-2.8e-05	0.37133163	-0.0049	0.0	0.0	True	True
-0.0049	-2.7e-05	0.5010355	-0.005	-0.0	-0.0	True	True
-0.0049	-2.6e-05	0.41461164	-0.0049	-0.0	0.0	True	True
-0.0049	-2.5e-05	0.49579815	-0.0049	0.0	-0.0	True	True
-0.0049	-2.4e-05	0.52488126	-0.0049	-0.0	0.0	True	True
-0.0049	-2.3e-05	0.53397771	-0.0049	-0.0	-0.0	True	True
-0.0049	-2.2e-05	0.4154397	-0.0049	0.0	0.0	True	True
-0.0049	-2.1e-05	1.3139958	-0.0049	0.0	-0.0	True	True
-0.0049	-2e-05	0.04396986	-0.005	0.0	-0.0	True	True
-0.0049	-1.9e-05	-0.10861538	-0.005	0.0	-0.0	True	True
-0.0049	-1.8e-05	-0.01612686	-0.005	0.0	-0.0	True	True
-0.0049	-1.7e-05	-0.03377005	-0.0049	0.0	-0.0	True	True
-0.0049	-1.6e-05	0.0536184	-0.005	0.0	0.0	True	True
-0.0049	-1.5e-05	-0.07470744	-0.0049	0.0	0.0	True	True
-0.0049	-1.4e-05	-0.0275673	-0.005	0.0	-0.0	True	True
-0.0049	-1.3e-05	0.08793964	-0.005	-0.0	0.0	True	True
-0.0049	-1.2e-05	-0.02660245	-0.005	0.0	-0.0	True	True
-0.0049	-1.1e-05	0.08559658	-0.0049	0.0	0.0	True	True
-0.0049	-1e-05	-0.03790513	-0.005	-0.0	-0.0	True	True
-0.0049	-9e-06	-0.02246736	-0.005	0.0	-0.0	True	True
-0.0049	-8e-06	-0.0529292	-0.005	-0.0	-0.0	True	True
-0.0049	-7e-06	0.06946968	-0.0049	-0.0	-0.0	True	True
-0.0049	-6e-06	0.03997258	-0.0049	0.0	-0.0	True	True
-0.0049	-5e-06	0.01695392	-0.0049	-0.0	-0.0	True	True
-0.0049	-4e-06	-0.02618893	-0.0049	-0.0	-0.0	True	True
-0.0049	-3e-06	0.06726411	-0.0049	0.0	-0.0	True	True
-0.0049	-2e-06	0.08601009	-0.005	-0.0	0.0	True	True
-0.0049	-1e-06	0.07374248	-0.0049	-0.0	0.0	True	True
-0.0049	0.0	0.00840803	-0.0049	0.0	-0.0	True	True
-0.0049	1e-06	0.0066159	-0.0049	-0.0	0.0	True	True
-0.0049	2e-06	0.02398362	-0.0049	0.0	0.0	True	True
-0.0049	3e-06	-0.01364578	-0.005	0.0	0.0	True	True
-0.0049	4e-06	0.10020725	-0.005	0.0	0.0	True	True
-0.0049	5e-06	-0.01833224	-0.0049	-0.0	0.0	True	True
-0.0049	6e-06	-0.15685806	-0.0049	-0.0	-0.0	True	True
-0.0049	7e-06	-0.03597543	-0.0049	-0.0	0.0	True	True
-0.0049	8e-06	0.01529986	-0.005	0.0	-0.0	True	True
-0.0049	9e-06	0.00785665	-0.005	0.0	-0.0	True	True
-0.0049	1e-05	0.07773978	-0.0049	0.0	0.0	True	True
-0.0049	1.1e-05	0.02646468	-0.0049	0.0	-0.0	True	True
-0.0049	1.2e-05	0.04452111	-0.005	-0.0	-0.0	True	True
-0.0049	1.3e-05	0.0975882	-0.005	0.0	0.0	True	True
-0.0049	1.4e-05	0.08725055	-0.005	-0.0	-0.0	True	True
-0.0049	1.5e-05	-0.01474849	-0.0049	0.0	0.0	True	True
-0.0049	1.6e-05	0.06616146	-0.0049	-0.0	0.0	True	True
-0.0049	1.7e-05	0.5538271	-0.0049	0.0	0.0	True	True
-0.0049	1.8e-05	0.6872528	-0.005	-0.0	-0.0	True	True
-0.0049	1.9e-05	0.57767249	-0.0049	-0.0	0.0	True	True
-0.0049	2e-05	0.57836217	-0.0049	0.0	-0.0	True	True
-0.0049	2.1e-05	0.57477798	-0.005	-0.0	-0.0	True	True
-0.0049	2.2e-05	0.50723818	-0.0049	0.0	-0.0	True	True
-0.0049	2.3e-05	0.53590837	-0.0049	0.0	0.0	True	True
-0.0049	2.4e-05	0.42963623	-0.0049	0.0	-0.0	True	True
-0.0049	2.5e-05	0.46685194	-0.005	-0.0	0.0	True	True
-0.0049	2.6e-05	0.37670736	-0.0049	0.0	0.0	True	True
-0.0049	2.7e-05	0.33604547	-0.005	-0.0	0.0	True	True
-0.0049	2.8e-05	0.39903649	-0.005	-0.0	-0.0	True	True
-0.0049	2.9e-05	0.55341418	-0.005	0.0	0.0	True	True
-0.0049	3e-05	0.41213079	-0.005	0.0	-0.0	True	True
-0.0049	3.1e-05	0.40220702	-0.0049	0.0	-0.0	True	True
-0.0049	3.2e-05	0.47484653	-0.0049	0.0	0.0	True	True
-0.0049	3.3e-05	0.43956	-0.0049	-0.0	-0.0	True	True
-0.0049	3.4e-05	0.50999505	-0.005	-0.0	0.0	True	True
-0.0049	3.5e-05	0.28118635	-0.0049	-0.0	-0.0	True	True
-0.0049	3.6e-05	0.50668688	-0.0049	-0.0	0.0	True	True
-0.0049	3.7e-05	0.45499862	-0.005	-0.0	0.0	True	True
-0.0049	3.8e-05	0.46492202	-0.0049	0.0	0.0	True	True
-0.0049	3.9e-05	0.42274461	-0.005	0.0	-0.0	True	True
-0.0049	4e-05	0.43390899	-0.0049	-0.0	0.0	True	True
-0.0049	4.1e-05	0.34817481	-0.0049	0.0	0.0	True	True
-0.0049	4.2e-05	0.42205567	-0.0049	0.0	-0.0	True	True
-0.0049	4.3e-05	0.43073883	-0.005	0.0	-0.0	True	True
-0.0049	4.4e-05	0.39586596	-0.0049	0.0	-0.0	True	True
