Started: January 02, 2023 15:52:33
Resistor	201600.0	Excitation Current (A)	5.798e-08
Restsitance (Ohms)	Channel 5 Temp (K)	Channel 8 Temp (K)	Channel 13 Temp (K)
2.681985167	190.627	199.746	207.978
2.712346097333334	188.97	200.557	207.148
2.662932505	190.223	199.932	207.797
2.690997586	189.604	200.224	206.63
2.619138898666667	189.492	200.168	206.642
2.657758078	191.486	200.118	206.835
2.6696833389999997	190.35	199.467	206.64
2.672664712	188.419	199.467	205.999
2.657038864333333	189.736	198.771	206.434
2.6561131426666673	189.369	198.678	205.917
2.6718763933333336	188.34	198.632	206.224
2.667181671666667	188.126	198.214	205.059
2.6909632056666664	187.137	198.539	205.648
2.689592848333334	188.35	198.074	205.915
2.6324347473333325	187.945	197.749	204.497
2.6694432556666667	186.398	197.703	204.56
2.6456618376666667	187.76	197.285	204.32
2.6405900883333335	186.065	197.517	204.092
2.658134988333333	186.153	196.775	204.377
2.667524319	185.81	196.496	203.79
2.666941819666667	186.55	197.053	203.55
2.6846238940000005	185.523	195.846	203.339
2.676296884	186.281	196.496	203.167
2.6483688633333333	185.862	195.8	202.854
2.649054041333334	185.923	195.428	203.031
2.605089226000001	184.558	195.707	202.642
2.627534552666667	184.686	194.314	203.079
2.6897982056666665	185.641	194.268	202.509
2.684418190333334	185.278	194.686	201.747
2.6240048296666667	185.256	194.5	202.192
2.671499482666667	184.653	193.758	201.524
2.643023571	183.092	193.618	201.059
2.6338739799999993	183.731	193.572	200.924
2.6130394386666667	182.489	193.201	201.054
2.6318868576666667	182.831	193.618	200.597
2.6150955496666666	183.121	192.365	200.872
2.6393224106666664	183.248	192.922	201.381
2.6433658730000005	184.136	192.597	199.666
2.620543866666666	181.056	191.901	199.838
2.6745491550000002	182.831	191.623	199.877
2.683664366	182.424	191.437	199.342
2.6023479363333335	181.042	191.298	198.936
2.647135564	181.623	191.066	199.491
2.6472042073333326	182.071	190.231	198.796
2.670265723	180.915	190.509	198.334
2.6262666433333326	181.224	189.999	198.615
2.662453144	180.569	189.86	197.984
2.6584093366666663	180.212	189.303	198.295
2.6373692076666666	180.289	189.582	198.183
2.6816081406666665	180.022	189.767	197.266
2.657243992	179.138	188.848	197.48
2.6129365300000007	178.94	188.259	197.191
2.6169114633333326	179.123	188.932	196.966
2.6236621823333333	179.337	188.613	196.948
2.634285040666666	178.874	188.141	196.525
2.6804431409999996	178.704	187.709	196.702
2.636444061333333	177.504	187.591	196.473
2.6604309526666667	178.295	187.551	195.382
2.6398363803333336	178.326	187.473	196.283
2.6386717263333344	177.839	186.805	196.321
2.6544683229999992	177.456	186.844	195.502
2.6389452693333335	177.005	186.883	194.988
2.6681068186666668	176.693	186.529	195.087
2.61900184	178.032	186.412	194.659
2.6662909053333332	178.15	186.019	194.552
2.6657082896666666	177.422	186.608	194.182
2.626026791333333	176.569	186.294	194.198
2.6514531446666667	176.691	185.901	193.926
2.647615039	176.558	185.468	193.59
2.612079568	177.178	185.076	193.496
2.6883931246666664	175.091	185.115	193.617
2.6472380123333332	175.233	185.115	193.461
2.6356900089999997	175.099	184.486	193.244
2.6481291249999996	175.787	184.211	192.725
2.627123146	174.942	184.329	193.142
2.662315856	175.382	184.054	192.325
2.657073014	174.871	183.347	192.554
2.6438113146666664	172.484	183.504	192.533
2.6292818206666677	172.472	183.504	191.881
2.635861331666667	173.652	182.954	191.566
2.6318863983333336	173.996	182.64	191.545
2.628630906666667	173.267	182.875	190.979
2.650322066	173.583	182.836	191.139
2.626883523000001	173.28	182.522	190.894
2.635724387666667	174.254	181.815	191.401
2.627260433666667	171.511	181.54	190.686
2.674720248333334	172.667	181.619	190.105
2.6516927676666664	171.912	181.501	190.14
2.601628378	171.765	180.912	189.743
2.6751660346666664	172.53	181.029	189.56
2.6554966076666675	172.714	180.558	189.321
2.6228739793333338	170.144	180.519	189.81
2.660773715666667	170.796	180.008	189.245
2.6594376223333334	171.215	180.087	188.79
2.6206465453333334	170.91	179.498	188.813
2.595117282	170.608	179.93	187.86
2.6184193399999995	171.036	178.987	188.247
2.6521729329999997	169.1	178.909	187.671
2.6460385196666674	169.639	179.184	187.271
2.639185121666667	169.277	178.752	187.75
2.598715533666667	168.811	178.32	186.721
2.6077621020000006	169.577	177.878	186.831
2.634045073333333	170.454	177.945	187.336
2.652652409	170.178	177.844	186.75
2.612045304333333	168.776	177.811	186.476
2.622702656	169.498	176.903	186.407
2.589292285	167.001	177.206	186.07
2.6520694493333337	167.459	177.038	186.366
2.62787697	168.445	176.567	185.863
2.595186155666666	168.054	176.802	185.448
2.6364097966666673	166.467	176.433	185.956
2.602450731333333	167.704	175.962	184.764
2.623113488	166.378	175.693	184.702
2.6211609756666667	167.387	175.693	184.989
2.6506649419999997	167.872	175.559	184.591
2.6184193406666667	166.955	175.626	184.439
2.6268830629999997	167.098	175.357	184.411
2.633428309	166.246	174.92	184.105
2.5914508446666673	165.471	174.584	183.607
2.5974820056666674	165.865	174.416	183.521
2.6137929166666662	165.245	174.382	183.747
2.601251236	166.516	173.744	183.198
2.691305852666666	165.462	173.71	183.023
2.600703231	165.007	173.475	183.071
2.6429546963333337	164.396	173.274	182.442
2.595391514333333	164.829	173.677	182.448
2.592478786	165.694	173.005	182.129
2.6548111989999996	164.271	172.602	182.101
2.608687133333333	164.696	172.467	182.091
2.588709670333334	163.141	172.367	181.551
2.635587215	164.226	172.031	181.834
2.6403843863333334	163.004	171.863	181.151
2.6169801083333337	163.785	171.359	181.043
2.600908818000001	163.763	171.124	180.578
2.6461071633333333	163.303	171.056	181.23
2.592478556	162.868	170.653	180.527
2.5953571343333333	162.378	170.418	180.723
2.5972763023333334	162.271	170.553	180.304
2.624107507666667	162.041	170.082	179.582
2.6249299759999998	161.965	169.579	179.307
2.6264035876666663	161.312	169.814	179.296
2.6022451413333334	161.269	169.478	179.222
2.616157410999999	161.948	169.075	179.082
2.5984755663333337	161.235	168.672	178.979
2.6112914796666664	162.157	168.941	178.625
2.564722317666667	161.472	168.37	178.076
2.560267448333333	161.291	168.538	178.346
2.634833275666667	160.511	168.095	177.725
2.6324688980000004	159.876	167.69	177.706
2.602039438333334	160.3	167.487	177.583
2.597413359666667	159.847	167.516	177.577
2.6415154649999995	159.191	167.023	177.169
2.6553938139999995	159.766	167.226	177.038
2.614581695	158.884	166.879	176.699
2.6367524433333336	159.591	166.792	177.121
2.5994692429999997	159.733	165.923	176.484
2.634113372	158.733	166.56	176.261
2.617288030666666	159.196	166.125	175.746
2.6265061516666663	157.284	165.894	175.767
2.605192135666667	158.281	165.749	175.758
2.642509255	158.701	165.662	175.298
2.591348051333333	158.66	165.517	174.752
2.595905254333333	157.946	165.43	175.075
2.554647579666667	157.593	164.967	174.743
2.5702738860000003	158.131	164.851	174.568
2.587372771333334	157.408	164.156	174.486
2.6422692886666668	158.069	164.475	174.636
2.6270887656666675	157.518	164.069	174.077
2.6468609863333326	156.211	163.953	173.753
2.6267806146666666	156.979	163.809	173.41
2.6294877536666665	156.79	163.49	173.533
2.6510762329999995	156.763	163.374	173.383
2.6081391280000004	155.943	163.78	173.312
2.5853856506666673	155.381	162.824	173.175
2.6415838796666673	156.296	162.68	173.012
2.5569093946666666	156.129	162.477	172.642
2.5941236056666663	156.101	161.551	172.195
2.6636180286666673	157.635	161.001	172.161
2.592375877666667	156.684	161.174	172.215
2.5829183629999997	155.109	160.827	172.032
2.6370605946666665	155.449	160.711	171.665
