Initial Temperature (K)	0.050729
Excitation Current (A)	1.25e-07
Axis 1,2	x,y
Angle	0
Field (T)	Current (A)	        Resistance (Ohms)	            Actual X-Field	                Actual Y-Field	                    Actual Z-Field	                        Lock-In Overload Pass	                            Average Phase
-0.0192	                -5.9e-05	                    0.01496085	                        -0.0192	                            0.0	                                0.0	                                    True	                                        68.3508
-0.0192	                -5.8e-05	                    0.03770011	                        -0.0192	                            0.0	                                -0.0	                                    True	                                        9.4572
-0.0192	                -5.7e-05	                    0.03698488	                        -0.0192	                            0.0	                                0.0	                                    True	                                        0.582
-0.0192	                -5.6e-05	                    0.02613681	                        -0.0192	                            0.0	                                0.0	                                    True	                                        -47.2344
-0.0192	                -5.5e-05	                    0.035316	                        -0.0192	                            0.0	                                -0.0	                                    True	                                        26.7528
-0.0192	                -5.4e-05	                    0.03612064	                        -0.0192	                            0.0	                                0.0	                                    True	                                        29.4768
-0.0192	                -5.3e-05	                    0.0321271	                        -0.0192	                            0.0	                                -0.0	                                    True	                                        15.8376
-0.0192	                -5.2e-05	                    0.01868614	                        -0.0192	                            0.0	                                -0.0	                                    True	                                        70.8048
-0.0192	                -5.1e-05	                    0.00277163	                        -0.0192	                            0.0	                                -0.0	                                    True	                                        79.9644
-0.0192	                -5e-05	                    0.02622617	                        -0.0192	                            0.0	                                0.0	                                    True	                                        -21.4092
-0.0192	                -4.9e-05	                    0.04479314	                        -0.0192	                            0.0	                                0.0	                                    True	                                        -20.532
-0.0192	                -4.8e-05	                    0.03808756	                        -0.0192	                            0.0	                                -0.0	                                    True	                                        16.2408
-0.0192	                -4.7e-05	                    0.0357332	                        -0.0192	                            0.0	                                0.0	                                    True	                                        -11.9784
-0.0192	                -4.6e-05	                    0.01296407	                        -0.0192	                            0.0	                                0.0	                                    True	                                        1.584
-0.0192	                -4.5e-05	                    0.05775717	                        -0.0192	                            0.0	                                0.0	                                    True	                                        -2.2284
-0.0192	                -4.4e-05	                    0.06058835	                        -0.0192	                            0.0	                                -0.0	                                    True	                                        21.2196
-0.0192	                -4.3e-05	                    0.02405059	                        -0.0192	                            0.0	                                0.0	                                    True	                                        -28.9932
-0.0192	                -4.2e-05	                    0.03063696	                        -0.0192	                            0.0	                                -0.0	                                    True	                                        9.3888
-0.0192	                -4.1e-05	                    0.0487867	                        -0.0192	                            0.0	                                -0.0	                                    True	                                        3.8964
-0.0192	                -4e-05	                    0.02667323	                        -0.0192	                            0.0	                                0.0	                                    True	                                        -34.6428
-0.0192	                -3.9e-05	                    0.02637519	                        -0.0192	                            0.0	                                0.0	                                    True	                                        -47.9364
-0.0192	                -3.8e-05	                    0.02011671	                        -0.0192	                            0.0	                                0.0	                                    True	                                        65.0196
-0.0192	                -3.7e-05	                    0.06398605	                        -0.0192	                            0.0	                                0.0	                                    True	                                        -2.2164
-0.0192	                -3.6e-05	                    0.02810373	                        -0.0192	                            0.0	                                0.0	                                    True	                                        44.4648
-0.0192	                -3.5e-05	                    0.05182662	                        -0.0192	                            -0.0	                                0.0	                                    True	                                        -13.9488
-0.0192	                -3.4e-05	                    0.02187502	                        -0.0192	                            0.0	                                0.0	                                    True	                                        -41.9832
-0.0192	                -3.3e-05	                    0.0406804	                        -0.0192	                            0.0	                                0.0	                                    True	                                        31.17
-0.0192	                -3.2e-05	                    0.05170733	                        -0.0192	                            0.0	                                0.0	                                    True	                                        15.1488
-0.0192	                -3.1e-05	                    0.03501792	                        -0.0192	                            0.0	                                -0.0	                                    True	                                        20.6952
-0.0192	                -3e-05	                    0.0024438	                        -0.0192	                            0.0	                                0.0	                                    True	                                        -25.674
-0.0192	                -2.9e-05	                    -0.01898417	                        -0.0192	                            0.0	                                -0.0	                                    True	                                        11.4288
-0.0192	                -2.8e-05	                    0.02372275	                        -0.0192	                            0.0	                                -0.0	                                    True	                                        44.3616
-0.0192	                -2.7e-05	                    0.05713136	                        -0.0192	                            0.0	                                -0.0	                                    True	                                        -2.4624
-0.0192	                -2.6e-05	                    0.03442189	                        -0.0192	                            0.0	                                0.0	                                    True	                                        -6.09
-0.0192	                -2.5e-05	                    0.04300506	                        -0.0192	                            0.0	                                0.0	                                    True	                                        32.6172
-0.0192	                -2.4e-05	                    0.03755113	                        -0.0192	                            0.0	                                0.0	                                    True	                                        15.6156
-0.0192	                -2.3e-05	                    0.01627215	                        -0.0192	                            0.0	                                0.0	                                    True	                                        70.1892
-0.0192	                -2.2e-05	                    0.01484164	                        -0.0192	                            0.0	                                0.0	                                    True	                                        -35.3328
-0.0192	                -2.1e-05	                    0.01740465	                        -0.0192	                            0.0	                                0.0	                                    True	                                        9.228
-0.0192	                -2e-05	                    0.03349802	                        -0.0192	                            0.0	                                -0.0	                                    True	                                        30.486
-0.0192	                -1.9e-05	                    0.02393141	                        -0.0192	                            0.0	                                0.0	                                    True	                                        56.9064
-0.0192	                -1.8e-05	                    0.05272067	                        -0.0192	                            0.0	                                -0.0	                                    True	                                        6.4848
-0.0192	                -1.7e-05	                    0.02846136	                        -0.0192	                            0.0	                                0.0	                                    True	                                        -11.0796
-0.0192	                -1.6e-05	                    0.03635899	                        -0.0192	                            0.0	                                -0.0	                                    True	                                        6.1044
-0.0192	                -1.5e-05	                    0.07572816	                        -0.0192	                            0.0	                                -0.0	                                    True	                                        6.3924
-0.0192	                -1.4e-05	                    0.02864021	                        -0.0192	                            0.0	                                -0.0	                                    True	                                        4.2564
-0.0192	                -1.3e-05	                    0.0489357	                        -0.0192	                            0.0	                                0.0	                                    True	                                        -6.6792
-0.0192	                -1.2e-05	                    0.03907106	                        -0.0192	                            0.0	                                -0.0	                                    True	                                        27.8328
-0.0192	                -1.1e-05	                    0.04243883	                        -0.0192	                            0.0	                                0.0	                                    True	                                        44.0304
-0.0192	                -1e-05	                    0.04488251	                        -0.0192	                            0.0	                                -0.0	                                    True	                                        -37.3008
-0.0192	                -9e-06	                    0.03969686	                        -0.0192	                            0.0	                                -0.0	                                    True	                                        -46.3692
-0.0192	                -8e-06	                    0.04369043	                        -0.0192	                            0.0	                                -0.0	                                    True	                                        -37.704
-0.0192	                -7e-06	                    0.0423791	                        -0.0192	                            0.0	                                0.0	                                    True	                                        -11.976
-0.0192	                -6e-06	                    0.09220902	                        -0.0192	                            0.0	                                -0.0	                                    True	                                        17.2296
-0.0192	                -5e-06	                    0.04199168	                        -0.0192	                            -0.0	                                -0.0	                                    True	                                        21.3636
-0.0192	                -4e-06	                    0.05087288	                        -0.0192	                            0.0	                                0.0	                                    True	                                        -9.4284
-0.0192	                -3e-06	                    0.05066418	                        -0.0192	                            0.0	                                0.0	                                    True	                                        4.1376
-0.0192	                -2e-06	                    0.08338734	                        -0.0192	                            0.0	                                0.0	                                    True	                                        8.6592
-0.0192	                -1e-06	                    0.08112234	                        -0.0192	                            0.0	                                0.0	                                    True	                                        -2.412
-0.0192	                -0.0	                    0.05686317	                        -0.0192	                            0.0	                                0.0	                                    True	                                        -4.6848
-0.0192	                1e-06	                    0.0496509	                        -0.0192	                            0.0	                                0.0	                                    True	                                        -18.6744
-0.0192	                2e-06	                    0.03710406	                        -0.0192	                            0.0	                                0.0	                                    True	                                        -5.1228
-0.0192	                3e-06	                    0.04047176	                        -0.0192	                            0.0	                                0.0	                                    True	                                        -38.5956
-0.0192	                4e-06	                    0.04416737	                        -0.0192	                            0.0	                                0.0	                                    True	                                        -23.85
-0.0192	                5e-06	                    0.06479075	                        -0.0192	                            0.0	                                0.0	                                    True	                                        -9.4404
-0.0192	                6e-06	                    0.04282621	                        -0.0192	                            0.0	                                0.0	                                    True	                                        21.882
-0.0192	                7e-06	                    0.06195931	                        -0.0192	                            0.0	                                0.0	                                    True	                                        -10.3392
-0.0192	                8e-06	                    0.05394246	                        -0.0192	                            0.0	                                0.0	                                    True	                                        -22.2492
-0.0192	                9e-06	                    0.03293173	                        -0.0192	                            0.0	                                -0.0	                                    True	                                        -20.3712
-0.0192	                1e-05	                    0.04041214	                        -0.0192	                            0.0	                                0.0	                                    True	                                        21.7308
-0.0192	                1.1e-05	                    0.03069658	                        -0.0192	                            0.0	                                -0.0	                                    True	                                        16.8192
-0.0192	                1.2e-05	                    0.04148504	                        -0.0192	                            0.0	                                0.0	                                    True	                                        -24.7176
-0.0192	                1.3e-05	                    0.05725058	                        -0.0192	                            0.0	                                -0.0	                                    True	                                        20.1576
-0.0192	                1.4e-05	                    0.01013285	                        -0.0192	                            0.0	                                -0.0	                                    True	                                        -33.312
-0.0192	                1.5e-05	                    0.0299813	                        -0.0192	                            0.0	                                -0.0	                                    True	                                        -16.44
-0.0192	                1.6e-05	                    0.0444355	                        -0.0192	                            0.0	                                0.0	                                    True	                                        16.0308
-0.0192	                1.7e-05	                    0.0422301	                        -0.0192	                            0.0	                                0.0	                                    True	                                        33.2844
-0.0192	                1.8e-05	                    0.01594431	                        -0.0192	                            0.0	                                -0.0	                                    True	                                        35.1888
-0.0192	                1.9e-05	                    0.00458958	                        -0.0192	                            0.0	                                0.0	                                    True	                                        -55.5276
-0.0192	                2e-05	                    0.02521291	                        -0.0192	                            0.0	                                0.0	                                    True	                                        26.5992
-0.0192	                2.1e-05	                    0.04211093	                        -0.0192	                            0.0	                                -0.0	                                    True	                                        46.9836
-0.0192	                2.2e-05	                    0.0383856	                        -0.0192	                            0.0	                                0.0	                                    True	                                        28.2144
-0.0192	                2.3e-05	                    0.02330553	                        -0.0192	                            0.0	                                0.0	                                    True	                                        16.9224
-0.0192	                2.4e-05	                    0.03728291	                        -0.0192	                            0.0	                                0.0	                                    True	                                        19.092
-0.0192	                2.5e-05	                    0.03761075	                        -0.0192	                            0.0	                                0.0	                                    True	                                        -20.9208
-0.0192	                2.6e-05	                    0.03382587	                        -0.0192	                            0.0	                                -0.0	                                    True	                                        -14.8692
-0.0192	                2.7e-05	                    0.04225992	                        -0.0192	                            0.0	                                0.0	                                    True	                                        7.164
-0.0192	                2.8e-05	                    0.03674646	                        -0.0192	                            0.0	                                0.0	                                    True	                                        55.7652
-0.0192	                2.9e-05	                    0.03740215	                        -0.0192	                            0.0	                                -0.0	                                    True	                                        8.9268
-0.0192	                3e-05	                    0.03635903	                        -0.0192	                            0.0	                                0.0	                                    True	                                        41.8212
-0.0192	                3.1e-05	                    0.0483396	                        -0.0192	                            0.0	                                0.0	                                    True	                                        1.5276
-0.0192	                3.2e-05	                    0.04252817	                        -0.0192	                            0.0	                                -0.0	                                    True	                                        41.0388
-0.0192	                3.3e-05	                    0.05126026	                        -0.0192	                            0.0	                                0.0	                                    True	                                        9.1908
-0.0192	                3.4e-05	                    0.05421072	                        -0.0192	                            0.0	                                -0.0	                                    True	                                        20.3724
-0.0192	                3.5e-05	                    0.03209738	                        -0.0192	                            0.0	                                -0.0	                                    True	                                        62.2548
-0.0192	                3.6e-05	                    0.03108402	                        -0.0192	                            0.0	                                -0.0	                                    True	                                        -37.3668
-0.0192	                3.7e-05	                    0.04991917	                        -0.0192	                            0.0	                                0.0	                                    True	                                        -20.3736
-0.0192	                3.8e-05	                    0.01445419	                        -0.0192	                            -0.0	                                0.0	                                    True	                                        51.228
-0.0192	                3.9e-05	                    0.05280997	                        -0.0192	                            0.0	                                -0.0	                                    True	                                        13.2912
-0.0192	                4e-05	                    0.04127643	                        -0.0192	                            0.0	                                0.0	                                    True	                                        2.8836
-0.0192	                4.1e-05	                    0.03421325	                        -0.0192	                            0.0	                                0.0	                                    True	                                        12.8484
-0.0192	                4.2e-05	                    0.04684949	                        -0.0192	                            0.0	                                0.0	                                    True	                                        -4.7568
-0.0192	                4.3e-05	                    0.03176946	                        -0.0192	                            0.0	                                0.0	                                    True	                                        45.978
-0.0192	                4.4e-05	                    0.00146034	                        -0.0192	                            0.0	                                0.0	                                    True	                                        -26.2608
-0.0192	                4.5e-05	                    0.03567355	                        -0.0192	                            0.0	                                0.0	                                    True	                                        -11.3052
-0.0192	                4.6e-05	                    0.06750272	                        -0.0192	                            0.0	                                -0.0	                                    True	                                        16.0596
-0.0192	                4.7e-05	                    0.06562507	                        -0.0192	                            0.0	                                0.0	                                    True	                                        11.2716
-0.0192	                4.8e-05	                    0.03433243	                        -0.0192	                            0.0	                                0.0	                                    True	                                        -1.746
-0.0192	                4.9e-05	                    0.02470626	                        -0.0192	                            0.0	                                0.0	                                    True	                                        20.1216
-0.0192	                5e-05	                    0.04059098	                        -0.0192	                            0.0	                                0.0	                                    True	                                        11.4048
-0.0192	                5.1e-05	                    0.02703083	                        -0.0192	                            0.0	                                0.0	                                    True	                                        36.0516
-0.0192	                5.2e-05	                    0.02637518	                        -0.0192	                            0.0	                                0.0	                                    True	                                        -1.836
-0.0192	                5.3e-05	                    0.0227691	                        -0.0192	                            0.0	                                -0.0	                                    True	                                        48.5868
-0.0192	                5.4e-05	                    0.00739101	                        -0.0192	                            0.0	                                0.0	                                    True	                                        1.9224
-0.0192	                5.5e-05	                    0.04017371	                        -0.0192	                            0.0	                                0.0	                                    True	                                        -6.9684
-0.0192	                5.6e-05	                    0.01624232	                        -0.0192	                            0.0	                                0.0	                                    True	                                        -35.1996
-0.0192	                5.7e-05	                    0.01654037	                        -0.0192	                            0.0	                                0.0	                                    True	                                        -24.87
-0.0192	                5.8e-05	                    0.01937162	                        -0.0192	                            0.0	                                0.0	                                    True	                                        41.124
-0.0192	                5.9e-05	                    0.03379595	                        -0.0192	                            0.0	                                -0.0	                                    True	                                        57.8916
-0.0192	                6e-05	                    0.04953168	                        -0.0192	                            0.0	                                -0.0	                                    True	                                        16.0152
-0.0192	                6.1e-05	                    0.038624	                        -0.0192	                            0.0	                                -0.0	                                    True	                                        -25.4244
-0.0192	                6.2e-05	                    0.03045815	                        -0.0192	                            0.0	                                -0.0	                                    True	                                        19.6452
-0.0192	                6.3e-05	                    0.04649184	                        -0.0192	                            0.0	                                0.0	                                    True	                                        -3.5796
-0.0192	                6.4e-05	                    0.03138202	                        -0.0192	                            0.0	                                0.0	                                    True	                                        -50.6052
-0.0192	                6.5e-05	                    0.03871346	                        -0.0192	                            0.0	                                0.0	                                    True	                                        14.6556
-0.0192	                6.6e-05	                    0.03826636	                        -0.0192	                            0.0	                                0.0	                                    True	                                        48.762
-0.0192	                6.7e-05	                    0.02601755	                        -0.0192	                            0.0	                                -0.0	                                    True	                                        50.34
-0.0192	                6.8e-05	                    0.02297773	                        -0.0192	                            0.0	                                -0.0	                                    True	                                        -13.3512
-0.0192	                6.9e-05	                    0.0129343	                        -0.0192	                            0.0	                                0.0	                                    True	                                        -14.388
-0.0192	                7e-05	                    0.03805779	                        -0.0192	                            0.0	                                0.0	                                    True	                                        24.792
-0.0192	                7.1e-05	                    0.03513714	                        -0.0192	                            0.0	                                -0.0	                                    True	                                        49.6296
-0.0192	                7.2e-05	                    0.04631307	                        -0.0192	                            0.0	                                -0.0	                                    True	                                        29.6472
-0.0192	                7.3e-05	                    0.03570337	                        -0.0192	                            0.0	                                0.0	                                    True	                                        19.9992
-0.0192	                7.4e-05	                    0.04741582	                        -0.0192	                            0.0	                                -0.0	                                    True	                                        -2.1384
-0.0192	                7.5e-05	                    0.02217304	                        -0.0192	                            0.0	                                -0.0	                                    True	                                        43.9476
-0.0192	                7.6e-05	                    0.04044197	                        -0.0192	                            0.0	                                0.0	                                    True	                                        52.476
-0.0192	                7.7e-05	                    0.07861898	                        -0.0192	                            0.0	                                0.0	                                    True	                                        0.2652
-0.0192	                7.8e-05	                    0.00879174	                        -0.0192	                            0.0	                                0.0	                                    True	                                        -18.8664
-0.0192	                7.9e-05	                    0.04491234	                        -0.0192	                            0.0	                                0.0	                                    True	                                        16.602
-0.0192	                8e-05	                    0.03626962	                        -0.0192	                            0.0	                                0.0	                                    True	                                        -4.2636
-0.0192	                8.1e-05	                    0.02422939	                        -0.0192	                            0.0	                                0.0	                                    True	                                        -34.1508
-0.0192	                8.2e-05	                    0.05105165	                        -0.0192	                            0.0	                                0.0	                                    True	                                        5.2788
-0.0192	                8.3e-05	                    0.03725314	                        -0.0192	                            0.0	                                0.0	                                    True	                                        39.432
-0.0192	                8.4e-05	                    0.06684707	                        -0.0192	                            0.0	                                0.0	                                    True	                                        15.2736
-0.0192	                8.5e-05	                    0.03731272	                        -0.0192	                            0.0	                                0.0	                                    True	                                        -7.5156
-0.0192	                8.6e-05	                    0.04306458	                        -0.0192	                            0.0	                                0.0	                                    True	                                        25.2456
-0.0192	                8.7e-05	                    0.01856695	                        -0.0192	                            0.0	                                0.0	                                    True	                                        54.9996
-0.0192	                8.8e-05	                    0.03448144	                        -0.0192	                            0.0	                                -0.0	                                    True	                                        17.4792
-0.0192	                8.9e-05	                    0.02390158	                        -0.0192	                            0.0	                                0.0	                                    True	                                        -32.8728
-0.0192	                9e-05	                    0.04586603	                        -0.0192	                            0.0	                                0.0	                                    True	                                        -16.5228
-0.0192	                9.1e-05	                    0.00992422	                        -0.0192	                            0.0	                                0.0	                                    True	                                        32.8044
-0.0192	                9.2e-05	                    0.04288581	                        -0.0192	                            0.0	                                0.0	                                    True	                                        -0.1704
-0.0192	                9.3e-05	                    0.06026059	                        -0.0192	                            0.0	                                -0.0	                                    True	                                        -7.3956
-0.0192	                9.4e-05	                    0.02411024	                        -0.0192	                            0.0	                                -0.0	                                    True	                                        38.172
-0.0192	                9.5e-05	                    0.02837194	                        -0.0192	                            0.0	                                0.0	                                    True	                                        7.7988
-0.0192	                9.6e-05	                    0.01895442	                        -0.0192	                            0.0	                                0.0	                                    True	                                        47.9844
-0.0192	                9.7e-05	                    0.0419917	                        -0.0192	                            0.0	                                0.0	                                    True	                                        46.0656
-0.0192	                9.8e-05	                    0.0666384	                        -0.0192	                            0.0	                                -0.0	                                    True	                                        -9.5112
-0.0192	                9.9e-05	                    0.05540274	                        -0.0192	                            -0.0	                                0.0	                                    True	                                        5.118
-0.0192	                0.0001	                    0.03501792	                        -0.0192	                            0.0	                                0.0	                                    True	                                        -10.1748
-0.0188	                -0.0001	                    -0.06508848	                        -0.0188	                            0.0	                                0.0	                                    True	                                        42.5256
-0.0188	                -9.9e-05	                    0.02971312	                        -0.0188	                            0.0	                                -0.0	                                    True	                                        55.032
-0.0188	                -9.8e-05	                    0.01254684	                        -0.0188	                            0.0	                                0.0	                                    True	                                        26.604
-0.0188	                -9.7e-05	                    0.01654039	                        -0.0188	                            -0.0	                                0.0	                                    True	                                        79.6224
-0.0188	                -9.6e-05	                    0.0228585	                        -0.0188	                            0.0	                                0.0	                                    True	                                        62.85
-0.0188	                -9.5e-05	                    0.02917663	                        -0.0188	                            -0.0	                                0.0	                                    True	                                        29.9988
-0.0188	                -9.4e-05	                    0.04446539	                        -0.0188	                            0.0	                                0.0	                                    True	                                        41.2092
-0.0188	                -9.3e-05	                    0.03397482	                        -0.0188	                            -0.0	                                0.0	                                    True	                                        -35.4504
-0.0188	                -9.2e-05	                    0.04586603	                        -0.0188	                            0.0	                                0.0	                                    True	                                        13.434
-0.0188	                -9.1e-05	                    0.03066677	                        -0.0188	                            -0.0	                                0.0	                                    True	                                        47.5896
-0.0188	                -9e-05	                    0.04026315	                        -0.0188	                            -0.0	                                0.0	                                    True	                                        30.7104
-0.0188	                -8.9e-05	                    0.02351414	                        -0.0188	                            0.0	                                -0.0	                                    True	                                        -0.6876
-0.0188	                -8.8e-05	                    0.04589589	                        -0.0188	                            0.0	                                0.0	                                    True	                                        1.5012
-0.0188	                -8.7e-05	                    0.00932819	                        -0.0188	                            0.0	                                0.0	                                    True	                                        2.2044
-0.0188	                -8.6e-05	                    0.03069656	                        -0.0188	                            -0.0	                                0.0	                                    True	                                        -19.6188
-0.0188	                -8.5e-05	                    0.02920646	                        -0.0188	                            0.0	                                0.0	                                    True	                                        -16.4412
-0.0188	                -8.4e-05	                    0.03415363	                        -0.0188	                            -0.0	                                -0.0	                                    True	                                        -15.8436
-0.0188	                -8.3e-05	                    0.03469006	                        -0.0188	                            0.0	                                -0.0	                                    True	                                        1.0884
-0.0188	                -8.2e-05	                    0.02518312	                        -0.0188	                            0.0	                                -0.0	                                    True	                                        -25.5852
