Initial Temperature (K)	0.0500747
Resistor	1000000.0	Excitation Current (A)	1.351e-08
Axis 1,2	x,z
Angle	0
Field (T)	Current (A)	Resistance (Ohms)	Actual X-Field	Actual Y-Field	Actual Z-Field	Lock-In Overload Pass	Compliance Pass
-0.0045	9.6e-05	0.45747947	-0.0045	0.0	-0.0	True	True
-0.0045	9.7e-05	0.35768566	-0.0045	0.0	0.0	True	True
-0.0045	9.8e-05	0.3528616	-0.0045	0.0	0.0	True	True
-0.0045	9.9e-05	0.52253805	-0.0045	0.0	0.0	True	True
-0.0045	0.0001	0.45871971	-0.0045	0.0	-0.0	True	True
-0.0045	0.000101	0.39228251	-0.0045	0.0	0.0	True	True
-0.0045	0.000102	0.47071141	-0.0045	-0.0	-0.0	True	True
-0.0045	0.000103	0.319643	-0.0045	0.0	0.0	True	True
-0.0045	0.000104	0.47994587	-0.0045	-0.0	0.0	True	True
-0.0045	0.000105	0.3687124	-0.0045	-0.0	0.0	True	True
-0.0045	0.000106	0.51096001	-0.0045	-0.0	-0.0	True	True
-0.0045	0.000107	0.47787905	-0.0045	0.0	-0.0	True	True
-0.0045	0.000108	0.29455678	-0.0045	0.0	0.0	True	True
-0.0045	0.000109	0.37381248	-0.0045	0.0	0.0	True	True
-0.0045	0.00011	0.4128201	-0.0045	-0.0	-0.0	True	True
-0.0045	0.000111	0.40013946	-0.0045	0.0	0.0	True	True
-0.0045	0.000112	0.37064232	-0.0045	-0.0	0.0	True	True
-0.0045	0.000113	0.35961558	-0.0045	0.0	0.0	True	True
-0.0045	0.000114	0.37877455	-0.0045	0.0	0.0	True	True
-0.0045	0.000115	0.30255122	-0.0045	0.0	0.0	True	True
-0.0045	0.000116	0.45265467	-0.0045	0.0	0.0	True	True
-0.0045	0.000117	0.28394318	-0.0045	0.0	0.0	True	True
-0.0045	0.000118	0.51978118	-0.0045	0.0	-0.0	True	True
-0.0045	0.000119	0.50337871	-0.0045	-0.0	0.0	True	True
-0.0045	0.00012	0.48077393	-0.0045	0.0	-0.0	True	True
-0.0045	0.000121	0.43156615	-0.0045	-0.0	-0.0	True	True
-0.0045	0.000122	0.44397114	-0.0045	-0.0	0.0	True	True
-0.0045	0.000123	0.31867841	-0.0045	0.0	0.0	True	True
-0.0045	0.000124	0.47622552	-0.0045	0.0	-0.0	True	True
-0.0045	0.000125	0.46767852	-0.0045	0.0	-0.0	True	True
-0.0045	0.000126	0.51771362	-0.0045	-0.0	-0.0	True	True
-0.0045	0.000127	0.40055275	-0.0045	0.0	0.0	True	True
-0.0045	0.000128	0.59779716	-0.0045	-0.0	0.0	True	True
-0.0045	0.000129	0.50337834	-0.0045	-0.0	-0.0	True	True
-0.0045	0.00013	0.33769911	-0.0045	-0.0	0.0	True	True
-0.0044	-0.00013	0.4062045	-0.0044	0.0	0.0	True	True
-0.0044	-0.000129	0.37946386	-0.0044	-0.0	0.0	True	True
-0.0044	-0.000128	0.49000802	-0.0044	0.0	-0.0	True	True
-0.0044	-0.000127	0.4209527	-0.0044	0.0	0.0	True	True
-0.0044	-0.000126	0.36774781	-0.0044	-0.0	0.0	True	True
-0.0044	-0.000125	0.42246859	-0.0044	0.0	0.0	True	True
-0.0044	-0.000124	0.39710657	-0.0044	0.0	0.0	True	True
-0.0044	-0.000123	0.44603833	-0.0044	0.0	0.0	True	True
-0.0044	-0.000122	0.27195148	-0.0044	0.0	0.0	True	True
-0.0044	-0.000121	0.41750652	-0.0044	-0.0	0.0	True	True
-0.0044	-0.00012	0.52074614	-0.0044	0.0	0.0	True	True
-0.0044	-0.000119	0.53439248	-0.0044	-0.0	0.0	True	True
-0.0044	-0.000118	0.5048946	-0.0044	-0.0	-0.0	True	True
-0.0044	-0.000117	0.5119246	-0.0044	0.0	-0.0	True	True
-0.0044	-0.000116	0.4161279	-0.0044	-0.0	-0.0	True	True
-0.0044	-0.000115	0.29593499	-0.0044	-0.0	0.0	True	True
-0.0044	-0.000114	0.24727877	-0.0044	0.0	0.0	True	True
-0.0044	-0.000113	0.41929917	-0.0044	-0.0	-0.0	True	True
-0.0044	-0.000112	0.36402598	-0.0044	-0.0	0.0	True	True
-0.0044	-0.000111	0.37477744	-0.0044	-0.0	0.0	True	True
-0.0044	-0.00011	0.31991865	-0.0044	-0.0	-0.0	True	True
-0.0044	-0.000109	0.44727931	-0.0044	-0.0	0.0	True	True
-0.0044	-0.000108	0.43914782	-0.0044	0.0	0.0	True	True
-0.0044	-0.000107	0.28890525	-0.0044	0.0	0.0	True	True
-0.0044	-0.000106	0.38263439	-0.0044	0.0	0.0	True	True
-0.0044	-0.000105	0.38056646	-0.0044	0.0	0.0	True	True
-0.0044	-0.000104	0.29689947	-0.0045	-0.0	0.0	True	True
-0.0044	-0.000103	0.54155975	-0.0044	0.0	0.0	True	True
-0.0044	-0.000102	0.57588095	-0.0044	-0.0	0.0	True	True
-0.0044	-0.000101	0.33728645	-0.0044	-0.0	0.0	True	True
-0.0044	-0.0001	0.53769991	-0.0044	-0.0	-0.0	True	True
-0.0044	-9.9e-05	0.42743066	-0.0044	-0.0	0.0	True	True
-0.0044	-9.8e-05	0.44176557	-0.0044	-0.0	-0.0	True	True
-0.0044	-9.7e-05	0.41530095	-0.0045	0.0	0.0	True	True
-0.0044	-9.6e-05	0.23184052	-0.0045	-0.0	0.0	True	True
-0.0044	-9.5e-05	0.44686565	-0.0044	0.0	0.0	True	True
-0.0044	-9.4e-05	0.44424642	-0.0044	-0.0	0.0	True	True
-0.0044	-9.3e-05	0.33659677	-0.0044	0.0	0.0	True	True
-0.0044	-9.2e-05	0.4613382	-0.0044	0.0	0.0	True	True
-0.0044	-9.1e-05	0.37491545	-0.0044	0.0	-0.0	True	True
-0.0044	-9e-05	0.49483282	-0.0045	-0.0	0.0	True	True
-0.0044	-8.9e-05	0.45499825	-0.0044	0.0	0.0	True	True
-0.0044	-8.8e-05	0.46781653	-0.0044	0.0	-0.0	True	True
-0.0044	-8.7e-05	0.60372456	-0.0045	-0.0	-0.0	True	True
-0.0044	-8.6e-05	0.31054581	-0.0044	-0.0	-0.0	True	True
-0.0044	-8.5e-05	0.31275138	-0.0044	-0.0	0.0	True	True
-0.0044	-8.4e-05	0.43294403	-0.0044	-0.0	0.0	True	True
-0.0044	-8.3e-05	0.33949128	-0.0045	0.0	0.0	True	True
-0.0044	-8.2e-05	0.30916719	-0.0044	0.0	0.0	True	True
-0.0044	-8.1e-05	0.33204799	-0.0044	0.0	0.0	True	True
-0.0044	-8e-05	0.39848482	-0.0044	-0.0	-0.0	True	True
-0.0044	-7.9e-05	0.42660371	-0.0044	-0.0	0.0	True	True
-0.0044	-7.8e-05	0.4949712	-0.0044	0.0	-0.0	True	True
-0.0044	-7.7e-05	0.56843766	-0.0044	0.0	0.0	True	True
-0.0044	-7.6e-05	0.31247573	-0.0044	0.0	-0.0	True	True
-0.0044	-7.5e-05	0.48187616	-0.0044	0.0	-0.0	True	True
-0.0044	-7.4e-05	0.26561072	-0.0044	-0.0	0.0	True	True
-0.0044	-7.3e-05	0.29689921	-0.0044	-0.0	0.0	True	True
-0.0044	-7.2e-05	0.38001509	-0.0044	0.0	-0.0	True	True
-0.0044	-7.1e-05	0.48587401	-0.0044	-0.0	0.0	True	True
-0.0044	-7e-05	0.51288993	-0.0044	-0.0	0.0	True	True
-0.0044	-6.9e-05	0.43528798	-0.0044	-0.0	0.0	True	True
-0.0044	-6.8e-05	0.39490137	-0.0044	-0.0	0.0	True	True
-0.0044	-6.7e-05	0.29248907	-0.0044	0.0	0.0	True	True
-0.0044	-6.6e-05	0.37174492	-0.0044	0.0	0.0	True	True
-0.0044	-6.5e-05	0.53838959	-0.0044	0.0	0.0	True	True
-0.0044	-6.4e-05	0.45168971	-0.0044	-0.0	-0.0	True	True
-0.0044	-6.3e-05	0.5047577	-0.0044	-0.0	-0.0	True	True
-0.0044	-6.2e-05	0.37188219	-0.0044	-0.0	0.0	True	True
-0.0044	-6.1e-05	0.31412926	-0.0044	-0.0	-0.0	True	True
-0.0044	-6e-05	0.46009796	-0.0044	-0.0	-0.0	True	True
-0.0044	-5.9e-05	0.26106201	-0.0045	0.0	0.0	True	True
-0.0044	-5.8e-05	0.57395103	-0.0044	-0.0	-0.0	True	True
-0.0044	-5.7e-05	0.41599026	-0.0044	-0.0	-0.0	True	True
-0.0044	-5.6e-05	0.43225583	-0.0044	0.0	-0.0	True	True
-0.0044	-5.5e-05	0.30723764	-0.0044	0.0	0.0	True	True
-0.0044	-5.4e-05	0.38869906	-0.0044	-0.0	0.0	True	True
-0.0044	-5.3e-05	0.37229585	-0.0044	-0.0	0.0	True	True
-0.0044	-5.2e-05	0.42233095	-0.0044	0.0	0.0	True	True
-0.0044	-5.1e-05	0.39669328	-0.0044	-0.0	0.0	True	True
-0.0044	-5e-05	0.43322005	-0.0044	0.0	-0.0	True	True
-0.0044	-4.9e-05	0.48490868	-0.0045	-0.0	0.0	True	True
-0.0044	-4.8e-05	0.36995338	-0.0045	0.0	0.0	True	True
-0.0044	-4.7e-05	0.33342661	-0.0044	0.0	-0.0	True	True
-0.0044	-4.6e-05	0.35933956	-0.0044	-0.0	0.0	True	True
-0.0044	-4.5e-05	0.35644505	-0.0045	0.0	-0.0	True	True
-0.0044	-4.4e-05	0.30930557	-0.0044	-0.0	0.0	True	True
-0.0044	-4.3e-05	0.42081469	-0.0044	-0.0	0.0	True	True
-0.0044	-4.2e-05	0.43831939	-0.0044	-0.0	0.0	True	True
-0.0044	-4.1e-05	0.43680387	-0.0045	0.0	0.0	True	True
-0.0044	-4e-05	0.34596961	-0.0044	0.0	-0.0	True	True
-0.0044	-3.9e-05	0.48435701	-0.0045	0.0	0.0	True	True
-0.0044	-3.8e-05	0.26299234	-0.0044	-0.0	0.0	True	True
-0.0044	-3.7e-05	0.35947794	-0.0044	-0.0	0.0	True	True
-0.0044	-3.6e-05	0.25596193	-0.0044	-0.0	0.0	True	True
-0.0044	-3.5e-05	0.36085656	-0.0044	-0.0	0.0	True	True
-0.0044	-3.4e-05	0.52377866	-0.0044	0.0	-0.0	True	True
-0.0044	-3.3e-05	0.50310232	-0.0044	0.0	0.0	True	True
-0.0044	-3.2e-05	0.53315113	-0.0044	-0.0	-0.0	True	True
-0.0044	-3.1e-05	0.47774141	-0.0044	-0.0	-0.0	True	True
-0.0044	-3e-05	0.5392158	-0.0044	0.0	-0.0	True	True
-0.0044	-2.9e-05	0.3720202	-0.0044	0.0	0.0	True	True
-0.0044	-2.8e-05	0.37119325	-0.0044	0.0	0.0	True	True
-0.0044	-2.7e-05	0.31054544	-0.0044	0.0	0.0	True	True
-0.0044	-2.6e-05	0.22577607	-0.0044	-0.0	-0.0	True	True
-0.0044	-2.5e-05	0.45637613	-0.0045	0.0	0.0	True	True
-0.0044	-2.4e-05	0.43804374	-0.0045	-0.0	0.0	True	True
-0.0044	-2.3e-05	0.36885041	-0.0044	-0.0	0.0	True	True
-0.0044	-2.2e-05	0.33122104	-0.0045	0.0	0.0	True	True
-0.0044	-2.1e-05	0.34390205	-0.0044	-0.0	0.0	True	True
-0.0044	-2e-05	0.33452921	-0.0045	-0.0	0.0	True	True
-0.0044	-1.9e-05	0.40537718	-0.0045	0.0	0.0	True	True
-0.0044	-1.8e-05	0.32157255	-0.0044	0.0	0.0	True	True
-0.0044	-1.7e-05	0.33425393	-0.0044	-0.0	0.0	True	True
-0.0044	-1.6e-05	0.45582483	-0.0044	-0.0	0.0	True	True
-0.0044	-1.5e-05	0.29414297	-0.0044	-0.0	0.0	True	True
-0.0044	-1.4e-05	0.27967005	-0.0044	0.0	0.0	True	True
-0.0044	-1.3e-05	0.45885772	-0.0044	0.0	0.0	True	True
-0.0044	-1.2e-05	0.50255176	-0.0044	-0.0	0.0	True	True
-0.0044	-1.1e-05	0.46133894	-0.0045	-0.0	-0.0	True	True
-0.0044	-1e-05	0.31564563	-0.0044	-0.0	0.0	True	True
-0.0044	-9e-06	0.0886288	-0.0044	0.0	0.0	True	True
-0.0044	-8e-06	0.00827024	-0.0044	-0.0	0.0	True	True
-0.0044	-7e-06	0.02632679	-0.0044	-0.0	0.0	True	True
-0.0044	-6e-06	0.03762937	-0.0044	0.0	0.0	True	True
-0.0044	-5e-06	-0.05375615	-0.0044	-0.0	-0.0	True	True
-0.0044	-4e-06	0.01474855	-0.0044	0.0	0.0	True	True
-0.0044	-3e-06	-0.05968313	-0.0044	0.0	0.0	True	True
-0.0044	-2e-06	0.02081331	-0.0045	0.0	0.0	True	True
-0.0044	-1e-06	0.06354276	-0.0044	-0.0	0.0	True	True
-0.0044	0.0	-0.08766399	-0.0044	-0.0	0.0	True	True
-0.0044	1e-06	0.04107522	-0.0044	0.0	0.0	True	True
-0.0044	2e-06	0.03418352	-0.0044	0.0	0.0	True	True
-0.0044	3e-06	0.06147508	-0.0044	-0.0	0.0	True	True
-0.0044	4e-06	-0.03955925	-0.0044	0.0	0.0	True	True
-0.0044	5e-06	-0.01309448	-0.0045	0.0	-0.0	True	True
-0.0044	6e-06	-0.0458995	-0.0045	-0.0	0.0	True	True
-0.0044	7e-06	0.04838068	-0.0044	0.0	0.0	True	True
-0.0044	8e-06	0.85858352	-0.0044	0.0	0.0	True	True
-0.0044	9e-06	0.71854222	-0.0045	-0.0	0.0	True	True
-0.0044	1e-05	0.50682452	-0.0044	0.0	-0.0	True	True
-0.0044	1.1e-05	0.47277934	-0.0045	0.0	0.0	True	True
-0.0044	1.2e-05	0.39214476	-0.0044	0.0	0.0	True	True
-0.0044	1.3e-05	0.49924396	-0.0044	0.0	0.0	True	True
-0.0044	1.4e-05	0.50144879	-0.0044	-0.0	0.0	True	True
-0.0044	1.5e-05	0.53053338	-0.0044	0.0	0.0	True	True
-0.0044	1.6e-05	0.32874019	-0.0044	0.0	0.0	True	True
-0.0044	1.7e-05	0.38690752	-0.0044	0.0	-0.0	True	True
-0.0044	1.8e-05	0.38249638	-0.0044	-0.0	0.0	True	True
-0.0044	1.9e-05	0.50158643	-0.0044	-0.0	0.0	True	True
-0.0044	2e-05	0.30379157	-0.0045	0.0	0.0	True	True
-0.0044	2.1e-05	0.46161385	-0.0044	0.0	0.0	True	True
-0.0044	2.2e-05	0.4117175	-0.0044	0.0	0.0	True	True
-0.0044	2.3e-05	0.37243386	-0.0044	-0.0	-0.0	True	True
-0.0044	2.4e-05	0.23432215	-0.0045	-0.0	0.0	True	True
-0.0044	2.5e-05	0.41916005	-0.0044	-0.0	-0.0	True	True
-0.0044	2.6e-05	0.37505309	-0.0045	-0.0	0.0	True	True
-0.0044	2.7e-05	0.55644596	-0.0045	-0.0	0.0	True	True
-0.0044	2.8e-05	0.48931945	-0.0044	0.0	0.0	True	True
-0.0044	2.9e-05	0.3687124	-0.0044	0.0	0.0	True	True
-0.0044	3e-05	0.46064926	-0.0044	-0.0	0.0	True	True
-0.0044	3.1e-05	0.42288225	-0.0044	0.0	-0.0	True	True
-0.0044	3.2e-05	0.43487395	-0.0045	0.0	-0.0	True	True
-0.0044	3.3e-05	0.45816841	-0.0045	0.0	0.0	True	True
-0.0044	3.4e-05	0.5853918	-0.0044	-0.0	0.0	True	True
-0.0044	3.5e-05	0.40551482	-0.0044	-0.0	0.0	True	True
-0.0044	3.6e-05	0.40055275	-0.0044	-0.0	-0.0	True	True
-0.0044	3.7e-05	0.52694919	-0.0044	0.0	0.0	True	True
-0.0044	3.8e-05	0.39503938	-0.0044	0.0	-0.0	True	True
-0.0044	3.9e-05	0.38676914	-0.0044	0.0	0.0	True	True
-0.0044	4e-05	0.38842304	-0.0044	-0.0	0.0	True	True
-0.0044	4.1e-05	0.35134534	-0.0044	-0.0	0.0	True	True
-0.0044	4.2e-05	0.4024823	-0.0044	0.0	0.0	True	True
-0.0044	4.3e-05	0.37739667	-0.0045	0.0	-0.0	True	True
-0.0044	4.4e-05	0.45927064	-0.0044	-0.0	0.0	True	True
-0.0044	4.5e-05	0.31619645	-0.0044	-0.0	0.0	True	True
-0.0044	4.6e-05	0.4279827	-0.0044	0.0	0.0	True	True
-0.0044	4.7e-05	0.45803003	-0.0044	0.0	0.0	True	True
-0.0044	4.8e-05	0.50269014	-0.0044	-0.0	0.0	True	True
-0.0044	4.9e-05	0.53370317	-0.0044	0.0	0.0	True	True
-0.0044	5e-05	0.408961	-0.0044	0.0	0.0	True	True
-0.0044	5.1e-05	0.49345383	-0.0044	0.0	-0.0	True	True
-0.0044	5.2e-05	0.39269617	-0.0044	0.0	0.0	True	True
-0.0044	5.3e-05	0.37119362	-0.0044	-0.0	0.0	True	True
-0.0044	5.4e-05	0.47718974	-0.0044	-0.0	0.0	True	True
-0.0044	5.5e-05	0.39352275	-0.0044	0.0	0.0	True	True
-0.0044	5.6e-05	0.42150363	-0.0044	-0.0	0.0	True	True
-0.0044	5.7e-05	0.41984973	-0.0044	0.0	-0.0	True	True
-0.0044	5.8e-05	0.44273053	-0.0044	0.0	0.0	True	True
-0.0044	5.9e-05	0.45017345	-0.0044	-0.0	-0.0	True	True
-0.0044	6e-05	0.35217192	-0.0044	0.0	0.0	True	True
-0.0044	6.1e-05	0.55589429	-0.0044	-0.0	-0.0	True	True
-0.0044	6.2e-05	0.46850621	-0.0044	0.0	-0.0	True	True
-0.0044	6.3e-05	0.35933919	-0.0044	-0.0	0.0	True	True
-0.0044	6.4e-05	0.39738222	-0.0044	0.0	0.0	True	True
-0.0044	6.5e-05	0.3512077	-0.0044	0.0	0.0	True	True
-0.0044	6.6e-05	0.52391593	-0.0044	0.0	0.0	True	True
-0.0044	6.7e-05	0.49566014	-0.0044	0.0	0.0	True	True
-0.0044	6.8e-05	0.51440582	-0.0044	-0.0	-0.0	True	True
-0.0044	6.9e-05	0.46602462	-0.0045	-0.0	0.0	True	True
-0.0044	7e-05	0.44659074	-0.0044	0.0	-0.0	True	True
-0.0044	7.1e-05	0.48849213	-0.0045	-0.0	0.0	True	True
-0.0044	7.2e-05	0.32708629	-0.0044	-0.0	-0.0	True	True
-0.0044	7.3e-05	0.35203391	-0.0045	0.0	0.0	True	True
-0.0044	7.4e-05	0.25554901	-0.0044	0.0	-0.0	True	True
-0.0044	7.5e-05	0.38084248	-0.0045	0.0	0.0	True	True
-0.0044	7.6e-05	0.32846454	-0.0044	-0.0	-0.0	True	True
-0.0044	7.7e-05	0.4906977	-0.0044	-0.0	0.0	True	True
-0.0044	7.8e-05	0.30406711	-0.0044	0.0	0.0	True	True
-0.0044	7.9e-05	0.41626665	-0.0044	0.0	0.0	True	True
-0.0044	8e-05	0.28091066	-0.0045	-0.0	0.0	True	True
-0.0044	8.1e-05	0.26519787	-0.0044	0.0	0.0	True	True
-0.0044	8.2e-05	0.41240644	-0.0044	0.0	0.0	True	True
-0.0044	8.3e-05	0.39586633	-0.0045	0.0	0.0	True	True
-0.0044	8.4e-05	0.30572175	-0.0044	0.0	-0.0	True	True
-0.0044	8.5e-05	0.4198501	-0.0044	-0.0	0.0	True	True
-0.0044	8.6e-05	0.42219294	-0.0045	-0.0	0.0	True	True
-0.0044	8.7e-05	0.47195128	-0.0045	0.0	0.0	True	True
-0.0044	8.8e-05	0.35051828	-0.0044	0.0	0.0	True	True
-0.0044	8.9e-05	0.29345366	-0.0044	-0.0	0.0	True	True
-0.0044	9e-05	0.34086953	-0.0044	-0.0	0.0	True	True
-0.0044	9.1e-05	0.56898896	-0.0045	0.0	0.0	True	True
-0.0044	9.2e-05	0.39614161	-0.0044	0.0	0.0	True	True
-0.0044	9.3e-05	0.49497083	-0.0044	-0.0	0.0	True	True
-0.0044	9.4e-05	0.41599026	-0.0045	0.0	0.0	True	True
-0.0044	9.5e-05	0.45458533	-0.0044	0.0	-0.0	True	True
-0.0044	9.6e-05	0.37767232	-0.0044	-0.0	-0.0	True	True
-0.0044	9.7e-05	0.41612827	-0.0044	-0.0	-0.0	True	True
-0.0044	9.8e-05	0.38277203	-0.0044	0.0	0.0	True	True
-0.0044	9.9e-05	0.45072512	-0.0045	-0.0	0.0	True	True
-0.0044	0.0001	0.39435044	-0.0044	-0.0	0.0	True	True
-0.0044	0.000101	0.33838831	-0.0044	0.0	0.0	True	True
-0.0044	0.000102	0.40454986	-0.0044	0.0	0.0	True	True
-0.0044	0.000103	0.4578935	-0.0044	0.0	0.0	True	True
-0.0044	0.000104	0.41984973	-0.0044	-0.0	0.0	True	True
-0.0044	0.000105	0.59669493	-0.0044	0.0	0.0	True	True
-0.0044	0.000106	0.40909864	-0.0044	-0.0	0.0	True	True
-0.0044	0.000107	0.389388	-0.0044	-0.0	-0.0	True	True
-0.0044	0.000108	0.48601128	-0.0044	-0.0	-0.0	True	True
-0.0044	0.000109	0.43018753	-0.0045	0.0	-0.0	True	True
-0.0044	0.00011	0.38373662	-0.0044	0.0	0.0	True	True
-0.0044	0.000111	0.4650604	-0.0044	-0.0	-0.0	True	True
-0.0044	0.000112	0.47801706	-0.0044	0.0	0.0	True	True
-0.0044	0.000113	0.28270257	-0.0044	0.0	0.0	True	True
-0.0044	0.000114	0.38911246	-0.0044	0.0	0.0	True	True
-0.0044	0.000115	0.48022189	-0.0044	-0.0	0.0	True	True
-0.0044	0.000116	0.25389474	-0.0045	-0.0	0.0	True	True
-0.0044	0.000117	0.35437786	-0.0044	-0.0	0.0	True	True
-0.0044	0.000118	0.4264657	-0.0045	-0.0	0.0	True	True
-0.0044	0.000119	0.3796015	-0.0044	0.0	-0.0	True	True
-0.0044	0.00012	0.35520444	-0.0044	0.0	0.0	True	True
-0.0044	0.000121	0.38208235	-0.0044	0.0	0.0	True	True
-0.0044	0.000122	0.24769273	-0.0045	-0.0	0.0	True	True
-0.0044	0.000123	0.55699763	-0.0044	-0.0	0.0	True	True
-0.0044	0.000124	0.34982908	-0.0045	0.0	-0.0	True	True
-0.0044	0.000125	0.357272	-0.0044	-0.0	-0.0	True	True
-0.0044	0.000126	0.39765861	-0.0044	0.0	0.0	True	True
-0.0044	0.000127	0.43322005	-0.0044	0.0	0.0	True	True
-0.0044	0.000128	0.54431662	-0.0045	-0.0	-0.0	True	True
-0.0044	0.000129	0.36016688	-0.0044	0.0	0.0	True	True
-0.0044	0.00013	0.28986984	-0.0044	-0.0	0.0	True	True
-0.0043	-0.00013	0.43101448	-0.0043	0.0	0.0	True	True
-0.0043	-0.000129	0.41295811	-0.0043	0.0	0.0	True	True
-0.0043	-0.000128	0.39476373	-0.0043	0.0	-0.0	True	True
-0.0043	-0.000127	0.53122158	-0.0043	-0.0	0.0	True	True
-0.0043	-0.000126	0.39090463	-0.0043	-0.0	0.0	True	True
-0.0043	-0.000125	0.36981574	-0.0043	0.0	0.0	True	True
-0.0043	-0.000124	0.39917391	-0.0043	-0.0	0.0	True	True
-0.0043	-0.000123	0.34459099	-0.0043	0.0	0.0	True	True
-0.0043	-0.000122	0.3098565	-0.0043	0.0	0.0	True	True
-0.0043	-0.000121	0.4176449	-0.0043	-0.0	-0.0	True	True
-0.0043	-0.00012	0.44548703	-0.0043	0.0	0.0	True	True
-0.0043	-0.000119	0.34293746	-0.0043	0.0	-0.0	True	True
-0.0043	-0.000118	0.45403292	-0.0043	-0.0	0.0	True	True
-0.0043	-0.000117	0.5543784	-0.0043	0.0	0.0	True	True
-0.0043	-0.000116	0.3179891	-0.0043	-0.0	0.0	True	True
-0.0043	-0.000115	0.53191089	-0.0043	0.0	0.0	True	True
-0.0043	-0.000114	0.42550074	-0.0043	0.0	0.0	True	True
-0.0043	-0.000113	0.44342021	-0.0043	0.0	0.0	True	True
-0.0043	-0.000112	0.37091797	-0.0043	0.0	0.0	True	True
-0.0043	-0.000111	0.34500465	-0.0043	0.0	0.0	True	True
-0.0043	-0.00011	0.37174529	-0.0043	0.0	0.0	True	True
-0.0043	-0.000109	0.38111776	-0.0043	-0.0	-0.0	True	True
-0.0043	-0.000108	0.3578233	-0.0043	0.0	-0.0	True	True
-0.0043	-0.000107	0.40399856	-0.0043	0.0	0.0	True	True
-0.0043	-0.000106	0.44534902	-0.0043	0.0	0.0	True	True
-0.0043	-0.000105	0.38346134	-0.0043	0.0	-0.0	True	True
-0.0043	-0.000104	0.33576982	-0.0043	0.0	0.0	True	True
-0.0043	-0.000103	0.43170416	-0.0043	0.0	0.0	True	True
-0.0043	-0.000102	0.36692086	-0.0043	-0.0	0.0	True	True
-0.0043	-0.000101	0.44741732	-0.0043	0.0	-0.0	True	True
-0.0043	-0.0001	0.38194471	-0.0043	-0.0	0.0	True	True
-0.0043	-9.9e-05	0.38084174	-0.0043	0.0	0.0	True	True
-0.0043	-9.8e-05	0.47470889	-0.0043	-0.0	-0.0	True	True
-0.0043	-9.7e-05	0.43129087	-0.0043	-0.0	-0.0	True	True
-0.0043	-9.6e-05	0.3729859	-0.0043	-0.0	0.0	True	True
-0.0043	-9.5e-05	0.44438517	-0.0043	0.0	-0.0	True	True
-0.0043	-9.4e-05	0.37202057	-0.0043	0.0	0.0	True	True
-0.0043	-9.3e-05	0.40413657	-0.0043	0.0	0.0	True	True
-0.0043	-9.2e-05	0.30158578	-0.0043	-0.0	0.0	True	True
-0.0043	-9.1e-05	0.36430163	-0.0043	0.0	0.0	True	True
-0.0043	-9e-05	0.5126128	-0.0043	0.0	-0.0	True	True
-0.0043	-8.9e-05	0.42481143	-0.0043	-0.0	0.0	True	True
-0.0043	-8.8e-05	0.3131643	-0.0043	0.0	0.0	True	True
-0.0043	-8.7e-05	0.33563181	-0.0043	0.0	0.0	True	True
-0.0043	-8.6e-05	0.33811266	-0.0043	0.0	0.0	True	True
-0.0043	-8.5e-05	0.35837497	-0.0043	0.0	0.0	True	True
-0.0043	-8.4e-05	0.26478384	-0.0043	0.0	0.0	True	True
-0.0043	-8.3e-05	0.32515637	-0.0043	0.0	0.0	True	True
-0.0043	-8.2e-05	0.31771345	-0.0043	0.0	-0.0	True	True
-0.0043	-8.1e-05	0.54004312	-0.0043	0.0	0.0	True	True
-0.0043	-8e-05	0.47691409	-0.0043	-0.0	0.0	True	True
-0.0043	-7.9e-05	0.42012538	-0.0043	0.0	0.0	True	True
-0.0043	-7.8e-05	0.34197213	-0.0043	-0.0	0.0	True	True
-0.0043	-7.7e-05	0.51123529	-0.0043	-0.0	0.0	True	True
-0.0043	-7.6e-05	0.42646681	-0.0043	0.0	0.0	True	True
-0.0043	-7.5e-05	0.57588095	-0.0043	-0.0	0.0	True	True
-0.0043	-7.4e-05	0.48408173	-0.0043	0.0	0.0	True	True
-0.0043	-7.3e-05	0.31950499	-0.0043	0.0	-0.0	True	True
-0.0043	-7.2e-05	0.45044984	-0.0043	0.0	-0.0	True	True
-0.0043	-7.1e-05	0.44300618	-0.0043	0.0	0.0	True	True
-0.0043	-7e-05	0.41902278	-0.0043	0.0	0.0	True	True
-0.0043	-6.9e-05	0.33011844	-0.0043	0.0	0.0	True	True
-0.0043	-6.8e-05	0.43239273	-0.0043	-0.0	0.0	True	True
-0.0043	-6.7e-05	0.37064232	-0.0043	0.0	0.0	True	True
-0.0043	-6.6e-05	0.47829234	-0.0043	-0.0	0.0	True	True
-0.0043	-6.5e-05	0.3408699	-0.0043	0.0	0.0	True	True
-0.0043	-6.4e-05	0.28766501	-0.0043	0.0	0.0	True	True
-0.0043	-6.3e-05	0.5700923	-0.0043	0.0	0.0	True	True
-0.0043	-6.2e-05	0.36195879	-0.0043	-0.0	0.0	True	True
-0.0043	-6.1e-05	0.37284752	-0.0043	0.0	0.0	True	True
-0.0043	-6e-05	0.35272359	-0.0043	0.0	-0.0	True	True
-0.0043	-5.9e-05	0.34693427	-0.0043	0.0	0.0	True	True
-0.0043	-5.8e-05	0.24879529	-0.0043	0.0	0.0	True	True
-0.0043	-5.7e-05	0.41502567	-0.0043	0.0	0.0	True	True
-0.0043	-5.6e-05	0.39876084	-0.0043	0.0	-0.0	True	True
