Initial Temperature (K)	0.0250542
Excitation Current (A)	0.0
Axis 1,2	y,z
Angle	43
Field (T)	Current (A)	Resistance (Ohms)	Actual X-Field	Actual Y-Field	Actual Z-Field
-0.7	-0.0005	0.0505141	-0.0	-0.5119	-0.4774
-0.7	-0.00049	0.07090045	-0.0	-0.5119	-0.4774
-0.7	-0.00048	0.07203073	-0.0	-0.5119	-0.4774
-0.7	-0.00047	0.06944037	-0.0	-0.5119	-0.4774
-0.7	-0.00046	0.07767298	0.0	-0.5119	-0.4774
-0.7	-0.00045	0.07124756	-0.0	-0.5119	-0.4774
-0.7	-0.00044	0.07092624	-0.0	-0.5119	-0.4774
-0.7	-0.00043	0.07858227	0.0	-0.5119	-0.4774
-0.7	-0.00042	0.06905899	-0.0	-0.512	-0.4774
-0.7	-0.00041	0.07332718	-0.0	-0.5119	-0.4774
-0.7	-0.0004	0.07018057	-0.0	-0.5119	-0.4774
-0.7	-0.00039	0.07610672	0.0	-0.5119	-0.4774
-0.7	-0.00038	0.07139956	0.0	-0.5119	-0.4774
-0.7	-0.00037	0.07997636	0.0	-0.5119	-0.4774
-0.7	-0.00036	0.07541257	0.0	-0.5119	-0.4774
-0.7	-0.00035	0.07782221	-0.0	-0.5119	-0.4774
-0.7	-0.00034	0.06882368	0.0	-0.5119	-0.4774
-0.7	-0.00033	0.07913305	0.0	-0.5119	-0.4774
-0.7	-0.00032	0.0718815	-0.0	-0.5119	-0.4774
-0.7	-0.00031	0.07607808	0.0	-0.5119	-0.4774
-0.7	-0.0003	0.0761269	0.0	-0.5119	-0.4774
-0.7	-0.00029	0.08710456	-0.0	-0.5119	-0.4774
-0.7	-0.00028	0.08496457	-0.0	-0.5119	-0.4774
-0.7	-0.00027	0.08656532	0.0	-0.5119	-0.4774
-0.7	-0.00026	0.09890827	-0.0	-0.512	-0.4774
-0.7	-0.00025	0.09083929	0.0	-0.5119	-0.4774
-0.7	-0.00024	0.10108837	-0.0	-0.5119	-0.4774
-0.7	-0.00023	0.10577829	-0.0	-0.5119	-0.4774
-0.7	-0.00022	0.10929519	0.0	-0.5119	-0.4774
-0.7	-0.00021	0.10623151	0.0	-0.5119	-0.4774
-0.7	-0.0002	0.10499227	0.0	-0.5119	-0.4774
-0.7	-0.00019	0.11206326	0.0	-0.5119	-0.4774
-0.7	-0.00018	0.09636111	-0.0	-0.5119	-0.4774
-0.7	-0.00017	0.09312827	0.0	-0.5119	-0.4774
-0.7	-0.00016	0.09798173	0.0	-0.5119	-0.4774
-0.7	-0.00015	0.08877384	-0.0	-0.5119	-0.4774
-0.7	-0.00014	0.07536383	-0.0	-0.5119	-0.4774
-0.7	-0.00013	0.08283344	0.0	-0.5119	-0.4774
-0.7	-0.00012	0.06991654	0.0	-0.5119	-0.4774
-0.7	-0.00011	0.05686781	0.0	-0.5119	-0.4774
-0.7	-0.0001	0.04046569	0.0	-0.5119	-0.4774
-0.7	-9e-05	0.03622327	0.0	-0.5119	-0.4774
-0.7	-8e-05	0.02913526	0.0	-0.5119	-0.4774
-0.7	-7e-05	0.03006175	0.0	-0.5119	-0.4774
-0.7	-6e-05	0.0218206	-0.0	-0.5119	-0.4774
-0.7	-5e-05	0.01287951	0.0	-0.5119	-0.4774
-0.7	-4e-05	0.00629634	0.0	-0.5119	-0.4774
-0.7	-3e-05	0.0067639	0.0	-0.5119	-0.4774
-0.7	-2e-05	0.00646845	-0.0	-0.5119	-0.4774
-0.7	-1e-05	0.00266482	0.0	-0.5119	-0.4774
-0.7	-0.0	0.00253001	-0.0	-0.5119	-0.4774
-0.7	1e-05	0.00654876	-0.0	-0.5119	-0.4774
-0.7	2e-05	0.00127935	-0.0	-0.5119	-0.4774
-0.7	3e-05	0.00121051	-0.0	-0.5119	-0.4774
-0.7	4e-05	0.00521491	0.0	-0.5119	-0.4774
-0.7	5e-05	0.00852802	0.0	-0.5119	-0.4774
-0.7	6e-05	0.02496735	0.0	-0.5119	-0.4774
-0.7	7e-05	0.02754037	-0.0	-0.5119	-0.4774
-0.7	8e-05	0.03316837	0.0	-0.5119	-0.4774
-0.7	9e-05	0.03795873	0.0	-0.5119	-0.4774
-0.7	0.0001	0.06023541	-0.0	-0.5119	-0.4774
-0.7	0.00011	0.05118814	-0.0	-0.5119	-0.4774
-0.7	0.00012	0.07244953	-0.0	-0.5119	-0.4774
-0.7	0.00013	0.07719389	0.0	-0.5119	-0.4774
-0.7	0.00014	0.0812012	0.0	-0.5119	-0.4774
-0.7	0.00015	0.09237675	0.0	-0.5119	-0.4774
-0.7	0.00016	0.10531352	-0.0	-0.5119	-0.4774
-0.7	0.00017	0.09112896	0.0	-0.5119	-0.4774
-0.7	0.00018	0.09562668	0.0	-0.5119	-0.4774
-0.7	0.00019	0.10866402	0.0	-0.5119	-0.4774
-0.7	0.0002	0.1091833	-0.0	-0.5119	-0.4774
-0.7	0.00021	0.10551156	0.0	-0.5119	-0.4774
-0.7	0.00022	0.09541455	0.0	-0.5119	-0.4774
-0.7	0.00023	0.10478861	-0.0	-0.5119	-0.4774
-0.7	0.00024	0.10203208	0.0	-0.5119	-0.4774
-0.7	0.00025	0.09596525	0.0	-0.5119	-0.4774
-0.7	0.00026	0.1041318	0.0	-0.5119	-0.4774
-0.7	0.00027	0.0949698	-0.0	-0.5119	-0.4774
-0.7	0.00028	0.09716992	-0.0	-0.5119	-0.4774
-0.7	0.00029	0.08805112	0.0	-0.5119	-0.4774
-0.7	0.0003	0.07807176	0.0	-0.5119	-0.4774
-0.7	0.00031	0.08885423	0.0	-0.512	-0.4774
-0.7	0.00032	0.07880596	0.0	-0.5119	-0.4774
-0.7	0.00033	0.08160853	0.0	-0.5119	-0.4774
-0.7	0.00034	0.07206222	0.0	-0.5119	-0.4774
-0.7	0.00035	0.07709355	0.0	-0.5119	-0.4774
-0.7	0.00036	0.07185856	0.0	-0.5119	-0.4774
-0.7	0.00037	0.07409887	-0.0	-0.5119	-0.4774
-0.7	0.00038	0.08097743	0.0	-0.5119	-0.4774
-0.7	0.00039	0.07788812	0.0	-0.5119	-0.4774
-0.7	0.0004	0.07365704	0.0	-0.5119	-0.4774
-0.7	0.00041	0.07403858	-0.0	-0.5119	-0.4774
-0.7	0.00042	0.07252976	-0.0	-0.5119	-0.4774
-0.7	0.00043	0.06948349	0.0	-0.5119	-0.4774
-0.7	0.00044	0.07806876	0.0	-0.5119	-0.4774
-0.7	0.00045	0.07343629	-0.0	-0.5119	-0.4774
-0.7	0.00046	0.07615277	-0.0	-0.5119	-0.4774
-0.7	0.00047	0.07416763	0.0	-0.512	-0.4774
-0.7	0.00048	0.07205945	-0.0	-0.5119	-0.4774
-0.7	0.00049	0.07302033	-0.0	-0.5119	-0.4774
-0.7	0.0005	0.06684439	0.0	-0.5119	-0.4774
-0.696	-0.0005	0.02542922	-0.0	-0.509	-0.4747
-0.696	-0.00049	0.07164057	-0.0	-0.509	-0.4747
-0.696	-0.00048	0.07520036	-0.0	-0.509	-0.4747
-0.696	-0.00047	0.0662565	-0.0	-0.509	-0.4747
-0.696	-0.00046	0.07568222	-0.0	-0.509	-0.4747
-0.696	-0.00045	0.07057058	0.0	-0.509	-0.4747
-0.696	-0.00044	0.07448903	-0.0	-0.509	-0.4747
-0.696	-0.00043	0.06633388	-0.0	-0.509	-0.4747
-0.696	-0.00042	0.0694319	-0.0	-0.509	-0.4747
-0.696	-0.00041	0.07629899	0.0	-0.509	-0.4747
-0.696	-0.0004	0.06996543	0.0	-0.509	-0.4747
-0.696	-0.00039	0.0812012	-0.0	-0.509	-0.4747
-0.696	-0.00038	0.07527204	0.0	-0.509	-0.4747
-0.696	-0.00037	0.0684336	0.0	-0.509	-0.4747
-0.696	-0.00036	0.075077	-0.0	-0.509	-0.4747
-0.696	-0.00035	0.07233765	0.0	-0.509	-0.4747
-0.696	-0.00034	0.06931702	0.0	-0.509	-0.4747
-0.696	-0.00033	0.07224864	0.0	-0.509	-0.4747
-0.696	-0.00032	0.07589736	0.0	-0.509	-0.4747
-0.696	-0.00031	0.07125618	0.0	-0.509	-0.4747
-0.696	-0.0003	0.07806884	-0.0	-0.509	-0.4747
-0.696	-0.00029	0.07520036	-0.0	-0.509	-0.4747
-0.696	-0.00028	0.08222514	-0.0	-0.509	-0.4747
-0.696	-0.00027	0.08589396	0.0	-0.509	-0.4747
-0.696	-0.00026	0.09110894	-0.0	-0.509	-0.4747
-0.696	-0.00025	0.08177492	-0.0	-0.509	-0.4747
-0.696	-0.00024	0.0952711	0.0	-0.509	-0.4747
-0.696	-0.00023	0.08698405	-0.0	-0.509	-0.4747
-0.696	-0.00022	0.09472032	-0.0	-0.509	-0.4747
-0.696	-0.00021	0.09592221	-0.0	-0.509	-0.4747
-0.696	-0.0002	0.10285521	-0.0	-0.509	-0.4747
-0.696	-0.00019	0.10284959	0.0	-0.509	-0.4747
-0.696	-0.00018	0.09140439	0.0	-0.509	-0.4747
-0.696	-0.00017	0.09984621	-0.0	-0.509	-0.4747
-0.696	-0.00016	0.08766966	0.0	-0.509	-0.4747
-0.696	-0.00015	0.08817447	0.0	-0.509	-0.4747
-0.696	-0.00014	0.08532601	0.0	-0.509	-0.4747
-0.696	-0.00013	0.07984153	0.0	-0.509	-0.4747
-0.696	-0.00012	0.06588644	0.0	-0.509	-0.4747
-0.696	-0.00011	0.07065374	-0.0	-0.509	-0.4747
-0.696	-0.0001	0.05956135	-0.0	-0.509	-0.4747
-0.696	-9e-05	0.05025012	0.0	-0.509	-0.4747
-0.696	-8e-05	0.04695722	0.0	-0.509	-0.4747
-0.696	-7e-05	0.0393299	-0.0	-0.509	-0.4747
-0.696	-6e-05	0.02631553	-0.0	-0.509	-0.4747
-0.696	-5e-05	0.03459112	-0.0	-0.509	-0.4747
-0.696	-4e-05	0.02233977	0.0	-0.509	-0.4747
-0.696	-3e-05	0.01657699	0.0	-0.509	-0.4747
-0.696	-2e-05	0.0110523	-0.0	-0.509	-0.4747
-0.696	-1e-05	0.00486782	0.0	-0.509	-0.4747
-0.696	-0.0	0.00402735	-0.0	-0.509	-0.4747
-0.696	1e-05	-0.00326433	0.0	-0.509	-0.4747
