Initial Temperature (K)	0.0250421
Resistor	201600.0	Excitation Current (A)	6.12e-08
Axis 1,2	x,z
Angle	0
Field (T)	Current (A)	Resistance (Ohms)	Actual X-Field	Actual Y-Field	Actual Z-Field	Compliance Pass
-0.0196	-8.18e-06	0.01538812	-0.0196	-0.0	-0.0	True
-0.0196	-7.94e-06	0.03798354	-0.0196	0.0	-0.0	True
-0.0196	-7.69e-06	0.03350344	-0.0196	-0.0	-0.0	True
-0.0196	-7.44e-06	-0.02999727	-0.0196	0.0	0.0001	True
-0.0196	-7.19e-06	-0.05278733	-0.0196	-0.0	0.0	True
-0.0196	-6.94e-06	0.00857068	-0.0196	0.0	-0.0001	True
-0.0196	-6.7e-06	-0.03252944	-0.0196	-0.0	-0.0001	True
-0.0196	-6.45e-06	-0.0488917	-0.0196	0.0	0.0001	True
-0.0196	-6.2e-06	0.03019209	-0.0196	0.0	-0.0	True
-0.0196	-5.95e-06	0.00818104	-0.0196	-0.0	0.0001	True
-0.0196	-5.7e-06	0.028439	-0.0196	0.0	0.0001	True
-0.0196	-5.46e-06	0.00175309	-0.0196	0.0	-0.0	True
-0.0196	-5.21e-06	-0.01792045	-0.0196	-0.0	-0.0	True
-0.0196	-4.96e-06	-0.0794732	-0.0196	0.0	-0.0	True
-0.0196	-4.71e-06	-0.00525929	-0.0196	-0.0	-0.0001	True
-0.0196	-4.46e-06	0.00681759	-0.0196	-0.0	0.0	True
-0.0196	-4.22e-06	0.02804939	-0.0196	0.0	0.0001	True
-0.0196	-3.97e-06	-0.0021427	-0.0196	-0.0	-0.0	True
-0.0196	-3.72e-06	-0.02006308	-0.0196	-0.0	-0.0	True
-0.0196	-3.47e-06	0.02960769	-0.0196	-0.0	0.0	True
-0.0196	-3.22e-06	-0.02064749	-0.0196	0.0	0.0001	True
-0.0196	-2.98e-06	-0.0389575	-0.0196	-0.0	0.0	True
-0.0196	-2.73e-06	0.00857072	-0.0196	-0.0	0.0	True
-0.0196	-2.48e-06	0.01597258	-0.0196	-0.0	-0.0	True
-0.0196	2.48e-06	-0.00331138	-0.0196	-0.0	0.0001	True
-0.0196	2.73e-06	-0.04655424	-0.0196	-0.0	0.0	True
-0.0196	2.98e-06	-0.04207407	-0.0196	0.0	-0.0	True
-0.0196	3.22e-06	-0.02804942	-0.0196	0.0	0.0	True
-0.0196	3.47e-06	0.0033114	-0.0196	0.0	0.0001	True
-0.0196	3.72e-06	0.00584364	-0.0196	0.0	0.0001	True
-0.0196	3.97e-06	-0.00175312	-0.0196	-0.0	-0.0	True
-0.0196	4.22e-06	0.01850477	-0.0196	0.0	0.0001	True
-0.0196	4.46e-06	-0.01636218	-0.0196	-0.0	-0.0	True
-0.0196	4.71e-06	-0.02532238	-0.0196	0.0	0.0	True
-0.0196	4.96e-06	0.02941289	-0.0196	-0.0	0.0001	True
-0.0196	5.21e-06	-0.00934977	-0.0196	-0.0	-0.0	True
-0.0196	5.46e-06	0.04752815	-0.0196	0.0	0.0	True
-0.0196	5.7e-06	-0.01519337	-0.0196	0.0	-0.0	True
-0.0196	5.95e-06	0.01519339	-0.0196	0.0	0.0001	True
-0.0196	6.2e-06	0.02181619	-0.0196	0.0	0.0001	True
-0.0196	6.45e-06	-0.00973938	-0.0196	-0.0	0.0	True
-0.0196	6.7e-06	0.00019484	-0.0196	-0.0	0.0001	True
-0.0196	6.94e-06	-0.01324561	-0.0196	-0.0	-0.0	True
-0.0196	7.19e-06	0.01558299	-0.0196	-0.0	-0.0001	True
-0.0196	7.44e-06	-0.00973935	-0.0196	-0.0	0.0001	True
-0.0196	7.69e-06	-0.02084224	-0.0196	-0.0	0.0	True
-0.0196	7.94e-06	-0.03447743	-0.0196	0.0	0.0	True
-0.0196	8.18e-06	0.01188203	-0.0196	-0.0	-0.0	True
-0.0196	8.43e-06	0.02123182	-0.0196	0.0	0.0	True
-0.0196	8.68e-06	0.02181623	-0.0196	-0.0	-0.0	True
-0.0196	8.93e-06	0.04596986	-0.0196	0.0	0.0001	True
-0.0196	9.18e-06	-0.00623319	-0.0196	-0.0	-0.0	True
-0.0196	9.42e-06	0.00428531	-0.0196	-0.0	0.0	True
-0.0196	9.67e-06	0.03233469	-0.0196	-0.0	0.0	True
-0.0196	9.92e-06	0.06311107	-0.0196	0.0	0.0	True
-0.0196	1.017e-05	0.10888619	-0.0196	0.0	0.0	True
-0.0196	1.042e-05	0.21485065	-0.0196	-0.0	0.0	True
-0.0196	1.066e-05	0.28984425	-0.0196	-0.0	-0.0001	True
-0.0196	1.091e-05	0.46748954	-0.0196	-0.0	-0.0	True
-0.0196	1.116e-05	0.68078235	-0.0196	0.0	-0.0	True
-0.0196	1.141e-05	0.8027183	-0.0196	0.0	0.0	True
-0.0196	1.166e-05	0.96633987	-0.0196	0.0	-0.0001	True
-0.0196	1.19e-05	1.1065902	-0.0196	-0.0	0.0001	True
-0.0196	1.215e-05	1.20690392	-0.0196	-0.0	-0.0	True
-0.0196	1.24e-05	1.44590784	-0.0196	-0.0	0.0	True
-0.0196	1.265e-05	1.29046797	-0.0196	0.0	0.0	True
-0.0196	1.29e-05	1.50395294	-0.0196	0.0	-0.0	True
-0.0196	1.314e-05	1.52382157	-0.0196	-0.0	-0.0	True
-0.0196	1.339e-05	1.60933333	-0.0196	0.0	0.0	True
-0.0196	1.364e-05	1.63757778	-0.0196	-0.0	-0.0	True
-0.0196	1.389e-05	1.61965686	-0.0196	0.0	-0.0	True
-0.0196	1.414e-05	1.67556013	-0.0196	0.0	0.0	True
-0.0196	1.438e-05	1.58011503	-0.0196	0.0	-0.0	True
-0.0196	1.463e-05	1.56277843	-0.0196	-0.0	-0.0	True
-0.0196	1.488e-05	1.52576993	-0.0196	0.0	0.0	True
-0.0196	1.513e-05	1.33741111	-0.0196	-0.0	0.0	True
-0.0196	1.538e-05	1.30683007	-0.0196	-0.0	0.0001	True
-0.0196	1.562e-05	1.27059935	-0.0196	-0.0	-0.0	True
-0.0196	1.587e-05	1.10425163	-0.0196	0.0	0.0	True
-0.0196	1.612e-05	1.02906275	-0.0196	0.0	-0.0	True
-0.0196	1.637e-05	0.99439085	-0.0196	-0.0	0.0001	True
-0.0196	1.662e-05	0.94257647	-0.0196	0.0	0.0001	True
-0.0196	1.687e-05	0.86582941	-0.0196	0.0	0.0	True
-0.0196	1.711e-05	0.89095621	-0.0196	0.0	0.0	True
-0.0196	1.736e-05	0.86212876	-0.0196	-0.0	0.0001	True
-0.0196	1.761e-05	0.81752157	-0.0196	0.0	-0.0	True
-0.0196	1.786e-05	0.8210281	-0.0196	0.0	0.0	True
-0.0196	1.811e-05	0.76726732	-0.0196	0.0	0.0	True
-0.0196	1.835e-05	0.82083333	-0.0196	-0.0	0.0	True
-0.0196	1.86e-05	0.76239739	-0.0196	0.0	-0.0	True
-0.0196	1.885e-05	0.76551438	-0.0196	-0.0	0.0	True
-0.0196	1.91e-05	0.73863333	-0.0196	0.0	0.0	True
-0.0196	1.935e-05	0.76668366	-0.0196	0.0	-0.0	True
-0.0196	1.959e-05	0.75635948	-0.0196	0.0	0.0	True
-0.0196	1.984e-05	0.7263634	-0.0196	0.0	-0.0	True
-0.0196	2.009e-05	0.73610131	-0.0196	-0.0	-0.0	True
-0.0196	2.034e-05	0.7633719	-0.0196	0.0	-0.0	True
-0.0196	2.059e-05	0.74506209	-0.0196	-0.0	0.0	True
-0.0196	2.083e-05	0.64104575	-0.0196	-0.0	0.0	True
-0.0196	2.108e-05	0.70902614	-0.0196	-0.0	0.0	True
-0.0196	2.133e-05	0.69324902	-0.0196	-0.0	-0.0001	True
-0.0196	2.158e-05	0.66831634	-0.0196	0.0	0.0	True
-0.0196	2.183e-05	0.66695229	-0.0196	0.0	0.0001	True
-0.0196	2.207e-05	0.66734183	-0.0196	0.0	-0.0001	True
-0.0196	2.232e-05	0.72149216	-0.0196	0.0	0.0	True
-0.0194	-2.232e-05	0.54969059	-0.0194	-0.0	-0.0001	True
-0.0194	-2.207e-05	0.65351242	-0.0194	0.0	-0.0	True
-0.0194	-2.183e-05	0.64124052	-0.0194	-0.0	0.0001	True
-0.0194	-2.158e-05	0.67162745	-0.0194	0.0	0.0	True
-0.0194	-2.133e-05	0.64903268	-0.0194	-0.0	-0.0001	True
-0.0194	-2.108e-05	0.62176209	-0.0194	-0.0	0.0001	True
-0.0194	-2.083e-05	0.66695229	-0.0194	-0.0	-0.0001	True
-0.0194	-2.059e-05	0.6342281	-0.0194	-0.0	0.0001	True
-0.0194	-2.034e-05	0.65916078	-0.0194	0.0	-0.0001	True
-0.0194	-2.009e-05	0.66948431	-0.0194	0.0	-0.0001	True
-0.0194	-1.984e-05	0.68662549	-0.0194	-0.0	0.0	True
-0.0194	-1.959e-05	0.68993725	-0.0194	0.0	0.0001	True
-0.0194	-1.935e-05	0.68662549	-0.0194	-0.0	-0.0	True
-0.0194	-1.91e-05	0.6998719	-0.0194	0.0	0.0001	True
-0.0194	-1.885e-05	0.68565163	-0.0194	-0.0	-0.0	True
-0.0194	-1.86e-05	0.67571765	-0.0194	0.0	0.0	True
-0.0194	-1.835e-05	0.66792614	-0.0194	0.0	0.0001	True
-0.0194	-1.811e-05	0.74428235	-0.0194	0.0	-0.0001	True
-0.0194	-1.786e-05	0.69071634	-0.0194	-0.0	0.0001	True
-0.0194	-1.761e-05	0.68993725	-0.0194	-0.0	0.0	True
-0.0194	-1.736e-05	0.72227124	-0.0194	-0.0	-0.0	True
-0.0194	-1.711e-05	0.77953922	-0.0194	0.0	0.0	True
-0.0194	-1.687e-05	0.81557451	-0.0194	0.0	-0.0	True
-0.0194	-1.662e-05	0.75538627	-0.0194	0.0	0.0	True
-0.0194	-1.637e-05	0.80778301	-0.0194	0.0	-0.0001	True
-0.0194	-1.612e-05	0.80622549	-0.0194	0.0	0.0	True
-0.0194	-1.587e-05	0.90576144	-0.0194	0.0	-0.0	True
-0.0194	-1.562e-05	0.9556268	-0.0194	-0.0	-0.0	True
-0.0194	-1.538e-05	1.01055817	-0.0194	0.0	0.0001	True
-0.0194	-1.513e-05	1.09977124	-0.0194	0.0	-0.0001	True
-0.0194	-1.488e-05	1.25560131	-0.0194	0.0	0.0001	True
-0.0194	-1.463e-05	1.35163072	-0.0194	-0.0	-0.0001	True
-0.0194	-1.438e-05	1.42000131	-0.0194	0.0	0.0	True
-0.0194	-1.414e-05	1.53628824	-0.0194	0.0	-0.0	True
-0.0194	-1.389e-05	1.68841634	-0.0194	0.0	-0.0	True
-0.0194	-1.364e-05	1.71724379	-0.0194	-0.0	0.0	True
-0.0194	-1.339e-05	1.73243856	-0.0194	-0.0	0.0	True
-0.0194	-1.314e-05	1.77548497	-0.0194	-0.0	0.0	True
-0.0194	-1.29e-05	1.78016144	-0.0194	0.0	-0.0	True
-0.0194	-1.265e-05	1.72445229	-0.0194	-0.0	0.0001	True
-0.0194	-1.24e-05	1.65238105	-0.0194	0.0	0.0001	True
-0.0194	-1.215e-05	1.67224902	-0.0194	0.0	0.0	True
-0.0194	-1.19e-05	1.59784052	-0.0194	0.0	-0.0	True
-0.0194	-1.166e-05	1.46304837	-0.0194	0.0	0.0001	True
-0.0194	-1.141e-05	1.3829915	-0.0194	0.0	-0.0001	True
-0.0194	-1.116e-05	1.16132353	-0.0194	0.0	-0.0	True
-0.0194	-1.091e-05	0.97237908	-0.0194	0.0	-0.0001	True
-0.0194	-1.066e-05	0.75830719	-0.0194	0.0	-0.0001	True
-0.0194	-1.042e-05	0.49086425	-0.0194	0.0	0.0	True
-0.0194	-1.017e-05	0.34672203	-0.0194	-0.0	-0.0	True
-0.0194	-9.92e-06	0.22069412	-0.0194	0.0	0.0001	True
-0.0194	-9.67e-06	0.04363245	-0.0194	0.0	-0.0	True
-0.0194	-9.42e-06	0.0370096	-0.0194	-0.0	0.0001	True
-0.0194	-9.18e-06	0.04635946	-0.0194	0.0	-0.0	True
-0.0194	-8.93e-06	-0.05083951	-0.0194	0.0	-0.0001	True
-0.0194	-8.68e-06	-0.0446064	-0.0194	0.0	0.0	True
-0.0194	-8.43e-06	-0.02532241	-0.0194	0.0	-0.0001	True
-0.0194	-8.18e-06	-0.03389297	-0.0194	-0.0	-0.0	True
-0.0194	-7.94e-06	0.00740192	-0.0194	0.0	0.0001	True
-0.0194	-7.69e-06	-0.04187937	-0.0194	0.0	-0.0	True
-0.0194	-7.44e-06	-0.01811525	-0.0194	0.0	-0.0	True
-0.0194	-7.19e-06	0.02064745	-0.0194	0.0	-0.0	True
-0.0194	-6.94e-06	0.02727023	-0.0194	0.0	0.0	True
-0.0194	-6.7e-06	0.00662276	-0.0194	-0.0	-0.0	True
-0.0194	-6.45e-06	0.00331139	-0.0194	-0.0	-0.0	True
-0.0194	-6.2e-06	-0.03175036	-0.0194	0.0	-0.0	True
-0.0194	-5.95e-06	-0.03973662	-0.0194	-0.0	0.0	True
-0.0194	-5.7e-06	-0.01071331	-0.0194	0.0	-0.0	True
-0.0194	-5.46e-06	0.03739927	-0.0194	-0.0	0.0001	True
-0.0194	-5.21e-06	-0.04012621	-0.0194	0.0	-0.0	True
-0.0194	-4.96e-06	-0.04285331	-0.0194	-0.0	-0.0	True
-0.0194	-4.71e-06	-0.01032373	-0.0194	0.0	-0.0	True
-0.0194	-4.46e-06	-0.003701	-0.0194	-0.0	0.0	True
-0.0194	-4.22e-06	-0.02765985	-0.0194	-0.0	-0.0	True
-0.0194	-3.97e-06	-0.02980244	-0.0194	-0.0	-0.0001	True
-0.0194	-3.72e-06	0.00428535	-0.0194	-0.0	0.0	True
-0.0194	-3.47e-06	-0.02707544	-0.0194	0.0	-0.0	True
-0.0194	-3.22e-06	0.0081811	-0.0194	0.0	-0.0	True
-0.0194	-2.98e-06	0.03311387	-0.0194	-0.0	-0.0	True
-0.0194	-2.73e-06	0.02571192	-0.0194	0.0	-0.0001	True
-0.0194	-2.48e-06	0.04090542	-0.0194	0.0	0.0001	True
-0.0194	0.0	-0.01636217	-0.0194	0.0	-0.0	True
-0.0194	2.5e-07	-0.03058163	-0.0194	-0.0	0.0001	True
-0.0194	5e-07	-0.03311388	-0.0194	0.0	-0.0	True
-0.0194	7.4e-07	-0.0074019	-0.0194	-0.0	0.0001	True
-0.0194	9.9e-07	-0.01246641	-0.0194	0.0	0.0	True
-0.0194	1.24e-06	0.02532232	-0.0194	0.0	0.0	True
-0.0194	1.49e-06	-0.01558296	-0.0194	-0.0	-0.0	True
-0.0194	1.74e-06	0.01928398	-0.0194	-0.0	-0.0001	True
-0.0194	1.98e-06	0.0048697	-0.0194	0.0	0.0001	True
-0.0194	2.23e-06	-0.03662003	-0.0194	0.0	-0.0	True
-0.0194	2.48e-06	0.00642797	-0.0194	0.0	0.0	True
-0.0194	2.73e-06	0.00876543	-0.0194	-0.0	-0.0	True
-0.0194	2.98e-06	-0.00896021	-0.0194	-0.0	-0.0001	True
-0.0194	3.22e-06	0.01772564	-0.0194	0.0	0.0	True
-0.0194	3.47e-06	-0.00779152	-0.0194	0.0	0.0	True
-0.0194	3.72e-06	-0.03389299	-0.0194	0.0	-0.0	True
-0.0194	3.97e-06	0.0222058	-0.0194	-0.0	0.0	True
-0.0194	4.22e-06	-0.04616464	-0.0194	0.0	-0.0	True
-0.0194	4.46e-06	-0.01714127	-0.0194	-0.0	-0.0	True
-0.0194	4.71e-06	-0.01538826	-0.0194	0.0	-0.0	True
-0.0194	4.96e-06	-0.01889436	-0.0194	-0.0	-0.0	True
-0.0194	5.21e-06	0.01597261	-0.0194	0.0	-0.0	True
-0.0194	5.46e-06	-0.0105185	-0.0194	0.0	0.0	True
-0.0194	5.7e-06	-0.04032103	-0.0194	-0.0	-0.0	True
-0.0194	5.95e-06	0.00175308	-0.0194	0.0	-0.0001	True
-0.0194	6.2e-06	0.02064747	-0.0194	0.0	-0.0	True
-0.0194	6.45e-06	0.029413	-0.0194	0.0	-0.0001	True
-0.0194	6.7e-06	0.02902331	-0.0194	-0.0	0.0	True
-0.0194	6.94e-06	0.05454046	-0.0194	0.0	0.0	True
-0.0194	7.19e-06	0.18952837	-0.0194	0.0	-0.0001	True
-0.0194	7.44e-06	0.31575033	-0.0194	-0.0	-0.0	True
-0.0194	7.69e-06	0.37087542	-0.0194	0.0	0.0001	True
-0.0194	7.94e-06	0.39658693	-0.0194	-0.0	-0.0	True
-0.0194	8.18e-06	0.58007843	-0.0194	-0.0	0.0	True
-0.0194	8.43e-06	0.71175294	-0.0194	0.0	0.0001	True
-0.0194	8.68e-06	0.82063922	-0.0194	-0.0	0.0	True
-0.0194	8.93e-06	0.83310523	-0.0194	0.0	-0.0001	True
-0.0194	9.18e-06	0.9332268	-0.0194	0.0	0.0	True
-0.0194	9.42e-06	0.96692484	-0.0194	0.0	0.0001	True
-0.0194	9.67e-06	1.14398889	-0.0194	0.0	-0.0	True
-0.0194	9.92e-06	1.16775229	-0.0194	0.0	0.0	True
-0.0194	1.017e-05	1.20709869	-0.0194	0.0	0.0	True
-0.0194	1.042e-05	1.22482418	-0.0194	-0.0	-0.0	True
-0.0194	1.066e-05	1.2318366	-0.0194	0.0	-0.0001	True
-0.0194	1.091e-05	1.26943072	-0.0194	0.0	-0.0	True
-0.0194	1.116e-05	1.28968889	-0.0194	0.0	-0.0001	True
-0.0194	1.141e-05	1.18099804	-0.0194	-0.0	-0.0	True
-0.0194	1.166e-05	1.18645098	-0.0194	0.0	0.0	True
-0.0194	1.19e-05	1.22307124	-0.0194	0.0	-0.0	True
-0.0194	1.215e-05	1.20593007	-0.0194	-0.0	0.0	True
-0.0194	1.24e-05	1.08438366	-0.0194	-0.0	-0.0	True
-0.0194	1.265e-05	1.09353856	-0.0194	-0.0	0.0	True
-0.0194	1.29e-05	1.09607059	-0.0194	-0.0	-0.0	True
-0.0194	1.314e-05	1.01756993	-0.0194	0.0	0.0001	True
-0.0194	1.339e-05	0.93439346	-0.0194	0.0	-0.0001	True
-0.0194	1.364e-05	0.89738562	-0.0194	0.0	-0.0	True
-0.0194	1.389e-05	0.85803791	-0.0194	-0.0	0.0001	True
-0.0194	1.414e-05	0.83505359	-0.0194	0.0	-0.0	True
-0.0194	1.438e-05	0.82336601	-0.0194	0.0	-0.0	True
-0.0194	1.463e-05	0.82687255	-0.0194	0.0	-0.0	True
-0.0194	1.488e-05	0.74136078	-0.0194	0.0	0.0001	True
-0.0194	1.513e-05	0.7962902	-0.0194	0.0	-0.0001	True
-0.0194	1.538e-05	0.82823595	-0.0194	0.0	-0.0	True
-0.0194	1.562e-05	0.72402484	-0.0194	0.0	0.0	True
-0.0194	1.587e-05	0.71662353	-0.0194	0.0	-0.0	True
-0.0194	1.612e-05	0.70999935	-0.0194	0.0	-0.0001	True
-0.0194	1.637e-05	0.75869739	-0.0194	0.0	-0.0	True
-0.0194	1.662e-05	0.67610719	-0.0194	-0.0	-0.0	True
-0.0194	1.687e-05	0.67941895	-0.0194	0.0	0.0	True
-0.0194	1.711e-05	0.70727386	-0.0194	-0.0	0.0	True
-0.0194	1.736e-05	0.70980588	-0.0194	0.0	0.0	True
-0.0194	1.761e-05	0.66188824	-0.0194	0.0	-0.0001	True
-0.0194	1.786e-05	0.66734248	-0.0194	-0.0	0.0	True
-0.0194	1.811e-05	0.69110654	-0.0194	-0.0	-0.0	True
-0.0194	1.835e-05	0.70396209	-0.0194	-0.0	-0.0001	True
-0.0194	1.86e-05	0.66792614	-0.0194	-0.0	-0.0	True
-0.0194	1.885e-05	0.62098301	-0.0194	0.0	0.0001	True
-0.0194	1.91e-05	0.68974314	-0.0194	0.0	-0.0	True
-0.0194	1.935e-05	0.67084771	-0.0194	0.0	0.0	True
-0.0194	1.959e-05	0.64026667	-0.0194	0.0	0.0001	True
-0.0194	1.984e-05	0.65448562	-0.0194	0.0	-0.0	True
-0.0192	-2.728e-05	0.63442353	-0.0192	0.0	-0.0	True
-0.0192	-2.703e-05	0.64864248	-0.0192	0.0	-0.0001	True
-0.0192	-2.679e-05	0.6237098	-0.0192	0.0	0.0	True
-0.0192	-2.654e-05	0.64883725	-0.0192	-0.0	0.0001	True
-0.0192	-2.629e-05	0.6155281	-0.0192	-0.0	-0.0	True
-0.0192	-2.604e-05	0.65487582	-0.0192	0.0	0.0001	True
-0.0192	-2.579e-05	0.67279673	-0.0192	-0.0	-0.0	True
-0.0192	-2.555e-05	0.68662549	-0.0192	0.0	0.0001	True
-0.0192	-2.53e-05	0.67006928	-0.0192	0.0	-0.0001	True
-0.0192	-2.505e-05	0.69441765	-0.0192	0.0	0.0001	True
-0.0192	-2.48e-05	0.70902614	-0.0192	0.0	0.0	True
-0.0192	-2.455e-05	0.71	-0.0192	-0.0	-0.0	True
-0.0192	-2.431e-05	0.66695359	-0.0192	-0.0	-0.0	True
-0.0192	-2.406e-05	0.70727386	-0.0192	0.0	0.0	True
-0.0192	-2.381e-05	0.68058758	-0.0192	0.0	-0.0	True
-0.0192	-2.356e-05	0.63676078	-0.0192	-0.0	0.0	True
-0.0192	-2.331e-05	0.73123203	-0.0192	-0.0	-0.0	True
-0.0192	-2.307e-05	0.71253268	-0.0192	-0.0	0.0	True
-0.0192	-2.282e-05	0.73610196	-0.0192	-0.0	-0.0	True
-0.0192	-2.257e-05	0.71233791	-0.0192	-0.0	0.0001	True
-0.0192	-2.232e-05	0.69383268	-0.0192	-0.0	-0.0	True
-0.0192	-2.207e-05	0.76045033	-0.0192	0.0	0.0001	True
-0.0192	-2.183e-05	0.73415359	-0.0192	-0.0	-0.0001	True
-0.0192	-2.158e-05	0.74642549	-0.0192	-0.0	0.0	True
-0.0192	-2.133e-05	0.75850261	-0.0192	-0.0	0.0	True
-0.0192	-2.108e-05	0.76551438	-0.0192	-0.0	0.0001	True
-0.0192	-2.083e-05	0.72421961	-0.0192	0.0	0.0	True
-0.0192	-2.059e-05	0.74720458	-0.0192	0.0	-0.0	True
-0.0192	-2.034e-05	0.76843595	-0.0192	-0.0	0.0	True
-0.0192	-2.009e-05	0.77915033	-0.0192	0.0	0.0001	True
-0.0192	-1.984e-05	0.82959869	-0.0192	0.0	-0.0	True
-0.0192	-1.959e-05	0.89602157	-0.0192	-0.0	0.0	True
-0.0192	-1.935e-05	0.87868627	-0.0192	-0.0	-0.0	True
-0.0192	-1.91e-05	0.97705359	-0.0192	-0.0	-0.0001	True
-0.0192	-1.885e-05	1.0226366	-0.0192	-0.0	0.0	True
-0.0192	-1.86e-05	1.21002092	-0.0192	-0.0	0.0	True
-0.0192	-1.835e-05	1.36078497	-0.0192	0.0	-0.0001	True
-0.0192	-1.811e-05	1.62355294	-0.0192	0.0	-0.0001	True
-0.0192	-1.786e-05	1.82944183	-0.0192	0.0	0.0001	True
-0.0192	-1.761e-05	2.12143399	-0.0192	0.0	-0.0001	True
-0.0192	-1.736e-05	2.40796536	-0.0192	0.0	-0.0	True
-0.0192	-1.711e-05	2.63917647	-0.0192	0.0	0.0	True
-0.0192	-1.687e-05	2.73442614	-0.0192	0.0	-0.0	True
-0.0192	-1.662e-05	2.86999869	-0.0192	-0.0	0.0001	True
-0.0192	-1.637e-05	2.94168039	-0.0192	0.0	0.0	True
-0.0192	-1.612e-05	3.07705621	-0.0192	0.0	0.0	True
-0.0192	-1.587e-05	2.93739477	-0.0192	-0.0	0.0	True
-0.0192	-1.562e-05	2.45412941	-0.0192	0.0	-0.0	True
-0.0192	-1.538e-05	1.92956471	-0.0192	0.0	-0.0	True
-0.0192	-1.513e-05	1.33877451	-0.0192	0.0	0.0001	True
-0.0192	-1.488e-05	0.91063072	-0.0192	-0.0	-0.0001	True
-0.0192	-1.463e-05	0.48346209	-0.0192	0.0	0.0001	True
-0.0192	-1.438e-05	0.20121569	-0.0192	-0.0	-0.0001	True
-0.0192	-1.414e-05	0.09057621	-0.0192	0.0	-0.0001	True
-0.0192	-1.389e-05	0.00389575	-0.0192	0.0	-0.0	True
-0.0192	-1.364e-05	-0.00389573	-0.0192	0.0	0.0	True
-0.0192	-1.339e-05	-0.00350617	-0.0192	0.0	-0.0	True
-0.0192	-1.314e-05	-0.00038958	-0.0192	0.0	-0.0	True
-0.0192	-1.29e-05	-0.00818105	-0.0192	-0.0	-0.0001	True
-0.0192	-1.265e-05	0.01207685	-0.0192	-0.0	0.0	True
-0.0192	-1.24e-05	0.01266119	-0.0192	0.0	0.0	True
-0.0192	-1.215e-05	0.03408782	-0.0192	0.0	0.0001	True
-0.0192	-1.19e-05	0.05161869	-0.0192	0.0	0.0001	True
-0.0192	-1.166e-05	-0.0112977	-0.0192	0.0	-0.0	True
-0.0192	-1.141e-05	-0.00409058	-0.0192	0.0	0.0001	True
-0.0192	-1.116e-05	-0.00662275	-0.0192	0.0	0.0	True
-0.0192	-1.091e-05	-0.03662002	-0.0192	-0.0	0.0	True
-0.0192	-1.066e-05	0.0274651	-0.0192	-0.0	0.0	True
-0.0192	-1.042e-05	-0.00954459	-0.0192	-0.0	-0.0001	True
-0.0192	-1.017e-05	-0.00019478	-0.0192	0.0	0.0001	True
-0.0192	-9.92e-06	-0.0138299	-0.0192	-0.0	-0.0001	True
-0.0192	-9.67e-06	-0.02064744	-0.0192	-0.0	0.0001	True
-0.0192	-9.42e-06	-0.02025787	-0.0192	0.0	0.0	True
-0.0192	-9.18e-06	-0.01480378	-0.0192	0.0	-0.0	True
-0.0192	-8.93e-06	-0.00077914	-0.0192	0.0	0.0	True
-0.0192	-8.68e-06	0.00077912	-0.0192	0.0	0.0001	True
-0.0192	-8.43e-06	0.00253227	-0.0192	0.0	0.0	True
-0.0192	-8.18e-06	-0.04850209	-0.0192	0.0	-0.0	True
-0.0192	-7.94e-06	0.00253225	-0.0192	-0.0	-0.0	True
-0.0192	-7.69e-06	0.0169466	-0.0192	0.0	0.0	True
-0.0192	-7.44e-06	-0.00350622	-0.0192	0.0	-0.0	True
-0.0192	2.48e-06	0.01246644	-0.0192	0.0	0.0001	True
-0.0192	2.73e-06	-0.02941295	-0.0192	-0.0	-0.0	True
-0.0192	2.98e-06	-0.05376131	-0.0192	0.0	-0.0001	True
-0.0192	3.22e-06	0.02006314	-0.0192	0.0	0.0001	True
-0.0192	3.47e-06	0.00954457	-0.0192	-0.0	-0.0	True
-0.0192	3.72e-06	0.01714131	-0.0192	0.0	-0.0	True
-0.0192	3.97e-06	-0.01792046	-0.0192	0.0	-0.0	True
-0.0192	4.22e-06	-0.02512757	-0.0192	-0.0	0.0	True
-0.0192	4.46e-06	-0.01889442	-0.0192	0.0	-0.0	True
-0.0192	4.71e-06	-0.02181623	-0.0192	-0.0	0.0001	True
-0.0192	4.96e-06	-0.01344031	-0.0192	0.0	0.0	True
-0.0192	5.21e-06	-0.01928398	-0.0192	0.0	0.0	True
-0.0192	5.46e-06	0.00175307	-0.0192	-0.0	-0.0	True
-0.0192	5.7e-06	0.01382996	-0.0192	0.0	0.0001	True
-0.0192	5.95e-06	0.00097399	-0.0192	0.0	-0.0	True
-0.0192	6.2e-06	0.01480382	-0.0192	0.0	0.0	True
-0.0192	6.45e-06	-0.01616741	-0.0192	-0.0	0.0	True
-0.0192	6.7e-06	0.00428533	-0.0192	-0.0	0.0	True
-0.0192	6.94e-06	-0.0629164	-0.0192	-0.0	0.0	True
-0.0192	7.19e-06	-0.01012893	-0.0192	0.0	-0.0	True
-0.0192	7.44e-06	0.0292181	-0.0192	0.0	-0.0	True
-0.0192	7.69e-06	0.13187118	-0.0192	0.0	0.0001	True
-0.0192	7.94e-06	0.1910868	-0.0192	0.0	-0.0	True
-0.0192	8.18e-06	0.25478216	-0.0192	0.0	-0.0	True
-0.0192	8.43e-06	0.35918732	-0.0192	-0.0	0.0	True
-0.0192	8.68e-06	0.46398301	-0.0192	0.0	-0.0	True
-0.0192	8.93e-06	0.56546863	-0.0192	-0.0	-0.0	True
