Started December 28, 2022 21:07:44Resistor	201600.0	Excitation Current (A)	6.12e-08
2.23811111	11.6648	11.6716	37.1406
2.28485948	11.6648	11.6716	37.1406
2.23518954	11.6648	11.6716	37.1406
2.29070261	11.6648	11.6716	37.1406
2.32576471	11.6648	11.6716	37.1406
2.24005882	11.6648	11.6716	37.1406
2.25661438	11.6648	11.6716	37.1406
2.2205817	11.6648	11.6716	37.1406
2.29362418	11.6648	11.6716	37.1406
2.27706863	11.6648	11.6716	37.1406
2.21278758	11.6648	11.6716	37.1406
2.25758824	11.6648	11.6716	37.1406
2.21570915	11.6648	11.6716	37.1406
2.3695915	11.8543	11.6716	37.1406
2.27609477	11.8543	11.6716	37.1406
2.28388562	11.8543	11.6716	37.1406
2.24590196	11.8543	11.6716	37.1406
2.24103268	11.8543	11.6716	37.1406
2.2887549	11.8543	11.6716	37.1406
2.22642484	11.8543	11.7472	37.1406
2.27025163	11.8543	11.7472	37.1406
2.20694444	11.8543	11.7472	37.1406
2.18065033	11.8543	11.7472	37.1406
2.28291176	11.8543	11.7472	37.1406
2.17870261	11.8543	11.7472	37.1406
2.27706863	11.8543	11.7472	37.1406
2.24005882	11.8543	11.7472	36.8906
2.17870261	11.8543	11.7472	36.8906
2.20304902	11.8543	11.7472	36.8906
2.25953922	11.8543	11.7472	36.8906
2.31602614	11.8543	11.7472	36.8906
2.27025163	11.8543	11.7472	36.8906
2.24298039	11.8543	11.7472	36.8906
2.2955719	11.8543	11.7472	36.8906
2.32479085	11.8543	11.7472	36.8906
2.20207516	11.8543	11.7472	36.8906
2.27512092	11.8543	11.7472	36.8906
2.20889216	11.8543	11.7472	36.8906
2.23421569	11.8543	11.7472	36.8906
2.26051307	11.8543	11.7472	36.8906
2.17383007	11.8543	11.7472	36.8906
2.2799902	11.8543	11.7472	36.8906
2.27804248	11.8543	11.7472	36.8906
2.27025163	11.8543	11.7472	36.8906
2.35108824	11.8923	11.7472	36.8906
2.2799902	11.8923	11.7472	36.8906
2.2955719	11.8923	11.7472	36.8906
2.27025163	11.8923	11.7472	36.8906
2.21863399	11.8923	11.7472	36.8906
2.28388562	11.8923	11.7472	36.8906
2.23226797	11.8923	11.8227	36.8906
2.22934641	11.8923	11.8227	36.8906
2.19428431	11.8923	11.8227	36.8906
2.28778105	11.8923	11.8227	36.8906
2.21960784	11.8923	11.8227	36.8906
2.25953922	11.8923	11.8227	36.8906
2.21083987	11.8923	11.8227	36.5637
2.32771242	11.8923	11.8227	36.5637
2.29070261	11.8923	11.8227	36.5637
2.26148693	11.8923	11.8227	36.5637
2.2799902	11.8923	11.8227	36.5637
2.25271895	11.8923	11.8227	36.5637
2.18649346	11.8923	11.8227	36.5637
2.2361634	11.8923	11.8227	36.5637
2.34232353	11.8923	11.8227	36.5637
2.3014183	11.8923	11.8227	36.5637
2.25466667	11.8923	11.8227	36.5637
2.2361634	11.8923	11.8227	36.5637
2.2731732	11.8923	11.8227	36.5637
2.23032026	11.8923	11.8227	36.5637
2.19915359	11.8923	11.8227	36.5637
2.20986601	11.8923	11.8227	36.5637
2.21181373	11.8923	11.8227	36.5637
2.25077124	11.8923	11.8227	36.5637
2.29167647	11.9476	11.8227	36.5637
2.23811111	11.9476	11.8227	36.5637
2.19038889	11.9476	11.8227	36.5637
2.22642484	11.9476	11.8227	36.5637
2.29362418	11.9476	11.8227	36.5637
2.24784967	11.9476	11.8227	36.5637
2.11636928	11.9476	11.903	36.5637
2.2079183	11.9476	11.903	36.5637
2.31407843	11.9476	11.903	36.5637
2.19817974	11.9476	11.903	36.5637
2.20986601	11.9476	11.903	36.5637
2.21473529	11.9476	11.903	36.5637
2.25369281	11.9476	11.903	36.3892
2.23713725	11.9476	11.903	36.3892
2.15824837	11.9476	11.903	36.3892
2.41049673	11.9476	11.903	36.3892
2.28583333	11.9476	11.903	36.3892
2.31797386	11.9476	11.903	36.3892
2.30336601	11.9476	11.903	36.3892
2.24200654	11.9476	11.903	36.3892
2.24103268	11.9476	11.903	36.3892
2.16798693	11.9476	11.903	36.3892
2.2887549	11.9476	11.903	36.3892
2.29070261	11.9476	11.903	36.3892
2.22155556	11.9476	11.903	36.3892
2.26246078	11.9476	11.903	36.3892
2.22155556	11.9476	11.903	36.3892
2.24103268	11.9476	11.903	36.3892
2.32868627	11.9476	11.903	36.3892
2.26733007	11.9476	11.903	36.3892
2.23811111	11.9674	11.903	36.3892
2.26148693	11.9674	11.903	36.3892
2.25466667	11.9674	11.903	36.3892
2.23324183	11.9674	11.903	36.3892
2.24103268	11.9674	11.903	36.3892
2.26927778	11.9674	11.903	36.3892
2.20597059	11.9674	11.9803	36.3892
2.25661438	11.9674	11.9803	36.3892
2.22739869	11.9674	11.9803	36.3892
2.24103268	11.9674	11.9803	36.3892
2.30433987	11.9674	11.9803	36.3892
2.33939869	11.9674	11.9803	36.3892
2.23324183	11.9674	11.9803	35.9885
2.25564052	11.9674	11.9803	35.9885
2.32089542	11.9674	11.9803	35.9885
2.25466667	11.9674	11.9803	35.9885
2.21181373	11.9674	11.9803	35.9885
2.3608268	11.9674	11.9803	35.9885
2.27512092	11.9674	11.9803	35.9885
2.25856536	11.9674	11.9803	35.9885
2.1835719	11.9674	11.9803	35.9885
2.25271895	11.9674	11.9803	35.9885
2.22252941	11.9674	11.9803	35.9885
2.31407843	11.9674	11.9803	35.9885
2.27025163	11.9674	11.9803	35.9885
2.37153922	11.9674	11.9803	35.9885
2.23129412	11.9674	11.9803	35.9885
2.32966013	11.9674	11.9803	35.9885
2.26148693	11.9674	11.9803	35.9885
2.31505229	11.9674	11.9803	35.9885
2.25856536	12.1199	11.9803	35.9885
2.23032026	12.1199	11.9803	35.9885
2.36569608	12.1199	11.9803	35.9885
2.15727451	12.1199	11.9803	35.9885
2.2079183	12.1199	11.9803	35.9885
2.25564052	12.1199	11.9803	35.9885
2.24687582	12.1199	12.0638	35.9885
2.23129412	12.1199	12.0638	35.9885
2.15240523	12.1199	12.0638	35.9885
2.23226797	12.1199	12.0638	35.9885
2.28291176	12.1199	12.0638	35.9885
2.28291176	12.1199	12.0638	35.9885
2.32089542	12.1199	12.0638	35.6934
2.29070261	12.1199	12.0638	35.6934
2.21083987	12.1199	12.0638	35.6934
2.27804248	12.1199	12.0638	35.6934
2.27804248	12.1199	12.0638	35.6934
2.2887549	12.1199	12.0638	35.6934
2.19038889	12.1199	12.0638	35.6934
2.24103268	12.1199	12.0638	35.6934
2.34329739	12.1199	12.0638	35.6934
2.2517451	12.1199	12.0638	35.6934
2.2799902	12.1199	12.0638	35.6934
2.29362418	12.1199	12.0638	35.6934
2.30628758	12.1199	12.0638	35.6934
2.25661438	12.1199	12.0638	35.6934
2.32673856	12.1199	12.0638	35.6934
2.29070261	12.1199	12.0638	35.6934
2.18941503	12.1199	12.0638	35.6934
2.26343464	12.1199	12.0638	35.6934
2.2449281	12.1871	12.0638	35.6934
2.26538235	12.1871	12.0638	35.6934
2.25271895	12.1871	12.0638	35.6934
2.23811111	12.1871	12.0638	35.6934
2.24298039	12.1871	12.0638	35.6934
2.16311765	12.1871	12.0638	35.6934
2.23811111	12.1871	12.1454	35.6934
2.22642484	12.1871	12.1454	35.6934
2.32479085	12.1871	12.1454	35.6934
2.15045752	12.1871	12.1454	35.6934
2.2955719	12.1871	12.1454	35.6934
2.24590196	12.1871	12.1454	35.6934
2.22739869	12.1871	12.1454	35.4682
2.35887908	12.1871	12.1454	35.4682
2.26343464	12.1871	12.1454	35.4682
2.2887549	12.1871	12.1454	35.4682
2.30336601	12.1871	12.1454	35.4682
2.2731732	12.1871	12.1454	35.4682
2.28291176	12.1871	12.1454	35.4682
2.29265033	12.1871	12.1454	35.4682
2.24103268	12.1871	12.1454	35.4682
2.2361634	12.1871	12.1454	35.4682
2.3325817	12.1871	12.1454	35.4682
2.27025163	12.1871	12.1454	35.4682
2.20986601	12.1871	12.1454	35.4682
2.21473529	12.1871	12.1454	35.4682
2.16311765	12.1871	12.1454	35.4682
2.26148693	12.1871	12.1454	35.4682
2.26733007	12.1871	12.1454	35.4682
2.35206209	12.1871	12.1454	35.4682
2.25953922	12.2724	12.1454	35.4682
2.26148693	12.2724	12.1454	35.4682
2.2517451	12.2724	12.1454	35.4682
2.2205817	12.2724	12.1454	35.4682
2.30044444	12.2724	12.1454	35.4682
2.30531373	12.2724	12.1454	35.4682
2.32479085	12.2724	12.2328	35.4682
2.25077124	12.2724	12.2328	35.4682
2.20110131	12.2724	12.2328	35.4682
2.29654575	12.2724	12.2328	35.4682
2.27025163	12.2724	12.2328	35.4682
2.34232353	12.2724	12.2328	35.4682
2.20207516	12.2724	12.2328	34.9689
2.26343464	12.2724	12.2328	34.9689
2.23421569	12.2724	12.2328	34.9689
2.20986601	12.2724	12.2328	34.9689
2.28680719	12.2724	12.2328	34.9689
2.23421569	12.2724	12.2328	34.9689
2.29070261	12.2724	12.2328	34.9689
2.17772876	12.2724	12.2328	34.9689
2.24979739	12.2724	12.2328	34.9689
2.33550327	12.2724	12.2328	34.9689
2.26635621	12.2724	12.2328	34.9689
2.27901634	12.2724	12.2328	34.9689
2.2644085	12.2724	12.2328	34.9689
2.24395425	12.2724	12.2328	34.9689
2.29362418	12.2724	12.2328	34.9689
2.30433987	12.2724	12.2328	34.9689
2.27414706	12.2724	12.2328	34.9689
2.29849346	12.2724	12.2328	34.9689
2.2079183	12.2753	12.2328	34.9689
2.23713725	12.2753	12.2328	34.9689
2.18259804	12.2753	12.2328	34.9689
2.25369281	12.2753	12.2328	34.9689
2.29167647	12.2753	12.2328	34.9689
2.20110131	12.2753	12.2328	34.9689
2.11734314	12.2753	12.3126	34.9689
2.25271895	12.2753	12.3126	34.9689
2.2449281	12.2753	12.3126	34.9689
2.27706863	12.2753	12.3126	34.9689
2.28388562	12.2753	12.3126	34.9689
2.26148693	12.2753	12.3126	34.9689
2.20402288	12.2753	12.3126	34.6828
2.22545098	12.2753	12.3126	34.6828
2.21278758	12.2753	12.3126	34.6828
2.35790523	12.2753	12.3126	34.6828
2.27025163	12.2753	12.3126	34.6828
2.26343464	12.2753	12.3126	34.6828
2.24590196	12.2753	12.3126	34.6828
2.25466667	12.2753	12.3126	34.6828
2.24298039	12.2753	12.3126	34.6828
2.32771242	12.2753	12.3126	34.6828
2.22252941	12.2753	12.3126	34.6828
2.21668627	12.2753	12.3126	34.6828
2.20889216	12.2753	12.3126	34.6828
2.23713725	12.2753	12.3126	34.6828
2.1767549	12.2753	12.3126	34.6828
2.26635621	12.2753	12.3126	34.6828
2.21278758	12.2753	12.3126	34.6828
2.23129412	12.2753	12.3126	34.6828
2.21570915	12.3383	12.3126	34.6828
2.14071895	12.3383	12.3126	34.6828
2.25564052	12.3383	12.3126	34.6828
2.34914052	12.3383	12.3126	34.6828
2.37543464	12.3383	12.3126	34.6828
2.1835719	12.3383	12.3126	34.6828
2.31018301	12.3383	12.3971	34.6828
2.33842484	12.3383	12.3971	34.6828
2.22642484	12.3383	12.3971	34.6828
2.27512092	12.3383	12.3971	34.6828
2.30726144	12.3383	12.3971	34.6828
2.2449281	12.3383	12.3971	34.6828
2.28388562	12.3383	12.3971	34.4634
2.23811111	12.3383	12.3971	34.4634
2.29167647	12.3383	12.3971	34.4634
2.29362418	12.3383	12.3971	34.4634
2.26927778	12.3383	12.3971	34.4634
2.27609477	12.3383	12.3971	34.4634
2.33550327	12.3383	12.3971	34.4634
2.20986601	12.3383	12.3971	34.4634
2.2079183	12.3383	12.3971	34.4634
2.1835719	12.3383	12.3971	34.4634
2.29362418	12.3383	12.3971	34.4634
2.32771242	12.3383	12.3971	34.4634
2.26343464	12.3383	12.3971	34.4634
2.26343464	12.3383	12.3971	34.4634
2.35206209	12.3383	12.3971	34.4634
2.3014183	12.3383	12.3971	34.4634
2.19915359	12.3383	12.3971	34.4634
2.28680719	12.3383	12.3971	34.4634
2.28485948	12.4805	12.3971	34.4634
2.2361634	12.4805	12.3971	34.4634
2.27901634	12.4805	12.3971	34.4634
2.23908497	12.4805	12.3971	34.4634
2.27901634	12.4805	12.3971	34.4634
2.18065033	12.4805	12.3971	34.4634
2.16506536	12.4805	12.48	34.4634
2.24979739	12.4805	12.48	34.4634
2.15727451	12.4805	12.48	34.4634
2.22934641	12.4805	12.48	34.4634
2.29265033	12.4805	12.48	34.4634
2.23129412	12.4805	12.48	34.4634
2.27414706	12.4805	12.48	33.9053
2.25564052	12.4805	12.48	33.9053
2.26343464	12.4805	12.48	33.9053
2.29751961	12.4805	12.48	33.9053
2.31115686	12.4805	12.48	33.9053
2.22934641	12.4805	12.48	33.9053
2.29751961	12.4805	12.48	33.9053
2.37153922	12.4805	12.48	33.9053
2.30239216	12.4805	12.48	33.9053
2.21278758	12.4805	12.48	33.9053
2.34329739	12.4805	12.48	33.9053
2.317	12.4805	12.48	33.9053
2.35693137	12.4805	12.48	33.9053
2.1397451	12.4805	12.48	33.9053
2.28583333	12.4805	12.48	33.9053
2.29751961	12.4805	12.48	33.9053
2.25953922	12.4805	12.48	33.9053
2.22642484	12.4805	12.48	33.9053
2.23518954	12.5724	12.48	33.9053
2.35693137	12.5724	12.48	33.9053
2.25466667	12.5724	12.48	33.9053
2.24395425	12.5724	12.48	33.9053
2.30531373	12.5724	12.48	33.9053
2.33452941	12.5724	12.48	33.9053
2.21376144	12.5724	12.5636	33.9053
2.2205817	12.5724	12.5636	33.9053
2.29459804	12.5724	12.5636	33.9053
2.26538235	12.5724	12.5636	33.9053
2.22739869	12.5724	12.5636	33.9053
2.25271895	12.5724	12.5636	33.9053
2.29946732	12.5724	12.5636	33.5603
2.16798693	12.5724	12.5636	33.5603
2.1553268	12.5724	12.5636	33.5603
2.22739869	12.5724	12.5636	33.5603
2.31115686	12.5724	12.5636	33.5603
