Started: January 28, 2023 18:47:11
Resistor	1000000.0	Excitation Current (A)	1e-07
Restsitance (Ohms)	Channel 5 Temp (K)	Channel 8 Temp (K)	Channel 13 Temp (K)
0.7298647166666666	17.9577	17.7687	14.0114
0.7449594666666669	17.9743	17.6903	13.9913
0.7348627333333333	17.4742	17.6381	13.9109
0.7551414166666668	17.8586	17.6377	12.5747
0.7306361833333331	17.5548	17.5682	12.2428
0.73672095	17.4736	17.4703	11.8697
0.7367821000000004	17.3028	17.3276	11.6361
0.7466996	17.1552	17.1571	11.3866
0.7397500499999999	16.9266	16.9882	11.347
0.7355325333333332	16.6616	16.7368	11.0924
0.7326588166666667	16.4223	16.5142	10.9893
0.7305663333333332	16.2032	16.2428	10.9085
0.7458895000000001	16.1078	16.0069	10.8613
0.7419032666666666	15.6306	15.7601	10.7699
0.7431262999999999	15.6137	15.5443	10.6658
0.7365408833333333	15.4895	15.2503	10.5734
0.73278995	14.9156	15.0252	10.5455
0.707063	14.7197	14.7619	10.4601
0.70669	14.6233	14.7619	10.4601
0.764994	14.6233	14.7619	10.4601
0.720474	14.6233	14.7619	10.4601
0.689694	14.6233	14.7619	10.4601
0.707342	14.6233	14.7619	10.4601
0.722989	14.6233	14.7619	10.4601
0.776217	14.6233	14.7619	10.4601
0.763597	14.6233	14.7619	10.4601
0.782922	14.6233	14.7619	10.4601
0.736865	14.6233	14.7619	10.4601
0.66059	14.6233	14.7195	10.4601
0.752186	14.6233	14.7195	10.4305
0.690858	14.6233	14.7195	10.4305
0.724386	14.6233	14.7195	10.4305
0.764854	14.6233	14.7195	10.4305
0.67307	14.6233	14.7195	10.4305
0.790885	14.6233	14.7195	10.4305
0.751068	14.6233	14.7195	10.4305
0.756889	14.6233	14.6858	10.4305
0.762992	14.6233	14.6858	10.4674
0.688297	14.6233	14.6858	10.4674
0.741894	14.6233	14.6858	10.4674
0.703943	14.6233	14.6858	10.4674
0.764854	14.6233	14.6858	10.4674
0.744828	14.6233	14.6858	10.4674
0.741429	14.6233	14.6858	10.4674
0.691417	14.6233	14.6775	10.4674
0.71754	14.6233	14.6775	10.4674
0.681778	14.6233	14.6775	10.4674
0.663058	14.6233	14.6775	10.4674
0.718611	14.6233	14.6775	10.4674
0.724758	14.6233	14.6775	10.4674
0.715352	14.6233	14.6775	10.4674
0.735655	14.6233	14.6388	10.4674
0.73016	14.6233	14.6388	10.4674
0.692674	14.6233	14.6388	10.4674
0.747389	14.6233	14.6388	10.4674
0.78092	14.6233	14.6388	10.4674
0.731696	14.6233	14.6388	10.4674
0.647365	14.6233	14.6388	10.4674
0.682383	14.6828	14.6388	10.4674
0.743478	14.6828	14.632	10.4674
0.711301	14.6828	14.632	10.4674
0.792608	14.6828	14.632	10.4674
0.714188	14.6828	14.632	10.4674
0.803877	14.6828	14.632	10.4674
0.792329	14.6828	14.632	10.4674
0.726202	14.6828	14.632	10.4674
0.719682	14.5818	14.632	10.4674
0.661428	14.5818	14.5893	10.4674
0.732162	14.5818	14.5893	10.4674
0.802992	14.5818	14.5893	10.4674
0.738169	14.5818	14.5893	10.4674
0.755771	14.5818	14.5893	10.4674
0.651323	14.5818	14.5893	10.4674
0.773795	14.5818	14.5893	10.4674
0.630741	14.5818	14.5893	10.4674
0.672464	14.5818	14.5893	10.4674
0.791397	14.5818	14.5893	10.4674
0.77631	14.5818	14.5893	10.3544
0.745014	14.5818	14.5893	10.3544
0.758286	14.5818	14.5893	10.3544
0.717028	14.5818	14.5893	10.3544
0.789302	14.5818	14.5893	10.3544
0.7778	14.5818	14.5893	10.3544
0.724432	14.5818	14.5481	10.3544
0.775192	14.5818	14.5481	10.3544
0.801642	14.5818	14.5481	10.3544
0.743198	14.5818	14.5481	10.3544
0.722011	14.5818	14.5481	10.3544
0.738495	14.5818	14.5481	10.3544
0.733373	14.5818	14.5481	10.3544
0.770489	14.5818	14.5481	10.3544
0.71023	14.5818	14.5481	10.3544
0.771653	14.5818	14.4767	10.3544
0.806159	14.5818	14.4767	10.3544
0.780221	14.5818	14.4767	10.3544
0.708786	14.5818	14.4767	10.3544
0.696027	14.5818	14.4767	10.3544
0.687226	14.5818	14.4767	10.3544
0.722197	14.462	14.4767	10.3544
0.739426	14.462	14.5036	10.3544
0.685782	14.462	14.5036	10.3544
0.767695	14.462	14.5036	10.3544
0.824692	14.462	14.5036	10.3544
0.829768	14.462	14.5036	10.3544
0.776729	14.462	14.5036	10.3544
0.73626	14.462	14.5036	10.3544
0.691463	14.5075	14.5036	10.3544
0.747995	14.5075	14.4682	10.3544
0.739287	14.5075	14.4682	10.3544
0.731929	14.5075	14.4682	10.3544
0.712558	14.5075	14.4682	10.3544
0.828091	14.5075	14.4682	10.3544
0.759916	14.5075	14.4682	10.3544
0.740963	14.5075	14.4682	10.3544
0.768859	14.5075	14.4682	10.3544
0.709112	14.5075	14.4682	10.3544
0.778126	14.5075	14.4613	10.3544
0.72541	14.5075	14.4613	10.3824
0.723827	14.5075	14.4613	10.3824
0.674606	14.5075	14.4613	10.3824
0.733792	14.5075	14.4613	10.3824
0.771141	14.5075	14.4613	10.3824
0.790652	14.5075	14.4613	10.3824
0.73002	14.5075	14.4613	10.3824
0.756283	14.5075	14.422	10.3824
0.62832	14.5075	14.422	10.3912
0.753629	14.5075	14.422	10.3912
0.71917	14.5075	14.422	10.3912
0.713023	14.5075	14.422	10.3912
0.753955	14.5075	14.422	10.3912
0.728996	14.5075	14.422	10.3912
0.667854	14.5075	14.422	10.3912
0.736586	14.5075	14.4209	10.3912
0.683175	14.5075	14.4209	10.3912
0.719356	14.5075	14.4209	10.3912
0.729741	14.5075	14.4209	10.3912
0.638285	14.5075	14.4209	10.3912
0.715445	14.5075	14.4209	10.3912
0.752884	14.5075	14.4209	10.3912
0.708553	14.5075	14.4209	10.3912
0.785809	14.5075	14.3779	10.3912
0.738588	14.5075	14.3779	10.3912
0.709484	14.5075	14.3779	10.3912
0.764575	14.5075	14.3779	10.3912
0.746691	14.5075	14.3779	10.3912
0.796752	14.5075	14.3779	10.3912
0.742081	14.3574	14.3779	10.3912
0.776869	14.3574	14.3779	10.3912
0.667668	14.3574	14.3779	10.3912
0.724199	14.3574	14.3779	10.3912
0.723967	14.3574	14.3779	10.3912
0.685363	14.3574	14.3779	10.3912
0.693559	14.3574	14.3779	10.3912
0.664408	14.3574	14.3779	10.3912
0.68066	14.3574	14.3779	10.3912
0.694397	14.3574	14.3432	10.3912
0.696772	14.3574	14.3432	10.3912
0.720427	14.3574	14.3432	10.2931
0.754607	14.3574	14.3432	10.2931
0.76243	14.3574	14.3432	10.2931
0.73449	14.3574	14.3432	10.2931
0.723408	14.3574	14.3432	10.2931
0.757401	14.3574	14.3432	10.2931
0.723547	14.3574	14.318	10.2931
0.679123	14.3574	14.318	10.2931
0.708972	14.3574	14.318	10.3117
0.780687	14.3574	14.318	10.3117
0.801502	14.3574	14.318	10.3117
0.823668	14.3574	14.318	10.3117
0.73314	14.3574	14.318	10.3117
0.724898	14.3574	14.318	10.3117
0.691137	14.3574	14.31	10.3117
0.670695	14.3574	14.31	10.3117
0.772584	14.3574	14.31	10.3117
0.742686	14.3574	14.31	10.3117
0.731091	14.3574	14.31	10.3117
0.756516	14.3574	14.31	10.3117
0.781479	14.3574	14.31	10.3117
0.675584	14.3574	14.31	10.3117
0.683454	14.3574	14.2759	10.3117
0.758286	14.3574	14.2759	10.3117
0.815192	14.3574	14.2759	10.3117
0.721824	14.3574	14.2759	10.3117
