Initial Temperature (K)	0.0521189
Resistor	201600.0	Excitation Current (A)	6.12e-08
Axis 1,2	x,z
Angle	0
Field (T)	Current (A)	Resistance (Ohms)	Actual X-Field	Actual Y-Field	Actual Z-Field	Compliance Pass
-0.0024	-0.00029018	0.58120985	-0.0024	-0.0	0.0	True
-0.0024	-0.00028894	0.58729658	-0.0024	0.0	-0.0	True
-0.0024	-0.0002877	0.59533269	-0.0024	0.0	-0.0	True
-0.0024	-0.00028646	0.55296416	-0.0024	-0.0	-0.0	True
-0.0024	-0.00028522	0.53324235	-0.0024	0.0	-0.0	True
-0.0024	-0.00028398	0.55272233	-0.0024	0.0	0.0	True
-0.0024	-0.00028274	0.46579568	-0.0024	-0.0	0.0	True
-0.0024	-0.0002815	0.59338331	-0.0024	0.0	-0.0	True
-0.0024	-0.00028026	0.62309063	-0.0024	-0.0	-0.0	True
-0.0024	-0.00027902	0.55466926	-0.0024	-0.0	-0.0	True
-0.0024	-0.00027778	0.53372928	-0.0024	0.0	-0.0	True
-0.0024	-0.00027654	0.55466926	-0.0024	-0.0	0.0	True
-0.0024	-0.0002753	0.56660089	-0.0024	-0.0	0.0	True
-0.0024	-0.00027406	0.50621564	-0.0024	0.0	-0.0	True
-0.0024	-0.00027282	0.50158809	-0.0024	0.0	-0.0	True
-0.0024	-0.00027158	0.5512607	-0.0024	-0.0	-0.0	True
-0.0024	-0.00027034	0.56221762	-0.0024	-0.0	-0.0	True
-0.0024	-0.0002691	0.58364536	-0.0024	0.0	0.0	True
-0.0024	-0.00026786	0.51425094	-0.0024	-0.0	-0.0	True
-0.0024	-0.00026662	0.61602839	-0.0024	-0.0	0.0	True
-0.0024	-0.00026538	0.49501361	-0.0024	-0.0	-0.0	True
-0.0024	-0.00026414	0.57755781	-0.0024	0.0	0.0	True
-0.0024	-0.0002629	0.5191195	-0.0024	-0.0	-0.0	True
-0.0024	-0.00026166	0.52715562	-0.0024	-0.0	0.0	True
-0.0024	-0.00026042	0.58047944	-0.0024	-0.0	-0.0	True
-0.0024	-0.00025918	0.6055584	-0.0024	-0.0	0.0	True
-0.0024	-0.00025794	0.61335023	-0.0024	-0.0	0.0	True
-0.0024	-0.0002567	0.53421622	-0.0024	-0.0	0.0	True
-0.0024	-0.00025546	0.48235158	-0.0024	-0.0	-0.0	True
-0.0024	-0.00025422	0.54273764	-0.0024	0.0	-0.0	True
-0.0024	-0.00025298	0.50475401	-0.0024	0.0	-0.0	True
-0.0024	-0.00025174	0.54809478	-0.0024	0.0	0.0	True
-0.0024	-0.0002505	0.5600264	-0.0024	-0.0	-0.0	True
-0.0024	-0.00024926	0.48235321	-0.0024	0.0	0.0	True
-0.0024	-0.00024802	0.61261982	-0.0024	0.0	0.0	True
-0.0024	-0.00024678	0.49744911	-0.0024	-0.0	0.0	True
-0.0024	-0.00024554	0.56538354	-0.0024	-0.0	0.0	True
-0.0024	-0.0002443	0.48284015	-0.0024	-0.0	0.0	True
-0.0024	-0.00024306	0.59070515	-0.0024	0.0	-0.0	True
-0.0024	-0.00024182	0.59362841	-0.0024	0.0	-0.0	True
-0.0024	-0.00024058	0.51230155	-0.0024	-0.0	-0.0	True
-0.0024	-0.00023934	0.60141942	-0.0024	0.0	-0.0	True
-0.0024	-0.0002381	0.5239897	-0.0024	0.0	-0.0	True
-0.0024	-0.00023686	0.54931294	-0.0024	0.0	-0.0001	True
-0.0024	-0.00023562	0.53153806	-0.0024	-0.0	0.0	True
-0.0024	-0.00023438	0.59703616	-0.0024	0.0	-0.0	True
-0.0024	-0.00023313	0.5144944	-0.0024	-0.0	0.0	True
-0.0024	-0.00023189	0.58997556	-0.0024	0.0	0.0	True
-0.0024	-0.00023065	0.550286	-0.0024	-0.0	0.0	True
-0.0024	-0.00022941	0.57293108	-0.0024	-0.0	0.0	True
-0.0024	-0.00022817	0.60969737	-0.0024	-0.0	0.0	True
-0.0024	-0.00022693	0.53932989	-0.0024	0.0	0.0	True
-0.0024	-0.00022569	0.60628962	-0.0024	0.0	0.0	True
-0.0024	-0.00022445	0.53226847	-0.0024	-0.0	0.0	True
-0.0024	-0.00022321	0.55345192	-0.0024	0.0	0.0	True
-0.0024	-0.00022197	0.52447664	-0.0024	0.0	-0.0	True
-0.0024	-0.00022073	0.53738214	-0.0024	-0.0	-0.0	True
-0.0024	-0.00021949	0.46482098	-0.0024	0.0	0.0	True
-0.0024	-0.00021825	0.56270456	-0.0024	0.0	-0.0	True
-0.0024	-0.00021701	0.45021202	-0.0024	-0.0	0.0	True
-0.0024	-0.00021577	0.48868341	-0.0024	0.0	0.0	True
-0.0024	-0.00021453	0.52204195	-0.0024	0.0	-0.0	True
-0.0024	-0.00021329	0.60872513	-0.0024	-0.0	-0.0	True
-0.0024	-0.00021205	0.54346805	-0.0024	0.0	0.0	True
-0.0024	-0.00021081	0.47602138	-0.0024	0.0	-0.0	True
-0.0024	-0.00020957	0.55856559	-0.0024	-0.0	-0.0	True
-0.0024	-0.00020833	0.49964034	-0.0024	0.0	-0.0	True
-0.0024	-0.00020709	0.51717175	-0.0024	0.0	0.0	True
-0.0024	-0.00020585	0.61627186	-0.0024	-0.0	0.0	True
-0.0024	-0.00020461	0.56830435	-0.0024	-0.0	-0.0	True
-0.0024	-0.00020337	0.48868341	-0.0024	0.0	-0.0	True
-0.0024	-0.00020213	0.54103499	-0.0024	0.0	0.0	True
-0.0024	-0.00020089	0.57512312	-0.0024	0.0	-0.0	True
-0.0024	-0.00019965	0.57293108	-0.0024	-0.0	0.0	True
-0.0024	-0.00019841	0.58973209	-0.0024	0.0	-0.0	True
-0.0024	-0.00019717	0.59995779	-0.0024	0.0	-0.0	True
-0.0024	-0.00019593	0.48381321	-0.0024	0.0	-0.0	True
-0.0024	-0.00019469	0.61408063	-0.0024	0.0	-0.0	True
-0.0024	-0.00019345	0.55393886	-0.0024	0.0	-0.0	True
-0.0024	-0.00019221	0.54687825	-0.0024	0.0	0.0	True
-0.0024	-0.00019097	0.5863227	-0.0024	-0.0	0.0	True
-0.0024	-0.00018973	0.51863338	-0.0024	-0.0	0.0	True
-0.0024	-0.00018849	0.56270456	-0.0024	0.0	0.0	True
-0.0024	-0.00018725	0.56392272	-0.0024	0.0	-0.0	True
-0.0024	-0.00018601	0.56854864	-0.0024	-0.0	0.0	True
-0.0024	-0.00018477	0.51230237	-0.0024	-0.0	0.0	True
-0.0024	-0.00018353	0.53275622	-0.0024	0.0	-0.0	True
-0.0024	-0.00018229	0.56392109	-0.0024	0.0	0.0	True
-0.0024	-0.00018105	0.54785131	-0.0024	-0.0	0.0	True
-0.0024	-0.00017981	0.59460229	-0.0024	0.0	0.0	True
-0.0024	-0.00017857	0.50572706	-0.0024	-0.0	-0.0	True
-0.0024	-0.00017733	0.54152111	-0.0024	-0.0	-0.0	True
-0.0024	-0.00017609	0.61700226	-0.0024	0.0	-0.0	True
-0.0024	-0.00017485	0.5680617	-0.0024	-0.0	-0.0	True
-0.0024	-0.00017361	0.55077376	-0.0024	0.0	0.0	True
-0.0024	-0.00017237	0.57268843	-0.0024	0.0	0.0	True
-0.0024	-0.00017113	0.58924433	-0.0024	-0.0	0.0	True
-0.0024	-0.00016989	0.55491273	-0.0024	-0.0	0.0	True
-0.0024	-0.00016865	0.57219986	-0.0024	0.0	-0.0	True
-0.0024	-0.00016741	0.53251194	-0.0024	0.0	-0.0	True
-0.0024	-0.00016617	0.60921044	-0.0024	0.0	0.0	True
-0.0024	-0.00016493	0.6503608	-0.0024	-0.0	-0.0	True
-0.0024	-0.00016369	0.57828822	-0.0024	0.0	-0.0	True
-0.0024	-0.00016245	0.57390496	-0.0024	0.0	-0.0	True
-0.0024	-0.00016121	0.53275622	-0.0024	-0.0	0.0	True
-0.0024	-0.00015997	0.49087463	-0.0024	-0.0	0.0	True
-0.0024	-0.00015873	0.60921125	-0.0024	-0.0	0.0	True
-0.0024	-0.00015749	0.6303947	-0.0024	-0.0	-0.0	True
-0.0024	-0.00015625	0.55539967	-0.0024	0.0	-0.0	True
-0.0024	-0.00015501	0.61943777	-0.0024	-0.0	0.0	True
-0.0024	-0.00015377	0.56830435	-0.0024	-0.0	0.0	True
-0.0024	-0.00015253	0.55734742	-0.0024	-0.0	0.0	True
-0.0024	-0.00015129	0.68542363	-0.0024	-0.0	0.0	True
-0.0024	-0.00015005	0.56781823	-0.0024	-0.0	-0.0	True
-0.0024	-0.00014881	0.60921125	-0.0024	-0.0	0.0	True
-0.0024	-0.00014757	0.59898473	-0.0024	-0.0	0.0	True
-0.0024	-0.00014633	0.57317455	-0.0024	0.0	-0.0	True
-0.0024	-0.00014509	0.55491437	-0.0024	0.0	-0.0	True
-0.0024	-0.00014385	0.47845689	-0.0024	0.0	-0.0	True
-0.0024	-0.00014261	0.60799391	-0.0024	0.0	0.0	True
-0.0024	-0.00014137	0.59508841	-0.0024	-0.0	0.0	True
-0.0024	-0.00014013	0.50937992	-0.0024	0.0	-0.0	True
-0.0024	-0.00013889	0.60166289	-0.0024	-0.0	0.0	True
-0.0024	-0.00013765	0.63575184	-0.0024	-0.0	-0.0	True
-0.0024	-0.00013641	0.59265372	-0.0024	0.0	-0.0	True
-0.0024	-0.00013517	0.67081303	-0.0024	0.0	-0.0	True
-0.0024	-0.00013393	0.58047944	-0.0024	-0.0	-0.0	True
-0.0024	-0.00013269	0.56173069	-0.0024	0.0	0.0	True
-0.0024	-0.00013145	0.52910255	-0.0024	-0.0	-0.0	True
-0.0024	-0.00013021	0.56319232	-0.0024	0.0	-0.0	True
-0.0024	-0.00012897	0.60921125	-0.0024	0.0	-0.0	True
-0.0024	-0.00012773	0.49525707	-0.0024	-0.0	0.0	True
-0.0024	-0.00012649	0.56294885	-0.0024	-0.0	-0.0	True
-0.0024	-0.00012525	0.6255245	-0.0024	-0.0	-0.0	True
-0.0024	-0.00012401	0.57780128	-0.0024	0.0	0.0	True
-0.0024	-0.00012277	0.64281163	-0.0024	-0.0	0.0	True
-0.0024	-0.00012153	0.6545006	-0.0024	-0.0	-0.0	True
-0.0024	-0.00012029	0.61675961	-0.0024	0.0	0.0	True
-0.0024	-0.00011905	0.58851556	-0.0024	0.0	0.0	True
-0.0024	-0.00011781	0.57877434	-0.0024	-0.0	-0.0	True
-0.0024	-0.00011657	0.62016818	-0.0024	-0.0	0.0	True
-0.0024	-0.00011533	0.6352649	-0.0024	0.0	0.0	True
-0.0024	-0.00011409	0.56830435	-0.0024	-0.0	-0.0	True
-0.0024	-0.00011285	0.62430797	-0.0024	0.0	0.0	True
-0.0024	-0.00011161	0.59654922	-0.0024	-0.0	0.0	True
-0.0024	-0.00011037	0.48770871	-0.0024	-0.0	-0.0	True
-0.0024	-0.00010913	0.65425631	-0.0024	-0.0	0.0	True
-0.0024	-0.00010789	0.61992471	-0.0024	0.0	0.0	True
-0.0024	-0.00010665	0.56173069	-0.0024	0.0	-0.0	True
-0.0024	-0.00010541	0.64354203	-0.0024	0.0	-0.0	True
-0.0024	-0.00010417	-0.42634984	-0.0024	-0.0	0.0	True
-0.0024	-0.00010293	-0.01314843	-0.0024	-0.0	0.0001	True
-0.0024	-0.00010169	0.02605338	-0.0024	-0.0	0.0	True
-0.0024	-0.00010045	0.03335801	-0.0024	0.0	0.0	True
-0.0024	-9.921e-05	-0.01047002	-0.0024	-0.0	-0.0	True
-0.0024	-9.797e-05	-0.0026784	-0.0024	-0.0	-0.0	True
-0.0024	-9.673e-05	-0.01582681	-0.0024	0.0	0.0	True
-0.0024	-9.549e-05	-0.03920183	-0.0024	0.0	-0.0	True
-0.0024	-9.425e-05	-0.02507943	-0.0024	-0.0	-0.0	True
-0.0024	-9.301e-05	0.01558328	-0.0024	-0.0	-0.0	True
-0.0024	-9.177e-05	-0.0026784	-0.0024	-0.0	-0.0	True
-0.0024	-9.053e-05	-0.05843741	-0.0024	-0.0	-0.0	True
-0.0024	-8.929e-05	-0.05259369	-0.0024	0.0	-0.0	True
-0.0024	-8.805e-05	0.01022657	-0.0024	0.0	0.0	True
-0.0024	-8.681e-05	-0.04017584	-0.0024	-0.0	-0.0	True
-0.0024	-8.557e-05	-0.03116657	-0.0024	0.0	-0.0	True
-0.0024	-8.433e-05	-0.00292186	-0.0024	-0.0	0.0	True
-0.0024	-8.309e-05	-0.00681785	-0.0024	-0.0	0.0	True
-0.0024	-8.185e-05	0.01704428	-0.0024	-0.0	-0.0	True
-0.0024	-8.061e-05	0.00340885	-0.0024	-0.0	-0.0	True
-0.0024	-7.937e-05	-0.01071349	-0.0024	-0.0	-0.0	True
-0.0024	-7.812e-05	0.00560025	-0.0024	0.0	-0.0	True
-0.0024	-7.688e-05	-0.00706121	-0.0024	0.0	0.0	True
-0.0024	-7.564e-05	-0.05454169	-0.0024	0.0	0.0001	True
-0.0024	-7.44e-05	0.02702732	-0.0024	-0.0	-0.0	True
-0.0024	-7.316e-05	-0.02873172	-0.0024	-0.0	0.0	True
-0.0024	-7.192e-05	-0.01655721	-0.0024	-0.0	-0.0	True
-0.0024	-7.068e-05	0.03189717	-0.0024	-0.0	0.0	True
-0.0024	-6.944e-05	-0.01923563	-0.0024	0.0	0.0	True
-0.0024	-6.82e-05	-0.03384501	-0.0024	-0.0	0.0	True
-0.0024	-6.696e-05	0.02605331	-0.0024	0.0	-0.0	True
-0.0024	-6.572e-05	0.01631382	-0.0024	0.0	-0.0	True
-0.0024	-6.448e-05	-0.04869786	-0.0024	-0.0	-0.0	True
-0.0024	-6.324e-05	0.00194792	-0.0024	-0.0	-0.0	True
-0.0024	-6.2e-05	-0.00681771	-0.0024	0.0	-0.0	True
-0.0024	-6.076e-05	0.01655729	-0.0024	-0.0	0.0	True
-0.0024	-5.952e-05	0.04139328	-0.0024	0.0	-0.0	True
-0.0024	-5.828e-05	-0.03579299	-0.0024	0.0	-0.0	True
-0.0024	-5.704e-05	-0.03116666	-0.0024	0.0	0.0	True
-0.0024	-5.58e-05	0.04918492	-0.0024	0.0	0.0	True
-0.0024	-5.456e-05	-0.0024349	-0.0024	-0.0	-0.0	True
-0.0024	-5.332e-05	-0.01266146	-0.0024	0.0	-0.0	True
-0.0024	-5.208e-05	0.057707	-0.0024	0.0	-0.0	True
-0.0024	-5.084e-05	-0.05795043	-0.0024	0.0	-0.0	True
-0.0024	-4.96e-05	-0.04139318	-0.0024	0.0	0.0	True
-0.0024	-4.836e-05	0.01168756	-0.0024	-0.0	0.0	True
-0.0024	-4.712e-05	-0.03774087	-0.0024	-0.0	0.0	True
-0.0024	-4.588e-05	0.00365233	-0.0024	-0.0	0.0	True
-0.0024	-4.464e-05	0.00803515	-0.0024	-0.0	0.0	True
-0.0024	-4.34e-05	-0.03311455	-0.0024	-0.0	0.0	True
-0.0024	-4.216e-05	-0.04869794	-0.0024	-0.0	0.0	True
-0.0024	-4.092e-05	-0.03506249	-0.0024	-0.0	-0.0	True
-0.0024	-3.968e-05	-0.05064591	-0.0024	0.0	-0.0	True
-0.0024	-3.844e-05	-0.05259374	-0.0024	-0.0	-0.0	True
-0.0024	-3.72e-05	-0.06087248	-0.0024	0.0	-0.0	True
-0.0024	-3.596e-05	-0.04601946	-0.0024	0.0	-0.0	True
-0.0024	-3.472e-05	0.02702739	-0.0024	-0.0	0.0	True
-0.0024	-3.348e-05	0.01777476	-0.0024	-0.0	0.0	True
-0.0024	-3.224e-05	-0.01339195	-0.0024	0.0	0.0	True
-0.0024	-3.1e-05	-0.01120052	-0.0024	-0.0	0.0	True
-0.0024	-2.976e-05	-0.02727082	-0.0024	0.0	-0.0	True
-0.0024	-2.852e-05	-0.05916794	-0.0024	0.0	0.0	True
-0.0024	-2.728e-05	-0.02483595	-0.0024	-0.0	0.0001	True
-0.0024	-2.604e-05	-0.04139321	-0.0024	0.0	-0.0	True
-0.0024	-2.48e-05	-0.01533984	-0.0024	0.0	-0.0	True
-0.0024	-2.356e-05	-0.00097397	-0.0024	-0.0	0.0	True
-0.0024	-2.232e-05	0.04066275	-0.0024	-0.0	0.0	True
-0.0024	-2.108e-05	-0.05770696	-0.0024	0.0	0.0	True
-0.0024	-1.984e-05	0.02410548	-0.0024	-0.0	-0.0	True
-0.0024	-1.86e-05	-0.01168743	-0.0024	0.0	-0.0	True
-0.0024	-1.736e-05	0.00170437	-0.0024	-0.0	0.0	True
-0.0024	-1.612e-05	-0.04942833	-0.0024	-0.0	0.0	True
-0.0024	-1.488e-05	-0.01047008	-0.0024	0.0	-0.0	True
-0.0024	-1.364e-05	-0.02507946	-0.0024	-0.0	0.0	True
-0.0024	-1.24e-05	0.0056003	-0.0024	0.0	0.0	True
-0.0024	-1.116e-05	-0.03092319	-0.0024	-0.0	0.0001	True
-0.0024	-9.92e-06	-0.0085221	-0.0024	0.0	0.0	True
-0.0024	-8.68e-06	-0.01533984	-0.0024	0.0	0.0	True
-0.0024	-7.44e-06	0.01095703	-0.0024	0.0	0.0	True
-0.0024	-6.2e-06	-0.03944535	-0.0024	-0.0	-0.0	True
-0.0024	-4.96e-06	0.00827865	-0.0024	0.0	0.0	True
-0.0024	-3.72e-06	-0.03262759	-0.0024	0.0	-0.0	True
-0.0024	-2.48e-06	-0.03554938	-0.0024	0.0	-0.0	True
-0.0024	-1.24e-06	-0.04139319	-0.0024	-0.0	0.0	True
-0.0024	0.0	0.02727091	-0.0024	0.0	-0.0	True
-0.0024	1.24e-06	-0.02434895	-0.0024	0.0	0.0	True
-0.0024	2.48e-06	-0.02775778	-0.0024	-0.0	0.0	True
-0.0024	3.72e-06	-0.0065742	-0.0024	0.0	-0.0	True
-0.0024	4.96e-06	-0.01436591	-0.0024	0.0	0.0	True
-0.0024	6.2e-06	0.01436587	-0.0024	0.0	-0.0	True
-0.0024	7.44e-06	-0.00511328	-0.0024	-0.0	0.0	True
-0.0024	8.68e-06	-0.08424737	-0.0024	-0.0	-0.0	True
-0.0024	9.92e-06	0.01387882	-0.0024	-0.0	-0.0	True
-0.0024	1.116e-05	-0.01655727	-0.0024	-0.0	0.0	True
-0.0024	1.24e-05	-0.01753122	-0.0024	-0.0	-0.0	True
-0.0024	1.364e-05	-0.03895829	-0.0024	0.0	-0.0	True
-0.0024	1.488e-05	-0.06355076	-0.0024	0.0	-0.0	True
-0.0024	1.612e-05	-0.03481899	-0.0024	0.0	-0.0	True
-0.0024	1.736e-05	0.03506251	-0.0024	0.0	0.0	True
-0.0024	1.86e-05	0.03481894	-0.0024	0.0	-0.0	True
-0.0024	1.984e-05	-0.0560026	-0.0024	-0.0	-0.0	True
-0.0024	2.108e-05	0.02873171	-0.0024	-0.0	0.0	True
-0.0024	2.232e-05	-0.02094008	-0.0024	-0.0	-0.0	True
-0.0024	2.356e-05	0.00925255	-0.0024	-0.0	0.0	True
-0.0024	2.48e-05	-0.06014194	-0.0024	-0.0	0.0	True
-0.0024	2.604e-05	-0.00900911	-0.0024	0.0	-0.0	True
-0.0024	2.728e-05	-0.03141011	-0.0024	0.0	0.0	True
-0.0024	2.852e-05	0.00730473	-0.0024	0.0	0.0	True
-0.0024	2.976e-05	0.04650647	-0.0024	0.0	0.0	True
-0.0024	3.1e-05	-0.04796742	-0.0024	-0.0	0.0	True
-0.0024	3.224e-05	-0.03798437	-0.0024	-0.0	0.0	True
-0.0024	3.348e-05	0.01607032	-0.0024	-0.0	0.0	True
-0.0024	3.472e-05	0.01387898	-0.0024	0.0	0.0	True
-0.0024	3.596e-05	-0.05210678	-0.0024	0.0	-0.0	True
-0.0024	3.72e-05	-0.01120052	-0.0024	0.0	0.0	True
-0.0024	3.844e-05	0.00219141	-0.0024	0.0	0.0	True
-0.0024	3.968e-05	-0.04334112	-0.0024	-0.0	-0.0	True
-0.0024	4.092e-05	-0.01972253	-0.0024	-0.0	-0.0	True
-0.0024	4.216e-05	-0.02483586	-0.0024	-0.0	0.0	True
-0.0024	4.34e-05	-0.01363535	-0.0024	-0.0	0.0	True
-0.0024	4.464e-05	-0.02434893	-0.0024	-0.0	0.0	True
-0.0024	4.588e-05	-0.0270273	-0.0024	0.0	0.0	True
-0.0024	4.712e-05	-0.06014186	-0.0024	-0.0	-0.0	True
-0.0024	4.836e-05	0.02264452	-0.0024	0.0	-0.0	True
-0.0024	4.96e-05	0.02507945	-0.0024	-0.0	0.0	True
-0.0024	5.084e-05	-0.00633074	-0.0024	-0.0	0.0	True
-0.0024	5.208e-05	0.01436584	-0.0024	-0.0	-0.0	True
-0.0024	5.332e-05	-0.00024346	-0.0024	-0.0	0.0	True
-0.0024	5.456e-05	-0.05137631	-0.0024	0.0	-0.0	True
-0.0024	5.58e-05	-0.05332416	-0.0024	0.0	0.0	True
-0.0024	5.704e-05	-0.02142708	-0.0024	0.0	0.0	True
-0.0024	5.828e-05	0.00097398	-0.0024	0.0	0.0	True
-0.0024	5.952e-05	-0.05868088	-0.0024	0.0	0.0	True
-0.0024	6.076e-05	-0.00706116	-0.0024	-0.0	0.0	True
-0.0024	6.2e-05	-0.04967182	-0.0024	0.0	-0.0	True
-0.0024	6.324e-05	-0.0299492	-0.0024	-0.0	-0.0001	True
-0.0024	6.448e-05	-0.02020968	-0.0024	-0.0	-0.0	True
-0.0024	6.572e-05	-0.02337501	-0.0024	-0.0	0.0	True
-0.0024	6.696e-05	-0.02775781	-0.0024	-0.0	0.0	True
-0.0024	6.82e-05	-4e-08	-0.0024	0.0	-0.0	True
-0.0024	6.944e-05	-0.04626306	-0.0024	0.0	-0.0	True
-0.0024	7.068e-05	-0.00097398	-0.0024	-0.0	0.0	True
-0.0024	7.192e-05	-0.00243487	-0.0024	0.0	-0.0	True
-0.0024	7.316e-05	0.03530596	-0.0024	0.0	0.0	True
-0.0024	7.44e-05	-0.0082787	-0.0024	-0.0	-0.0	True
-0.0024	7.564e-05	-0.01290493	-0.0024	0.0	-0.0	True
-0.0024	7.688e-05	0.00657421	-0.0024	-0.0	0.0	True
-0.0024	7.812e-05	-0.00779167	-0.0024	0.0	0.0	True
-0.0024	7.937e-05	-0.00998309	-0.0024	-0.0	0.0	True
-0.0024	8.061e-05	-0.02020963	-0.0024	-0.0	0.0	True
-0.0024	8.185e-05	0.03627986	-0.0024	-0.0	0.0	True
-0.0024	8.309e-05	-0.01874868	-0.0024	-0.0	0.0	True
-0.0024	8.433e-05	0.02337496	-0.0024	0.0	-0.0	True
-0.0024	8.557e-05	0.00900913	-0.0024	-0.0	0.0	True
-0.0024	8.681e-05	-0.02556638	-0.0024	0.0	-0.0	True
-0.0024	8.805e-05	-0.03774093	-0.0024	0.0	-0.0	True
-0.0024	8.929e-05	-0.03189721	-0.0024	-0.0	0.0	True
-0.0024	9.053e-05	0.00657416	-0.0024	0.0	0.0	True
-0.0024	9.177e-05	-0.00730474	-0.0024	0.0	-0.0001	True
-0.0024	9.301e-05	-0.06452477	-0.0024	0.0	0.0	True
-0.0024	9.425e-05	-0.02580991	-0.0024	-0.0	0.0	True
-0.0024	9.549e-05	0.02361849	-0.0024	0.0	0.0	True
-0.0024	9.673e-05	-0.09228256	-0.0024	-0.0	0.0	True
-0.0024	9.797e-05	-0.01850517	-0.0024	0.0	-0.0	True
-0.0024	9.921e-05	0.01485283	-0.0024	0.0	-0.0	True
-0.0024	0.00010045	-0.06525528	-0.0024	-0.0	-0.0	True
-0.0024	0.00010169	-0.02240102	-0.0024	0.0	-0.0	True
-0.0024	0.00010293	0.02775786	-0.0024	-0.0	0.0	True
-0.0024	0.00010417	0.00097394	-0.0024	-0.0	0.0	True
-0.0024	0.00010541	0.26467277	-0.0024	-0.0	-0.0	True
-0.0024	0.00010665	0.68566628	-0.0024	0.0	0.0	True
-0.0024	0.00010789	0.65425631	-0.0024	0.0	-0.0	True
-0.0024	0.00010913	0.65669182	-0.0024	0.0	0.0	True
-0.0024	0.00011037	0.6479253	-0.0024	0.0	-0.0	True
-0.0024	0.00011161	0.72340645	-0.0024	-0.0	-0.0	True
-0.0024	0.00011285	0.67397813	-0.0024	-0.0	-0.0	True
-0.0024	0.00011409	0.64329938	-0.0024	0.0	0.0	True
-0.0024	0.00011533	0.6094539	-0.0024	0.0	-0.0	True
-0.0024	0.00011657	0.61627267	-0.0024	0.0	-0.0	True
-0.0024	0.00011781	0.62942001	-0.0024	0.0	-0.0	True
-0.0024	0.00011905	0.63234245	-0.0024	0.0	-0.0	True
-0.0024	0.00012029	0.60263595	-0.0024	-0.0	0.0	True
-0.0024	0.00012153	0.63234245	-0.0024	-0.0	0.0001	True
-0.0024	0.00012277	0.52886072	-0.0024	0.0	-0.0	True
-0.0024	0.00012401	0.61359288	-0.0024	-0.0	-0.0	True
-0.0024	0.00012525	0.59606228	-0.0024	0.0	-0.0001	True
-0.0024	0.00012649	0.53957254	-0.0024	0.0	0.0	True
-0.0024	0.00012773	0.61675961	-0.0024	-0.0	0.0	True
-0.0024	0.00012897	0.62649838	-0.0024	0.0	0.0	True
-0.0024	0.00013021	0.59557616	-0.0024	-0.0	-0.0	True
-0.0024	0.00013145	0.56440966	-0.0024	-0.0	0.0	True
-0.0024	0.00013269	0.65498672	-0.0024	0.0	-0.0	True
-0.0024	0.00013393	0.60093248	-0.0024	-0.0	0.0	True
-0.0024	0.00013517	0.48454362	-0.0024	-0.0	-0.0	True
-0.0024	0.00013641	0.62284634	-0.0024	-0.0	-0.0	True
-0.0024	0.00013765	0.64037775	-0.0024	-0.0	-0.0	True
-0.0024	0.00013889	0.57974904	-0.0024	0.0	0.0	True
-0.0024	0.00014013	0.56392272	-0.0024	0.0	-0.0	True
-0.0024	0.00014137	0.66229243	-0.0024	-0.0	-0.0	True
-0.0024	0.00014261	0.56319068	-0.0024	-0.0	0.0	True
-0.0024	0.00014385	0.57585435	-0.0024	-0.0	-0.0	True
-0.0024	0.00014509	0.65084774	-0.0024	0.0	-0.0	True
-0.0024	0.00014633	0.56952251	-0.0024	0.0	0.0	True
-0.0024	0.00014757	0.55369539	-0.0024	-0.0	0.0	True
-0.0024	0.00014881	0.56075681	-0.0024	-0.0	0.0	True
-0.0024	0.00015005	0.54785049	-0.0024	0.0	0.0001	True
-0.0024	0.00015129	0.49574483	-0.0024	0.0	-0.0001	True
-0.0024	0.00015253	0.58973127	-0.0024	0.0	-0.0	True
-0.0024	0.00015377	0.64403061	-0.0024	0.0	-0.0	True
-0.0024	0.00015501	0.53275541	-0.0024	-0.0	0.0	True
-0.0024	0.00015625	0.57220068	-0.0024	0.0	0.0	True
-0.0024	0.00015749	0.54736519	-0.0024	-0.0	-0.0	True
-0.0024	0.00015873	0.55929599	-0.0024	0.0	0.0	True
-0.0024	0.00015997	0.49330932	-0.0024	0.0	0.0	True
-0.0024	0.00016121	0.53178235	-0.0024	-0.0	0.0	True
-0.0024	0.00016245	0.61237635	-0.0024	0.0	-0.0	True
-0.0024	0.00016369	0.54273846	-0.0024	0.0	-0.0	True
-0.0024	0.00016493	0.51351971	-0.0024	0.0	0.0	True
-0.0024	0.00016617	0.55174682	-0.0024	0.0	0.0	True
-0.0024	0.00016741	0.65766488	-0.0024	0.0	0.0	True
-0.0024	0.00016865	0.50840604	-0.0024	0.0	0.0	True
-0.0024	0.00016989	0.52398888	-0.0024	-0.0	-0.0	True
-0.0024	0.00017113	0.61724655	-0.0024	0.0	-0.0	True
-0.0024	0.00017237	0.55150416	-0.0024	-0.0	-0.0	True
-0.0024	0.00017361	0.52812868	-0.0024	0.0	-0.0	True
-0.0024	0.00017485	0.5831576	-0.0024	0.0	-0.0	True
-0.0024	0.00017609	0.59825432	-0.0024	0.0	-0.0	True
-0.0024	0.00017733	0.54420009	-0.0024	0.0	-0.0	True
-0.0024	0.00017857	0.58705393	-0.0024	-0.0	0.0	True
-0.0024	0.00017981	0.51376318	-0.0024	-0.0	0.0	True
-0.0024	0.00018105	0.55345192	-0.0024	-0.0	0.0	True
-0.0024	0.00018229	0.55369539	-0.0024	-0.0	0.0	True
