Initial Temperature (K)	0.0250445
Excitation Current (A)	0.0
Axis 1,2	x,y
Angle	0
Field (T)	Current (A)	Resistance (Ohms)	Actual X-Field	Actual Y-Field	Actual Z-Field
-0.004	-0.0002	0.29251011	-0.004	-0.0	-0.0
-0.004	-0.000198	0.10550001	-0.004	0.0	0.0
-0.004	-0.000196	0.09695487	-0.004	0.0	0.0001
-0.004	-0.000194	0.07378055	-0.004	0.0	-0.0
-0.004	-0.000192	0.11102557	-0.004	-0.0	-0.0
-0.004	-0.00019	0.07033841	-0.004	0.0	0.0001
-0.004	-0.000188	0.08884787	-0.004	0.0	0.0
-0.004	-0.000186	0.09150485	-0.004	0.0	-0.0
-0.004	-0.000184	0.06979483	-0.004	0.0	0.0001
-0.004	-0.000182	0.11375796	-0.004	0.0	0.0
-0.004	-0.00018	0.10143883	-0.004	-0.0	-0.0001
-0.004	-0.000178	0.09704553	-0.004	0.0	0.0001
-0.004	-0.000176	0.11360726	-0.004	0.0	-0.0
-0.004	-0.000174	0.10426205	-0.004	0.0	-0.0
-0.004	-0.000172	0.08840978	-0.004	0.0	0.0
-0.004	-0.00017	0.10498666	-0.004	0.0	-0.0
-0.004	-0.000168	0.09648688	-0.004	0.0	0.0
-0.004	-0.000166	0.10628521	-0.004	0.0	-0.0001
-0.004	-0.000164	0.05448617	-0.004	0.0	-0.0
-0.004	-0.000162	0.10631532	-0.004	0.0	-0.0
-0.004	-0.00016	0.08762478	-0.004	0.0	0.0001
-0.004	-0.000158	0.07705661	-0.004	0.0	-0.0
-0.004	-0.000156	0.11335069	-0.004	0.0	-0.0
-0.004	-0.000154	0.0618235	-0.004	-0.0	0.0001
-0.004	-0.000152	0.12816107	-0.004	-0.0	-0.0
-0.004	-0.00015	0.08842502	-0.004	0.0	-0.0
-0.004	-0.000148	0.07615085	-0.004	0.0	0.0001
-0.004	-0.000146	0.07438439	-0.004	0.0	0.0
-0.004	-0.000144	0.12662123	-0.004	0.0	0.0
-0.004	-0.000142	0.09837402	-0.004	-0.0	-0.0001
-0.004	-0.00014	0.10417144	-0.004	0.0	-0.0
-0.004	-0.000138	0.09668315	-0.004	0.0	0.0
-0.004	-0.000136	0.07461096	-0.004	-0.0	-0.0
-0.004	-0.000134	0.1212164	-0.004	0.0	-0.0
-0.004	-0.000132	0.11762309	-0.004	0.0	-0.0
-0.004	-0.00013	0.10368832	-0.004	0.0	-0.0
-0.004	-0.000128	0.12175994	-0.004	0.0	0.0001
-0.004	-0.000126	0.10889697	-0.004	0.0	-0.0
-0.004	-0.000124	0.11614368	-0.004	0.0	-0.0
-0.004	-0.000122	0.12766288	-0.004	-0.0	-0.0001
-0.004	-0.00012	0.11176538	-0.004	-0.0	0.0
-0.004	-0.000118	0.11632487	-0.004	-0.0	-0.0
-0.004	-0.000116	0.0817218	-0.004	-0.0	-0.0
-0.004	-0.000114	0.1351059	-0.004	0.0	-0.0
-0.004	-0.000112	0.13028988	-0.004	0.0	0.0
-0.004	-0.00011	0.12725527	-0.004	0.0	-0.0
-0.004	-0.000108	0.13084833	-0.004	-0.0	-0.0
-0.004	-0.000106	0.140571	-0.004	0.0	-0.0
-0.004	-0.000104	0.12358654	-0.004	0.0	-0.0
-0.004	-0.000102	0.09367885	-0.004	-0.0	0.0
-0.004	-0.0001	0.10142367	-0.004	-0.0	0.0001
-0.004	-9.8e-05	0.11516225	-0.004	-0.0	-0.0
-0.004	-9.6e-05	0.12788934	-0.004	-0.0	0.0
-0.004	-9.4e-05	0.09728707	-0.004	0.0	0.0001
-0.004	-9.2e-05	0.1055302	-0.004	-0.0	0.0
-0.004	-9e-05	0.08057438	-0.004	-0.0	0.0
-0.004	-8.8e-05	0.10441309	-0.004	-0.0	-0.0
-0.004	-8.6e-05	0.10870054	-0.004	0.0	-0.0
-0.004	-8.4e-05	0.09852503	-0.004	0.0	-0.0
-0.004	-8.2e-05	0.14359057	-0.004	0.0	-0.0
-0.004	-8e-05	0.11430176	-0.004	-0.0	0.0
-0.004	-7.8e-05	0.09318046	-0.004	0.0	0.0
-0.004	-7.6e-05	0.07500343	-0.004	-0.0	-0.0
-0.004	-7.4e-05	0.11116162	-0.004	0.0	0.0
-0.004	-7.2e-05	0.12363197	-0.004	0.0	0.0
-0.004	-7e-05	0.08200862	-0.004	0.0	-0.0
-0.004	-6.8e-05	0.08913455	-0.004	0.0	0.0
-0.004	-6.6e-05	0.12574554	-0.004	-0.0	0.0001
-0.004	-6.4e-05	0.07693593	-0.004	0.0	-0.0
-0.004	-6.2e-05	0.05537694	-0.004	0.0	-0.0
-0.004	-6e-05	0.07365978	-0.004	0.0	0.0
-0.004	-5.8e-05	0.07035358	-0.004	0.0	-0.0
-0.004	-5.6e-05	0.09964232	-0.004	0.0	-0.0
-0.004	-5.4e-05	0.07011187	-0.004	0.0	0.0
-0.004	-5.2e-05	0.0739467	-0.004	-0.0	0.0
-0.004	-5e-05	0.06349927	-0.004	0.0	-0.0
-0.004	-4.8e-05	0.09413165	-0.004	0.0	-0.0001
-0.004	-4.6e-05	0.08089145	-0.004	-0.0	0.0
-0.004	-4.4e-05	0.07877779	-0.004	-0.0	0.0
-0.004	-4.2e-05	0.07583381	-0.004	0.0	-0.0
-0.004	-4e-05	0.10338648	-0.004	0.0	0.0
-0.004	-3.8e-05	0.06115923	-0.004	0.0	-0.0
-0.004	-3.6e-05	0.06303131	-0.004	-0.0	0.0
-0.004	-3.4e-05	0.07222555	-0.004	-0.0	-0.0
-0.004	-3.2e-05	0.08905905	-0.004	-0.0	-0.0
-0.004	-3e-05	0.05791328	-0.004	0.0	0.0
-0.004	-2.8e-05	0.07755483	-0.004	-0.0	-0.0
-0.004	-2.6e-05	0.09180674	-0.004	-0.0	0.0001
-0.004	-2.4e-05	0.06416354	-0.004	0.0	-0.0
-0.004	-2.2e-05	0.04038524	-0.004	0.0	0.0001
-0.004	-2e-05	0.0535351	-0.004	0.0	0.0
-0.004	-1.8e-05	0.06292549	-0.004	0.0	0.0001
-0.004	-1.6e-05	0.05558832	-0.004	-0.0	-0.0
-0.004	-1.4e-05	0.09484135	-0.004	0.0	-0.0
-0.004	-1.2e-05	0.04379728	-0.004	-0.0	-0.0
-0.004	-1e-05	0.05820021	-0.004	-0.0	-0.0
-0.004	-8e-06	0.03567491	-0.004	0.0	-0.0
-0.004	-6e-06	0.04591091	-0.004	-0.0	-0.0
-0.004	-4e-06	0.05531664	-0.004	0.0	0.0
-0.004	-2e-06	0.01592763	-0.004	0.0	0.0
-0.004	-0.0	0.02977194	-0.004	0.0	0.0
-0.004	2e-06	0.04150252	-0.004	0.0	0.0
-0.004	4e-06	0.04376706	-0.004	0.0	-0.0
-0.004	6e-06	0.00300439	-0.004	0.0	0.0
-0.004	8e-06	0.01524823	-0.004	0.0	-0.0
-0.004	1e-05	0.01613899	-0.004	0.0	-0.0
-0.004	1.2e-05	0.05214606	-0.004	0.0	-0.0
-0.004	1.4e-05	0.06724349	-0.004	0.0	0.0
-0.004	1.6e-05	0.05738489	-0.004	0.0	0.0
-0.004	1.8e-05	0.02768847	-0.004	-0.0	0.0001
-0.004	2e-05	0.01897732	-0.004	0.0	0.0001
-0.004	2.2e-05	0.04597137	-0.004	-0.0	-0.0
-0.004	2.4e-05	0.06482792	-0.004	-0.0	0.0
-0.004	2.6e-05	0.05647906	-0.004	0.0	-0.0
-0.004	2.8e-05	0.03569006	-0.004	0.0	0.0
-0.004	3e-05	0.06458634	-0.004	0.0	-0.0
-0.004	3.2e-05	0.04701306	-0.004	-0.0	0.0001
-0.004	3.4e-05	0.07778132	-0.004	0.0	0.0001
-0.004	3.6e-05	0.04826605	-0.004	-0.0	-0.0001
-0.004	3.8e-05	0.05987593	-0.004	0.0	-0.0
-0.004	4e-05	0.07978939	-0.004	-0.0	0.0
-0.004	4.2e-05	0.06958356	-0.004	0.0	0.0001
-0.004	4.4e-05	0.09796645	-0.004	-0.0	0.0
-0.004	4.6e-05	0.11532837	-0.004	0.0	-0.0001
-0.004	4.8e-05	0.08705109	-0.004	0.0	0.0
-0.004	5e-05	0.0884099	-0.004	0.0	-0.0
-0.004	5.2e-05	0.11958586	-0.004	-0.0	-0.0
-0.004	5.4e-05	0.04091363	-0.004	-0.0	-0.0
-0.004	5.6e-05	0.10335613	-0.004	0.0	0.0
-0.004	5.8e-05	0.11326007	-0.004	0.0	-0.0
-0.004	6e-05	0.07254262	-0.004	0.0	-0.0
-0.004	6.2e-05	0.10160478	-0.004	-0.0	0.0
-0.004	6.4e-05	0.07995542	-0.004	-0.0	0.0
-0.004	6.6e-05	0.07452032	-0.004	-0.0	-0.0
-0.004	6.8e-05	0.10960658	-0.004	0.0	0.0
-0.004	7e-05	0.11993301	-0.004	0.0	-0.0001
-0.004	7.2e-05	0.10042725	-0.004	0.0	0.0
-0.004	7.4e-05	0.12023501	-0.004	0.0	0.0
-0.004	7.6e-05	0.10841377	-0.004	0.0	0.0
-0.004	7.8e-05	0.12236374	-0.004	0.0	-0.0
-0.004	8e-05	0.10574159	-0.004	0.0	0.0001
-0.004	8.2e-05	0.11264091	-0.004	0.0	0.0001
-0.004	8.4e-05	0.11881594	-0.004	-0.0	0.0001
-0.004	8.6e-05	0.10904789	-0.004	0.0	-0.0001
-0.004	8.8e-05	0.08697567	-0.004	0.0	-0.0
-0.004	9e-05	0.09484139	-0.004	0.0	-0.0
-0.004	9.2e-05	0.10986311	-0.004	0.0	-0.0
-0.004	9.4e-05	0.13838205	-0.004	0.0	-0.0
-0.004	9.6e-05	0.10853454	-0.004	0.0	0.0
-0.004	9.8e-05	0.10296363	-0.004	0.0	0.0
-0.004	0.0001	0.12720996	-0.004	0.0	-0.0001
-0.004	0.000102	0.12277116	-0.004	0.0	-0.0
-0.004	0.000104	0.13590597	-0.004	0.0	0.0001
-0.004	0.000106	0.12573034	-0.004	0.0	0.0
-0.004	0.000108	0.12514153	-0.004	0.0	-0.0001
-0.004	0.00011	0.09007055	-0.004	0.0	-0.0
-0.004	0.000112	0.1218354	-0.004	0.0	0.0
-0.004	0.000114	0.10927443	-0.004	0.0	0.0
-0.004	0.000116	0.11593233	-0.004	-0.0	0.0
-0.004	0.000118	0.10808174	-0.004	0.0	-0.0
-0.004	0.00012	0.13469825	-0.004	0.0	-0.0
-0.004	0.000122	0.13105975	-0.004	0.0	0.0
-0.004	0.000124	0.13134668	-0.004	-0.0	-0.0001
-0.004	0.000126	0.11140311	-0.004	0.0	-0.0
-0.004	0.000128	0.12533788	-0.004	-0.0	0.0
-0.004	0.00013	0.11018015	-0.004	0.0	-0.0
-0.004	0.000132	0.111856	-0.004	-0.0	0.0001
-0.004	0.000134	0.0706403	-0.004	0.0	-0.0
-0.004	0.000136	0.09148974	-0.004	0.0	-0.0001
-0.004	0.000138	0.10000456	-0.004	0.0	0.0
-0.004	0.00014	0.1520752	-0.004	0.0	0.0
-0.004	0.000142	0.08628122	-0.004	-0.0	-0.0001
-0.004	0.000144	0.11858928	-0.004	-0.0	0.0
-0.004	0.000146	0.15754034	-0.004	0.0	-0.0
-0.004	0.000148	0.0473452	-0.004	-0.0	0.0001
-0.004	0.00015	0.09780037	-0.004	0.0	0.0
-0.004	0.000152	0.06765107	-0.004	0.0	-0.0001
-0.004	0.000154	0.06496372	-0.004	-0.0	-0.0
-0.004	0.000156	0.17633657	-0.004	0.0	0.0
-0.004	0.000158	0.10918369	-0.004	0.0	0.0
-0.004	0.00016	0.05507498	-0.004	0.0	0.0
