Initial Temperature (K)	0.02506
Excitation Current (A)	2.031168831168831e-07
Axis 1,2	x,y
Angle	0
Field (T)	Current (A)	Resistance (Ohms)	Actual X-Field	Actual Y-Field	Actual Z-Field
0.035	-0.0002	0.20547313	0.035	0.0	0.0
0.035	-0.000198	0.0941625	0.035	-0.0	0.0
0.035	-0.000196	0.09950991	0.035	-0.0	0.0
0.035	-0.000194	0.10061039	0.035	0.0	-0.0001
0.035	-0.000192	0.10727619	0.035	-0.0	-0.0
0.035	-0.00019	0.09461529	0.035	-0.0	-0.0
0.035	-0.000188	0.10474849	0.035	-0.0	0.0001
0.035	-0.000186	0.09395031	0.035	-0.0	-0.0
0.035	-0.000184	0.12284279	0.035	0.0	0.0
0.035	-0.000182	0.09188139	0.035	0.0	0.0
0.035	-0.00018	0.1017853	0.035	0.0	-0.0
0.035	-0.000178	0.10208906	0.035	-0.0	-0.0
0.035	-0.000176	0.10693793	0.035	0.0	-0.0
0.035	-0.000174	0.11203897	0.035	0.0	-0.0
0.035	-0.000172	0.10335007	0.035	0.0	-0.0
0.035	-0.00017	0.08970903	0.035	0.0	-0.0
0.035	-0.000168	0.09740642	0.035	-0.0	-0.0
0.035	-0.000166	0.11008455	0.035	0.0	0.0001
0.035	-0.000164	0.0985872	0.035	0.0	0.0
0.035	-0.000162	0.10559671	0.035	-0.0	0.0
0.035	-0.00016	0.09861009	0.035	0.0	-0.0
0.035	-0.000158	0.09425417	0.035	0.0	0.0001
0.035	-0.000156	0.0971256	0.035	0.0	-0.0
0.035	-0.000154	0.11590199	0.035	-0.0	-0.0
0.035	-0.000152	0.10517263	0.035	0.0	-0.0
0.035	-0.00015	0.09136544	0.035	0.0	0.0
0.035	-0.000148	0.10384286	0.035	-0.0	0.0
0.035	-0.000146	0.10310366	0.035	0.0	0.0001
0.035	-0.000144	0.09462095	0.035	0.0	0.0
0.035	-0.000142	0.10191712	0.035	-0.0	0.0
0.035	-0.00014	0.10122364	0.035	0.0	0.0001
0.035	-0.000138	0.11368387	0.035	0.0	-0.0
0.035	-0.000136	0.09599654	0.035	0.0	0.0
0.035	-0.000134	0.11317948	0.035	-0.0	-0.0
0.035	-0.000132	0.0958418	0.035	0.0	0.0
0.035	-0.00013	0.10529879	0.035	0.0	-0.0
0.035	-0.000128	0.09311366	0.035	0.0	0.0001
0.035	-0.000126	0.09952139	0.035	0.0	-0.0
0.035	-0.000124	0.10202608	0.035	-0.0	-0.0
0.035	-0.000122	0.08781763	0.035	0.0	0.0
0.035	-0.00012	0.10867462	0.035	-0.0	-0.0
0.035	-0.000118	0.09682759	0.035	0.0	-0.0
0.035	-0.000116	0.10725896	0.035	0.0	-0.0
0.035	-0.000114	0.09351484	0.035	0.0	0.0
0.035	-0.000112	0.10520131	0.035	-0.0	0.0
0.035	-0.00011	0.1032068	0.035	0.0	-0.0
0.035	-0.000108	0.10292593	0.035	0.0	0.0001
0.035	-0.000106	0.10507528	0.035	0.0	0.0001
0.035	-0.000104	0.11477286	0.035	-0.0	-0.0
0.035	-0.000102	0.10380282	0.035	0.0	0.0001
0.035	-0.0001	0.11132254	0.035	-0.0	0.0
0.035	-9.8e-05	0.09447193	0.035	0.0	0.0
0.035	-9.6e-05	0.10130383	0.035	-0.0	0.0
0.035	-9.4e-05	0.1045079	0.035	-0.0	-0.0
0.035	-9.2e-05	0.09310209	0.035	-0.0	-0.0
0.035	-9e-05	0.09522851	0.035	-0.0	0.0
0.035	-8.8e-05	0.09469551	0.035	0.0	-0.0
0.035	-8.6e-05	0.09389298	0.035	-0.0	0.0
0.035	-8.4e-05	0.10024927	0.035	0.0	0.0001
