Initial Temperature (K)	0.024986
Excitation Current (A)	1.0428467532467533e-12
Axis 1,2	x,y
Angle	0
-0.0545	0.000134	0.07917728
-0.0545	0.000136	0.10302522
-0.0545	0.000138	0.10443094
-0.0545	0.00014	0.10133719
-0.0545	0.000142	0.10818247
-0.0545	0.000144	0.09030678
-0.0545	0.000146	0.10337747
-0.0545	0.000148	0.09535919
-0.0545	0.00015	0.10365972
-0.0545	0.000152	0.10623838
-0.0545	0.000154	0.10479769
-0.0545	0.000156	0.09585112
-0.0545	0.000158	0.09534756
-0.0545	0.00016	0.08402606
-0.0545	0.000162	0.10378775
-0.0545	0.000164	0.0991485
-0.0545	0.000166	0.096538
-0.0545	0.000168	0.08725378
-0.0545	0.00017	0.10184372
-0.0545	0.000172	0.10496069
-0.0545	0.000174	0.11016744
-0.0545	0.000176	0.08959669
-0.0545	0.000178	0.10186109
-0.0545	0.00018	0.09192781
-0.0545	0.000182	0.11052538
-0.0545	0.000184	0.10537981
-0.0545	0.000186	0.10713188
-0.0545	0.000188	0.09479747
-0.0545	0.00019	0.08778347
-0.0545	0.000192	0.11007128
-0.0545	0.000194	0.06762313
-0.0545	0.000196	0.09257397
-0.0545	0.000198	0.10457941
-0.0545	0.0002	0.09978888
-0.054	-0.0002	0.20658328
-0.054	-0.000198	0.10946884
-0.054	-0.000196	0.09533591
-0.054	-0.000194	0.10196591
-0.054	-0.000192	0.09602866
-0.054	-0.00019	0.09185219
-0.054	-0.000188	0.09759734
-0.054	-0.000186	0.11052247
-0.054	-0.000184	0.10264391
-0.054	-0.000182	0.11379081
-0.054	-0.00018	0.10419816
-0.054	-0.000178	0.08685797
-0.054	-0.000176	0.09927084
-0.054	-0.000174	0.09560953
-0.054	-0.000172	0.0917415
-0.054	-0.00017	0.09774581
-0.054	-0.000168	0.10469581
-0.054	-0.000166	0.0942475
-0.054	-0.000164	0.09964338
-0.054	-0.000162	0.10053397
-0.054	-0.00016	0.09283591
-0.054	-0.000158	0.08907859
-0.054	-0.000156	0.09896519
-0.054	-0.000154	0.09017866
-0.054	-0.000152	0.08968978
-0.054	-0.00015	0.11216394
-0.054	-0.000148	0.09899725
-0.054	-0.000146	0.09971325
-0.054	-0.000144	0.10588328
-0.054	-0.000142	0.10871506
-0.054	-0.00014	0.10119169
-0.054	-0.000138	0.09787684
-0.054	-0.000136	0.08920372
-0.054	-0.000134	0.09629056
-0.054	-0.000132	0.09219847
-0.054	-0.00013	0.09340634
-0.054	-0.000128	0.10076969
-0.054	-0.000126	0.1115935
-0.054	-0.000124	0.10099091
-0.054	-0.000122	0.08551912
-0.054	-0.00012	0.09644766
-0.054	-0.000118	0.11452131
-0.054	-0.000116	0.09607228
-0.054	-0.000114	0.10156425
-0.054	-0.000112	0.10018469
-0.054	-0.00011	0.10077844
-0.054	-0.000108	0.09785059
-0.054	-0.000106	0.08668328
-0.054	-0.000104	0.10706494
-0.054	-0.000102	0.11006263
-0.054	-0.0001	0.09823756
-0.054	-9.8e-05	0.10976869
-0.054	-9.6e-05	0.087964
-0.054	-9.4e-05	0.10782456
-0.054	-9.2e-05	0.09606647
-0.054	-9e-05	0.10358994
-0.054	-8.8e-05	0.10402644
-0.054	-8.6e-05	0.09196284
-0.054	-8.4e-05	0.10125275
-0.054	-8.2e-05	0.10079006
-0.054	-8e-05	0.11568256
-0.054	-7.8e-05	0.10937866
-0.054	-7.6e-05	0.11183209
-0.054	-7.4e-05	0.09508278
-0.054	-7.2e-05	0.10606375
-0.054	-7e-05	0.10164575
-0.054	-6.8e-05	0.10828144
-0.054	-6.6e-05	0.10703866
-0.054	-6.4e-05	0.10066778
-0.054	-6.2e-05	0.09711713
-0.054	-6e-05	0.09162819
-0.054	-5.8e-05	0.10434081
-0.054	-5.6e-05	0.08599353
-0.054	-5.4e-05	0.09220728
-0.054	-5.2e-05	0.09189291
-0.054	-5e-05	0.08760297
-0.054	-4.8e-05	0.10118006
-0.054	-4.6e-05	0.08637772
-0.054	-4.4e-05	0.09123234
-0.054	-4.2e-05	0.09371781
-0.054	-4e-05	0.10356653
-0.054	-3.8e-05	0.12280144
-0.054	-3.6e-05	0.09414556
-0.054	-3.4e-05	0.08790566
-0.054	-3.2e-05	0.10062994
-0.054	-3e-05	0.10509444
-0.054	-2.8e-05	0.09818525
-0.054	-2.6e-05	0.10142163
-0.054	-2.4e-05	0.10360441
-0.054	-2.2e-05	0.10583959
-0.054	-2e-05	0.09634003
-0.054	-1.8e-05	0.10618303
-0.054	-1.6e-05	0.10103444
-0.054	-1.4e-05	0.10448922
-0.054	-1.2e-05	0.09373522
-0.054	-1e-05	0.11744334
-0.054	-8e-06	0.09691919
-0.054	-6e-06	0.10086284
-0.054	-4e-06	0.08169494
-0.054	-2e-06	0.09450362
-0.054	-0.0	0.09074916
-0.054	2e-06	0.09847916
-0.054	4e-06	0.09586275
-0.054	6e-06	0.11502775
-0.054	8e-06	0.08932597
-0.054	1e-05	0.10487053
-0.054	1.2e-05	0.10994616
-0.054	1.4e-05	0.09999553
-0.054	1.6e-05	0.08706459
-0.054	1.8e-05	0.11036822
-0.054	2e-05	0.09767309
-0.054	2.2e-05	0.10927391
-0.054	2.4e-05	0.10424178
-0.054	2.6e-05	0.09104319
-0.054	2.8e-05	0.10136925
-0.054	3e-05	0.11381412
-0.054	3.2e-05	0.08522231
-0.054	3.4e-05	0.09258569
-0.054	3.6e-05	0.08710528
-0.054	3.8e-05	0.10365975
-0.054	4e-05	0.08819378
-0.054	4.2e-05	0.09662534
-0.054	4.4e-05	0.10013809
-0.054	4.6e-05	0.10842412
-0.054	4.8e-05	0.09046978
-0.054	5e-05	0.09657866
-0.054	5.2e-05	0.09659912
-0.054	5.4e-05	0.09550184
-0.054	5.6e-05	0.09298431
-0.054	5.8e-05	0.08739059
-0.054	6e-05	0.10372662
-0.054	6.2e-05	0.09589478
-0.054	6.4e-05	0.10687275
-0.054	6.6e-05	0.09992856
-0.054	6.8e-05	0.09223628
-0.054	7e-05	0.08361
-0.054	7.2e-05	0.09858103
-0.054	7.4e-05	0.09696291
-0.054	7.6e-05	0.100825
-0.054	7.8e-05	0.10145072
-0.054	8e-05	0.09544662
-0.054	8.2e-05	0.10598222
-0.054	8.4e-05	0.11181756
-0.054	8.6e-05	0.085167
-0.054	8.8e-05	0.11127041
-0.054	9e-05	0.09002162
-0.054	9.2e-05	0.10330472
-0.054	9.4e-05	0.10061256
-0.054	9.6e-05	0.09708512
-0.054	9.8e-05	0.0959705
-0.054	0.0001	0.09411066
-0.054	0.000102	0.08228278
-0.054	0.000104	0.10228309
-0.054	0.000106	0.10380234
-0.054	0.000108	0.08910181
-0.054	0.00011	0.09772253
-0.054	0.000112	0.10262647
-0.054	0.000114	0.09605194
-0.054	0.000116	0.10701544
-0.054	0.000118	0.09725975
-0.054	0.00012	0.09149128
-0.054	0.000122	0.09913988
-0.054	0.000124	0.11053112
-0.054	0.000126	0.11180309
-0.054	0.000128	0.09672425
-0.054	0.00013	0.10404103
-0.054	0.000132	0.10441059
-0.054	0.000134	0.09272534
-0.054	0.000136	0.0866105
-0.054	0.000138	0.09502453
-0.054	0.00014	0.08643884
-0.054	0.000142	0.11117434
-0.054	0.000144	0.10083375
-0.054	0.000146	0.1030805
-0.054	0.000148	0.08404356
-0.054	0.00015	0.09313569
-0.054	0.000152	0.10905269
-0.054	0.000154	0.08882247
-0.054	0.000156	0.10866859
-0.054	0.000158	0.10165447
-0.054	0.00016	0.09224219
-0.054	0.000162	0.11303116
-0.054	0.000164	0.11099978
-0.054	0.000166	0.09140397
-0.054	0.000168	0.09067934
-0.054	0.00017	0.11145094
-0.054	0.000172	0.11086881
-0.054	0.000174	0.08928222
-0.054	0.000176	0.09873244
-0.054	0.000178	0.10753641
-0.054	0.00018	0.09575797
-0.054	0.000182	0.09973356
-0.054	0.000184	0.09422422
-0.054	0.000186	0.10050778
-0.054	0.000188	0.09492272
-0.054	0.00019	0.10255962
-0.054	0.000192	0.10284188
-0.054	0.000194	0.10559803
-0.054	0.000196	0.10251009
-0.054	0.000198	0.08689581
-0.054	0.0002	0.10291169
-0.0535	-0.0002	-0.03183975
-0.0535	-0.000198	0.09822606
-0.0535	-0.000196	0.09891866
-0.0535	-0.000194	0.09446284
-0.0535	-0.000192	0.11211741
-0.0535	-0.00019	0.11079022
-0.0535	-0.000188	0.10265853
-0.0535	-0.000186	0.08933753
-0.0535	-0.000184	0.09972775
-0.0535	-0.000182	0.09686397
-0.0535	-0.00018	0.09800194
-0.0535	-0.000178	0.09812991
-0.0535	-0.000176	0.10088325
-0.0535	-0.000174	0.08720422
-0.0535	-0.000172	0.08921825
-0.0535	-0.00017	0.10246941
-0.0535	-0.000168	0.09962291
-0.0535	-0.000166	0.0992795
-0.0535	-0.000164	0.0897305
-0.0535	-0.000162	0.10094441
-0.0535	-0.00016	0.08665706
-0.0535	-0.000158	0.08934341
-0.0535	-0.000156	0.09225675
-0.0535	-0.000154	0.10248972
-0.0535	-0.000152	0.09489356
-0.0535	-0.00015	0.10001297
-0.0535	-0.000148	0.09854028
-0.0535	-0.000146	0.10578731
-0.0535	-0.000144	0.07936078
-0.0535	-0.000142	0.08158141
-0.0535	-0.00014	0.08010584
-0.0535	-0.000138	0.08874388
-0.0535	-0.000136	0.10881397
-0.0535	-0.000134	0.10555728
-0.0535	-0.000132	0.10126447
-0.0535	-0.00013	0.10292913
-0.0535	-0.000128	0.10584838
-0.0535	-0.000126	0.10627038
-0.0535	-0.000124	0.09826675
-0.0535	-0.000122	0.11590672
-0.0535	-0.00012	0.11610162
-0.0535	-0.000118	0.0922975
-0.0535	-0.000116	0.08467512
-0.0535	-0.000114	0.10611609
-0.0535	-0.000112	0.10237628
-0.0535	-0.00011	0.08312978
-0.0535	-0.000108	0.09654669
-0.0535	-0.000106	0.11069706
-0.0535	-0.000104	0.11011216
-0.0535	-0.000102	0.09250125
-0.0535	-0.0001	0.10493744
-0.0535	-9.8e-05	0.104463
-0.0535	-9.6e-05	0.11142175
-0.0535	-9.4e-05	0.09841228
-0.0535	-9.2e-05	0.11429141
-0.0535	-9e-05	0.08637772
-0.0535	-8.8e-05	0.10664878
-0.0535	-8.6e-05	0.09262059
-0.0535	-8.4e-05	0.10870056
-0.0535	-8.2e-05	0.11009166
-0.0535	-8e-05	0.09467525
-0.0535	-7.8e-05	0.10425925
-0.0535	-7.6e-05	0.10410203
-0.0535	-7.4e-05	0.08601106
-0.0535	-7.2e-05	0.08892434
-0.0535	-7e-05	0.09587147
-0.0535	-6.8e-05	0.11140434
-0.0535	-6.6e-05	0.09977431
-0.0535	-6.4e-05	0.09528938
-0.0535	-6.2e-05	0.11215812
-0.0535	-6e-05	0.09330153
-0.0535	-5.8e-05	0.09079578
-0.0535	-5.6e-05	0.10777794
-0.0535	-5.4e-05	0.08868559
-0.0535	-5.2e-05	0.09635169
-0.0535	-5e-05	0.10753063
-0.0535	-4.8e-05	0.10811559
-0.0535	-4.6e-05	0.09909916
-0.0535	-4.4e-05	0.10124988
-0.0535	-4.2e-05	0.09198609
-0.0535	-4e-05	0.10754216
-0.0535	-3.8e-05	0.0931095
-0.0535	-3.6e-05	0.07992244
-0.0535	-3.4e-05	0.10152638
-0.0535	-3.2e-05	0.10040291
-0.0535	-3e-05	0.10060675
-0.0535	-2.8e-05	0.11166616
-0.0535	-2.6e-05	0.11625597
-0.0535	-2.4e-05	0.09284184
-0.0535	-2.2e-05	0.10121794
-0.0535	-2e-05	0.09347916
-0.0535	-1.8e-05	0.08434334
-0.0535	-1.6e-05	0.09309494
-0.0535	-1.4e-05	0.10533603
-0.0535	-1.2e-05	0.10406725
-0.0535	-1e-05	0.107647
-0.0535	-8e-06	0.0891805
-0.0535	-6e-06	0.10253344
-0.0535	-4e-06	0.10443097
-0.0535	-2e-06	0.10875297
-0.0535	-0.0	0.09932906
-0.0535	2e-06	0.10140406
-0.0535	4e-06	0.10838038
-0.0535	6e-06	0.10608981
-0.0535	8e-06	0.11317966
-0.0535	1e-05	0.09796116
-0.0535	1.2e-05	0.09605491
-0.0535	1.4e-05	0.09960838
-0.0535	1.6e-05	0.10622962
-0.0535	1.8e-05	0.0947655
-0.0535	2e-05	0.11081941
-0.0535	2.2e-05	0.10328716
-0.0535	2.4e-05	0.09992272
-0.0535	2.6e-05	0.09990241
-0.0535	2.8e-05	0.10498684
-0.0535	3e-05	0.08931431
-0.0535	3.2e-05	0.09514972
-0.0535	3.4e-05	0.09659028
-0.0535	3.6e-05	0.09565903
-0.0535	3.8e-05	0.10234125
-0.0535	4e-05	0.09607522
-0.0535	4.2e-05	0.11901791
-0.0535	4.4e-05	0.10491709
-0.0535	4.6e-05	0.10099084
-0.0535	4.8e-05	0.09869747
-0.0535	5e-05	0.12296441
-0.0535	5.2e-05	0.10271966
-0.0535	5.4e-05	0.09234406
-0.0535	5.6e-05	0.11142756
-0.0535	5.8e-05	0.09665144
-0.0535	6e-05	0.10042625
-0.0535	6.2e-05	0.09491688
-0.0535	6.4e-05	0.11367734
-0.0535	6.6e-05	0.097446
-0.0535	6.8e-05	0.09990234
-0.0535	7e-05	0.08739056
-0.0535	7.2e-05	0.11146256
-0.0535	7.4e-05	0.10058922
-0.0535	7.6e-05	0.09986744
-0.0535	7.8e-05	0.09327834
-0.0535	8e-05	0.10407303
-0.0535	8.2e-05	0.10897994
-0.0535	8.4e-05	0.09852869
-0.0535	8.6e-05	0.10459966
-0.0535	8.8e-05	0.11251025
-0.0535	9e-05	0.08709947
-0.0535	9.2e-05	0.09932038
-0.0535	9.4e-05	0.10680291
-0.0535	9.6e-05	0.11628219
-0.0535	9.8e-05	0.11725713
-0.0535	0.0001	0.08492831
-0.0535	0.000102	0.09676791
-0.0535	0.000104	0.09468403
-0.0535	0.000106	0.100464
-0.0535	0.000108	0.09897397
-0.0535	0.00011	0.10154681
-0.0535	0.000112	0.10753634
-0.0535	0.000114	0.10182328
-0.0535	0.000116	0.09661356
-0.0535	0.000118	0.09660775
-0.0535	0.00012	0.10177381
-0.0535	0.000122	0.09146806
-0.0535	0.000124	0.08347894
-0.0535	0.000126	0.09986741
-0.0535	0.000128	0.09069966
-0.0535	0.00013	0.09549312
-0.0535	0.000132	0.08908156
-0.0535	0.000134	0.1076295
-0.0535	0.000136	0.10044666
-0.0535	0.000138	0.11390719
-0.0535	0.00014	0.08629338
-0.0535	0.000142	0.09203847
-0.0535	0.000144	0.10029822
-0.0535	0.000146	0.10653228
-0.0535	0.000148	0.08439288
-0.0535	0.00015	0.1048355
-0.0535	0.000152	0.10349103
-0.0535	0.000154	0.08755062
-0.0535	0.000156	0.09206753
