Initial Temperature (K)	0.02513
Excitation Current (A)	2e-07
Axis 1,2	x,y
Angle	0
Field (T)	Current (A)	Resistance (Ohms)
-0.05	5.8e-05	0.08860405
-0.05	6e-05	0.10228305
-0.05	6.2e-05	0.1035706
-0.05	6.4e-05	0.09067872
-0.05	6.6e-05	0.0933284
-0.05	6.8e-05	0.10025983
-0.05	7e-05	0.1029001
-0.05	7.2e-05	0.10263695
-0.05	7.4e-05	0.10269052
-0.05	7.6e-05	0.10479532
-0.05	7.8e-05	0.09356118
-0.05	8e-05	0.08747027
-0.05	8.2e-05	0.09176603
-0.05	8.4e-05	0.08862513
-0.05	8.6e-05	0.09539588
-0.05	8.8e-05	0.09439005
-0.05	9e-05	0.09435975
-0.05	9.2e-05	0.10265795
-0.05	9.4e-05	0.09571955
-0.05	9.6e-05	0.10182908
-0.05	9.8e-05	0.08944695
-0.05	0.0001	0.0971328
-0.05	0.000102	0.09553568
-0.05	0.000104	0.0995427
-0.05	0.000106	0.0987161
-0.05	0.000108	0.10068118
-0.05	0.00011	0.10215735
-0.05	0.000112	0.10738212
-0.05	0.000114	0.10556605
-0.05	0.000116	0.08788245
-0.05	0.000118	0.09122358
-0.05	0.00012	0.1019688
-0.04	-0.00012	0.12677693
-0.04	-0.000118	0.08963332
-0.04	-0.000116	0.09934475
-0.04	-0.000114	0.0866973
-0.04	-0.000112	0.09336102
-0.04	-0.00011	0.09764275
-0.04	-0.000108	0.09718635
-0.04	-0.000106	0.09760552
-0.04	-0.000104	0.09682788
-0.04	-0.000102	0.0907975
-0.04	-0.0001	0.0974075
-0.04	-9.8e-05	0.09907703
-0.04	-9.6e-05	0.09368928
-0.04	-9.4e-05	0.09743085
-0.04	-9.2e-05	0.10135648
-0.04	-9e-05	0.09469738
-0.04	-8.8e-05	0.0787344
-0.04	-8.6e-05	0.11003868
-0.04	-8.4e-05	0.09940525
-0.04	-8.2e-05	0.08680212
-0.04	-8e-05	0.10230178
-0.04	-7.8e-05	0.0898056
-0.04	-7.6e-05	0.1098175
-0.04	-7.4e-05	0.0908533
-0.04	-7.2e-05	0.10971042
-0.04	-7e-05	0.09534232
-0.04	-6.8e-05	0.10251365
-0.04	-6.6e-05	0.095985
-0.04	-6.4e-05	0.10259505
-0.04	-6.2e-05	0.10588972
-0.04	-6e-05	0.09862298
-0.04	-5.8e-05	0.09844843
-0.04	-5.6e-05	0.10705158
-0.04	-5.4e-05	0.10449735
-0.04	-5.2e-05	0.11394573
-0.04	-5e-05	0.12474672
-0.04	-4.8e-05	0.1129119
-0.04	-4.6e-05	0.12023215
-0.04	-4.4e-05	0.12706108
-0.04	-4.2e-05	0.12386432
-0.04	-4e-05	0.12808087
-0.04	-3.8e-05	0.1297805
-0.04	-3.6e-05	0.15119398
-0.04	-3.4e-05	0.14664675
-0.04	-3.2e-05	0.15775983
-0.04	-3e-05	0.1438179
-0.04	-2.8e-05	0.13161525
-0.04	-2.6e-05	0.12067682
