Field A is the magnetic field created by Axes 1 and 2, Field B is the field created by Axis 3Initial Temperature (K)	0.0249877
Excitation Current (A)	2e-07
Axis 1,2	y,z
Axis 3	x
Angle in 1,2	104
Field A (T)	Field B (T)	Resistance (Ohms)	Actual X-Field	Actual Y-Field	Actual Z-Field
-0.4	-0.03	0.10350158	-0.03	0.0968	-0.3881
-0.4	-0.0296	0.02663596	-0.0296	0.0968	-0.3881
-0.4	-0.0292	0.06804896	-0.0292	0.0968	-0.3881
-0.4	-0.0288	0.02980247	-0.0288	0.0968	-0.3881
-0.4	-0.0284	0.04189422	-0.0284	0.0968	-0.3881
-0.4	-0.028	0.07861954	-0.028	0.0968	-0.3881
-0.4	-0.0276	0.01153292	-0.0276	0.0968	-0.3881
-0.4	-0.0272	0.02319013	-0.0272	0.0968	-0.3881
-0.4	-0.0268	0.06997375	-0.0268	0.0968	-0.3881
-0.4	-0.0264	0.04166146	-0.0264	0.0968	-0.3881
-0.4	-0.026	0.0198993	-0.026	0.0968	-0.3881
-0.4	-0.0256	0.00024834	-0.0256	0.0968	-0.3881
-0.4	-0.0252	0.05203025	-0.0252	0.0968	-0.3881
-0.4	-0.0248	0.07753304	-0.0248	0.0968	-0.3881
-0.4	-0.0244	-0.01255739	-0.0244	0.0968	-0.3881
-0.4	-0.024	0.04842908	-0.024	0.0968	-0.3881
-0.4	-0.0236	0.06747468	-0.0236	0.0968	-0.3881
-0.4	-0.0232	0.01861103	-0.0232	0.0968	-0.3881
-0.4	-0.0228	0.0350179	-0.0228	0.0968	-0.3881
-0.4	-0.0224	0.00448589	-0.0224	0.0968	-0.3881
-0.4	-0.022	-0.00681422	-0.022	0.0968	-0.3881
-0.4	-0.0216	0.05941873	-0.0216	0.0968	-0.3881
-0.4	-0.0212	0.0078853	-0.0212	0.0968	-0.3881
-0.4	-0.0208	0.01114492	-0.0208	0.0968	-0.3881
-0.4	-0.0204	-0.00676765	-0.0204	0.0968	-0.3881
-0.4	-0.02	0.06007054	-0.02	0.0968	-0.3881
-0.4	-0.0196	-0.00274742	-0.0196	0.0968	-0.3881
-0.4	-0.0192	-0.01463737	-0.0192	0.0968	-0.3881
-0.4	-0.0188	0.00895626	-0.0188	0.0968	-0.3881
-0.4	-0.0184	0.00383398	-0.0184	0.0968	-0.3881
-0.4	-0.018	0.01350423	-0.018	0.0968	-0.3881
-0.4	-0.0176	0.00105554	-0.0176	0.0968	-0.3881
-0.4	-0.0172	0.00530856	-0.0172	0.0968	-0.3881
-0.4	-0.0168	0.00544825	-0.0168	0.0968	-0.3881
-0.4	-0.0164	-0.01609641	-0.0164	0.0968	-0.3881
-0.4	-0.016	0.01426483	-0.016	0.0968	-0.3881
-0.4	-0.0156	0.0136129	-0.0156	0.0968	-0.3881
-0.4	-0.0152	-0.00732643	-0.0152	0.0968	-0.3881
-0.4	-0.0148	0.00077609	-0.0148	0.0968	-0.3881
-0.4	-0.0144	0.00434619	-0.0144	0.0968	-0.3881
-0.4	-0.014	0.00583634	-0.014	0.0968	-0.3881
-0.4	-0.0136	0.01376813	-0.0136	0.0968	-0.3881
-0.4	-0.0132	-0.01524272	-0.0132	0.0968	-0.3881
-0.4	-0.0128	0.00122625	-0.0128	0.0968	-0.3881
-0.4	-0.0124	-0.00901837	-0.0124	0.0968	-0.3881
-0.4	-0.012	-0.0068608	-0.012	0.0968	-0.3881
-0.4	-0.0116	0.00650379	-0.0116	0.0968	-0.3881
-0.4	-0.0112	-0.01074133	-0.0112	0.0968	-0.3881
-0.4	-0.0108	0.0016143	-0.0108	0.0968	-0.3881
-0.4	-0.0104	0.01094312	-0.0104	0.0968	-0.3881
-0.4	-0.01	0.01687258	-0.01	0.0968	-0.3881
-0.4	-0.0096	0.00192475	-0.0096	0.0968	-0.3881
-0.4	-0.0092	0.00293368	-0.0092	0.0968	-0.3881
-0.4	-0.0088	-0.0534428	-0.0088	0.0968	-0.3881
-0.4	-0.0084	-0.03657012	-0.0084	0.0968	-0.3881
-0.4	-0.008	0.01383021	-0.008	0.0968	-0.3881
-0.4	-0.0076	0.00572768	-0.0076	0.0968	-0.3881
-0.4	-0.0072	-0.00310442	-0.0072	0.0968	-0.3881
-0.4	-0.0068	-0.00240591	-0.0068	0.0968	-0.3881
-0.4	-0.0064	-0.00268532	-0.0064	0.0968	-0.3881
-0.4	-0.006	-0.00552583	-0.006	0.0968	-0.3881
-0.4	-0.0056	-0.0057742	-0.0056	0.0968	-0.3881
-0.4	-0.0052	0.00330621	-0.0052	0.0968	-0.3881
-0.4	-0.0048	0.00474979	-0.0048	0.0968	-0.3881
-0.4	-0.0044	-0.00897178	-0.0044	0.0968	-0.3881
-0.4	-0.004	0.0102291	-0.004	0.0968	-0.3881
-0.4	-0.0036	0.01075685	-0.0036	0.0968	-0.3881
-0.4	-0.0032	-0.01626716	-0.0032	0.0968	-0.3881
-0.4	-0.0028	-0.00302682	-0.0028	0.0968	-0.3881
-0.4	-0.0024	-0.01654658	-0.0024	0.0968	-0.3881
-0.4	-0.002	-0.0004191	-0.002	0.0968	-0.3881
-0.4	-0.0016	0.001397	-0.0016	0.0968	-0.3881
-0.4	-0.0012	0.00207995	-0.0012	0.0968	-0.3881
-0.4	-0.0008	0.01440451	-0.0008	0.0968	-0.3881
-0.4	-0.0004	-0.00043462	-0.0004	0.0968	-0.3881
-0.4	0.0	-0.00090028	0.0	0.0968	-0.3881
-0.4	0.0004	-0.00214206	0.0004	0.0968	-0.3881
-0.4	0.0008	0.01285233	0.0008	0.0968	-0.3881
-0.4	0.0012	-0.01182786	0.0012	0.0968	-0.3881
-0.4	0.0016	0.00510678	0.0016	0.0968	-0.3881
-0.4	0.002	0.00391155	0.002	0.0968	-0.3881
-0.4	0.0024	0.00949954	0.0024	0.0968	-0.3881
-0.4	0.0028	0.01061715	0.0028	0.0968	-0.3881
-0.4	0.0032	-0.01316279	0.0032	0.0968	-0.3881
-0.4	0.0036	0.00498262	0.0036	0.0968	-0.3881
-0.4	0.004	0.00478082	0.004	0.0968	-0.3881
-0.4	0.0044	0.00883208	0.0044	0.0968	-0.3881
-0.4	0.0048	0.01237113	0.0048	0.0968	-0.3881
-0.4	0.0052	-0.00335277	0.0052	0.0968	-0.3881
-0.4	0.0056	-0.00651932	0.0056	0.0968	-0.3881
-0.4	0.006	0.00644168	0.006	0.0968	-0.3881
-0.4	0.0064	-0.00655032	0.0064	0.0968	-0.3881
-0.4	0.0068	-0.00656582	0.0068	0.0968	-0.3881
-0.4	0.0072	-0.00423753	0.0072	0.0968	-0.3881
-0.4	0.0076	0.01690365	0.0076	0.0968	-0.3881
-0.4	0.008	0.01097414	0.008	0.0968	-0.3881
-0.4	0.0084	0.02789329	0.0084	0.0968	-0.3881
-0.4	0.0088	-0.00287161	0.0088	0.0968	-0.3881
-0.4	0.0092	0.00549483	0.0092	0.0968	-0.3881
-0.4	0.0096	-0.01039981	0.0096	0.0968	-0.3881
-0.4	0.01	0.00237487	0.01	0.0968	-0.3881
-0.4	0.0104	0.00586736	0.0104	0.0968	-0.3881
-0.4	0.0108	0.00695393	0.0108	0.0968	-0.3881
-0.4	0.0112	0.01741586	0.0112	0.0968	-0.3881
-0.4	0.0116	0.02056687	0.0116	0.0968	-0.3881
-0.4	0.012	0.01306966	0.012	0.0968	-0.3881
-0.4	0.0124	0.01943373	0.0124	0.0968	-0.3881
-0.4	0.0128	0.01618958	0.0128	0.0968	-0.3881
-0.4	0.0132	0.02256915	0.0132	0.0968	-0.3881
-0.4	0.0136	0.00937534	0.0136	0.0968	-0.3881
-0.4	0.014	0.03293796	0.014	0.0968	-0.3881
-0.4	0.0144	0.02505273	0.0144	0.0968	-0.3881
-0.4	0.0148	-0.00069849	0.0148	0.0968	-0.3881
-0.4	0.0152	0.00409786	0.0152	0.0968	-0.3881
-0.4	0.0156	0.01238664	0.0156	0.0968	-0.3881
-0.4	0.016	0.01187442	0.016	0.0968	-0.3881
-0.4	0.0164	0.01831613	0.0164	0.0968	-0.3881
-0.4	0.0168	0.01218486	0.0168	0.0968	-0.3881
-0.4	0.0172	0.01929398	0.0172	0.0968	-0.3881
-0.4	0.0176	0.02866941	0.0176	0.0968	-0.3881
-0.4	0.018	0.07115342	0.018	0.0968	-0.3881
-0.4	0.0184	0.0472959	0.0184	0.0968	-0.3881
-0.4	0.0188	0.0372531	0.0188	0.0968	-0.3881
-0.4	0.0192	0.020334	0.0192	0.0968	-0.3881
-0.4	0.0196	0.02393514	0.0196	0.0968	-0.3881
-0.4	0.02	0.06672967	0.02	0.0968	-0.3881
-0.4	0.0204	0.06440129	0.0204	0.0968	-0.3881
-0.4	0.0208	0.05411013	0.0208	0.0968	-0.3881
-0.4	0.0212	0.06804904	0.0212	0.0968	-0.3881
-0.4	0.0216	0.0539705	0.0216	0.0968	-0.3881
-0.4	0.022	0.05209229	0.022	0.0968	-0.3881
-0.4	0.0224	0.01584807	0.0224	0.0968	-0.3881
-0.4	0.0228	0.07168112	0.0228	0.0968	-0.3881
-0.4	0.0232	0.03684954	0.0232	0.0968	-0.3881
-0.4	0.0236	0.05763367	0.0236	0.0968	-0.3881
-0.4	0.024	0.07866621	0.024	0.0968	-0.3881
-0.4	0.0244	0.05201467	0.0244	0.0968	-0.3881
-0.4	0.0248	0.04450196	0.0248	0.0968	-0.3881
-0.4	0.0252	0.03157203	0.0252	0.0968	-0.3881
-0.4	0.0256	0.08124283	0.0256	0.0968	-0.3881
-0.4	0.026	0.06778508	0.026	0.0968	-0.3881
-0.4	0.0264	0.085558	0.0264	0.0968	-0.3881
-0.4	0.0268	0.09786713	0.0268	0.0968	-0.3881
-0.4	0.0272	0.06182458	0.0272	0.0968	-0.3881
-0.4	0.0276	0.07981475	0.0276	0.0968	-0.3881
-0.4	0.028	0.064246	0.028	0.0968	-0.3881
-0.4	0.0284	0.0654723	0.0284	0.0968	-0.3881
-0.4	0.0288	0.084161	0.0288	0.0968	-0.3881
-0.4	0.0292	0.076462	0.0292	0.0968	-0.3881
-0.4	0.0296	0.06668304	0.0296	0.0968	-0.3881
-0.4	0.03	0.06359412	0.03	0.0968	-0.3881
-0.392	-0.03	0.07835575	-0.03	0.0948	-0.3804
-0.392	-0.0296	0.02851413	-0.0296	0.0948	-0.3803
-0.392	-0.0292	0.02429212	-0.0292	0.0948	-0.3804
-0.392	-0.0288	0.08838296	-0.0288	0.0948	-0.3803
-0.392	-0.0284	0.03247229	-0.0284	0.0948	-0.3803
-0.392	-0.028	0.03174275	-0.028	0.0948	-0.3804
-0.392	-0.0276	0.04763739	-0.0276	0.0948	-0.3803
-0.392	-0.0272	0.04223571	-0.0272	0.0948	-0.3803
-0.392	-0.0268	0.02672909	-0.0268	0.0948	-0.3804
-0.392	-0.0264	0.03515764	-0.0264	0.0948	-0.3803
-0.392	-0.026	-0.00133492	-0.026	0.0948	-0.3804
-0.392	-0.0256	0.03824653	-0.0256	0.0948	-0.3803
-0.392	-0.0252	0.03927101	-0.0252	0.0948	-0.3804
-0.392	-0.0248	0.00325966	-0.0248	0.0948	-0.3803
-0.392	-0.0244	0.07185196	-0.0244	0.0948	-0.3803
-0.392	-0.024	0.01595675	-0.024	0.0948	-0.3804
-0.392	-0.0236	-0.00760583	-0.0236	0.0948	-0.3803
-0.392	-0.0232	0.07660167	-0.0232	0.0948	-0.3803
-0.392	-0.0228	0.00557246	-0.0228	0.0948	-0.3803
-0.392	-0.0224	0.02165334	-0.0224	0.0948	-0.3803
-0.392	-0.022	0.00912701	-0.022	0.0948	-0.3804
-0.392	-0.0216	0.01274369	-0.0216	0.0948	-0.3803
-0.392	-0.0212	0.01808325	-0.0212	0.0948	-0.3804
-0.392	-0.0208	0.00206445	-0.0208	0.0948	-0.3804
-0.392	-0.0204	0.01738481	-0.0204	0.0948	-0.3803
-0.392	-0.02	0.01708989	-0.02	0.0948	-0.3803
-0.392	-0.0196	-0.00355456	-0.0196	0.0948	-0.3803
-0.392	-0.0192	0.00957716	-0.0192	0.0948	-0.3803
-0.392	-0.0188	0.00811808	-0.0188	0.0948	-0.3803
-0.392	-0.0184	-0.00032598	-0.0184	0.0948	-0.3804
-0.392	-0.018	0.00437725	-0.018	0.0948	-0.3804
-0.392	-0.0176	0.02197934	-0.0176	0.0948	-0.3804
-0.392	-0.0172	-0.00890971	-0.0172	0.0948	-0.3804
-0.392	-0.0168	0.02169993	-0.0168	0.0948	-0.3804
-0.392	-0.0164	-0.01979071	-0.0164	0.0948	-0.3804
-0.392	-0.016	-0.0094685	-0.016	0.0948	-0.3803
-0.392	-0.0156	0.02849865	-0.0156	0.0948	-0.3803
-0.392	-0.0152	0.01553766	-0.0152	0.0948	-0.3804
-0.392	-0.0148	-0.0026077	-0.0148	0.0948	-0.3804
-0.392	-0.0144	-0.02652732	-0.0144	0.0948	-0.3804
-0.392	-0.014	0.00217305	-0.014	0.0948	-0.3804
-0.392	-0.0136	-0.00746613	-0.0136	0.0948	-0.3804
-0.392	-0.0132	0.00316651	-0.0132	0.0948	-0.3804
-0.392	-0.0128	0.00831987	-0.0128	0.0948	-0.3804
-0.392	-0.0124	-0.00212653	-0.0124	0.0948	-0.3803
-0.392	-0.012	-0.00922014	-0.012	0.0948	-0.3804
-0.392	-0.0116	0.0110828	-0.0116	0.0948	-0.3804
-0.392	-0.0112	0.0037874	-0.0112	0.0948	-0.3804
-0.392	-0.0108	-0.00822675	-0.0108	0.0948	-0.3804
-0.392	-0.0104	0.00946852	-0.0104	0.0948	-0.3804
-0.392	-0.01	-0.00970132	-0.01	0.0948	-0.3803
-0.392	-0.0096	-0.00650378	-0.0096	0.0948	-0.3804
-0.392	-0.0092	-0.01716747	-0.0092	0.0948	-0.3804
-0.392	-0.0088	-0.00200235	-0.0088	0.0948	-0.3803
-0.392	-0.0084	0.02281751	-0.0084	0.0948	-0.3804
-0.392	-0.008	-0.00277847	-0.008	0.0948	-0.3804
-0.392	-0.0076	0.00858373	-0.0076	0.0948	-0.3804
-0.392	-0.0072	0.00479633	-0.0072	0.0948	-0.3803
-0.392	-0.0068	0.01215388	-0.0068	0.0948	-0.3803
-0.392	-0.0064	0.00777657	-0.0064	0.0948	-0.3803
-0.392	-0.006	0.00020178	-0.006	0.0948	-0.3804
-0.392	-0.0056	0.01376814	-0.0056	0.0948	-0.3803
-0.392	-0.0052	-0.00270085	-0.0052	0.0948	-0.3804
-0.392	-0.0048	0.00535514	-0.0048	0.0948	-0.3803
-0.392	-0.0044	0.00332173	-0.0044	0.0948	-0.3803
-0.392	-0.004	0.00114862	-0.004	0.0948	-0.3804
-0.392	-0.0036	-0.00076061	-0.0036	0.0948	-0.3803
-0.392	-0.0032	0.01134665	-0.0032	0.0948	-0.3804
-0.392	-0.0028	-0.00462557	-0.0028	0.0948	-0.3804
-0.392	-0.0024	-0.0054172	-0.0024	0.0948	-0.3803
-0.392	-0.002	0.003508	-0.002	0.0948	-0.3804
-0.392	-0.0016	0.00046571	-0.0016	0.0948	-0.3803
-0.392	-0.0012	0.01904569	-0.0012	0.0948	-0.3803
-0.392	-0.0008	0.00032596	-0.0008	0.0948	-0.3804
-0.392	-0.0004	-0.02263128	-0.0004	0.0948	-0.3803
-0.392	0.0	0.00594499	-0.0	0.0948	-0.3804
-0.392	0.0004	-0.00946851	0.0004	0.0948	-0.3803
-0.392	0.0008	0.01372158	0.0008	0.0948	-0.3803
-0.392	0.0012	0.00606918	0.0012	0.0948	-0.3804
-0.392	0.0016	-0.00456352	0.0016	0.0948	-0.3804
-0.392	0.002	-0.00597601	0.002	0.0948	-0.3804
-0.392	0.0024	0.00021732	0.0024	0.0948	-0.3803
-0.392	0.0028	-0.0025922	0.0028	0.0948	-0.3804
-0.392	0.0032	0.00890971	0.0032	0.0948	-0.3804
-0.392	0.0036	0.00679868	0.0036	0.0948	-0.3804
-0.392	0.004	0.00066746	0.004	0.0948	-0.3804
-0.392	0.0044	-0.01636033	0.0044	0.0948	-0.3804
-0.392	0.0048	0.00307338	0.0048	0.0948	-0.3804
-0.392	0.0052	0.00474975	0.0052	0.0948	-0.3804
-0.392	0.0056	-0.01561528	0.0056	0.0948	-0.3803
-0.392	0.006	-0.0009624	0.006	0.0948	-0.3804
-0.392	0.0064	0.00462561	0.0064	0.0948	-0.3804
-0.392	0.0068	0.01898352	0.0068	0.0948	-0.3804
-0.392	0.0072	0.00010863	0.0072	0.0948	-0.3804
-0.392	0.0076	0.00521545	0.0076	0.0948	-0.3804
-0.392	0.008	0.00493603	0.008	0.0948	-0.3804
-0.392	0.0084	0.02182414	0.0084	0.0948	-0.3804
-0.392	0.0088	0.00695394	0.0088	0.0948	-0.3804
-0.392	0.0092	0.0109431	0.0092	0.0948	-0.3804
-0.392	0.0096	0.01994593	0.0096	0.0948	-0.3804
-0.392	0.01	0.02471124	0.01	0.0948	-0.3804
-0.392	0.0104	0.00012419	0.0104	0.0948	-0.3804
-0.392	0.0108	0.00021729	0.0108	0.0948	-0.3803
-0.392	0.0112	0.00970132	0.0112	0.0948	-0.3804
-0.392	0.0116	0.00304235	0.0116	0.0948	-0.3803
-0.392	0.012	0.01910776	0.012	0.0948	-0.3804
-0.392	0.0124	0.00769899	0.0124	0.0948	-0.3804
-0.392	0.0128	0.0036322	0.0128	0.0948	-0.3804
-0.392	0.0132	0.0290264	0.0132	0.0948	-0.3804
-0.392	0.0136	0.00400473	0.0136	0.0948	-0.3804
-0.392	0.014	0.02849863	0.014	0.0948	-0.3804
-0.392	0.0144	0.02609277	0.0144	0.0948	-0.3804
-0.392	0.0148	0.03407105	0.0148	0.0948	-0.3804
-0.392	0.0152	0.02480442	0.0152	0.0948	-0.3804
-0.392	0.0156	0.02457151	0.0156	0.0948	-0.3804
-0.392	0.016	-0.00400472	0.016	0.0948	-0.3803
-0.392	0.0164	0.0168881	0.0164	0.0948	-0.3804
-0.392	0.0168	-0.00549483	0.0168	0.0948	-0.3804
-0.392	0.0172	0.03702031	0.0172	0.0948	-0.3803
-0.392	0.0176	0.02460259	0.0176	0.0948	-0.3803
-0.392	0.018	0.02137392	0.018	0.0948	-0.3803
-0.392	0.0184	0.01673285	0.0184	0.0948	-0.3804
-0.392	0.0188	0.04684577	0.0188	0.0948	-0.3804
-0.392	0.0192	0.02047367	0.0192	0.0948	-0.3803
-0.392	0.0196	0.01508748	0.0196	0.0948	-0.3803
-0.392	0.02	0.02562704	0.02	0.0948	-0.3803
-0.392	0.0204	0.02025638	0.0204	0.0948	-0.3803
-0.392	0.0208	0.0401713	0.0208	0.0948	-0.3804
-0.392	0.0212	0.05974467	0.0212	0.0948	-0.3803
-0.392	0.0216	0.06066042	0.0216	0.0948	-0.3804
-0.392	0.022	0.10317562	0.022	0.0948	-0.3803
-0.392	0.0224	0.02343837	0.0224	0.0948	-0.3804
-0.392	0.0228	0.03866569	0.0228	0.0948	-0.3803
-0.392	0.0232	0.04619386	0.0232	0.0948	-0.3804
-0.392	0.0236	0.04430015	0.0236	0.0948	-0.3804
-0.392	0.024	0.06230581	0.024	0.0948	-0.3803
-0.392	0.0244	0.09879842	0.0244	0.0948	-0.3803
-0.392	0.0248	0.04254611	0.0248	0.0948	-0.3803
-0.392	0.0252	0.04540216	0.0252	0.0948	-0.3803
-0.392	0.0256	0.02562708	0.0256	0.0948	-0.3804
-0.392	0.026	0.10101788	0.026	0.0948	-0.3803
-0.392	0.0264	0.0627715	0.0264	0.0948	-0.3803
-0.392	0.0268	0.08218971	0.0268	0.0948	-0.3804
-0.392	0.0272	0.06294217	0.0272	0.0948	-0.3804
-0.392	0.0276	0.07310929	0.0276	0.0948	-0.3804
-0.392	0.028	0.06885612	0.028	0.0948	-0.3804
-0.392	0.0284	0.083447	0.0284	0.0948	-0.3803
-0.392	0.0288	0.08655138	0.0288	0.0948	-0.3804
-0.392	0.0292	0.09021458	0.0292	0.0948	-0.3804
-0.392	0.0296	0.05460688	0.0296	0.0948	-0.3804
-0.392	0.03	0.08738954	0.03	0.0948	-0.3803
-0.384	-0.03	0.07894546	-0.03	0.0929	-0.3726
-0.384	-0.0296	0.02084622	-0.0296	0.0929	-0.3726
-0.384	-0.0292	0.02989562	-0.0292	0.0929	-0.3726
-0.384	-0.0288	0.07264354	-0.0288	0.0929	-0.3726
-0.384	-0.0284	0.03385372	-0.0284	0.0929	-0.3726
-0.384	-0.028	0.02998874	-0.028	0.0929	-0.3726
-0.384	-0.0276	0.09589571	-0.0276	0.0929	-0.3726
-0.384	-0.0272	0.0156463	-0.0272	0.0929	-0.3726
-0.384	-0.0268	0.01946473	-0.0268	0.0929	-0.3726
-0.384	-0.0264	0.03317078	-0.0264	0.0929	-0.3726
-0.384	-0.026	-0.00274745	-0.026	0.0929	-0.3726
-0.384	-0.0256	0.06797146	-0.0256	0.0929	-0.3726
-0.384	-0.0252	0.00420651	-0.0252	0.0929	-0.3726
-0.384	-0.0248	0.01490125	-0.0248	0.0929	-0.3726
-0.384	-0.0244	0.068049	-0.0244	0.0929	-0.3726
-0.384	-0.024	-0.0054638	-0.024	0.0929	-0.3726
-0.384	-0.0236	-0.00740405	-0.0236	0.0929	-0.3726
-0.384	-0.0232	-0.00831985	-0.0232	0.0929	-0.3726
-0.384	-0.0228	0.00797834	-0.0228	0.0929	-0.3726
-0.384	-0.0224	0.06739705	-0.0224	0.0929	-0.3726
-0.384	-0.022	0.0138457	-0.022	0.0929	-0.3726
-0.384	-0.0216	0.01185888	-0.0216	0.0929	-0.3726
-0.384	-0.0212	0.0336675	-0.0212	0.0929	-0.3726
-0.384	-0.0208	0.03455228	-0.0208	0.0929	-0.3726
-0.384	-0.0204	0.01789703	-0.0204	0.0929	-0.3726
-0.384	-0.02	0.01201415	-0.02	0.0929	-0.3726
-0.384	-0.0196	0.0274121	-0.0196	0.0929	-0.3726
-0.384	-0.0192	0.00889417	-0.0192	0.0929	-0.3726
-0.384	-0.0188	-0.00850614	-0.0188	0.0929	-0.3726
-0.384	-0.0184	-0.00052775	-0.0184	0.0929	-0.3726
-0.384	-0.018	0.01272814	-0.018	0.0929	-0.3726
-0.384	-0.0176	-0.01280576	-0.0176	0.0929	-0.3726
-0.384	-0.0172	-0.01091205	-0.0172	0.0929	-0.3726
-0.384	-0.0168	-0.00388054	-0.0168	0.0929	-0.3726
-0.384	-0.0164	-0.00861478	-0.0164	0.0929	-0.3726
-0.384	-0.016	0.00144355	-0.016	0.0929	-0.3726
-0.384	-0.0156	0.009096	-0.0156	0.0929	-0.3726
-0.384	-0.0152	0.00908044	-0.0152	0.0929	-0.3726
-0.384	-0.0148	0.00726436	-0.0148	0.0929	-0.3726
-0.384	-0.0144	0.00883207	-0.0144	0.0929	-0.3726
-0.384	-0.014	-0.01060162	-0.014	0.0929	-0.3726
-0.384	-0.0136	0.01440453	-0.0136	0.0929	-0.3726
-0.384	-0.0132	-0.01021354	-0.0132	0.0929	-0.3726
-0.384	-0.0128	-0.00397365	-0.0128	0.0929	-0.3726
-0.384	-0.0124	-0.00493606	-0.0124	0.0929	-0.3726
-0.384	-0.012	-0.00206445	-0.012	0.0929	-0.3726
-0.384	-0.0116	-0.00788524	-0.0116	0.0929	-0.3726
-0.384	-0.0112	0.01136218	-0.0112	0.0929	-0.3726
-0.384	-0.0108	0.01533587	-0.0108	0.0929	-0.3726
-0.384	-0.0104	-0.00192475	-0.0104	0.0929	-0.3726
-0.384	-0.01	-0.00639508	-0.01	0.0929	-0.3726
-0.384	-0.0096	-0.00341485	-0.0096	0.0929	-0.3726
-0.384	-0.0092	-0.00693838	-0.0092	0.0929	-0.3726
-0.384	-0.0088	0.01420274	-0.0088	0.0929	-0.3726
-0.384	-0.0084	0.00352353	-0.0084	0.0929	-0.3726
-0.384	-0.008	0.01168815	-0.008	0.0929	-0.3726
-0.384	-0.0076	0.01974414	-0.0076	0.0929	-0.3726
-0.384	-0.0072	0.00912702	-0.0072	0.0929	-0.3726
-0.384	-0.0068	-0.0027319	-0.0068	0.0929	-0.3726
-0.384	-0.0064	0.00330621	-0.0064	0.0929	-0.3726
-0.384	-0.006	0.005262	-0.006	0.0929	-0.3726
-0.384	-0.0056	-0.00700046	-0.0056	0.0929	-0.3726
-0.384	-0.0052	-0.01735377	-0.0052	0.0929	-0.3726
-0.384	-0.0048	0.0087545	-0.0048	0.0929	-0.3726
-0.384	-0.0044	-0.00291816	-0.0044	0.0929	-0.3726
-0.384	-0.004	-0.00102446	-0.004	0.0929	-0.3726
-0.384	-0.0036	-0.00239041	-0.0036	0.0929	-0.3726
-0.384	-0.0032	0.0118434	-0.0032	0.0929	-0.3726
-0.384	-0.0028	0.0096548	-0.0028	0.0929	-0.3726
-0.384	-0.0024	-0.00732647	-0.0024	0.0929	-0.3726
-0.384	-0.002	-0.01027566	-0.002	0.0929	-0.3726
-0.384	-0.0016	-0.01870418	-0.0016	0.0929	-0.3726
-0.384	-0.0012	-0.00873894	-0.0012	0.0929	-0.3726
-0.384	-0.0008	0.00627094	-0.0008	0.0929	-0.3726
-0.384	-0.0004	-0.00024836	-0.0004	0.0929	-0.3726
-0.384	0.0	0.01213832	0.0	0.0929	-0.3726
-0.384	0.0004	0.00052778	0.0004	0.0929	-0.3726
-0.384	0.0008	0.00633304	0.0008	0.0929	-0.3726
-0.384	0.0012	0.01428035	0.0012	0.0929	-0.3726
-0.384	0.0016	-0.00532408	0.0016	0.0929	-0.3726
-0.384	0.002	-0.00298026	0.002	0.0929	-0.3726
-0.384	0.0024	0.01732273	0.0024	0.0929	-0.3726
-0.384	0.0028	0.00090026	0.0028	0.0929	-0.3726
-0.384	0.0032	0.00636407	0.0032	0.0929	-0.3726
-0.384	0.0036	-0.0032286	0.0036	0.0929	-0.3726
-0.384	0.004	-0.00062088	0.004	0.0929	-0.3726
-0.384	0.0044	0.00836643	0.0044	0.0929	-0.3726
-0.384	0.0048	0.00701602	0.0048	0.0929	-0.3726
-0.384	0.0052	0.00254562	0.0052	0.0929	-0.3726
-0.384	0.0056	-0.01547556	0.0056	0.0929	-0.3726
-0.384	0.006	0.01611196	0.006	0.0929	-0.3726
-0.384	0.0064	0.01369051	0.0064	0.0929	-0.3726
-0.384	0.0068	-0.0213274	0.0068	0.0929	-0.3726
-0.384	0.0072	-0.00152119	0.0072	0.0929	-0.3726
-0.384	0.0076	0.01491673	0.0076	0.0929	-0.3726
-0.384	0.008	0.00611573	0.008	0.0929	-0.3726
-0.384	0.0084	-0.00327517	0.0084	0.0929	-0.3726
-0.384	0.0088	0.00429963	0.0088	0.0929	-0.3726
-0.384	0.0092	0.01192101	0.0092	0.0929	-0.3726
-0.384	0.0096	0.00298025	0.0096	0.0929	-0.3726
-0.384	0.01	-0.00051222	0.01	0.0929	-0.3726
-0.384	0.0104	0.00162983	0.0104	0.0929	-0.3726
-0.384	0.0108	0.00895627	0.0108	0.0929	-0.3726
-0.384	0.0112	0.00411338	0.0112	0.0929	-0.3726
-0.384	0.0116	-0.01344212	0.0116	0.0929	-0.3726
-0.384	0.012	0.02022532	0.012	0.0929	-0.3726
-0.384	0.0124	0.01134666	0.0124	0.0929	-0.3726
-0.384	0.0128	0.0123556	0.0128	0.0929	-0.3726
-0.384	0.0132	0.01271262	0.0132	0.0929	-0.3726
-0.384	0.0136	0.02225875	0.0136	0.0929	-0.3726
-0.384	0.014	0.00585185	0.014	0.0929	-0.3726
-0.384	0.0144	0.01775732	0.0144	0.0929	-0.3726
-0.384	0.0148	0.01766423	0.0148	0.0929	-0.3726
-0.384	0.0152	0.02269333	0.0152	0.0929	-0.3726
-0.384	0.0156	0.00901839	0.0156	0.0929	-0.3726
-0.384	0.016	0.03323286	0.016	0.0929	-0.3726
-0.384	0.0164	0.0300198	0.0164	0.0929	-0.3726
-0.384	0.0168	0.0374083	0.0168	0.0929	-0.3726
-0.384	0.0172	0.00993419	0.0172	0.0929	-0.3726
