Initial Temperature (K)	0.0250571
Excitation Current (A)	2e-07
Axis 1,2	x,y
Angle	0
-0.07	-8.8e-05	0.100935
-0.07	-8.6e-05	0.10151703
-0.07	-8.4e-05	0.10686983
-0.07	-8.2e-05	0.1039362
-0.07	-8e-05	0.09310945
-0.07	-7.8e-05	0.08873692
-0.07	-7.6e-05	0.10198278
-0.07	-7.4e-05	0.09310485
-0.07	-7.2e-05	0.09656005
-0.07	-7e-05	0.0889767
-0.07	-6.8e-05	0.0930024
-0.07	-6.6e-05	0.09900255
-0.07	-6.4e-05	0.10903292
-0.07	-6.2e-05	0.10011308
-0.07	-6e-05	0.08772403
-0.07	-5.8e-05	0.08872758
-0.07	-5.6e-05	0.10056715
-0.07	-5.4e-05	0.09899543
-0.07	-5.2e-05	0.09535405
-0.07	-5e-05	0.09193602
-0.07	-4.8e-05	0.10921218
-0.07	-4.6e-05	0.09773825
-0.07	-4.4e-05	0.10225517
-0.07	-4.2e-05	0.10756375
-0.07	-4e-05	0.09829005
-0.07	-3.8e-05	0.1036335
-0.07	-3.6e-05	0.10513988
-0.07	-3.4e-05	0.09046688
-0.07	-3.2e-05	0.08782185
-0.07	-3e-05	0.09677898
-0.07	-2.8e-05	0.10083955
-0.07	-2.6e-05	0.10612488
-0.07	-2.4e-05	0.0853911
-0.07	-2.2e-05	0.09645068
-0.07	-2e-05	0.09679068
-0.07	-1.8e-05	0.09917013
-0.07	-1.6e-05	0.09459275
-0.07	-1.4e-05	0.1038711
-0.07	-1.2e-05	0.09990593
-0.07	-1e-05	0.0959431
-0.07	-8e-06	0.08585908
-0.07	-6e-06	0.09518168
-0.07	-4e-06	0.09773818
-0.07	-2e-06	0.10229475
-0.07	-0.0	0.10123305
-0.07	2e-06	0.109012
-0.07	4e-06	0.0973773
-0.07	6e-06	0.08903728
-0.07	8e-06	0.0920128
-0.07	1e-05	0.09481152
-0.07	1.2e-05	0.08341663
-0.07	1.4e-05	0.09750065
-0.07	1.6e-05	0.09523758
-0.07	1.8e-05	0.09445758
-0.07	2e-05	0.09693262
-0.07	2.2e-05	0.09557982
-0.07	2.4e-05	0.09772658
-0.07	2.6e-05	0.1004856
-0.07	2.8e-05	0.08150742
-0.07	3e-05	0.10705383
-0.07	3.2e-05	0.08922118
-0.07	3.4e-05	0.101268
-0.07	3.6e-05	0.11292585
-0.07	3.8e-05	0.09676493
-0.07	4e-05	0.1003762
-0.07	4.2e-05	0.08689742
-0.07	4.4e-05	0.086695
-0.07	4.6e-05	0.10579885
-0.07	4.8e-05	0.09018518
-0.07	5e-05	0.09844598
-0.07	5.2e-05	0.09529815
-0.07	5.4e-05	0.08422915
-0.07	5.6e-05	0.0805598
-0.07	5.8e-05	0.09491392
-0.07	6e-05	0.09946118
-0.07	6.2e-05	0.1008954
-0.07	6.4e-05	0.08695105
-0.07	6.6e-05	0.08723515
-0.07	6.8e-05	0.0947021
-0.07	7e-05	0.10167775
-0.07	7.2e-05	0.1013006
-0.07	7.4e-05	0.0935333
-0.07	7.6e-05	0.09442265
-0.07	7.8e-05	0.0923901
-0.07	8e-05	0.11050678
-0.07	8.2e-05	0.10066955
-0.07	8.4e-05	0.10118883
-0.07	8.6e-05	0.10839262
-0.07	8.8e-05	0.10190125
-0.07	9e-05	0.0911793
-0.07	9.2e-05	0.08833648
-0.07	9.4e-05	0.10170095
-0.07	9.6e-05	0.09350768
-0.07	9.8e-05	0.10563118
-0.07	0.0001	0.09387312
-0.07	0.000102	0.07523268
-0.07	0.000104	0.10512132
-0.07	0.000106	0.10966618
-0.07	0.000108	0.0985531
-0.07	0.00011	0.09740758
-0.07	0.000112	0.09789425
-0.07	0.000114	0.09895595
-0.07	0.000116	0.09775912
-0.07	0.000118	0.08947038
-0.07	0.00012	0.10415508
-0.06	-0.00012	0.04866883
-0.06	-0.000118	0.10225995
-0.06	-0.000116	0.08853198
-0.06	-0.000114	0.08357958
-0.06	-0.000112	0.09156585
-0.06	-0.00011	0.08784045
-0.06	-0.000108	0.08443188
-0.06	-0.000106	0.0961945
-0.06	-0.000104	0.0985997
-0.06	-0.000102	0.0980013
-0.06	-0.0001	0.09930515
-0.06	-9.8e-05	0.08927472
-0.06	-9.6e-05	0.09025725
-0.06	-9.4e-05	0.09830635
-0.06	-9.2e-05	0.0876356
-0.06	-9e-05	0.09442262
-0.06	-8.8e-05	0.09136322
-0.06	-8.6e-05	0.0809091
-0.06	-8.4e-05	0.09099772
-0.06	-8.2e-05	0.09542852
-0.06	-8e-05	0.0845808
-0.06	-7.8e-05	0.10056005
-0.06	-7.6e-05	0.10511208
-0.06	-7.4e-05	0.08654825
-0.06	-7.2e-05	0.09791282
-0.06	-7e-05	0.09287428
-0.06	-6.8e-05	0.09195692
-0.06	-6.6e-05	0.10161952
-0.06	-6.4e-05	0.0838381
-0.06	-6.2e-05	0.08817575
-0.06	-6e-05	0.10124
-0.06	-5.8e-05	0.0879685
-0.06	-5.6e-05	0.09834365
-0.06	-5.4e-05	0.10489545
-0.06	-5.2e-05	0.09984535
-0.06	-5e-05	0.08790572
-0.06	-4.8e-05	0.09175675
-0.06	-4.6e-05	0.0911723
-0.06	-4.4e-05	0.09732148
-0.06	-4.2e-05	0.10147985
-0.06	-4e-05	0.09866025
-0.06	-3.8e-05	0.0936962
-0.06	-3.6e-05	0.10473022
-0.06	-3.4e-05	0.0841035
-0.06	-3.2e-05	0.10054382
-0.06	-3e-05	0.11786655
-0.06	-2.8e-05	0.09569628
-0.06	-2.6e-05	0.10256948
-0.06	-2.4e-05	0.0963063
-0.06	-2.2e-05	0.09469045
-0.06	-2e-05	0.07875778
-0.06	-1.8e-05	0.09639472
-0.06	-1.6e-05	0.10254385
-0.06	-1.4e-05	0.0916753
-0.06	-1.2e-05	0.088227
-0.06	-1e-05	0.0874587
-0.06	-8e-06	0.08294865
-0.06	-6e-06	0.0903155
-0.06	-4e-06	0.10640198
-0.06	-2e-06	0.0917707
-0.06	-0.0	0.0920478
-0.06	2e-06	0.09510485
-0.06	4e-06	0.09789188
-0.06	6e-06	0.09356582
-0.06	8e-06	0.10185705
-0.06	1e-05	0.10592925
-0.06	1.2e-05	0.09230625
-0.06	1.4e-05	0.1066441
-0.06	1.6e-05	0.09893955
-0.06	1.8e-05	0.09354958
-0.06	2e-05	0.09208045
-0.06	2.2e-05	0.10441825
-0.06	2.4e-05	0.09123993
-0.06	2.6e-05	0.09464857
-0.06	2.8e-05	0.0984787
-0.06	3e-05	0.090681
-0.06	3.2e-05	0.09448785
-0.06	3.4e-05	0.09395002
-0.06	3.6e-05	0.10029002
-0.06	3.8e-05	0.08653897
-0.06	4e-05	0.0922526
-0.06	4.2e-05	0.08957742
-0.06	4.4e-05	0.09870672
-0.06	4.6e-05	0.09808748
-0.06	4.8e-05	0.09650888
-0.06	5e-05	0.09410602
-0.06	5.2e-05	0.10203403
-0.06	5.4e-05	0.09052727
-0.06	5.6e-05	0.09834593
-0.06	5.8e-05	0.0940805
-0.06	6e-05	0.0928068
-0.06	6.2e-05	0.08519318
-0.06	6.4e-05	0.08723512
-0.06	6.6e-05	0.09117928
-0.06	6.8e-05	0.10235525
-0.06	7e-05	0.103431
-0.06	7.2e-05	0.1005276
-0.06	7.4e-05	0.09447625
-0.06	7.6e-05	0.09367758
-0.06	7.8e-05	0.09858573
-0.06	8e-05	0.09648558
-0.06	8.2e-05	0.08948895
-0.06	8.4e-05	0.08843885
-0.06	8.6e-05	0.09909552
-0.06	8.8e-05	0.08888128
-0.06	9e-05	0.0884249
-0.06	9.2e-05	0.09350998
-0.06	9.4e-05	0.09558683
-0.06	9.6e-05	0.0994076
-0.06	9.8e-05	0.09000818
-0.06	0.0001	0.0895914
-0.06	0.000102	0.10546125
-0.06	0.000104	0.08747028
-0.06	0.000106	0.0852211
-0.06	0.000108	0.0848323
-0.06	0.00011	0.10658588
-0.06	0.000112	0.09420145
-0.06	0.000114	0.09198022
-0.06	0.000116	0.09704428
-0.06	0.000118	0.08064365
-0.06	0.00012	0.08004983
-0.05	-0.00012	0.0003562
-0.05	-0.000118	0.07937005
-0.05	-0.000116	0.0941503
-0.05	-0.000114	0.09757518
-0.05	-0.000112	0.09111875
-0.05	-0.00011	0.09634588
-0.05	-0.000108	0.07693928
-0.05	-0.000106	0.10366385
-0.05	-0.000104	0.10217602
-0.05	-0.000102	0.08974972
-0.05	-0.0001	0.07534905
-0.05	-9.8e-05	0.08414775
-0.05	-9.6e-05	0.10022955
-0.05	-9.4e-05	0.09211062
-0.05	-9.2e-05	0.09137718
-0.05	-9e-05	0.09409445
-0.05	-8.8e-05	0.0904273
-0.05	-8.6e-05	0.10041815
-0.05	-8.4e-05	0.10098625
-0.05	-8.2e-05	0.0917591
-0.05	-8e-05	0.09004078
-0.05	-7.8e-05	0.09567768
-0.05	-7.6e-05	0.09479515
-0.05	-7.4e-05	0.08675777
-0.05	-7.2e-05	0.09605712
-0.05	-7e-05	0.0920245
-0.05	-6.8e-05	0.09219918
-0.05	-6.6e-05	0.09618525
-0.05	-6.4e-05	0.07798702
-0.05	-6.2e-05	0.08775203
-0.05	-6e-05	0.08935858
-0.05	-5.8e-05	0.09296518
-0.05	-5.6e-05	0.10979428
-0.05	-5.4e-05	0.09322135
-0.05	-5.2e-05	0.09774528
-0.05	-5e-05	0.1036056
-0.05	-4.8e-05	0.10440658
-0.05	-4.6e-05	0.09638315
-0.05	-4.4e-05	0.10135873
-0.05	-4.2e-05	0.08498358
-0.05	-4e-05	0.0971538
-0.05	-3.8e-05	0.09627603
-0.05	-3.6e-05	0.09520033
-0.05	-3.4e-05	0.09727948
-0.05	-3.2e-05	0.09396863
-0.05	-3e-05	0.09739362
-0.05	-2.8e-05	0.08398945
-0.05	-2.6e-05	0.09019912
-0.05	-2.4e-05	0.09872543
-0.05	-2.2e-05	0.09598498
-0.05	-2e-05	0.09160543
-0.05	-1.8e-05	0.09513282
-0.05	-1.6e-05	0.10295133
-0.05	-1.4e-05	0.09277185
-0.05	-1.2e-05	0.10280235
-0.05	-1e-05	0.10167065
-0.05	-8e-06	0.09177072
-0.05	-6e-06	0.09331673
-0.05	-4e-06	0.0915518
-0.05	-2e-06	0.07461098
-0.05	-0.0	0.06256427
-0.05	2e-06	0.06817782
-0.05	4e-06	0.0904506
-0.05	6e-06	0.08694872
-0.05	8e-06	0.0949721
-0.05	1e-05	0.10057645
-0.05	1.2e-05	0.086844
-0.05	1.4e-05	0.07949575
-0.05	1.6e-05	0.090404
-0.05	1.8e-05	0.09976618
-0.05	2e-05	0.1028163
-0.05	2.2e-05	0.09157977
-0.05	2.4e-05	0.10554975
-0.05	2.6e-05	0.09406875
-0.05	2.8e-05	0.09901178
-0.05	3e-05	0.09626903
-0.05	3.2e-05	0.0949349
-0.05	3.4e-05	0.09942852
-0.05	3.6e-05	0.0952748
-0.05	3.8e-05	0.09664152
-0.05	4e-05	0.08585912
-0.05	4.2e-05	0.10346832
-0.05	4.4e-05	0.10818535
-0.05	4.6e-05	0.09581745
-0.05	4.8e-05	0.08938182
-0.05	5e-05	0.09528885
-0.05	5.2e-05	0.10831808
-0.05	5.4e-05	0.10495602
-0.05	5.6e-05	0.0912073
-0.05	5.8e-05	0.09343778
-0.05	6e-05	0.0969443
-0.05	6.2e-05	0.08438983
-0.05	6.4e-05	0.09764975
-0.05	6.6e-05	0.0961131
-0.05	6.8e-05	0.09843903
-0.05	7e-05	0.09762878
-0.05	7.2e-05	0.10071142
-0.05	7.4e-05	0.10089318
-0.05	7.6e-05	0.09991525
-0.05	7.8e-05	0.09409208
-0.05	8e-05	0.10254152
-0.05	8.2e-05	0.09700243
-0.05	8.4e-05	0.08965665
-0.05	8.6e-05	0.07752608
-0.05	8.8e-05	0.08995695
-0.05	9e-05	0.0878638
-0.05	9.2e-05	0.0953633
-0.05	9.4e-05	0.08532125
-0.05	9.6e-05	0.08724445
-0.05	9.8e-05	0.09877662
-0.05	0.0001	0.08966128
-0.05	0.000102	0.09618748
-0.05	0.000104	0.09778008
-0.05	0.000106	0.09447858
-0.05	0.000108	0.09162865
-0.05	0.00011	0.09661358
-0.05	0.000112	0.10015273
-0.05	0.000114	0.08910948
-0.05	0.000116	0.08767752
-0.05	0.000118	0.08753785
-0.05	0.00012	0.10373128
-0.04	-0.00012	-0.00078
-0.04	-0.000118	0.09551702
-0.04	-0.000116	0.0913516
-0.04	-0.000114	0.0923691
-0.04	-0.000112	0.09276955
-0.04	-0.00011	0.0934261
-0.04	-0.000108	0.08405928
-0.04	-0.000106	0.09383362
-0.04	-0.000104	0.08117912
-0.04	-0.000102	0.0856076
-0.04	-0.0001	0.09266013
-0.04	-9.8e-05	0.08978465
-0.04	-9.6e-05	0.0961573
-0.04	-9.4e-05	0.09430623
-0.04	-9.2e-05	0.0883504
-0.04	-9e-05	0.08952858
-0.04	-8.8e-05	0.0877916
-0.04	-8.6e-05	0.09361473
-0.04	-8.4e-05	0.09443665
-0.04	-8.2e-05	0.09828073
-0.04	-8e-05	0.09839478
-0.04	-7.8e-05	0.0841454
-0.04	-7.6e-05	0.08934692
-0.04	-7.4e-05	0.10982218
-0.04	-7.2e-05	0.09289528
-0.04	-7e-05	0.09357055
-0.04	-6.8e-05	0.10085117
-0.04	-6.6e-05	0.0984159
-0.04	-6.4e-05	0.09591048
-0.04	-6.2e-05	0.09278585
-0.04	-6e-05	0.09051108
-0.04	-5.8e-05	0.09431092
-0.04	-5.6e-05	0.0971677
-0.04	-5.4e-05	0.09008045
-0.04	-5.2e-05	0.08849713
-0.04	-5e-05	0.105601
-0.04	-4.8e-05	0.08127685
-0.04	-4.6e-05	0.08492078
-0.04	-4.4e-05	0.0894168
-0.04	-4.2e-05	0.08784282
-0.04	-4e-05	0.0908859
-0.04	-3.8e-05	0.10035762
-0.04	-3.6e-05	0.097389
-0.04	-3.4e-05	0.09770798
-0.04	-3.2e-05	0.10182908
-0.04	-3e-05	0.09801057
-0.04	-2.8e-05	0.0845971
-0.04	-2.6e-05	0.09119558
-0.04	-2.4e-05	0.09700018
-0.04	-2.2e-05	0.10163818
-0.04	-2e-05	0.0841337
-0.04	-1.8e-05	0.09616425
-0.04	-1.6e-05	0.09805725
-0.04	-1.4e-05	0.09666483
-0.04	-1.2e-05	0.08595682
-0.04	-1e-05	0.1018291
-0.04	-8e-06	0.08554942
