Initial Temperature (K)	0.0249819
Excitation Current (A)	2e-07
Axis 1,2	y,z
Angle	14
Field (T)	Current (A)	Resistance (Ohms)
0.35	-8e-06	0.01902821
0.35	-1.6e-05	0.06209051
0.35	-2.4e-05	0.15099725
0.35	-3.2e-05	0.11741719
0.35	-4e-05	0.11629375
0.35	-4.8e-05	0.09505362
0.35	-5.6e-05	0.07675306
0.35	-6.4e-05	0.08929691
0.35	-7.2e-05	0.09067056
0.35	-8e-05	0.09520502
0.35	-8.8e-05	0.08062966
0.35	-9.6e-05	0.10358697
0.35	-0.000104	0.08338878
0.35	-0.000112	0.08143294
0.35	-0.00012	0.07757966
0.35	-0.000128	0.08347603
0.35	-0.000136	0.07019305
0.35	-0.000144	0.09455309
0.35	-0.000152	0.093383
0.35	-0.00016	0.08785916
0.35	-0.000168	0.08953553
0.35	-0.000176	0.07260859
0.35	-0.000184	0.08616531
0.35	-0.000192	0.09108962
0.35	-0.0002	0.09217242
0.3	-0.0002	0.1068
0.3	-0.000192	0.10625291
0.3	-0.000184	0.08457031
0.3	-0.000176	0.08181138
0.3	-0.000168	0.08933172
0.3	-0.00016	0.10370919
0.3	-0.000152	0.09308622
0.3	-0.000144	0.09838894
0.3	-0.000136	0.0877195
0.3	-0.000128	0.08007675
0.3	-0.00012	0.07928512
0.3	-0.000112	0.07035597
0.3	-0.000104	0.07169475
0.3	-9.6e-05	0.10059503
0.3	-8.8e-05	0.10164866
0.3	-8e-05	0.11283616
0.3	-7.2e-05	0.08698603
0.3	-6.4e-05	0.09854031
0.3	-5.6e-05	0.11146834
0.3	-4.8e-05	0.15946656
0.3	-4e-05	0.20520634
0.3	-3.2e-05	0.0608506
0.3	-2.4e-05	0.0164612
0.3	-1.6e-05	-0.00576839
0.3	-8e-06	-0.01243903
0.3	0.0	-0.00136207
0.3	8e-06	0.00122818
0.3	1.6e-05	-0.01939493
0.3	2.4e-05	0.00552979
0.3	3.2e-05	0.00701407
0.3	4e-05	0.11130524
0.3	4.8e-05	0.21721475
0.3	5.6e-05	0.18414675
0.3	6.4e-05	0.1267245
0.3	7.2e-05	0.10540888
0.3	8e-05	0.08902326
0.3	8.8e-05	0.10251594
0.3	9.6e-05	0.10791178
0.3	0.000104	0.09811541
0.3	0.000112	0.08208488
0.3	0.00012	0.07560053
0.3	0.000128	0.07991372
0.3	0.000136	0.09166594
0.3	0.000144	0.10459972
0.3	0.000152	0.10148563
0.3	0.00016	0.07365638
0.3	0.000168	0.05273062
0.3	0.000176	0.08365068
0.3	0.000184	0.09912234
0.3	0.000192	0.095205
0.3	0.0002	0.09276025
0.25	0.0002	0.08140966
0.25	0.000192	0.09856362
0.25	0.000184	0.08360416
0.25	0.000176	0.08292309
0.25	0.000168	0.09360425
0.25	0.00016	0.10239378
0.25	0.000152	0.09998384
0.25	0.000144	0.07446553
0.25	0.000136	0.11008881
0.25	0.000128	0.08507097
0.25	0.00012	0.06310885
0.25	0.000112	-0.00609435
0.25	0.000104	-0.00828302
0.25	9.6e-05	0.00704315
0.25	8.8e-05	0.00499426
0.25	8e-05	-0.01100135
0.25	7.2e-05	0.00978476
0.25	6.4e-05	0.00554719
0.25	5.6e-05	-0.01417363
0.25	4.8e-05	-0.00861478
0.25	4e-05	-0.00128057
0.25	3.2e-05	-0.00091968
0.25	2.4e-05	0.00377771
0.25	1.6e-05	-0.01089655
0.25	8e-06	-0.00372533
0.25	0.0	0.01247978
0.25	-8e-06	0.00231671
0.25	-1.6e-05	-0.00625736
0.25	-2.4e-05	-0.00772419
0.25	-3.2e-05	-0.00775912
0.25	-4e-05	0.00306176
0.25	-4.8e-05	-0.00026773
0.25	-5.6e-05	0.00317814
0.25	-6.4e-05	-0.00501753
0.25	-7.2e-05	-0.00172879
0.25	-8e-05	-0.00111179
0.25	-8.8e-05	0.00434815
0.25	-9.6e-05	-0.01170564
0.25	-0.000104	0.00032597
0.25	-0.000112	-0.01296288
0.25	-0.00012	0.00051222
0.25	-0.000128	0.01012819
0.25	-0.000136	-0.02821336
0.25	-0.000144	0.09051916
0.25	-0.000152	0.11525772
0.25	-0.00016	0.12126475
0.25	-0.000168	0.11585719
0.25	-0.000176	0.11648003
0.25	-0.000184	0.08325484
0.25	-0.000192	0.09650309
0.25	-0.0002	0.09544944
0.2	-0.0002	0.09157862
0.2	-0.000192	0.08828991
0.2	-0.000184	0.08953544
0.2	-0.000176	0.09636334
0.2	-0.000168	0.08156678
0.2	-0.00016	0.08391266
0.2	-0.000152	0.08987306
0.2	-0.000144	0.09336556
0.2	-0.000136	0.08094984
0.2	-0.000128	0.11369759
0.2	-0.00012	0.08798728
0.2	-0.000112	0.09300469
0.2	-0.000104	0.10272544
0.2	-9.6e-05	0.08111284
0.2	-8.8e-05	0.11707962
0.2	-8e-05	0.12175369
0.2	-7.2e-05	0.06530365
0.2	-6.4e-05	-0.00243311
0.2	-5.6e-05	-0.00401636
0.2	-4.8e-05	-0.01399901
0.2	-4e-05	-0.0138884
0.2	-3.2e-05	-0.01058802
0.2	-2.4e-05	-0.00288128
0.2	-1.6e-05	0.00477888
0.2	-8e-06	-0.00314323
0.2	0.0	0.00144937
0.2	8e-06	-0.00576257
0.2	1.6e-05	-0.00422595
0.2	2.4e-05	0.00135042
0.2	3.2e-05	0.00818403
0.2	4e-05	0.00237487
0.2	4.8e-05	-0.00065774
0.2	5.6e-05	-0.01472079
0.2	6.4e-05	-0.009808
0.2	7.2e-05	-0.0030443
0.2	8e-05	2.33e-05
0.2	8.8e-05	-0.01596644
0.2	9.6e-05	0.00509318
0.2	0.000104	-0.00280562
0.2	0.000112	-0.00529112
0.2	0.00012	-0.00395231
0.2	0.000128	0.00778244
0.2	0.000136	-0.00809675
0.2	0.000144	0.00378355
0.2	0.000152	-0.00456931
0.2	0.00016	0.09550185
0.2	0.000168	0.11281281
0.2	0.000176	0.08124094
0.2	0.000184	0.09957066
0.2	0.000192	0.09152038
0.2	0.0002	0.08670659
0.15	0.0002	-0.00190921
0.15	0.000192	-0.0007276
0.15	0.000184	-0.0227884
0.15	0.000176	-0.01500022
0.15	0.000168	0.00335278
0.15	0.00016	-0.00706647
0.15	0.000152	-0.00015716
0.15	0.000144	-0.00972654
0.15	0.000136	-0.01515156
0.15	0.000128	-0.00803269
0.15	0.00012	-0.00369621
0.15	0.000112	-0.00786392
0.15	0.000104	-0.00338773
0.15	9.6e-05	-0.00460428
0.15	8.8e-05	-0.01610614
0.15	8e-05	0.00389411
0.15	7.2e-05	-0.00854493
0.15	6.4e-05	-0.0034459
0.15	5.6e-05	-0.00646691
0.15	4.8e-05	-0.00471484
0.15	4e-05	-0.01812017
0.15	3.2e-05	-0.00910956
0.15	2.4e-05	-0.0007334
0.15	1.6e-05	-0.00284055
0.15	8e-06	5.238e-05
0.15	0.0	-0.01100132
0.15	-8e-06	-0.00158909
0.15	-1.6e-05	-0.0022643
0.15	-2.4e-05	-0.01190357
0.15	-3.2e-05	-0.01436574
0.15	-4e-05	-0.01733436
0.15	-4.8e-05	-0.00717123
0.15	-5.6e-05	0.00051803
0.15	-6.4e-05	0.00438305
0.15	-7.2e-05	-0.00342845
0.15	-8e-05	0.00186849
0.15	-8.8e-05	-0.00444128
0.15	-9.6e-05	-0.01336456
0.15	-0.000104	0.00744479
0.15	-0.000112	-0.00523871
0.15	-0.00012	0.00911537
0.15	-0.000128	-0.0142144
0.15	-0.000136	-0.00339353
0.15	-0.000144	-0.00589065
0.15	-0.000152	0.00346921
0.15	-0.00016	-0.00961013
0.15	-0.000168	0.00967419
0.15	-0.000176	-0.00648439
0.15	-0.000184	-0.02391182
0.15	-0.000192	-0.00972075
0.15	-0.0002	-0.01241575
0.1	-0.0002	-0.00417352
0.1	-0.000192	0.00461587
0.1	-0.000184	-0.01096057
0.1	-0.000176	0.00568692
0.1	-0.000168	-0.01409799
0.1	-0.00016	-0.00908044
0.1	-0.000152	0.01762539
0.1	-0.000144	0.00231667
0.1	-0.000136	-0.00600126
0.1	-0.000128	-0.00351576
0.1	-0.00012	-0.00445873
0.1	-0.000112	-0.00090224
0.1	-0.000104	-0.01548915
0.1	-9.6e-05	-0.01030865
0.1	-8.8e-05	-0.01517483
0.1	-8e-05	-0.00160654
0.1	-7.2e-05	-0.01235172
0.1	-6.4e-05	-0.00594884
0.1	-5.6e-05	0.00363218
0.1	-4.8e-05	-5.8e-06
0.1	-4e-05	-0.00291622
0.1	-3.2e-05	0.00839939
0.1	-2.4e-05	0.01162999
0.1	-1.6e-05	0.00544827
0.1	-8e-06	-0.01634477
0.1	0.0	-0.00363799
