Initial Temperature (K)	0.0250201
Excitation Current (A)	1.0895350649350648e-12
Axis 1,2	y,z
Angle	104
Field (T)	Current (A)	Resistance (Ohms)
-0.55	6e-05	0.0918196
-0.55	5.5e-05	0.11541955
-0.55	5e-05	0.1597506
-0.55	4.5e-05	0.2631185
-0.55	4e-05	0.2218794
-0.55	3.5e-05	0.07347242
-0.55	3e-05	0.00608157
-0.55	2.5e-05	0.019055
-0.55	2e-05	-0.01051472
-0.55	1.5e-05	0.01581394
-0.55	1e-05	-0.01256362
-0.55	5e-06	0.00515955
-0.55	0.0	-0.00672416
-0.55	-5e-06	0.01095248
-0.55	-1e-05	0.01226558
-0.55	-1.5e-05	0.00178815
-0.55	-2e-05	-0.00828881
-0.55	-2.5e-05	0.0086427
-0.55	-3e-05	0.00287781
-0.55	-3.5e-05	0.00940641
-0.55	-4e-05	0.0335744
-0.55	-4.5e-05	0.07756105
-0.55	-5e-05	0.2839437
-0.55	-5.5e-05	0.28002195
-0.55	-6e-05	0.14986
-0.55	-6.5e-05	0.13853495
-0.55	-7e-05	0.1243323
-0.55	-7.5e-05	0.1213241
-0.55	-8e-05	0.1211099
-0.55	-8.5e-05	0.0876751
-0.55	-9e-05	0.09629005
-0.55	-9.5e-05	0.1090119
-0.55	-0.0001	0.0902736
-0.55	-0.000105	0.08446205
-0.55	-0.00011	0.09645755
-0.55	-0.000115	0.0902829
-0.55	-0.00012	0.0846577
-0.55	-0.000125	0.10585465
-0.55	-0.00013	0.0966345
-0.55	-0.000135	0.0770022
-0.55	-0.00014	0.0840988
-0.55	-0.000145	0.0938499
-0.55	-0.00015	0.0813421
-0.55	-0.000155	0.0949209
-0.55	-0.00016	0.09247165
-0.55	-0.000165	0.06733495
-0.55	-0.00017	0.07169355
-0.55	-0.000175	0.09235045
-0.55	-0.00018	0.0866228
-0.55	-0.000185	0.0767227
-0.55	-0.00019	0.0842852
-0.55	-0.000195	0.06810795
-0.55	-0.0002	0.09338425
-0.5	-0.0002	0.07486015
-0.5	-0.000195	0.08397785
-0.5	-0.00019	0.08079265
-0.5	-0.000185	0.08625965
-0.5	-0.00018	0.0651557
-0.5	-0.000175	0.09389645
-0.5	-0.00017	0.065491
-0.5	-0.000165	0.08628745
-0.5	-0.00016	0.0790603
-0.5	-0.000155	0.0755866
-0.5	-0.00015	0.0833166
-0.5	-0.000145	0.09001285
-0.5	-0.00014	0.0872002
-0.5	-0.000135	0.10488615
-0.5	-0.00013	0.0818077
-0.5	-0.000125	0.08689285
-0.5	-0.00012	0.092546
-0.5	-0.000115	0.0916519
-0.5	-0.00011	0.08598025
-0.5	-0.000105	0.101282
-0.5	-0.0001	0.08387535
-0.5	-9.5e-05	0.0895751
-0.5	-9e-05	0.0971934
-0.5	-8.5e-05	0.08303715
-0.5	-8e-05	0.10754045
-0.5	-7.5e-05	0.08774975
-0.5	-7e-05	0.107736
-0.5	-6.5e-05	0.1214173
-0.5	-6e-05	0.1299016
-0.5	-5.5e-05	0.13104715
-0.5	-5e-05	0.22575415
-0.5	-4.5e-05	0.2648608
-0.5	-4e-05	0.1426983
-0.5	-3.5e-05	0.0347199
-0.5	-3e-05	0.01252635
-0.5	-2.5e-05	-0.00328757
-0.5	-2e-05	0.01392336
-0.5	-1.5e-05	-0.00064263
-0.5	-1e-05	-0.00900593
-0.5	-5e-06	-0.00528063
-0.5	0.0	0.00843782
-0.5	5e-06	0.00026077
-0.5	1e-05	0.0008475
-0.5	1.5e-05	0.00309201
-0.5	2e-05	-0.00356698
-0.5	2.5e-05	0.00753445
-0.5	3e-05	0.03065007
-0.5	3.5e-05	0.10543555
-0.5	4e-05	0.19868965
-0.5	4.5e-05	0.20510595
-0.5	5e-05	0.15134075
-0.5	5.5e-05	0.1156988
-0.5	6e-05	0.11030655
-0.5	6.5e-05	0.10706555
-0.5	7e-05	0.1140132
-0.5	7.5e-05	0.1101296
-0.5	8e-05	0.10301435
